state,ageGroup,year,age,cohort,numpop
24,From 0 to 4 years,2014,3,2011,49125.217240330254
24,From 0 to 4 years,2014,4,2010,49401.96170340635
24,From 0 to 4 years,2015,0,2015,48876.47243140114
24,From 0 to 4 years,2015,1,2014,48770.95859044475
24,From 0 to 4 years,2015,2,2013,48844.60409873626
24,From 0 to 4 years,2015,3,2012,49044.11605065574
24,From 0 to 4 years,2015,4,2011,49319.848828762086
24,From 0 to 4 years,2016,0,2016,48590.318315016906
24,From 0 to 4 years,2016,1,2015,48455.76947867831
24,From 0 to 4 years,2016,2,2014,48547.28976735669
24,From 0 to 4 years,2016,3,2013,48787.11037690871
24,From 0 to 4 years,2016,4,2012,49106.512062039365
24,From 0 to 4 years,2017,0,2017,48126.88057949526
24,From 0 to 4 years,2017,1,2016,47946.86047085528
24,From 0 to 4 years,2017,2,2015,48053.66212574195
24,From 0 to 4 years,2017,3,2014,48345.01050079209
24,From 0 to 4 years,2017,4,2013,48733.58632311542
24,From 0 to 4 years,2018,0,2018,48018.392888810806
24,From 0 to 4 years,2018,1,2017,47781.92155090952
24,From 0 to 4 years,2018,2,2016,47899.660045780314
24,From 0 to 4 years,2018,3,2015,48220.339060163045
24,From 0 to 4 years,2018,4,2014,48676.68645433632
24,From 0 to 4 years,2019,0,2019,47887.39684536286
24,From 0 to 4 years,2019,1,2018,47599.73641836705
24,From 0 to 4 years,2019,2,2017,47678.295269668
24,From 0 to 4 years,2019,3,2016,48009.15951148447
24,From 0 to 4 years,2019,4,2015,48500.411955117634
24,From 0 to 4 years,2020,0,2020,47567.71431174283
24,From 0 to 4 years,2020,1,2019,47277.5116299216
24,From 0 to 4 years,2020,2,2018,47295.92868809355
24,From 0 to 4 years,2020,3,2017,47552.80395866384
24,From 0 to 4 years,2020,4,2016,48026.041411578175
24,From 0 to 4 years,2021,0,2021,47550.34370930041
24,From 0 to 4 years,2021,1,2020,47182.69679880767
24,From 0 to 4 years,2021,2,2019,47145.74628070288
24,From 0 to 4 years,2021,3,2018,47362.00791460653
24,From 0 to 4 years,2021,4,2017,47757.205296582484
24,From 5 to 9 years,2000,5,1995,59799.803628840586
24,From 5 to 9 years,2000,6,1994,60149.78090373758
24,From 5 to 9 years,2000,7,1993,60511.80403020041
24,From 5 to 9 years,2000,8,1992,60910.473523727174
24,From 5 to 9 years,2000,9,1991,61383.137913494276
24,From 5 to 9 years,2001,5,1996,59389.359655739
24,From 5 to 9 years,2001,6,1995,59803.582967926035
24,From 5 to 9 years,2001,7,1994,60204.024919293624
24,From 5 to 9 years,2001,8,1993,60628.75994907629
24,From 5 to 9 years,2001,9,1992,61135.272507965026
24,From 5 to 9 years,2002,5,1997,59230.122883810276
24,From 5 to 9 years,2002,6,1996,59734.64290202756
24,From 5 to 9 years,2002,7,1995,60178.16467990905
24,From 5 to 9 years,2002,8,1994,60614.951962282954
24,From 5 to 9 years,2002,9,1993,61116.117571970164
24,From 5 to 9 years,2003,5,1998,59142.56160750267
24,From 5 to 9 years,2003,6,1997,59760.04709136561
24,From 5 to 9 years,2003,7,1996,60267.830859027956
24,From 5 to 9 years,2003,8,1995,60717.43353076625
24,From 5 to 9 years,2003,9,1994,61186.12691133754
24,From 5 to 9 years,2004,5,1999,58832.3380875973
24,From 5 to 9 years,2004,6,1998,59589.97936792321
24,From 5 to 9 years,2004,7,1997,60185.105946485
24,From 5 to 9 years,2004,8,1996,60655.862332122015
24,From 5 to 9 years,2004,9,1995,61084.71426587245
24,From 5 to 9 years,2005,5,2000,58173.91850501698
24,From 5 to 9 years,2005,6,1999,59048.031484601466
24,From 5 to 9 years,2005,7,1998,59737.9529181003
24,From 5 to 9 years,2005,8,1997,60251.0649330183
24,From 5 to 9 years,2005,9,1996,60660.032159262984
24,From 5 to 9 years,2006,5,2001,57147.12555815347
24,From 5 to 9 years,2006,6,2000,58137.164194160665
24,From 5 to 9 years,2006,7,1999,58922.03524226679
24,From 5 to 9 years,2006,8,1998,59501.42549742707
24,From 5 to 9 years,2006,9,1997,59932.24950799202
24,From 5 to 9 years,2007,5,2002,55794.431167832765
24,From 5 to 9 years,2007,6,2001,56821.74107369052
24,From 5 to 9 years,2007,7,2000,57678.20732534011
24,From 5 to 9 years,2007,8,1999,58340.7005919515
24,From 5 to 9 years,2007,9,1998,58840.91984118514
24,From 5 to 9 years,2008,5,2003,54415.54855480828
24,From 5 to 9 years,2008,6,2002,55439.952469962715
24,From 5 to 9 years,2008,7,2001,56340.97913137442
24,From 5 to 9 years,2008,8,2000,57096.29538928464
24,From 5 to 9 years,2008,9,1999,57707.22445456994
24,From 5 to 9 years,2009,5,2004,53158.79788294293
24,From 5 to 9 years,2009,6,2003,54133.115081887576
24,From 5 to 9 years,2009,7,2002,55039.06032314116
24,From 5 to 9 years,2009,8,2001,55888.960706208825
24,From 5 to 9 years,2009,9,2000,56630.06600581953
24,From 5 to 9 years,2010,5,2005,52414.56811973131
24,From 5 to 9 years,2010,6,2004,53307.543146201046
24,From 5 to 9 years,2010,7,2003,54213.212285893795
24,From 5 to 9 years,2010,8,2002,55113.62091851135
24,From 5 to 9 years,2010,9,2001,55977.05552966251
24,From 5 to 9 years,2011,5,2006,52004.68892848566
24,From 5 to 9 years,2011,6,2005,52792.94741178358
24,From 5 to 9 years,2011,7,2004,53656.77645884872
24,From 5 to 9 years,2011,8,2003,54582.23864590137
24,From 5 to 9 years,2011,9,2002,55538.348554980665
24,From 5 to 9 years,2012,5,2007,51566.114641479784
24,From 5 to 9 years,2012,6,2006,52236.3302224963
24,From 5 to 9 years,2012,7,2005,53024.27689199912
24,From 5 to 9 years,2012,8,2004,53931.669367682516
24,From 5 to 9 years,2012,9,2003,54923.6088763423
24,From 5 to 9 years,2013,5,2008,51211.66051265304
24,From 5 to 9 years,2013,6,2007,51784.149229667986
24,From 5 to 9 years,2013,7,2006,52469.3928688991
24,From 5 to 9 years,2013,8,2005,53335.28357871939
24,From 5 to 9 years,2013,9,2004,54287.51381006047
24,From 5 to 9 years,2014,5,2009,51038.62556085577
24,From 5 to 9 years,2014,6,2008,51503.439331315865
24,From 5 to 9 years,2014,7,2007,52111.49239684031
24,From 5 to 9 years,2014,8,2006,52897.27318482324
24,From 5 to 9 years,2014,9,2005,53777.169526164784
24,From 5 to 9 years,2015,5,2010,50366.27104584969
24,From 5 to 9 years,2015,6,2009,50785.11531229558
24,From 5 to 9 years,2015,7,2008,51299.496218170265
24,From 5 to 9 years,2015,8,2007,51973.39426627619
24,From 5 to 9 years,2015,9,2006,52745.72315740827
24,From 5 to 9 years,2016,5,2011,49621.3576435332
24,From 5 to 9 years,2016,6,2010,50017.76850456439
24,From 5 to 9 years,2016,7,2009,50471.95789800458
24,From 5 to 9 years,2016,8,2008,51021.58744274822
24,From 5 to 9 years,2016,9,2007,51689.32851114961
24,From 5 to 9 years,2017,5,2012,49253.634071901986
24,From 5 to 9 years,2017,6,2011,49672.022562431834
24,From 5 to 9 years,2017,7,2010,50092.67006752955
24,From 5 to 9 years,2017,8,2009,50546.756903413494
24,From 5 to 9 years,2017,9,2008,51069.916394723135
24,From 5 to 9 years,2018,5,2013,48727.47269579982
24,From 5 to 9 years,2018,6,2012,49185.66595641212
24,From 5 to 9 years,2018,7,2011,49595.62753511147
24,From 5 to 9 years,2018,8,2010,49978.45516931967
24,From 5 to 9 years,2018,9,2009,50378.77864335692
24,From 5 to 9 years,2019,5,2014,48179.95699936863
24,From 5 to 9 years,2019,6,2013,48669.073882522214
24,From 5 to 9 years,2019,7,2012,49078.68514325557
24,From 5 to 9 years,2019,8,2011,49417.42058058562
24,From 5 to 9 years,2019,9,2010,49730.86339426798
24,From 5 to 9 years,2020,5,2015,48113.74450405172
24,From 5 to 9 years,2020,6,2014,48605.67728250781
24,From 5 to 9 years,2020,7,2013,49012.02365495571
24,From 5 to 9 years,2020,8,2012,49329.95197613995
24,From 5 to 9 years,2020,9,2011,49599.60258234479
24,From 5 to 9 years,2021,5,2016,47900.691677800525
24,From 5 to 9 years,2021,6,2015,48346.716529360536
24,From 5 to 9 years,2021,7,2014,48727.90611468077
24,From 5 to 9 years,2021,8,2013,49033.58135676617
24,From 5 to 9 years,2021,9,2012,49293.104321391984
24,From 10 to 14 years,2000,10,1990,63856.59597573545
24,From 10 to 14 years,2000,11,1989,64494.074498712675
24,From 10 to 14 years,2000,12,1988,65115.74889380818
24,From 10 to 14 years,2000,13,1987,65610.31233810258
24,From 10 to 14 years,2000,14,1986,65851.26829364107
24,From 10 to 14 years,2001,10,1991,62840.682794511486
24,From 10 to 14 years,2001,11,1990,63572.03143023273
24,From 10 to 14 years,2001,12,1989,64330.29294028884
24,From 10 to 14 years,2001,13,1988,65002.2253275846
24,From 10 to 14 years,2001,14,1987,65455.76750738232
24,From 10 to 14 years,2002,10,1992,61696.448330496714
24,From 10 to 14 years,2002,11,1991,62436.78942060945
24,From 10 to 14 years,2002,12,1990,63239.26033471762
24,From 10 to 14 years,2002,13,1989,64011.71171156502
24,From 10 to 14 years,2002,14,1988,64631.79020261117
24,From 10 to 14 years,2003,10,1993,60602.35848748679
24,From 10 to 14 years,2003,11,1992,61285.793815128156
24,From 10 to 14 years,2003,12,1991,62038.49388477616
24,From 10 to 14 years,2003,13,1990,62827.35559895638
24,From 10 to 14 years,2003,14,1989,63543.99821365249
24,From 10 to 14 years,2004,10,1994,59805.6808845433
24,From 10 to 14 years,2004,11,1993,60368.361408987854
24,From 10 to 14 years,2004,12,1992,61034.766729541494
24,From 10 to 14 years,2004,13,1991,61775.81474368154
24,From 10 to 14 years,2004,14,1990,62520.376233245814
24,From 10 to 14 years,2005,10,1995,59412.975738830224
24,From 10 to 14 years,2005,11,1994,59863.21806814583
24,From 10 to 14 years,2005,12,1993,60413.357497462384
24,From 10 to 14 years,2005,13,1992,61062.11678443739
24,From 10 to 14 years,2005,14,1991,61774.33191112414
24,From 10 to 14 years,2006,10,1996,59269.97197449122
24,From 10 to 14 years,2006,11,1995,59649.52789195209
24,From 10 to 14 years,2006,12,1994,60100.06598227469
24,From 10 to 14 years,2006,13,1993,60638.89625369368
24,From 10 to 14 years,2006,14,1992,61273.53789758827
24,From 10 to 14 years,2007,10,1997,59298.64813359964
24,From 10 to 14 years,2007,11,1996,59673.738900040575
24,From 10 to 14 years,2007,12,1995,60086.68958852908
24,From 10 to 14 years,2007,13,1994,60524.02532812414
24,From 10 to 14 years,2007,14,1993,61065.898049706586
24,From 10 to 14 years,2008,10,1998,59309.301229475976
24,From 10 to 14 years,2008,11,1997,59747.54478531865
24,From 10 to 14 years,2008,12,1996,60159.546947052884
24,From 10 to 14 years,2008,13,1995,60577.98908407459
24,From 10 to 14 years,2008,14,1994,61049.61795407786
24,From 10 to 14 years,2009,10,1999,59007.61409424825
24,From 10 to 14 years,2009,11,1998,59572.869170153346
24,From 10 to 14 years,2009,12,1997,60066.46150700576
24,From 10 to 14 years,2009,13,1996,60515.94404924917
24,From 10 to 14 years,2009,14,1995,60955.11117934344
24,From 10 to 14 years,2010,10,2000,58265.429835922354
24,From 10 to 14 years,2010,11,1999,58993.003096995504
24,From 10 to 14 years,2010,12,1998,59619.273858237844
24,From 10 to 14 years,2010,13,1997,60155.75849771054
24,From 10 to 14 years,2010,14,1996,60611.53471113374
24,From 10 to 14 years,2011,10,2001,57203.65307490939
24,From 10 to 14 years,2011,11,2000,58092.64299001343
24,From 10 to 14 years,2011,12,1999,58858.225280337996
24,From 10 to 14 years,2011,13,1998,59526.416387130106
24,From 10 to 14 years,2011,14,1997,60048.06226760907
24,From 10 to 14 years,2012,10,2002,55769.51918284642
24,From 10 to 14 years,2012,11,2001,56789.76045134731
24,From 10 to 14 years,2012,12,2000,57709.85675611527
24,From 10 to 14 years,2012,13,1999,58468.39452152119
24,From 10 to 14 years,2012,14,1998,59093.469088169775
24,From 10 to 14 years,2013,10,2003,54334.975750149264
24,From 10 to 14 years,2013,11,2002,55421.50198634796
24,From 10 to 14 years,2013,12,2001,56449.44339596847
24,From 10 to 14 years,2013,13,2000,57335.16451848384
24,From 10 to 14 years,2013,14,1999,58031.914349050465
24,From 10 to 14 years,2014,10,2004,53069.297331155525
24,From 10 to 14 years,2014,11,2003,54150.8944611193
24,From 10 to 14 years,2014,12,2002,55221.23090911709
24,From 10 to 14 years,2014,13,2001,56181.74109519791
24,From 10 to 14 years,2014,14,2000,56961.83620341018
24,From 10 to 14 years,2015,10,2005,52368.507099057184
24,From 10 to 14 years,2015,11,2004,53381.63786219586
24,From 10 to 14 years,2015,12,2003,54429.321447266666
24,From 10 to 14 years,2015,13,2002,55416.47463905127
24,From 10 to 14 years,2015,14,2001,56267.058952429
24,From 10 to 14 years,2016,10,2006,52024.82830871754
24,From 10 to 14 years,2016,11,2005,52915.99960094043
24,From 10 to 14 years,2016,12,2004,53881.82856407053
24,From 10 to 14 years,2016,13,2003,54845.28562653326
24,From 10 to 14 years,2016,14,2002,55737.057899738254
24,From 10 to 14 years,2017,10,2007,51671.66227196083
24,From 10 to 14 years,2017,11,2006,52409.232559752505
24,From 10 to 14 years,2017,12,2005,53248.29051347893
24,From 10 to 14 years,2017,13,2004,54141.8889313416
24,From 10 to 14 years,2017,14,2003,55036.925723466135
24,From 10 to 14 years,2018,10,2008,51408.89723289713
24,From 10 to 14 years,2018,11,2007,51986.86898773843
24,From 10 to 14 years,2018,12,2006,52683.207069024334
24,From 10 to 14 years,2018,13,2005,53481.77709885571
24,From 10 to 14 years,2018,14,2004,54349.249611484425
24,From 10 to 14 years,2019,10,2009,51290.118549788116
24,From 10 to 14 years,2019,11,2008,51731.781702121414
24,From 10 to 14 years,2019,12,2007,52299.12905641061
24,From 10 to 14 years,2019,13,2006,53001.59309155875
24,From 10 to 14 years,2019,14,2005,53820.37760012113
24,From 10 to 14 years,2020,10,2010,50639.2239263985
24,From 10 to 14 years,2020,11,2009,50983.07568891461
24,From 10 to 14 years,2020,12,2008,51454.00262771929
24,From 10 to 14 years,2020,13,2007,52073.58977671349
24,From 10 to 14 years,2020,14,2006,52829.10798025411
24,From 10 to 14 years,2021,10,2011,49850.07362616923
24,From 10 to 14 years,2021,11,2010,50166.44735063372
24,From 10 to 14 years,2021,12,2009,50590.51898172815
24,From 10 to 14 years,2021,13,2008,51154.53418372915
24,From 10 to 14 years,2021,14,2007,51865.425857739756
24,From 15 to 19 years,2000,15,1985,63976.71592220875
24,From 15 to 19 years,2000,16,1984,63550.46887203161
24,From 15 to 19 years,2000,17,1983,62632.67237136368
24,From 15 to 19 years,2000,18,1982,61232.48373865762
24,From 15 to 19 years,2000,19,1981,59413.65909573836
24,From 15 to 19 years,2001,15,1986,64897.1746735672
24,From 15 to 19 years,2001,16,1985,64617.41768619474
24,From 15 to 19 years,2001,17,1984,63843.49054764398
24,From 15 to 19 years,2001,18,1983,62549.70364901998
24,From 15 to 19 years,2001,19,1982,60787.21344357412
24,From 15 to 19 years,2002,15,1987,65368.87582705043
24,From 15 to 19 years,2002,16,1986,65320.147395371896
24,From 15 to 19 years,2002,17,1985,64792.12155074595
24,From 15 to 19 years,2002,18,1984,63748.28373276828
24,From 15 to 19 years,2002,19,1983,62214.57149406346
24,From 15 to 19 years,2003,15,1988,65375.96334437252
24,From 15 to 19 years,2003,16,1987,65586.88297352742
24,From 15 to 19 years,2003,17,1986,65379.79503283083
24,From 15 to 19 years,2003,18,1985,64699.85249176608
24,From 15 to 19 years,2003,19,1984,63540.506157503136
24,From 15 to 19 years,2004,15,1989,64898.966419152035
24,From 15 to 19 years,2004,16,1988,65347.91245478361
24,From 15 to 19 years,2004,17,1987,65475.05724386947
24,From 15 to 19 years,2004,18,1986,65206.39965376236
24,From 15 to 19 years,2004,19,1985,64507.664228432506
24,From 15 to 19 years,2005,15,1990,63985.891212111426
24,From 15 to 19 years,2005,16,1989,64608.826610562806
24,From 15 to 19 years,2005,17,1988,65022.51199421568
24,From 15 to 19 years,2005,18,1987,65121.86013673825
24,From 15 to 19 years,2005,19,1986,64901.91004637185
24,From 15 to 19 years,2006,15,1991,62850.19285136953
24,From 15 to 19 years,2006,16,1990,63558.88646613304
24,From 15 to 19 years,2006,17,1989,64173.564646280705
24,From 15 to 19 years,2006,18,1988,64595.92505750345
24,From 15 to 19 years,2006,19,1987,64731.43097871327
24,From 15 to 19 years,2007,15,1992,61651.14272165646
24,From 15 to 19 years,2007,16,1991,62352.58811724254
24,From 15 to 19 years,2007,17,1990,63048.713407415526
24,From 15 to 19 years,2007,18,1989,63645.7731082024
24,From 15 to 19 years,2007,19,1988,64030.78264548304
24,From 15 to 19 years,2008,15,1993,60553.98936832431
24,From 15 to 19 years,2008,16,1992,61174.02255365811
24,From 15 to 19 years,2008,17,1991,61838.26013310285
24,From 15 to 19 years,2008,18,1990,62474.680297141036
24,From 15 to 19 years,2008,19,1989,62977.04764777364
24,From 15 to 19 years,2009,15,1994,59780.15601361051
24,From 15 to 19 years,2009,16,1993,60280.50157116194
24,From 15 to 19 years,2009,17,1992,60835.36166636848
24,From 15 to 19 years,2009,18,1991,61415.73991366485
24,From 15 to 19 years,2009,19,1990,61916.24083519424
24,From 15 to 19 years,2010,15,1995,59428.07396948666
24,From 15 to 19 years,2010,16,1994,59809.9394664172
24,From 15 to 19 years,2010,17,1993,60220.98149304691
24,From 15 to 19 years,2010,18,1992,60669.065836093665
24,From 15 to 19 years,2010,19,1991,61118.939234955586
24,From 15 to 19 years,2011,15,1996,59377.11769312658
24,From 15 to 19 years,2011,16,1995,59676.54583516063
24,From 15 to 19 years,2011,17,1994,59961.44209897604
24,From 15 to 19 years,2011,18,1993,60281.61149978689
24,From 15 to 19 years,2011,19,1992,60648.28287294987
24,From 15 to 19 years,2012,15,1997,59488.207186025174
24,From 15 to 19 years,2012,16,1996,59762.9597619508
24,From 15 to 19 years,2012,17,1995,59978.1222663867
24,From 15 to 19 years,2012,18,1994,60212.885031590566
24,From 15 to 19 years,2012,19,1993,60511.82575404677
24,From 15 to 19 years,2013,15,1998,59563.63332315689
24,From 15 to 19 years,2013,16,1997,59877.65980076473
24,From 15 to 19 years,2013,17,1996,60099.34139735238
24,From 15 to 19 years,2013,18,1995,60318.534246299365
24,From 15 to 19 years,2013,19,1994,60596.83123242661
24,From 15 to 19 years,2014,15,1999,59321.60275956894
24,From 15 to 19 years,2014,16,1998,59733.1200626428
24,From 15 to 19 years,2014,17,1997,60038.97337952672
24,From 15 to 19 years,2014,18,1996,60320.77283999054
24,From 15 to 19 years,2014,19,1995,60638.530958271
24,From 15 to 19 years,2015,15,2000,58629.06641451437
24,From 15 to 19 years,2015,16,1999,59175.11604120908
24,From 15 to 19 years,2015,17,1998,59626.062557635705
24,From 15 to 19 years,2015,18,1997,60036.14402682458
24,From 15 to 19 years,2015,19,1996,60447.61095981627
24,From 15 to 19 years,2016,15,2001,57541.28713432116
24,From 15 to 19 years,2016,16,2000,58223.23597342292
24,From 15 to 19 years,2016,17,1999,58853.93158043355
24,From 15 to 19 years,2016,18,1998,59425.05906094866
24,From 15 to 19 years,2016,19,1997,59963.48625087367
24,From 15 to 19 years,2017,15,2002,56080.727608517365
24,From 15 to 19 years,2017,16,2001,56903.739859699344
24,From 15 to 19 years,2017,17,2000,57678.87439130959
24,From 15 to 19 years,2017,18,1999,58395.06825762804
24,From 15 to 19 years,2017,19,1998,59067.58988284567
24,From 15 to 19 years,2018,15,2003,54626.936816617774
24,From 15 to 19 years,2018,16,2002,55532.49922058179
24,From 15 to 19 years,2018,17,2001,56423.44018277268
24,From 15 to 19 years,2018,18,2000,57269.00293346444
24,From 15 to 19 years,2018,19,1999,58035.12084656328
24,From 15 to 19 years,2019,15,2004,53332.99376834044
24,From 15 to 19 years,2019,16,2003,54267.732503920815
24,From 15 to 19 years,2019,17,2002,55218.35567440112
24,From 15 to 19 years,2019,18,2001,56135.15375736798
24,From 15 to 19 years,2019,19,2000,56961.76429596962
24,From 15 to 19 years,2020,15,2005,52599.072988949025
24,From 15 to 19 years,2020,16,2004,53512.00362818838
24,From 15 to 19 years,2020,17,2003,54463.8763175239
24,From 15 to 19 years,2020,18,2002,55394.972014282015
24,From 15 to 19 years,2020,19,2001,56240.07505105667
24,From 15 to 19 years,2021,15,2006,52214.21639929254
24,From 15 to 19 years,2021,16,2005,53063.8903561418
24,From 15 to 19 years,2021,17,2004,53963.20308847865
24,From 15 to 19 years,2021,18,2003,54852.289373584004
24,From 15 to 19 years,2021,19,2002,55669.400782503
24,From 20 to 24 years,2000,20,1980,57247.77107791453
24,From 20 to 24 years,2000,21,1979,54945.18047328467
24,From 20 to 24 years,2000,22,1978,52614.12267293013
24,From 20 to 24 years,2000,23,1977,50392.386377149
24,From 20 to 24 years,2000,24,1976,48393.539398721696
24,From 20 to 24 years,2001,20,1981,59023.86793640561
24,From 20 to 24 years,2001,21,1980,56657.82233290974
24,From 20 to 24 years,2001,22,1979,54222.22581724745
24,From 20 to 24 years,2001,23,1978,51870.75716344219
24,From 20 to 24 years,2001,24,1977,49735.32674999501
24,From 20 to 24 years,2002,20,1982,60501.44742648733
24,From 20 to 24 years,2002,21,1981,58257.55095462941
24,From 20 to 24 years,2002,22,1980,55868.89766067802
24,From 20 to 24 years,2002,23,1979,53492.39764137068
24,From 20 to 24 years,2002,24,1978,51273.70631683456
24,From 20 to 24 years,2003,20,1983,61671.73023497965
24,From 20 to 24 years,2003,21,1982,59712.19708762969
24,From 20 to 24 years,2003,22,1981,57508.853864469886
24,From 20 to 24 years,2003,23,1980,55209.17630348009
24,From 20 to 24 years,2003,24,1979,52968.04250944069
24,From 20 to 24 years,2004,20,1984,62570.395272243026
24,From 20 to 24 years,2004,21,1983,61001.858615985475
24,From 20 to 24 years,2004,22,1982,59086.523544251344
24,From 20 to 24 years,2004,23,1981,56945.318216009255
24,From 20 to 24 years,2004,24,1980,54750.9043515109
24,From 20 to 24 years,2005,20,1985,63242.141757133875
24,From 20 to 24 years,2005,21,1984,62105.04373727313
24,From 20 to 24 years,2005,22,1983,60540.365101664196
24,From 20 to 24 years,2005,23,1982,58642.88041350801
24,From 20 to 24 years,2005,24,1981,56549.568990420776
24,From 20 to 24 years,2006,20,1986,63703.63416219482
24,From 20 to 24 years,2006,21,1985,62979.363223775166
24,From 20 to 24 years,2006,22,1984,61784.854481324655
24,From 20 to 24 years,2006,23,1983,60176.61288039405
24,From 20 to 24 years,2006,24,1982,58265.535252311325
24,From 20 to 24 years,2007,20,1987,63959.06609366544
24,From 20 to 24 years,2007,21,1986,63591.79742692468
24,From 20 to 24 years,2007,22,1985,62757.304890237305
24,From 20 to 24 years,2007,23,1984,61473.87502186543
24,From 20 to 24 years,2007,24,1983,59820.95656730719
24,From 20 to 24 years,2008,20,1988,63945.35274141571
24,From 20 to 24 years,2008,21,1987,63861.620071000005
24,From 20 to 24 years,2008,22,1986,63359.45354911547
24,From 20 to 24 years,2008,23,1985,62424.22480005909
24,From 20 to 24 years,2008,24,1984,61104.3488384097
24,From 20 to 24 years,2009,20,1989,63553.736705532094
24,From 20 to 24 years,2009,21,1988,63676.1286657523
24,From 20 to 24 years,2009,22,1987,63464.933460988905
24,From 20 to 24 years,2009,23,1986,62879.282828690004
24,From 20 to 24 years,2009,24,1985,61939.91833903671
24,From 20 to 24 years,2010,20,1990,62736.73543790565
24,From 20 to 24 years,2010,21,1989,62994.52138214157
24,From 20 to 24 years,2010,22,1988,63021.22491331888
24,From 20 to 24 years,2010,23,1987,62757.02599927577
24,From 20 to 24 years,2010,24,1986,62186.49226735813
24,From 20 to 24 years,2011,20,1991,62154.54412867189
24,From 20 to 24 years,2011,21,1990,62492.91620991982
24,From 20 to 24 years,2011,22,1989,62698.585792589845
