state,ageGroup,year,age,cohort,numpop
53,From 0 to 4 years,2000,0,2000,42313.77705620563
53,From 0 to 4 years,2000,1,1999,42297.087954123235
53,From 0 to 4 years,2000,2,1998,42141.593896742095
53,From 0 to 4 years,2000,3,1997,41824.84262911446
53,From 0 to 4 years,2000,4,1996,41377.69846381457
53,From 0 to 4 years,2001,0,2001,42766.22674185618
53,From 0 to 4 years,2001,1,2000,42823.732979966604
53,From 0 to 4 years,2001,2,1999,42726.274933545814
53,From 0 to 4 years,2001,3,1998,42454.18649301118
53,From 0 to 4 years,2001,4,1997,42013.57885162022
53,From 0 to 4 years,2002,0,2002,42922.62845830912
53,From 0 to 4 years,2002,1,2001,43033.52392370305
53,From 0 to 4 years,2002,2,2000,43012.274944419296
53,From 0 to 4 years,2002,3,1999,42810.02515398331
53,From 0 to 4 years,2002,4,1998,42448.54751958523
53,From 0 to 4 years,2003,0,2003,42860.5842518811
53,From 0 to 4 years,2003,1,2002,43024.67672306841
53,From 0 to 4 years,2003,2,2001,43105.55155081901
53,From 0 to 4 years,2003,3,2000,43026.794310217534
53,From 0 to 4 years,2003,4,1999,42771.39316401395
53,From 0 to 4 years,2004,0,2004,42659.69426619788
53,From 0 to 4 years,2004,1,2003,42893.04865789812
53,From 0 to 4 years,2004,2,2002,43064.261502779686
53,From 0 to 4 years,2004,3,2001,43104.88067105303
53,From 0 to 4 years,2004,4,2000,43009.11490207129
53,From 0 to 4 years,2005,0,2005,42469.635038283006
53,From 0 to 4 years,2005,1,2004,42754.505740199376
53,From 0 to 4 years,2005,2,2003,43025.474159110156
53,From 0 to 4 years,2005,3,2002,43216.60853685124
53,From 0 to 4 years,2005,4,2001,43273.77652555622
53,From 0 to 4 years,2006,0,2006,42135.94813204109
53,From 0 to 4 years,2006,1,2005,42450.49882259128
53,From 0 to 4 years,2006,2,2004,42806.70640229135
53,From 0 to 4 years,2006,3,2003,43130.9856382664
53,From 0 to 4 years,2006,4,2002,43338.86100480987
53,From 0 to 4 years,2007,0,2007,41874.57561145137
53,From 0 to 4 years,2007,1,2006,42193.1537825137
53,From 0 to 4 years,2007,2,2005,42605.449910334806
53,From 0 to 4 years,2007,3,2004,43047.80943380665
53,From 0 to 4 years,2007,4,2003,43436.01126189347
53,From 0 to 4 years,2008,0,2008,41697.12364834364
53,From 0 to 4 years,2008,1,2007,41979.00203577656
53,From 0 to 4 years,2008,2,2006,42416.26427549828
53,From 0 to 4 years,2008,3,2005,42938.22361203044
53,From 0 to 4 years,2008,4,2004,43456.386428351114
53,From 0 to 4 years,2009,0,2009,41692.28035099754
53,From 0 to 4 years,2009,1,2008,41906.00025396594
53,From 0 to 4 years,2009,2,2007,42321.04795189568
53,From 0 to 4 years,2009,3,2006,42869.63705749133
53,From 0 to 4 years,2009,4,2005,43454.03438564947
53,From 0 to 4 years,2010,0,2010,41687.774690552666
53,From 0 to 4 years,2010,1,2009,41803.61521241657
53,From 0 to 4 years,2010,2,2008,42149.47838708789
53,From 0 to 4 years,2010,3,2007,42670.87640008422
53,From 0 to 4 years,2010,4,2006,43283.255309858636
53,From 0 to 4 years,2011,0,2011,40568.463641969356
53,From 0 to 4 years,2011,1,2010,40566.3942884706
53,From 0 to 4 years,2011,2,2009,40793.817110506185
53,From 0 to 4 years,2011,3,2008,41216.837869764306
53,From 0 to 4 years,2011,4,2007,41771.48708928958
53,From 0 to 4 years,2012,0,2012,39837.841499892544
53,From 0 to 4 years,2012,1,2011,39717.19212205626
53,From 0 to 4 years,2012,2,2010,39799.83649880636
53,From 0 to 4 years,2012,3,2009,40074.52932482251
53,From 0 to 4 years,2012,4,2008,40507.60055442233
53,From 0 to 4 years,2013,0,2013,39587.715362147814
53,From 0 to 4 years,2013,1,2012,39358.938448252266
53,From 0 to 4 years,2013,2,2011,39281.36258241357
53,From 0 to 4 years,2013,3,2010,39362.80619918691
53,From 0 to 4 years,2013,4,2009,39614.17740799946
53,From 0 to 4 years,2014,0,2014,39878.517005724454
53,From 0 to 4 years,2014,1,2013,39556.30853620047
53,From 0 to 4 years,2014,2,2012,39319.382453939004
53,From 0 to 4 years,2014,3,2011,39161.57050518904
53,From 0 to 4 years,2014,4,2010,39180.22149894702
53,From 0 to 4 years,2015,0,2015,40643.67097555226
53,From 0 to 4 years,2015,1,2014,40239.8190522621
53,From 0 to 4 years,2015,2,2013,39810.49451233532
53,From 0 to 4 years,2015,3,2012,39418.75557609666
53,From 0 to 4 years,2015,4,2011,39162.259883753664
53,From 0 to 4 years,2016,0,2016,41344.73566632268
53,From 0 to 4 years,2016,1,2015,40886.401761640045
53,From 0 to 4 years,2016,2,2014,40291.86131398388
53,From 0 to 4 years,2016,3,2013,39655.65829233844
53,From 0 to 4 years,2016,4,2012,39099.34296571499
53,From 0 to 4 years,2017,0,2017,41993.68181347944
53,From 0 to 4 years,2017,1,2016,41508.47051346228
53,From 0 to 4 years,2017,2,2015,40781.77475367347
53,From 0 to 4 years,2017,3,2014,39937.09025153709
53,From 0 to 4 years,2017,4,2013,39109.98266784771
53,From 0 to 4 years,2018,0,2018,42615.85619785459
53,From 0 to 4 years,2018,1,2017,42125.17198216275
53,From 0 to 4 years,2018,2,2016,41297.303866883
53,From 0 to 4 years,2018,3,2015,40327.15495867302
53,From 0 to 4 years,2018,4,2014,39300.51299442663
53,From 0 to 4 years,2019,0,2019,42807.91119644031
53,From 0 to 4 years,2019,1,2018,42329.00113885488
53,From 0 to 4 years,2019,2,2017,41506.156316357585
53,From 0 to 4 years,2019,3,2016,40469.69916354126
53,From 0 to 4 years,2019,4,2015,39345.23218480595
53,From 0 to 4 years,2020,0,2020,42686.011032401635
53,From 0 to 4 years,2020,1,2019,42190.63474251411
53,From 0 to 4 years,2020,2,2018,41419.0522293945
53,From 0 to 4 years,2020,3,2017,40454.21679026478
53,From 0 to 4 years,2020,4,2016,39346.08520542495
53,From 0 to 4 years,2021,0,2021,42591.25164935053
53,From 0 to 4 years,2021,1,2020,42178.83711787699
53,From 0 to 4 years,2021,2,2019,41475.77564768299
53,From 0 to 4 years,2021,3,2018,40572.8016273828
53,From 0 to 4 years,2021,4,2017,39575.33395770667
53,From 5 to 9 years,2000,5,1995,39726.964860483946
53,From 5 to 9 years,2000,6,1994,39065.34350360857
53,From 5 to 9 years,2000,7,1993,38352.08724356229
53,From 5 to 9 years,2000,8,1992,37712.06930321588
53,From 5 to 9 years,2000,9,1991,37244.53508912932
53,From 5 to 9 years,2001,5,1996,40952.97811566802
53,From 5 to 9 years,2001,6,1995,40223.82784399892
53,From 5 to 9 years,2001,7,1994,39415.837413473884
53,From 5 to 9 years,2001,8,1993,38658.43572937723
53,From 5 to 9 years,2001,9,1992,38067.92089748195
53,From 5 to 9 years,2002,5,1997,42078.42382474339
53,From 5 to 9 years,2002,6,1996,41350.57090756847
53,From 5 to 9 years,2002,7,1995,40524.19496705009
53,From 5 to 9 years,2002,8,1994,39706.388787470016
53,From 5 to 9 years,2002,9,1993,39023.42151316804
53,From 5 to 9 years,2003,5,1998,43001.68608497381
53,From 5 to 9 years,2003,6,1997,42359.938207980755
53,From 5 to 9 years,2003,7,1996,41588.351045442374
53,From 5 to 9 years,2003,8,1995,40769.46190512586
53,From 5 to 9 years,2003,9,1994,40033.56275647721
53,From 5 to 9 years,2004,5,1999,43584.991577471075
53,From 5 to 9 years,2004,6,1998,43105.73926219171
53,From 5 to 9 years,2004,7,1997,42449.521954783515
53,From 5 to 9 years,2004,8,1996,41694.428593876466
53,From 5 to 9 years,2004,9,1995,40951.31861167723
53,From 5 to 9 years,2005,5,2000,43789.59501549257
53,From 5 to 9 years,2005,6,1999,43491.93183342531
53,From 5 to 9 years,2005,7,1998,42998.502563495895
53,From 5 to 9 years,2005,8,1997,42356.277230929576
53,From 5 to 9 years,2005,9,1996,41656.69335665664
53,From 5 to 9 years,2006,5,2001,43991.200568525455
53,From 5 to 9 years,2006,6,2000,43917.5823657028
53,From 5 to 9 years,2006,7,1999,43612.07038183951
53,From 5 to 9 years,2006,8,1998,43117.65171964411
53,From 5 to 9 years,2006,9,1997,42508.49496428811
53,From 5 to 9 years,2007,5,2002,43931.96944740285
53,From 5 to 9 years,2007,6,2001,44032.18234347043
53,From 5 to 9 years,2007,7,2000,43918.34224655901
53,From 5 to 9 years,2007,8,1999,43603.778657251
53,From 5 to 9 years,2007,9,1998,43137.727305316716
53,From 5 to 9 years,2008,5,2003,43674.59357549377
53,From 5 to 9 years,2008,6,2002,43949.574769895364
53,From 5 to 9 years,2008,7,2001,44028.16443814838
53,From 5 to 9 years,2008,8,2000,43921.506544642136
53,From 5 to 9 years,2008,9,1999,43647.16067182037
53,From 5 to 9 years,2009,5,2004,43295.43446574028
53,From 5 to 9 years,2009,6,2003,43728.8434744748
53,From 5 to 9 years,2009,7,2002,43983.62324529619
53,From 5 to 9 years,2009,8,2001,44116.92293416966
53,From 5 to 9 years,2009,9,2000,44071.17588031908
53,From 5 to 9 years,2010,5,2005,42942.494546917405
53,From 5 to 9 years,2010,6,2004,43514.10338868402
53,From 5 to 9 years,2010,7,2003,43969.56046507112
53,From 5 to 9 years,2010,8,2002,44304.00575087977
53,From 5 to 9 years,2010,9,2001,44500.83584844766
53,From 5 to 9 years,2011,5,2006,42364.35378519413
53,From 5 to 9 years,2011,6,2005,42997.44903987773
53,From 5 to 9 years,2011,7,2004,43594.853403756395
53,From 5 to 9 years,2011,8,2003,44128.55416589444
53,From 5 to 9 years,2011,9,2002,44573.789605277314
53,From 5 to 9 years,2012,5,2007,41668.73717597839
53,From 5 to 9 years,2012,6,2006,42304.823685750445
53,From 5 to 9 years,2012,7,2005,42985.25604831004
53,From 5 to 9 years,2012,8,2004,43686.3419050573
53,From 5 to 9 years,2012,9,2003,44370.84118490382
53,From 5 to 9 years,2013,5,2008,40866.3390180599
53,From 5 to 9 years,2013,6,2007,41432.838324575474
53,From 5 to 9 years,2013,7,2006,42121.96240657744
53,From 5 to 9 years,2013,8,2005,42935.66659199068
53,From 5 to 9 years,2013,9,2004,43832.19365879651
53,From 5 to 9 years,2014,5,2009,40063.840204610235
53,From 5 to 9 years,2014,6,2008,40462.74713938411
53,From 5 to 9 years,2014,7,2007,41093.704227546885
53,From 5 to 9 years,2014,8,2006,41962.02423283747
53,From 5 to 9 years,2014,9,2005,42999.6841956213
53,From 5 to 9 years,2015,5,2010,39100.96228974582
53,From 5 to 9 years,2015,6,2009,39298.93485219366
53,From 5 to 9 years,2015,7,2008,39782.921584464864
53,From 5 to 9 years,2015,8,2007,40628.16966572982
53,From 5 to 9 years,2015,9,2006,41727.01160786585
53,From 5 to 9 years,2016,5,2011,38143.297601536484
53,From 5 to 9 years,2016,6,2010,38086.387343891634
53,From 5 to 9 years,2016,7,2009,38407.76035002479
53,From 5 to 9 years,2016,8,2008,39148.94104203613
53,From 5 to 9 years,2016,9,2007,40257.61366251094
53,From 5 to 9 years,2017,5,2012,37594.09183576426
53,From 5 to 9 years,2017,6,2011,37274.086629132726
53,From 5 to 9 years,2017,7,2010,37388.120982538414
53,From 5 to 9 years,2017,8,2009,37982.1055050864
53,From 5 to 9 years,2017,9,2008,39006.59504747819
53,From 5 to 9 years,2018,5,2013,37478.06603937521
53,From 5 to 9 years,2018,6,2012,36927.88394323078
53,From 5 to 9 years,2018,7,2011,36837.74159362073
53,From 5 to 9 years,2018,8,2010,37267.311769201384
53,From 5 to 9 years,2018,9,2009,38171.9966545719
53,From 5 to 9 years,2019,5,2014,37797.05081266651
53,From 5 to 9 years,2019,6,2013,37086.57665949607
53,From 5 to 9 years,2019,7,2012,36836.54558574986
53,From 5 to 9 years,2019,8,2011,37124.17925419637
53,From 5 to 9 years,2019,9,2010,37905.647687891185
53,From 5 to 9 years,2020,5,2015,38426.59379755081
53,From 5 to 9 years,2020,6,2014,37652.23088979699
53,From 5 to 9 years,2020,7,2013,37312.170338406664
53,From 5 to 9 years,2020,8,2012,37500.25009944797
53,From 5 to 9 years,2020,9,2011,38201.754874797545
53,From 5 to 9 years,2021,5,2016,38885.18861878489
53,From 5 to 9 years,2021,6,2015,38154.952763347654
53,From 5 to 9 years,2021,7,2014,37807.782473301864
53,From 5 to 9 years,2021,8,2013,37923.856104338374
53,From 5 to 9 years,2021,9,2012,38490.220040227214
53,From 10 to 14 years,2000,10,1990,38007.69772212334
53,From 10 to 14 years,2000,11,1989,38126.41141134024
53,From 10 to 14 years,2000,12,1988,38613.85174056722
53,From 10 to 14 years,2000,13,1987,39473.03488738395
53,From 10 to 14 years,2000,14,1986,40669.004238585265
