state,ageGroup,year,age,cohort,numpop
21,From 0 to 4 years,2000,0,2000,154768.02969844633
21,From 0 to 4 years,2000,1,1999,153121.37838609022
21,From 0 to 4 years,2000,2,1998,152180.25801955056
21,From 0 to 4 years,2000,3,1997,151800.26109864065
21,From 0 to 4 years,2000,4,1996,151537.07279727218
21,From 0 to 4 years,2001,0,2001,152121.3433019986
21,From 0 to 4 years,2001,1,2000,150597.90178135262
21,From 0 to 4 years,2001,2,1999,149914.89070816696
21,From 0 to 4 years,2001,3,1998,149787.3964756629
21,From 0 to 4 years,2001,4,1997,149865.46773281894
21,From 0 to 4 years,2002,0,2002,147600.0513007832
21,From 0 to 4 years,2002,1,2001,146505.82552059417
21,From 0 to 4 years,2002,2,2000,146144.72706945555
21,From 0 to 4 years,2002,3,1999,146290.55176278733
21,From 0 to 4 years,2002,4,1998,146573.84434637977
21,From 0 to 4 years,2003,0,2003,144753.60520297562
21,From 0 to 4 years,2003,1,2002,144072.16302397512
21,From 0 to 4 years,2003,2,2001,143998.42468586232
21,From 0 to 4 years,2003,3,2000,144356.0083894746
21,From 0 to 4 years,2003,4,1999,144814.7986977123
21,From 0 to 4 years,2004,0,2004,142731.6374534376
21,From 0 to 4 years,2004,1,2003,142361.51396813183
21,From 0 to 4 years,2004,2,2002,142613.9609636932
21,From 0 to 4 years,2004,3,2001,143166.16073305227
21,From 0 to 4 years,2004,4,2000,143793.7268816851
21,From 0 to 4 years,2005,0,2005,141164.61468287167
21,From 0 to 4 years,2005,1,2004,141075.52043851544
21,From 0 to 4 years,2005,2,2003,141612.1074738103
21,From 0 to 4 years,2005,3,2002,142419.13407293498
21,From 0 to 4 years,2005,4,2001,143176.62333186762
21,From 0 to 4 years,2006,0,2006,141379.97178032834
21,From 0 to 4 years,2006,1,2005,141500.16402241404
21,From 0 to 4 years,2006,2,2004,142292.37307118077
21,From 0 to 4 years,2006,3,2003,143356.48427091603
21,From 0 to 4 years,2006,4,2002,144290.00685516087
21,From 0 to 4 years,2007,0,2007,141991.82273779737
21,From 0 to 4 years,2007,1,2006,142239.32425912895
21,From 0 to 4 years,2007,2,2005,143257.03283937866
21,From 0 to 4 years,2007,3,2004,144636.24079805656
21,From 0 to 4 years,2007,4,2003,145969.5793656384
21,From 0 to 4 years,2008,0,2008,140360.15071980548
21,From 0 to 4 years,2008,1,2007,140634.53921370683
21,From 0 to 4 years,2008,2,2006,141834.91101517103
21,From 0 to 4 years,2008,3,2005,143521.26398426906
21,From 0 to 4 years,2008,4,2004,145246.1350670476
21,From 0 to 4 years,2009,0,2009,137035.550759633
21,From 0 to 4 years,2009,1,2008,137265.66830753867
21,From 0 to 4 years,2009,2,2007,138583.97033407117
21,From 0 to 4 years,2009,3,2006,140531.50181518984
21,From 0 to 4 years,2009,4,2005,142592.30878356725
21,From 0 to 4 years,2010,0,2010,133074.6657242828
21,From 0 to 4 years,2010,1,2009,133211.35599229415
21,From 0 to 4 years,2010,2,2008,134591.01613030702
21,From 0 to 4 years,2010,3,2007,136756.13587867247
21,From 0 to 4 years,2010,4,2006,139176.8262744435
21,From 0 to 4 years,2011,0,2011,129171.44012386938
21,From 0 to 4 years,2011,1,2010,129183.35184224305
21,From 0 to 4 years,2011,2,2009,130561.42776996696
21,From 0 to 4 years,2011,3,2008,132858.17345867035
21,From 0 to 4 years,2011,4,2007,135530.60680525022
21,From 0 to 4 years,2012,0,2012,125283.96905184386
21,From 0 to 4 years,2012,1,2011,125148.29828370691
21,From 0 to 4 years,2012,2,2010,126444.82344148301
21,From 0 to 4 years,2012,3,2009,128739.62852987068
21,From 0 to 4 years,2012,4,2008,131500.28069309558
21,From 0 to 4 years,2013,0,2013,121346.18334353034
21,From 0 to 4 years,2013,1,2012,121044.10643181446
21,From 0 to 4 years,2013,2,2011,122175.44560793405
21,From 0 to 4 years,2013,3,2010,124312.26570606737
21,From 0 to 4 years,2013,4,2009,126969.99891065378
21,From 0 to 4 years,2014,0,2014,119285.19325623775
21,From 0 to 4 years,2014,1,2013,118782.5739383159
21,From 0 to 4 years,2014,2,2012,119709.11425215355
21,From 0 to 4 years,2014,3,2011,121556.7490223077
21,From 0 to 4 years,2014,4,2010,123995.36953098515
21,From 0 to 4 years,2015,0,2015,118723.39446156516
21,From 0 to 4 years,2015,1,2014,117961.41784782824
21,From 0 to 4 years,2015,2,2013,118534.94272574077
21,From 0 to 4 years,2015,3,2012,120092.69410268597
21,From 0 to 4 years,2015,4,2011,122253.55086217988
21,From 0 to 4 years,2016,0,2016,117768.63901592365
21,From 0 to 4 years,2016,1,2015,116729.67364747667
21,From 0 to 4 years,2016,2,2014,116926.91062225905
21,From 0 to 4 years,2016,3,2013,118082.04540885048
21,From 0 to 4 years,2016,4,2012,119874.73130549018
21,From 0 to 4 years,2017,0,2017,117815.90569649794
21,From 0 to 4 years,2017,1,2016,116502.46792498931
21,From 0 to 4 years,2017,2,2015,116318.9692450587
21,From 0 to 4 years,2017,3,2014,117026.58122847592
21,From 0 to 4 years,2017,4,2013,118394.07590497813
21,From 0 to 4 years,2018,0,2018,119078.22978045593
21,From 0 to 4 years,2018,1,2017,117506.53079656052
21,From 0 to 4 years,2018,2,2016,116985.35288608779
21,From 0 to 4 years,2018,3,2015,117220.58044090675
21,From 0 to 4 years,2018,4,2014,118153.30609598904
21,From 0 to 4 years,2019,0,2019,119758.7680302961
21,From 0 to 4 years,2019,1,2018,117987.29021964764
21,From 0 to 4 years,2019,2,2017,117110.59650626255
21,From 0 to 4 years,2019,3,2016,116988.13747117863
21,From 0 to 4 years,2019,4,2015,117536.20777261509
21,From 0 to 4 years,2020,0,2020,119747.71662835467
21,From 0 to 4 years,2020,1,2019,117906.51788383405
21,From 0 to 4 years,2020,2,2018,116791.53553811945
21,From 0 to 4 years,2020,3,2017,116335.98994348732
21,From 0 to 4 years,2020,4,2016,116621.24000620448
21,From 0 to 4 years,2021,0,2021,119907.67888438531
21,From 0 to 4 years,2021,1,2020,117971.19727868782
21,From 0 to 4 years,2021,2,2019,116719.1794593433
21,From 0 to 4 years,2021,3,2018,116112.40579698831
21,From 0 to 4 years,2021,4,2017,116135.53858059524
21,From 5 to 9 years,2000,5,1995,145396.66625112432
21,From 5 to 9 years,2000,6,1994,145242.7399619544
21,From 5 to 9 years,2000,7,1993,144945.9415284599
21,From 5 to 9 years,2000,8,1992,144592.87093536658
21,From 5 to 9 years,2000,9,1991,144253.78132309468
21,From 5 to 9 years,2001,5,1996,145968.28669388726
21,From 5 to 9 years,2001,6,1995,145924.3508954091
21,From 5 to 9 years,2001,7,1994,145692.06186753986
21,From 5 to 9 years,2001,8,1993,145345.39875234768
21,From 5 to 9 years,2001,9,1992,145004.90179081607
21,From 5 to 9 years,2002,5,1997,147328.33380784688
21,From 5 to 9 years,2002,6,1996,147325.3133429343
21,From 5 to 9 years,2002,7,1995,147070.95684168427
21,From 5 to 9 years,2002,8,1994,146661.74198249987
21,From 5 to 9 years,2002,9,1993,146248.65402503472
21,From 5 to 9 years,2003,5,1998,148953.46645090016
21,From 5 to 9 years,2003,6,1997,148962.12474183645
21,From 5 to 9 years,2003,7,1996,148634.34571432095
21,From 5 to 9 years,2003,8,1995,148135.5187754225
21,From 5 to 9 years,2003,9,1994,147602.5443175199
21,From 5 to 9 years,2004,5,1999,149986.24237451964
21,From 5 to 9 years,2004,6,1998,150062.72293346352
21,From 5 to 9 years,2004,7,1997,149714.17010954613
21,From 5 to 9 years,2004,8,1996,149098.42018905256
21,From 5 to 9 years,2004,9,1995,148432.44439341823
21,From 5 to 9 years,2005,5,2000,150009.58811846
21,From 5 to 9 years,2005,6,1999,150134.03860343495
21,From 5 to 9 years,2005,7,1998,149804.5115679031
21,From 5 to 9 years,2005,8,1997,149147.18387699482
21,From 5 to 9 years,2005,9,1996,148398.677833207
21,From 5 to 9 years,2006,5,2001,147670.48047435065
21,From 5 to 9 years,2006,6,2000,148012.383993018
21,From 5 to 9 years,2006,7,1999,147805.6148810317
21,From 5 to 9 years,2006,8,1998,147218.41578262515
21,From 5 to 9 years,2006,9,1997,146490.10486897442
21,From 5 to 9 years,2007,5,2002,143601.3581856182
21,From 5 to 9 years,2007,6,2001,144138.20661802051
21,From 5 to 9 years,2007,7,2000,144148.70133314273
21,From 5 to 9 years,2007,8,1999,143753.37235131595
21,From 5 to 9 years,2007,9,1998,143162.36151190253
21,From 5 to 9 years,2008,5,2003,140852.64931218044
21,From 5 to 9 years,2008,6,2002,141739.1671560971
21,From 5 to 9 years,2008,7,2001,142078.25214062593
21,From 5 to 9 years,2008,8,2000,141987.06647051827
21,From 5 to 9 years,2008,9,1999,141632.86492057823
21,From 5 to 9 years,2009,5,2004,138668.71523361106
21,From 5 to 9 years,2009,6,2003,140003.5628451118
21,From 5 to 9 years,2009,7,2002,140748.20771349652
21,From 5 to 9 years,2009,8,2001,141072.1994035447
21,From 5 to 9 years,2009,9,2000,141037.31480423594
21,From 5 to 9 years,2010,5,2005,136807.8414497764
21,From 5 to 9 years,2010,6,2004,138637.41577128592
21,From 5 to 9 years,2010,7,2003,139877.85548695375
21,From 5 to 9 years,2010,8,2002,140603.48774922063
21,From 5 to 9 years,2010,9,2001,140931.39954276333
21,From 5 to 9 years,2011,5,2006,136802.58187684434
21,From 5 to 9 years,2011,6,2005,139010.04903764225
21,From 5 to 9 years,2011,7,2004,140697.19516688873
21,From 5 to 9 years,2011,8,2003,141861.6889266996
21,From 5 to 9 years,2011,9,2002,142594.48499192516
21,From 5 to 9 years,2012,5,2007,137232.90476080024
21,From 5 to 9 years,2012,6,2006,139756.77431486928
21,From 5 to 9 years,2012,7,2005,141840.7697543546
21,From 5 to 9 years,2012,8,2004,143439.04960655482
21,From 5 to 9 years,2012,9,2003,144622.501563421
21,From 5 to 9 years,2013,5,2008,135501.41978449814
21,From 5 to 9 years,2013,6,2007,138155.0663830118
21,From 5 to 9 years,2013,7,2006,140566.9631146532
21,From 5 to 9 years,2013,8,2005,142498.07078546926
21,From 5 to 9 years,2013,9,2004,144174.47993236754
21,From 5 to 9 years,2014,5,2009,132088.68484861666
