state,ageGroup,year,age,cohort,numpop
51,From 10 to 14 years,2017,14,2003,54970.43882363117
51,From 10 to 14 years,2018,10,2008,53750.34536929622
51,From 10 to 14 years,2018,11,2007,54022.83757371781
51,From 10 to 14 years,2018,12,2006,54303.165352602715
51,From 10 to 14 years,2018,13,2005,54543.41041144404
51,From 10 to 14 years,2018,14,2004,54735.24129293926
51,From 10 to 14 years,2019,10,2009,53792.10432814114
51,From 10 to 14 years,2019,11,2008,53989.948450132906
51,From 10 to 14 years,2019,12,2007,54189.26679673949
51,From 10 to 14 years,2019,13,2006,54340.88566810044
51,From 10 to 14 years,2019,14,2005,54437.794756886
51,From 10 to 14 years,2020,10,2010,53297.84864896047
51,From 10 to 14 years,2020,11,2009,53401.900934226294
51,From 10 to 14 years,2020,12,2008,53512.77134150815
51,From 10 to 14 years,2020,13,2007,53583.21788609013
51,From 10 to 14 years,2020,14,2006,53607.261189214914
51,From 10 to 14 years,2021,10,2011,52462.3738135914
51,From 10 to 14 years,2021,11,2010,52480.223349380125
51,From 10 to 14 years,2021,12,2009,52512.72316193354
51,From 10 to 14 years,2021,13,2008,52524.60605666841
51,From 10 to 14 years,2021,14,2007,52513.07361842654
51,From 15 to 19 years,2000,15,1985,55790.66725149118
51,From 15 to 19 years,2000,16,1984,55602.48811565061
51,From 15 to 19 years,2000,17,1983,55382.46609049213
51,From 15 to 19 years,2000,18,1982,55080.74995749168
51,From 15 to 19 years,2000,19,1981,54638.62858487441
51,From 15 to 19 years,2001,15,1986,56231.08212993143
51,From 15 to 19 years,2001,16,1985,56122.583814202706
51,From 15 to 19 years,2001,17,1984,55993.34384046108
51,From 15 to 19 years,2001,18,1983,55790.525374172976
51,From 15 to 19 years,2001,19,1982,55446.464841231784
51,From 15 to 19 years,2002,15,1987,56505.187275736986
51,From 15 to 19 years,2002,16,1986,56458.43870471902
51,From 15 to 19 years,2002,17,1985,56400.10630907766
51,From 15 to 19 years,2002,18,1984,56281.159513258346
51,From 15 to 19 years,2002,19,1983,56035.108197207956
51,From 15 to 19 years,2003,15,1988,56674.32781194917
51,From 15 to 19 years,2003,16,1987,56666.72007349738
51,From 15 to 19 years,2003,17,1986,56650.06092135102
51,From 15 to 19 years,2003,18,1985,56589.15049894507
51,From 15 to 19 years,2003,19,1984,56428.74069425736
51,From 15 to 19 years,2004,15,1989,56812.4479555886
51,From 15 to 19 years,2004,16,1988,56820.68536373367
51,From 15 to 19 years,2004,17,1987,56815.69028890872
51,From 15 to 19 years,2004,18,1986,56783.434026775045
51,From 15 to 19 years,2004,19,1985,56687.742364993996
51,From 15 to 19 years,2005,15,1990,56956.02809006353
51,From 15 to 19 years,2005,16,1989,56961.74384658966
51,From 15 to 19 years,2005,17,1988,56944.86830989636
51,From 15 to 19 years,2005,18,1987,56916.11620668196
51,From 15 to 19 years,2005,19,1986,56861.2435467685
51,From 15 to 19 years,2006,15,1991,57101.93789709985
51,From 15 to 19 years,2006,16,1990,57096.83697815774
51,From 15 to 19 years,2006,17,1989,57056.92353832974
51,From 15 to 19 years,2006,18,1988,57015.07351561569
51,From 15 to 19 years,2006,19,1987,56982.22807079697
51,From 15 to 19 years,2007,15,1992,57241.55425970855
51,From 15 to 19 years,2007,16,1991,57230.61605740112
51,From 15 to 19 years,2007,17,1990,57173.377518080975
51,From 15 to 19 years,2007,18,1989,57118.49083635229
51,From 15 to 19 years,2007,19,1988,57094.961328457066
51,From 15 to 19 years,2008,15,1993,57357.68203704029
51,From 15 to 19 years,2008,16,1992,57358.722061312576
51,From 15 to 19 years,2008,17,1991,57306.0290961245
51,From 15 to 19 years,2008,18,1990,57253.9938892436
51,From 15 to 19 years,2008,19,1989,57237.57291627903
51,From 15 to 19 years,2009,15,1994,57438.990046067804
51,From 15 to 19 years,2009,16,1993,57477.939047478816
51,From 15 to 19 years,2009,17,1992,57460.3571221258
51,From 15 to 19 years,2009,18,1991,57443.1768787542
51,From 15 to 19 years,2009,19,1990,57438.53690557339
51,From 15 to 19 years,2010,15,1995,57489.568787034885
51,From 15 to 19 years,2010,16,1994,57593.566964804726
51,From 15 to 19 years,2010,17,1993,57639.767257594336
51,From 15 to 19 years,2010,18,1992,57670.448190094896
51,From 15 to 19 years,2010,19,1991,57714.648800471194
51,From 15 to 19 years,2011,15,1996,57241.494359293
51,From 15 to 19 years,2011,16,1995,57431.35096452351
51,From 15 to 19 years,2011,17,1994,57567.97807974708
51,From 15 to 19 years,2011,18,1993,57680.382910520464
51,From 15 to 19 years,2011,19,1992,57788.79368591593
51,From 15 to 19 years,2012,15,1997,57013.43170021489
51,From 15 to 19 years,2012,16,1996,57296.59676462492
51,From 15 to 19 years,2012,17,1995,57537.76092794181
51,From 15 to 19 years,2012,18,1994,57750.74289168008
51,From 15 to 19 years,2012,19,1993,57940.4677155383
51,From 15 to 19 years,2013,15,1998,56774.2925512255
51,From 15 to 19 years,2013,16,1997,57139.16270957062
51,From 15 to 19 years,2013,17,1996,57479.17064638845
51,From 15 to 19 years,2013,18,1995,57795.21445024622
51,From 15 to 19 years,2013,19,1994,58077.15964256923
51,From 15 to 19 years,2014,15,1999,56460.37136508545
51,From 15 to 19 years,2014,16,1998,56876.672818884705
51,From 15 to 19 years,2014,17,1997,57289.876176586615
51,From 15 to 19 years,2014,18,1996,57694.46071157998
51,From 15 to 19 years,2014,19,1995,58069.618927863245
51,From 15 to 19 years,2015,15,2000,56041.160248788794
51,From 15 to 19 years,2015,16,1999,56465.55138192423
51,From 15 to 19 years,2015,17,1998,56911.75755065772
51,From 15 to 19 years,2015,18,1997,57376.56923527616
51,From 15 to 19 years,2015,19,1996,57834.96158335311
51,From 15 to 19 years,2016,15,2001,55279.9291417798
51,From 15 to 19 years,2016,16,2000,55664.36528159429
51,From 15 to 19 years,2016,17,1999,56096.32208921068
51,From 15 to 19 years,2016,18,1998,56584.45217624751
51,From 15 to 19 years,2016,19,1997,57103.93131116769
51,From 15 to 19 years,2017,15,2002,54366.76744384598
51,From 15 to 19 years,2017,16,2001,54669.87560966541
51,From 15 to 19 years,2017,17,2000,55050.981012919474
51,From 15 to 19 years,2017,18,1999,55530.913009501084
51,From 15 to 19 years,2017,19,1998,56082.46292406805
51,From 15 to 19 years,2018,15,2003,53611.315444503554
51,From 15 to 19 years,2018,16,2002,53821.63630470174
51,From 15 to 19 years,2018,17,2001,54130.51814119532
51,From 15 to 19 years,2018,18,2000,54571.62172177944
51,From 15 to 19 years,2018,19,1999,55137.90838781995
51,From 15 to 19 years,2019,15,2004,53210.65502006576
51,From 15 to 19 years,2019,16,2003,53334.53369272433
51,From 15 to 19 years,2019,17,2002,53572.434935254096
51,From 15 to 19 years,2019,18,2001,53968.161754160545
51,From 15 to 19 years,2019,19,2000,54525.21459779529
51,From 15 to 19 years,2020,15,2005,53327.10430435923
51,From 15 to 19 years,2020,16,2004,53393.58275016142
51,From 15 to 19 years,2020,17,2003,53581.06218640918
51,From 15 to 19 years,2020,18,2002,53936.01955302416
51,From 15 to 19 years,2020,19,2001,54467.23120604605
51,From 15 to 19 years,2021,15,2006,53763.43780963851
51,From 15 to 19 years,2021,16,2005,53813.85810419692
51,From 15 to 19 years,2021,17,2004,53981.54131370698
51,From 15 to 19 years,2021,18,2003,54306.739202056335
51,From 15 to 19 years,2021,19,2002,54798.42357040125
51,From 20 to 24 years,2000,20,1980,53185.50794279493
51,From 20 to 24 years,2000,21,1979,52343.88770129788
51,From 20 to 24 years,2000,22,1978,51292.9069393908
51,From 20 to 24 years,2000,23,1977,50078.240963530065
51,From 20 to 24 years,2000,24,1976,48775.45645298633
51,From 20 to 24 years,2001,20,1981,54401.17484734941
51,From 20 to 24 years,2001,21,1980,53616.508765768805
51,From 20 to 24 years,2001,22,1979,52592.84425251148
51,From 20 to 24 years,2001,23,1978,51377.3297377695
51,From 20 to 24 years,2001,24,1977,50053.14239660078
51,From 20 to 24 years,2002,20,1982,55375.56760877855
51,From 20 to 24 years,2002,21,1981,54698.22547551357
51,From 20 to 24 years,2002,22,1980,53774.97257031469
51,From 20 to 24 years,2002,23,1979,52646.2822183276
51,From 20 to 24 years,2002,24,1978,51390.95212706557
51,From 20 to 24 years,2003,20,1983,56119.16898653185
51,From 20 to 24 years,2003,21,1982,55585.656509749046
51,From 20 to 24 years,2003,22,1981,54821.64731568272
51,From 20 to 24 years,2003,23,1980,53853.718201035976
51,From 20 to 24 years,2003,24,1979,52748.808987000404
51,From 20 to 24 years,2004,20,1984,56666.10386825958
51,From 20 to 24 years,2004,21,1983,56293.332981824744
51,From 20 to 24 years,2004,22,1982,55724.61651689699
51,From 20 to 24 years,2004,23,1981,54957.76157696767
51,From 20 to 24 years,2004,24,1980,54067.18505605103
51,From 20 to 24 years,2005,20,1985,57055.238101591945
51,From 20 to 24 years,2005,21,1984,56839.65855804192
51,From 20 to 24 years,2005,22,1983,56479.56064361969
51,From 20 to 24 years,2005,23,1982,55956.44114745229
51,From 20 to 24 years,2005,24,1981,55280.10154929416
51,From 20 to 24 years,2006,20,1986,57319.52068626452
51,From 20 to 24 years,2006,21,1985,57237.8738180599
51,From 20 to 24 years,2006,22,1984,57065.87069177955
51,From 20 to 24 years,2006,23,1983,56762.611351514046
51,From 20 to 24 years,2006,24,1982,56304.123452381995
51,From 20 to 24 years,2007,20,1987,57463.04820787542
51,From 20 to 24 years,2007,21,1986,57479.125595897734
51,From 20 to 24 years,2007,22,1985,57452.504249978745
51,From 20 to 24 years,2007,23,1984,57328.54515314469
51,From 20 to 24 years,2007,24,1983,57060.776793103374
51,From 20 to 24 years,2008,20,1988,57544.564663643185
51,From 20 to 24 years,2008,21,1987,57619.502584994836
51,From 20 to 24 years,2008,22,1986,57687.13363778498
51,From 20 to 24 years,2008,23,1985,57691.09556970956
51,From 20 to 24 years,2008,24,1984,57578.70354386744
51,From 20 to 24 years,2009,20,1989,57629.390525035014
51,From 20 to 24 years,2009,21,1988,57731.36089163385
51,From 20 to 24 years,2009,22,1987,57843.74131698177
51,From 20 to 24 years,2009,23,1986,57919.50259000095
51,From 20 to 24 years,2009,24,1985,57915.00467634841
51,From 20 to 24 years,2010,20,1990,57748.98356752941
51,From 20 to 24 years,2010,21,1989,57859.01381909124
51,From 20 to 24 years,2010,22,1988,57976.79202172131
51,From 20 to 24 years,2010,23,1987,58071.58784808141
51,From 20 to 24 years,2010,24,1986,58114.62274357664
51,From 20 to 24 years,2011,20,1991,57840.647933533815
51,From 20 to 24 years,2011,21,1990,57953.538934852935
51,From 20 to 24 years,2011,22,1989,58054.60899668053
