state,ageGroup,year,age,cohort,numpop
52,From 0 to 4 years,2000,0,2000,102868.93911761885
52,From 0 to 4 years,2000,1,1999,103277.93531808654
52,From 0 to 4 years,2000,2,1998,103702.17308185955
52,From 0 to 4 years,2000,3,1997,104034.95030939493
52,From 0 to 4 years,2000,4,1996,104311.00217304013
52,From 0 to 4 years,2001,0,2001,101376.68772381335
52,From 0 to 4 years,2001,1,2000,101897.7632387041
52,From 0 to 4 years,2001,2,1999,102489.47347358949
52,From 0 to 4 years,2001,3,1998,103046.89883943502
52,From 0 to 4 years,2001,4,1997,103489.17672445807
52,From 0 to 4 years,2002,0,2002,99887.49313537205
52,From 0 to 4 years,2002,1,2001,100437.57222840861
52,From 0 to 4 years,2002,2,2000,101172.46101537415
52,From 0 to 4 years,2002,3,1999,101931.92365674864
52,From 0 to 4 years,2002,4,1998,102663.54996409651
52,From 0 to 4 years,2003,0,2003,98349.59569030436
52,From 0 to 4 years,2003,1,2002,98880.14309275431
52,From 0 to 4 years,2003,2,2001,99734.9752852212
52,From 0 to 4 years,2003,3,2000,100759.37514667388
52,From 0 to 4 years,2003,4,1999,101772.9107850462
52,From 0 to 4 years,2004,0,2004,96815.97580270661
52,From 0 to 4 years,2004,1,2003,97267.97921308459
52,From 0 to 4 years,2004,2,2002,98203.65341526362
52,From 0 to 4 years,2004,3,2001,99438.36448248291
52,From 0 to 4 years,2004,4,2000,100779.02708646227
52,From 0 to 4 years,2005,0,2005,95603.17916365904
52,From 0 to 4 years,2005,1,2004,95933.8603380243
52,From 0 to 4 years,2005,2,2003,96890.85551690243
52,From 0 to 4 years,2005,3,2002,98300.29672187511
52,From 0 to 4 years,2005,4,2001,99919.80825953916
52,From 0 to 4 years,2006,0,2006,95172.11832604375
52,From 0 to 4 years,2006,1,2005,95354.64128039812
52,From 0 to 4 years,2006,2,2004,96253.97942001602
52,From 0 to 4 years,2006,3,2003,97736.8185655452
52,From 0 to 4 years,2006,4,2002,99551.44240799695
52,From 0 to 4 years,2007,0,2007,94144.82708739881
52,From 0 to 4 years,2007,1,2006,94195.24328223582
52,From 0 to 4 years,2007,2,2005,94905.67359948803
52,From 0 to 4 years,2007,3,2004,96339.15807505387
52,From 0 to 4 years,2007,4,2003,98234.09795582342
52,From 0 to 4 years,2008,0,2008,93150.5808499236
52,From 0 to 4 years,2008,1,2007,92938.18833060117
52,From 0 to 4 years,2008,2,2006,93511.41244793532
52,From 0 to 4 years,2008,3,2005,94799.75964122076
52,From 0 to 4 years,2008,4,2004,96604.05873031916
52,From 0 to 4 years,2009,0,2009,92416.85003635945
52,From 0 to 4 years,2009,1,2008,92006.16091928998
52,From 0 to 4 years,2009,2,2007,92345.1149870314
52,From 0 to 4 years,2009,3,2006,93370.38089044452
52,From 0 to 4 years,2009,4,2005,94934.49316687463
52,From 0 to 4 years,2010,0,2010,91729.58692779286
52,From 0 to 4 years,2010,1,2009,91180.45855526435
52,From 0 to 4 years,2010,2,2008,91256.13547800126
52,From 0 to 4 years,2010,3,2007,91917.87566311921
52,From 0 to 4 years,2010,4,2006,93061.94337582233
52,From 0 to 4 years,2011,0,2011,92901.4994977478
52,From 0 to 4 years,2011,1,2010,92274.89370396166
52,From 0 to 4 years,2011,2,2009,92112.72220352269
52,From 0 to 4 years,2011,3,2008,92399.94815196011
52,From 0 to 4 years,2011,4,2007,93090.9364428077
52,From 0 to 4 years,2012,0,2012,94512.59522072821
52,From 0 to 4 years,2012,1,2011,93882.62818938155
52,From 0 to 4 years,2012,2,2010,93546.7762013483
52,From 0 to 4 years,2012,3,2009,93508.83984127296
52,From 0 to 4 years,2012,4,2008,93772.16054726896
52,From 0 to 4 years,2013,0,2013,96003.21240108424
52,From 0 to 4 years,2013,1,2012,95437.92199308629
52,From 0 to 4 years,2013,2,2011,95015.95445632022
52,From 0 to 4 years,2013,3,2010,94755.65414588021
52,From 0 to 4 years,2013,4,2009,94684.25700362897
52,From 0 to 4 years,2014,0,2014,97901.06907789575
52,From 0 to 4 years,2014,1,2013,97444.6915737305
52,From 0 to 4 years,2014,2,2012,97011.95042787661
52,From 0 to 4 years,2014,3,2011,96658.83673549742
52,From 0 to 4 years,2014,4,2010,96371.45218499965
52,From 0 to 4 years,2015,0,2015,100107.37361947574
52,From 0 to 4 years,2015,1,2014,99781.89565248527
52,From 0 to 4 years,2015,2,2013,99441.76126272172
52,From 0 to 4 years,2015,3,2012,99069.18164607322
52,From 0 to 4 years,2015,4,2011,98672.78781924404
52,From 0 to 4 years,2016,0,2016,101136.19099870669
52,From 0 to 4 years,2016,1,2015,100924.75931741548
52,From 0 to 4 years,2016,2,2014,100705.19961708061
52,From 0 to 4 years,2016,3,2013,100417.78207114778
52,From 0 to 4 years,2016,4,2012,100035.06799564944
52,From 0 to 4 years,2017,0,2017,101822.2353184117
52,From 0 to 4 years,2017,1,2016,101676.22362050455
52,From 0 to 4 years,2017,2,2015,101572.85785528386
52,From 0 to 4 years,2017,3,2014,101425.49593798025
52,From 0 to 4 years,2017,4,2013,101155.18726781962
52,From 0 to 4 years,2018,0,2018,102896.96397014266
52,From 0 to 4 years,2018,1,2017,102764.98099731188
52,From 0 to 4 years,2018,2,2016,102735.70828348094
52,From 0 to 4 years,2018,3,2015,102735.39651797226
52,From 0 to 4 years,2018,4,2014,102612.95023109223
52,From 0 to 4 years,2019,0,2019,103302.66219634647
52,From 0 to 4 years,2019,1,2018,103155.70350114138
52,From 0 to 4 years,2019,2,2017,103172.84186879042
52,From 0 to 4 years,2019,3,2016,103236.26986389073
52,From 0 to 4 years,2019,4,2015,103222.522569831
52,From 0 to 4 years,2020,0,2020,103148.27676766319
52,From 0 to 4 years,2020,1,2019,102982.85787131003
52,From 0 to 4 years,2020,2,2018,102968.02570367848
52,From 0 to 4 years,2020,3,2017,103016.68506226383
52,From 0 to 4 years,2020,4,2016,103021.15459508447
52,From 0 to 4 years,2021,0,2021,103491.21384890587
52,From 0 to 4 years,2021,1,2020,103237.27044968386
52,From 0 to 4 years,2021,2,2019,103165.07170344576
52,From 0 to 4 years,2021,3,2018,103171.1758272417
52,From 0 to 4 years,2021,4,2017,103150.26817072276
52,From 5 to 9 years,2000,5,1995,102218.20534882994
52,From 5 to 9 years,2000,6,1994,102041.52201350822
52,From 5 to 9 years,2000,7,1993,101767.35127902005
52,From 5 to 9 years,2000,8,1992,101481.25760708257
52,From 5 to 9 years,2000,9,1991,101314.66375155922
52,From 5 to 9 years,2001,5,1996,102867.67190933829
52,From 5 to 9 years,2001,6,1995,102782.0568184769
52,From 5 to 9 years,2001,7,1994,102539.53443538162
52,From 5 to 9 years,2001,8,1993,102235.66921280875
52,From 5 to 9 years,2001,9,1992,102031.06762399446
52,From 5 to 9 years,2002,5,1997,103573.4090585222
52,From 5 to 9 years,2002,6,1996,103721.54866180508
52,From 5 to 9 years,2002,7,1995,103612.46595844167
52,From 5 to 9 years,2002,8,1994,103373.49509405022
52,From 5 to 9 years,2002,9,1993,103166.08122718084
52,From 5 to 9 years,2003,5,1998,104056.49969798549
52,From 5 to 9 years,2003,6,1997,104556.20997662595
52,From 5 to 9 years,2003,7,1996,104714.91423519191
52,From 5 to 9 years,2003,8,1995,104655.48545191018
52,From 5 to 9 years,2003,9,1994,104503.89063828645
52,From 5 to 9 years,2004,5,1999,103907.30355410014
52,From 5 to 9 years,2004,6,1998,104874.34058812395
52,From 5 to 9 years,2004,7,1997,105431.35481906327
52,From 5 to 9 years,2004,8,1996,105634.3539523782
52,From 5 to 9 years,2004,9,1995,105612.64708633446
52,From 5 to 9 years,2005,5,2000,103053.36596216488
52,From 5 to 9 years,2005,6,1999,104439.13138241255
52,From 5 to 9 years,2005,7,1998,105426.3423208129
52,From 5 to 9 years,2005,8,1997,105978.92022101545
52,From 5 to 9 years,2005,9,1996,106181.24011359426
52,From 5 to 9 years,2006,5,2001,101111.8789621657
52,From 5 to 9 years,2006,6,2000,102896.61749850427
52,From 5 to 9 years,2006,7,1999,104290.70554544531
52,From 5 to 9 years,2006,8,1998,105228.95516546046
52,From 5 to 9 years,2006,9,1997,105743.84282842428
52,From 5 to 9 years,2007,5,2002,99306.7481649676
52,From 5 to 9 years,2007,6,2001,101298.21078629095
52,From 5 to 9 years,2007,7,2000,103008.03438008689
52,From 5 to 9 years,2007,8,1999,104319.53675953267
52,From 5 to 9 years,2007,9,1998,105206.46990912192
52,From 5 to 9 years,2008,5,2003,97641.3801338778
52,From 5 to 9 years,2008,6,2002,99692.37200468977
52,From 5 to 9 years,2008,7,2001,101587.67560105283
52,From 5 to 9 years,2008,8,2000,103211.86818972704
52,From 5 to 9 years,2008,9,1999,104482.70407065256
52,From 5 to 9 years,2009,5,2004,96189.36957399007
52,From 5 to 9 years,2009,6,2003,98122.34504970633
52,From 5 to 9 years,2009,7,2002,100033.49787875815
52,From 5 to 9 years,2009,8,2001,101872.50117479888
52,From 5 to 9 years,2009,9,2000,103473.28632274656
52,From 5 to 9 years,2010,5,2005,95259.31281818429
52,From 5 to 9 years,2010,6,2004,96916.2149111345
52,From 5 to 9 years,2010,7,2003,98725.51171786117
52,From 5 to 9 years,2010,8,2002,100594.59689281523
52,From 5 to 9 years,2010,9,2001,102402.3636600048
52,From 5 to 9 years,2011,5,2006,95384.95094823091
52,From 5 to 9 years,2011,6,2005,96706.00980861028
52,From 5 to 9 years,2011,7,2004,98273.01158788743
52,From 5 to 9 years,2011,8,2003,100035.12180000124
52,From 5 to 9 years,2011,9,2002,101897.90585527007
52,From 5 to 9 years,2012,5,2007,95286.51943604987
52,From 5 to 9 years,2012,6,2006,96176.22778575453
52,From 5 to 9 years,2012,7,2005,97365.46261067771
52,From 5 to 9 years,2012,8,2004,98854.88422264197
52,From 5 to 9 years,2012,9,2003,100561.9059448759
52,From 5 to 9 years,2013,5,2008,95427.38888645446
