state,ageGroup,year,age,cohort,numpop
32,From 0 to 4 years,2000,0,2000,60326.881147270804
32,From 0 to 4 years,2000,1,1999,60623.39237951052
32,From 0 to 4 years,2000,2,1998,60853.974818352166
32,From 0 to 4 years,2000,3,1997,60981.751315695925
32,From 0 to 4 years,2000,4,1996,61094.000339170605
32,From 0 to 4 years,2001,0,2001,59924.93149553278
32,From 0 to 4 years,2001,1,2000,60276.52437886983
32,From 0 to 4 years,2001,2,1999,60573.76333248695
32,From 0 to 4 years,2001,3,1998,60792.80163941031
32,From 0 to 4 years,2001,4,1997,60942.97915370013
32,From 0 to 4 years,2002,0,2002,59002.762714101314
32,From 0 to 4 years,2002,1,2001,59329.95649517822
32,From 0 to 4 years,2002,2,2000,59686.62780975787
32,From 0 to 4 years,2002,3,1999,60003.15523261076
32,From 0 to 4 years,2002,4,1998,60294.49774835183
32,From 0 to 4 years,2003,0,2003,57919.57398804414
32,From 0 to 4 years,2003,1,2002,58206.48651992036
32,From 0 to 4 years,2003,2,2001,58628.76231759906
32,From 0 to 4 years,2003,3,2000,59105.86758655472
32,From 0 to 4 years,2003,4,1999,59565.30958788174
32,From 0 to 4 years,2004,0,2004,56878.48939494454
32,From 0 to 4 years,2004,1,2003,57112.18416842489
32,From 0 to 4 years,2004,2,2002,57590.88710606247
32,From 0 to 4 years,2004,3,2001,58221.81673166177
32,From 0 to 4 years,2004,4,2000,58898.62259890634
32,From 0 to 4 years,2005,0,2005,55905.600669380205
32,From 0 to 4 years,2005,1,2004,56072.51706709225
32,From 0 to 4 years,2005,2,2003,56586.64466148118
32,From 0 to 4 years,2005,3,2002,57354.12088256492
32,From 0 to 4 years,2005,4,2001,58237.116719481455
32,From 0 to 4 years,2006,0,2006,54846.86386752105
32,From 0 to 4 years,2006,1,2005,54941.7378315287
32,From 0 to 4 years,2006,2,2004,55445.97635850622
32,From 0 to 4 years,2006,3,2003,56286.966149667576
32,From 0 to 4 years,2006,4,2002,57314.45579277646
32,From 0 to 4 years,2007,0,2007,54073.2072356559
32,From 0 to 4 years,2007,1,2006,54113.98716172773
32,From 0 to 4 years,2007,2,2005,54532.79438159545
32,From 0 to 4 years,2007,3,2004,55376.255260071506
32,From 0 to 4 years,2007,4,2003,56482.755960949435
32,From 0 to 4 years,2008,0,2008,53598.96695233039
32,From 0 to 4 years,2008,1,2007,53499.41154813123
32,From 0 to 4 years,2008,2,2006,53857.29502634914
32,From 0 to 4 years,2008,3,2005,54632.71762272169
32,From 0 to 4 years,2008,4,2004,55702.60885046753
32,From 0 to 4 years,2009,0,2009,53333.86636806324
32,From 0 to 4 years,2009,1,2008,53121.719388479796
