state,ageGroup,year,age,cohort,numpop
31,From 0 to 4 years,2000,0,2000,340923.53051353706
31,From 0 to 4 years,2000,1,1999,343511.2998405808
31,From 0 to 4 years,2000,2,1998,346794.1788685973
31,From 0 to 4 years,2000,3,1997,350227.6265096316
31,From 0 to 4 years,2000,4,1996,353715.3642676531
31,From 0 to 4 years,2001,0,2001,333310.1092941283
31,From 0 to 4 years,2001,1,2000,336299.94144652446
31,From 0 to 4 years,2001,2,1999,340366.0756399842
31,From 0 to 4 years,2001,3,1998,344904.58982349746
31,From 0 to 4 years,2001,4,1997,349313.28379586566
31,From 0 to 4 years,2002,0,2002,322889.36660396075
31,From 0 to 4 years,2002,1,2001,326041.4585407487
31,From 0 to 4 years,2002,2,2000,330719.7401119258
31,From 0 to 4 years,2002,3,1999,336157.5062058187
31,From 0 to 4 years,2002,4,1998,341823.9285375459
31,From 0 to 4 years,2003,0,2003,311714.8197235489
31,From 0 to 4 years,2003,1,2002,314819.57096679095
31,From 0 to 4 years,2003,2,2001,319902.88484630984
31,From 0 to 4 years,2003,3,2000,326360.0606494587
31,From 0 to 4 years,2003,4,1999,333150.6638138916
31,From 0 to 4 years,2004,0,2004,301161.54712512216
31,From 0 to 4 years,2004,1,2003,303865.4468862034
31,From 0 to 4 years,2004,2,2002,309281.9389446236
31,From 0 to 4 years,2004,3,2001,316539.060979771
31,From 0 to 4 years,2004,4,2000,324514.0060642796
31,From 0 to 4 years,2005,0,2005,292085.9736747246
31,From 0 to 4 years,2005,1,2004,294296.1841539108
31,From 0 to 4 years,2005,2,2003,299747.23135173845
31,From 0 to 4 years,2005,3,2002,307571.7593150729
31,From 0 to 4 years,2005,4,2001,316546.8515045533
31,From 0 to 4 years,2006,0,2006,284078.6082380394
31,From 0 to 4 years,2006,1,2005,285748.1348221968
31,From 0 to 4 years,2006,2,2004,290901.77056146174
31,From 0 to 4 years,2006,3,2003,298857.67990856123
31,From 0 to 4 years,2006,4,2002,308414.80646974087
31,From 0 to 4 years,2007,0,2007,277562.2165566159
31,From 0 to 4 years,2007,1,2006,278833.2525599585
31,From 0 to 4 years,2007,2,2005,283222.98767781834
31,From 0 to 4 years,2007,3,2004,290896.8078742775
31,From 0 to 4 years,2007,4,2003,300612.73533132987
31,From 0 to 4 years,2008,0,2008,272301.9695555391
31,From 0 to 4 years,2008,1,2007,272619.86115147953
31,From 0 to 4 years,2008,2,2006,276538.05844330933
31,From 0 to 4 years,2008,3,2005,283614.61264066584
31,From 0 to 4 years,2008,4,2004,292889.49820900604
31,From 0 to 4 years,2009,0,2009,267903.1332768525
31,From 0 to 4 years,2009,1,2008,267509.36552401277
31,From 0 to 4 years,2009,2,2007,270548.5668181341
31,From 0 to 4 years,2009,3,2006,276583.6601034759
31,From 0 to 4 years,2009,4,2005,284844.27427752473
31,From 0 to 4 years,2010,0,2010,264106.3861743912
31,From 0 to 4 years,2010,1,2009,263159.5566714967
31,From 0 to 4 years,2010,2,2008,265156.277248115
31,From 0 to 4 years,2010,3,2007,269756.7069562249
31,From 0 to 4 years,2010,4,2006,276374.07294977206
31,From 0 to 4 years,2011,0,2011,262119.15877506975
31,From 0 to 4 years,2011,1,2010,260782.7085437457
31,From 0 to 4 years,2011,2,2009,261763.4800882938
31,From 0 to 4 years,2011,3,2008,264826.33328774123
31,From 0 to 4 years,2011,4,2007,269620.3193051496
31,From 0 to 4 years,2012,0,2012,262221.07291734696
31,From 0 to 4 years,2012,1,2011,260655.31124561033
31,From 0 to 4 years,2012,2,2010,260780.37004988643
31,From 0 to 4 years,2012,3,2009,262450.929935516
31,From 0 to 4 years,2012,4,2008,265517.31585164025
31,From 0 to 4 years,2013,0,2013,262546.89133992145
31,From 0 to 4 years,2013,1,2012,260892.33522962945
31,From 0 to 4 years,2013,2,2011,260390.81654570016
31,From 0 to 4 years,2013,3,2010,260972.33005238426
31,From 0 to 4 years,2013,4,2009,262604.6268323648
31,From 0 to 4 years,2014,0,2014,263842.71219388023
31,From 0 to 4 years,2014,1,2013,262192.24986634444
31,From 0 to 4 years,2014,2,2012,261280.9452033794
31,From 0 to 4 years,2014,3,2011,261177.47423819636
31,From 0 to 4 years,2014,4,2010,261764.61849819933
31,From 0 to 4 years,2015,0,2015,266460.19226606545
31,From 0 to 4 years,2015,1,2014,264863.3416256083
31,From 0 to 4 years,2015,2,2013,263859.2988969375
31,From 0 to 4 years,2015,3,2012,263315.0350103675
31,From 0 to 4 years,2015,4,2011,263204.1322010215
31,From 0 to 4 years,2016,0,2016,267021.3659366835
31,From 0 to 4 years,2016,1,2015,265453.0376486538
31,From 0 to 4 years,2016,2,2014,264472.41953624255
31,From 0 to 4 years,2016,3,2013,263828.12589412916
31,From 0 to 4 years,2016,4,2012,263395.05098429107
31,From 0 to 4 years,2017,0,2017,266897.3351884575
31,From 0 to 4 years,2017,1,2016,265272.10051207704
31,From 0 to 4 years,2017,2,2015,264366.9200318173
31,From 0 to 4 years,2017,3,2014,263840.84257196856
31,From 0 to 4 years,2017,4,2013,263429.8016956795
31,From 0 to 4 years,2018,0,2018,268200.38612517784
31,From 0 to 4 years,2018,1,2017,266428.9786195927
31,From 0 to 4 years,2018,2,2016,265558.79364745
31,From 0 to 4 years,2018,3,2015,265218.19432154717
31,From 0 to 4 years,2018,4,2014,265003.64728623215
31,From 0 to 4 years,2019,0,2019,268678.7822096503
31,From 0 to 4 years,2019,1,2018,266747.8790337041
31,From 0 to 4 years,2019,2,2017,265847.3223120602
31,From 0 to 4 years,2019,3,2016,265555.585597437
31,From 0 to 4 years,2019,4,2015,265496.43084714835
31,From 0 to 4 years,2020,0,2020,267925.659538057
31,From 0 to 4 years,2020,1,2019,265928.5335436672
31,From 0 to 4 years,2020,2,2018,264841.8937548078
31,From 0 to 4 years,2020,3,2017,264380.87248921767
31,From 0 to 4 years,2020,4,2016,264282.04067425034
31,From 0 to 4 years,2021,0,2021,268361.7361032159
31,From 0 to 4 years,2021,1,2020,266067.7718159375
31,From 0 to 4 years,2021,2,2019,264776.5594986122
31,From 0 to 4 years,2021,3,2018,264156.3276930005
31,From 0 to 4 years,2021,4,2017,263893.6048892338
31,From 5 to 9 years,2000,5,1995,350725.3127652465
31,From 5 to 9 years,2000,6,1994,352293.4504506613
31,From 5 to 9 years,2000,7,1993,353372.63538696297
31,From 5 to 9 years,2000,8,1992,354040.4560334275
31,From 5 to 9 years,2000,9,1991,354797.14536370145
31,From 5 to 9 years,2001,5,1996,348885.99911302474
31,From 5 to 9 years,2001,6,1995,351052.31018586986
31,From 5 to 9 years,2001,7,1994,352457.07596644707
31,From 5 to 9 years,2001,8,1993,353209.1250084995
31,From 5 to 9 years,2001,9,1992,353930.48972615896
31,From 5 to 9 years,2002,5,1997,346849.6224051536
31,From 5 to 9 years,2002,6,1996,350151.9748355146
31,From 5 to 9 years,2002,7,1995,352172.5878772425
31,From 5 to 9 years,2002,8,1994,353313.0524492729
31,From 5 to 9 years,2002,9,1993,354170.7624328165
31,From 5 to 9 years,2003,5,1998,343824.6339188326
31,From 5 to 9 years,2003,6,1997,348587.43898495205
31,From 5 to 9 years,2003,7,1996,351704.877606248
31,From 5 to 9 years,2003,8,1995,353688.8803151799
31,From 5 to 9 years,2003,9,1994,354922.16917478724
31,From 5 to 9 years,2004,5,1999,338655.941979743
31,From 5 to 9 years,2004,6,1998,345235.92042022577
31,From 5 to 9 years,2004,7,1997,349955.71007358626
31,From 5 to 9 years,2004,8,1996,352994.9934879964
31,From 5 to 9 years,2004,9,1995,354848.4340384483
31,From 5 to 9 years,2005,5,2000,331410.3075135689
31,From 5 to 9 years,2005,6,1999,339514.615905235
31,From 5 to 9 years,2005,7,1998,345851.3630699536
31,From 5 to 9 years,2005,8,1997,350240.88134633383
31,From 5 to 9 years,2005,9,1996,353019.8321649085
31,From 5 to 9 years,2006,5,2001,322483.7499005872
31,From 5 to 9 years,2006,6,2000,332003.7918764813
31,From 5 to 9 years,2006,7,1999,339830.0407629345
31,From 5 to 9 years,2006,8,1998,345673.73602673365
31,From 5 to 9 years,2006,9,1997,349671.68143326323
