state,ageGroup,year,age,cohort,numpop
41,From 5 to 9 years,2002,8,1994,191075.19651290023
41,From 5 to 9 years,2002,9,1993,190483.4137329349
41,From 5 to 9 years,2003,5,1998,186788.3813852866
41,From 5 to 9 years,2003,6,1997,189266.67886336162
41,From 5 to 9 years,2003,7,1996,190591.43699270973
41,From 5 to 9 years,2003,8,1995,191116.23299301584
41,From 5 to 9 years,2003,9,1994,190963.26976562623
41,From 5 to 9 years,2004,5,1999,183405.10785747183
41,From 5 to 9 years,2004,6,1998,186898.60179224686
41,From 5 to 9 years,2004,7,1997,189225.22164953695
41,From 5 to 9 years,2004,8,1996,190493.44170923065
41,From 5 to 9 years,2004,9,1995,190955.6269915136
41,From 5 to 9 years,2005,5,2000,179152.91186674338
41,From 5 to 9 years,2005,6,1999,183416.2672485227
41,From 5 to 9 years,2005,7,1998,186681.3919974704
41,From 5 to 9 years,2005,8,1997,188849.81493407793
41,From 5 to 9 years,2005,9,1996,190086.61395318556
41,From 5 to 9 years,2006,5,2001,174750.65366853133
41,From 5 to 9 years,2006,6,2000,179665.02816050162
41,From 5 to 9 years,2006,7,1999,183737.56661640893
41,From 5 to 9 years,2006,8,1998,186808.19768234357
41,From 5 to 9 years,2006,9,1997,188923.55387221454
41,From 5 to 9 years,2007,5,2002,169224.79683277936
41,From 5 to 9 years,2007,6,2001,174331.03227691777
41,From 5 to 9 years,2007,7,2000,178909.7116565862
41,From 5 to 9 years,2007,8,1999,182725.25439272428
41,From 5 to 9 years,2007,9,1998,185704.20484099223
41,From 5 to 9 years,2008,5,2003,163428.05955643152
41,From 5 to 9 years,2008,6,2002,168342.21546496963
41,From 5 to 9 years,2008,7,2001,173064.44838445017
41,From 5 to 9 years,2008,8,2000,177370.72647900073
41,From 5 to 9 years,2008,9,1999,181091.55011514804
41,From 5 to 9 years,2009,5,2004,158216.08943319696
41,From 5 to 9 years,2009,6,2003,162560.63062390752
41,From 5 to 9 years,2009,7,2002,167049.44163962558
41,From 5 to 9 years,2009,8,2001,171552.31548070096
41,From 5 to 9 years,2009,9,2000,175802.52282256895
41,From 5 to 9 years,2010,5,2005,154870.7607461114
41,From 5 to 9 years,2010,6,2004,158369.6931408437
41,From 5 to 9 years,2010,7,2003,162369.4239027272
41,From 5 to 9 years,2010,8,2002,166737.70214892196
41,From 5 to 9 years,2010,9,2001,171255.4200613957
41,From 5 to 9 years,2011,5,2006,152391.72431727327
41,From 5 to 9 years,2011,6,2005,154954.92663577409
41,From 5 to 9 years,2011,7,2004,158221.79422766098
41,From 5 to 9 years,2011,8,2003,162168.39042190212
41,From 5 to 9 years,2011,9,2002,166632.1643973895
41,From 5 to 9 years,2012,5,2007,150956.42373255393
41,From 5 to 9 years,2012,6,2006,152503.7313164845
41,From 5 to 9 years,2012,7,2005,154877.69637879918
41,From 5 to 9 years,2012,8,2004,158163.18081093175
41,From 5 to 9 years,2012,9,2003,162220.96776123066
41,From 5 to 9 years,2013,5,2008,150543.24238075106
41,From 5 to 9 years,2013,6,2007,151201.64636787557
41,From 5 to 9 years,2013,7,2006,152565.0149203085
41,From 5 to 9 years,2013,8,2005,155136.0371449413
41,From 5 to 9 years,2013,9,2004,158377.05918612352
41,From 5 to 9 years,2014,5,2009,151120.5415816528
41,From 5 to 9 years,2014,6,2008,150803.6932726771
41,From 5 to 9 years,2014,7,2007,151356.5990796292
41,From 5 to 9 years,2014,8,2006,153068.05746449003
41,From 5 to 9 years,2014,9,2005,155454.1086015509
41,From 5 to 9 years,2015,5,2010,151037.42983900296
41,From 5 to 9 years,2015,6,2009,150168.42056496142
41,From 5 to 9 years,2015,7,2008,149889.31075689866
41,From 5 to 9 years,2015,8,2007,150710.77173183643
41,From 5 to 9 years,2015,9,2006,152252.06710730057
41,From 5 to 9 years,2016,5,2011,150960.55156701972
41,From 5 to 9 years,2016,6,2010,149694.75113954704
41,From 5 to 9 years,2016,7,2009,148882.28037995312
41,From 5 to 9 years,2016,8,2008,148838.4091910045
41,From 5 to 9 years,2016,9,2007,149738.0077224756
41,From 5 to 9 years,2017,5,2012,151602.4157717617
41,From 5 to 9 years,2017,6,2011,150214.13372331028
41,From 5 to 9 years,2017,7,2010,149038.0008195702
41,From 5 to 9 years,2017,8,2009,148350.54613917062
41,From 5 to 9 years,2017,9,2008,148369.90354618715
41,From 5 to 9 years,2018,5,2013,152734.7577807424
41,From 5 to 9 years,2018,6,2012,151418.88037062937
41,From 5 to 9 years,2018,7,2011,150074.41233972955
41,From 5 to 9 years,2018,8,2010,148933.2517712349
41,From 5 to 9 years,2018,9,2009,148253.6977376639
41,From 5 to 9 years,2019,5,2014,154396.7349219853
41,From 5 to 9 years,2019,6,2013,153246.733999159
41,From 5 to 9 years,2019,7,2012,151880.67156949625
41,From 5 to 9 years,2019,8,2011,150474.93319953186
41,From 5 to 9 years,2019,9,2010,149297.92630982748
41,From 5 to 9 years,2020,5,2015,156435.49216135175
41,From 5 to 9 years,2020,6,2014,155447.0034237159
41,From 5 to 9 years,2020,7,2013,154142.84987802568
41,From 5 to 9 years,2020,8,2012,152638.00369620853
41,From 5 to 9 years,2020,9,2011,151177.65084069816
41,From 5 to 9 years,2021,5,2016,157646.7421413415
41,From 5 to 9 years,2021,6,2015,156763.8511632045
41,From 5 to 9 years,2021,7,2014,155550.53434142502
41,From 5 to 9 years,2021,8,2013,154100.88493541983
41,From 5 to 9 years,2021,9,2012,152620.9874186092
41,From 10 to 14 years,2000,10,1990,190674.9175437046
41,From 10 to 14 years,2000,11,1989,190354.1702003614
41,From 10 to 14 years,2000,12,1988,190526.23411087264
41,From 10 to 14 years,2000,13,1987,191139.2645052212
41,From 10 to 14 years,2000,14,1986,191984.41363984015
41,From 10 to 14 years,2001,10,1991,189144.93004182389
41,From 10 to 14 years,2001,11,1990,188832.4295454246
41,From 10 to 14 years,2001,12,1989,189086.84034584725
41,From 10 to 14 years,2001,13,1988,189879.79668238127
41,From 10 to 14 years,2001,14,1987,191003.00338452292
41,From 10 to 14 years,2002,10,1992,188462.80650173576
41,From 10 to 14 years,2002,11,1991,188185.80510332077
41,From 10 to 14 years,2002,12,1990,188410.6048228672
41,From 10 to 14 years,2002,13,1989,189183.54762531468
41,From 10 to 14 years,2002,14,1988,190342.23594676153
41,From 10 to 14 years,2003,10,1993,188403.91084941258
41,From 10 to 14 years,2003,11,1992,188257.4617939956
41,From 10 to 14 years,2003,12,1991,188338.66649648122
41,From 10 to 14 years,2003,13,1990,188926.64867176578
41,From 10 to 14 years,2003,14,1989,189888.3121883448
41,From 10 to 14 years,2004,10,1994,188619.29548124797
41,From 10 to 14 years,2004,11,1993,188564.89157058243
41,From 10 to 14 years,2004,12,1992,188638.6049405717
41,From 10 to 14 years,2004,13,1991,188991.08375339187
41,From 10 to 14 years,2004,14,1990,189606.124254206
41,From 10 to 14 years,2005,10,1995,188747.73733048988
41,From 10 to 14 years,2005,11,1994,188979.22927213393
41,From 10 to 14 years,2005,12,1993,189091.4647015614
41,From 10 to 14 years,2005,13,1992,189238.6062218673
41,From 10 to 14 years,2005,14,1991,189468.9624739474
41,From 10 to 14 years,2006,10,1996,188435.031749222
41,From 10 to 14 years,2006,11,1995,189149.2129175874
41,From 10 to 14 years,2006,12,1994,189463.48230991623
41,From 10 to 14 years,2006,13,1993,189550.60600456913
41,From 10 to 14 years,2006,14,1992,189490.6670187052
41,From 10 to 14 years,2007,10,1997,187393.31730501354
41,From 10 to 14 years,2007,11,1996,188791.77889394198
41,From 10 to 14 years,2007,12,1995,189515.78562779972
41,From 10 to 14 years,2007,13,1994,189819.23806569772
41,From 10 to 14 years,2007,14,1993,189683.88010754698
41,From 10 to 14 years,2008,10,1998,185350.59594381088
41,From 10 to 14 years,2008,11,1997,187609.99331236054
41,From 10 to 14 years,2008,12,1996,189078.03563503904
41,From 10 to 14 years,2008,13,1995,189813.5634643512
41,From 10 to 14 years,2008,14,1994,189889.81164443836
41,From 10 to 14 years,2009,10,1999,182130.2160036603
41,From 10 to 14 years,2009,11,1998,185304.89548105508
41,From 10 to 14 years,2009,12,1997,187669.51072536033
41,From 10 to 14 years,2009,13,1996,189160.74505982417
41,From 10 to 14 years,2009,14,1995,189792.63273010013
41,From 10 to 14 years,2010,10,2000,177799.62331478027
41,From 10 to 14 years,2010,11,1999,181797.48029818526
41,From 10 to 14 years,2010,12,1998,185101.60995066064
41,From 10 to 14 years,2010,13,1997,187567.2184671362
41,From 10 to 14 years,2010,14,1996,189067.0679692376
41,From 10 to 14 years,2011,10,2001,173397.07613663276
41,From 10 to 14 years,2011,11,2000,178021.0383757993
41,From 10 to 14 years,2011,12,1999,182129.96929065674
41,From 10 to 14 years,2011,13,1998,185678.56107808172
41,From 10 to 14 years,2011,14,1997,188239.35511882935
41,From 10 to 14 years,2012,10,2002,167764.93280075636
41,From 10 to 14 years,2012,11,2001,172691.46711667013
41,From 10 to 14 years,2012,12,2000,177511.10034768822
41,From 10 to 14 years,2012,13,1999,181799.0926118257
41,From 10 to 14 years,2012,14,1998,185425.40712305962
41,From 10 to 14 years,2013,10,2003,161818.04083005546
41,From 10 to 14 years,2013,11,2002,166746.52608331927
41,From 10 to 14 years,2013,12,2001,171924.73019843924
41,From 10 to 14 years,2013,13,2000,176881.8731514831
41,From 10 to 14 years,2013,14,1999,181210.82973670293
41,From 10 to 14 years,2014,10,2004,156619.41535616986
41,From 10 to 14 years,2014,11,2003,161153.87477040503
41,From 10 to 14 years,2014,12,2002,166269.2722395643
41,From 10 to 14 years,2014,13,2001,171455.68318105192
41,From 10 to 14 years,2014,14,2000,176231.75445280896
41,From 10 to 14 years,2015,10,2005,153494.33769907817
41,From 10 to 14 years,2015,11,2004,157331.58127340674
41,From 10 to 14 years,2015,12,2003,161988.45746735635
41,From 10 to 14 years,2015,13,2002,166992.44889813272
41,From 10 to 14 years,2015,14,2001,171869.174662026
41,From 10 to 14 years,2016,10,2006,151195.42226725587
41,From 10 to 14 years,2016,11,2005,154092.5462498374
41,From 10 to 14 years,2016,12,2004,157937.4096548428
41,From 10 to 14 years,2016,13,2003,162353.44217546567
41,From 10 to 14 years,2016,14,2002,166937.17965259816
41,From 10 to 14 years,2017,10,2007,149968.02022859032
41,From 10 to 14 years,2017,11,2006,151847.0703521239
41,From 10 to 14 years,2017,12,2005,154676.72965696978
41,From 10 to 14 years,2017,13,2004,158227.94286616222
41,From 10 to 14 years,2017,14,2003,162215.23689615374
41,From 10 to 14 years,2018,10,2008,149781.3533944277
41,From 10 to 14 years,2018,11,2007,150657.34281802183
41,From 10 to 14 years,2018,12,2006,152428.4743807436
41,From 10 to 14 years,2018,13,2005,155002.6461202287
41,From 10 to 14 years,2018,14,2004,158220.18328657822
41,From 10 to 14 years,2019,10,2009,150342.3717804718
41,From 10 to 14 years,2019,11,2008,150371.2041535573
41,From 10 to 14 years,2019,12,2007,151211.36529905576
41,From 10 to 14 years,2019,13,2006,152879.43770702166
41,From 10 to 14 years,2019,14,2005,155312.62105989354
41,From 10 to 14 years,2020,10,2010,150042.23869691676
41,From 10 to 14 years,2020,11,2009,149512.05301081156
41,From 10 to 14 years,2020,12,2008,149697.1932193686
41,From 10 to 14 years,2020,13,2007,150690.55396120253
41,From 10 to 14 years,2020,14,2006,152479.96111170048
41,From 10 to 14 years,2021,10,2011,149412.49318733293
41,From 10 to 14 years,2021,11,2010,148683.13754611052
41,From 10 to 14 years,2021,12,2009,148563.34622279895
41,From 10 to 14 years,2021,13,2008,149195.63785496805
41,From 10 to 14 years,2021,14,2007,150668.38518878949
41,From 15 to 19 years,2000,15,1985,193315.1448831814
41,From 15 to 19 years,2000,16,1984,193816.76432820418
41,From 15 to 19 years,2000,17,1983,193583.55559678844
41,From 15 to 19 years,2000,18,1982,192413.02895708455
41,From 15 to 19 years,2000,19,1981,190245.50623474136
41,From 15 to 19 years,2001,15,1986,193632.04355721525
41,From 15 to 19 years,2001,16,1985,194424.77497463938
41,From 15 to 19 years,2001,17,1984,194484.8907695627
41,From 15 to 19 years,2001,18,1983,193551.7936913683
41,From 15 to 19 years,2001,19,1982,191537.49700721426
41,From 15 to 19 years,2002,15,1987,193196.8717398945
41,From 15 to 19 years,2002,16,1986,194129.1277307998
41,From 15 to 19 years,2002,17,1985,194397.51159295038
41,From 15 to 19 years,2002,18,1984,193742.03160739967
41,From 15 to 19 years,2002,19,1983,192047.45732895564
41,From 15 to 19 years,2003,15,1988,192251.755875042
41,From 15 to 19 years,2003,16,1987,193126.2833112048
41,From 15 to 19 years,2003,17,1986,193490.41749140204
41,From 15 to 19 years,2003,18,1985,193108.2948899776
41,From 15 to 19 years,2003,19,1984,191845.24843237357
41,From 15 to 19 years,2004,15,1989,191104.3493835703
41,From 15 to 19 years,2004,16,1988,191736.9894893164
41,From 15 to 19 years,2004,17,1987,192059.6151597606
41,From 15 to 19 years,2004,18,1986,191885.46794305893
41,From 15 to 19 years,2004,19,1985,191073.57802429376
41,From 15 to 19 years,2005,15,1990,189895.27387870228
41,From 15 to 19 years,2005,16,1989,190156.77835163035
41,From 15 to 19 years,2005,17,1988,190302.72035386518
41,From 15 to 19 years,2005,18,1987,190217.0213621143
41,From 15 to 19 years,2005,19,1986,189777.20605368793
41,From 15 to 19 years,2006,15,1991,189019.88300214132
41,From 15 to 19 years,2006,16,1990,188871.1079255655
41,From 15 to 19 years,2006,17,1989,188744.60428574163
41,From 15 to 19 years,2006,18,1988,188612.97802700024
41,From 15 to 19 years,2006,19,1987,188379.42675955137
41,From 15 to 19 years,2007,15,1992,188860.52307584664
41,From 15 to 19 years,2007,16,1991,188371.3184298234
41,From 15 to 19 years,2007,17,1990,187948.78595443457
41,From 15 to 19 years,2007,18,1989,187652.33209601618
41,From 15 to 19 years,2007,19,1988,187432.0404438792
41,From 15 to 19 years,2008,15,1993,189083.76901909822
41,From 15 to 19 years,2008,16,1992,188433.12708921198
41,From 15 to 19 years,2008,17,1991,187788.1487520568
41,From 15 to 19 years,2008,18,1990,187281.51942292508
41,From 15 to 19 years,2008,19,1989,186896.43571670784
41,From 15 to 19 years,2009,15,1994,189273.33433081745
41,From 15 to 19 years,2009,16,1993,188721.27128189718
41,From 15 to 19 years,2009,17,1992,188008.99606868872
41,From 15 to 19 years,2009,18,1991,187377.93088143723
41,From 15 to 19 years,2009,19,1990,186690.4674371594
41,From 15 to 19 years,2010,15,1995,189184.2180057879
41,From 15 to 19 years,2010,16,1994,189022.78415251916
41,From 15 to 19 years,2010,17,1993,188434.62180267385
41,From 15 to 19 years,2010,18,1992,187667.62203690433
41,From 15 to 19 years,2010,19,1991,186848.75400211482
41,From 15 to 19 years,2011,15,1996,188413.15510464113
41,From 15 to 19 years,2011,16,1995,188915.18479252324
41,From 15 to 19 years,2011,17,1994,188712.37073803518
41,From 15 to 19 years,2011,18,1993,188076.97100052892
41,From 15 to 19 years,2011,19,1992,187216.31836427152
41,From 15 to 19 years,2012,15,1997,186940.6931719103
41,From 15 to 19 years,2012,16,1996,188291.02551852167
41,From 15 to 19 years,2012,17,1995,188725.027899389
41,From 15 to 19 years,2012,18,1994,188490.41367489804
41,From 15 to 19 years,2012,19,1993,187805.83973528093
41,From 15 to 19 years,2013,15,1998,184686.90622118846
41,From 15 to 19 years,2013,16,1997,186939.07698846151
41,From 15 to 19 years,2013,17,1996,188184.8362412016
41,From 15 to 19 years,2013,18,1995,188600.82298941928
41,From 15 to 19 years,2013,19,1994,188366.35755972908
41,From 15 to 19 years,2014,15,1999,181508.65508510554
41,From 15 to 19 years,2014,16,1998,184587.90732047567
41,From 15 to 19 years,2014,17,1997,186717.12243281124
41,From 15 to 19 years,2014,18,1996,187974.51102067294
41,From 15 to 19 years,2014,19,1995,188458.80414093455
41,From 15 to 19 years,2015,15,2000,177452.8024165477
41,From 15 to 19 years,2015,16,1999,181165.2127185625
41,From 15 to 19 years,2015,17,1998,184141.843836968
41,From 15 to 19 years,2015,18,1997,186336.53013807954
41,From 15 to 19 years,2015,19,1996,187743.61088984212
41,From 15 to 19 years,2016,15,2001,173419.95640971616
41,From 15 to 19 years,2016,16,2000,177472.8924176171
41,From 15 to 19 years,2016,17,1999,181201.21471113188
41,From 15 to 19 years,2016,18,1998,184303.90390529408
41,From 15 to 19 years,2016,19,1997,186734.03255624085
41,From 15 to 19 years,2017,15,2002,168177.5318498594
41,From 15 to 19 years,2017,16,2001,172395.5118433297
41,From 15 to 19 years,2017,17,2000,176498.1119468678
41,From 15 to 19 years,2017,18,1999,180275.92289033555
41,From 15 to 19 years,2017,19,1998,183689.92146960754
41,From 15 to 19 years,2018,15,2003,162576.56870679552
41,From 15 to 19 years,2018,16,2002,166639.1508934959
41,From 15 to 19 years,2018,17,2001,170909.45253790455
41,From 15 to 19 years,2018,18,2000,175202.99165788759
41,From 15 to 19 years,2018,19,1999,179292.8362039164
41,From 15 to 19 years,2019,15,2004,157432.61048815516
41,From 15 to 19 years,2019,16,2003,161126.49064404643
41,From 15 to 19 years,2019,17,2002,165313.30723869833
41,From 15 to 19 years,2019,18,2001,169795.5598377105
41,From 15 to 19 years,2019,19,2000,174289.03179138963
41,From 15 to 19 years,2020,15,2005,154023.07959161565
41,From 15 to 19 years,2020,16,2004,157247.76801333702
41,From 15 to 19 years,2020,17,2003,161153.77976779157
41,From 15 to 19 years,2020,18,2002,165539.77859014872
41,From 15 to 19 years,2020,19,2001,170107.5940371071
41,From 15 to 19 years,2021,15,2006,151075.1949600932
41,From 15 to 19 years,2021,16,2005,153818.2559171644
41,From 15 to 19 years,2021,17,2004,157294.53674512354
41,From 15 to 19 years,2021,18,2003,161308.17500619145
41,From 15 to 19 years,2021,19,2002,165582.8373714274
41,From 20 to 24 years,2000,20,1980,185235.6887123653
41,From 20 to 24 years,2000,21,1979,181498.6471972453
41,From 20 to 24 years,2000,22,1978,177367.23849289547
41,From 20 to 24 years,2000,23,1977,173177.0311337885
41,From 20 to 24 years,2000,24,1976,169250.39446370536
41,From 20 to 24 years,2001,20,1981,187217.09392321383
41,From 20 to 24 years,2001,21,1980,183428.98835198965
41,From 20 to 24 years,2001,22,1979,179165.13314844057
41,From 20 to 24 years,2001,23,1978,174789.683694573
41,From 20 to 24 years,2001,24,1977,170662.10088178297
41,From 20 to 24 years,2002,20,1982,188600.85738178118
41,From 20 to 24 years,2002,21,1981,185080.8115548081
41,From 20 to 24 years,2002,22,1980,181004.61476246646
41,From 20 to 24 years,2002,23,1979,176717.99430749728
41,From 20 to 24 years,2002,24,1978,172582.72199344682
41,From 20 to 24 years,2003,20,1983,189385.17452441563
41,From 20 to 24 years,2003,21,1982,186407.13198645535
41,From 20 to 24 years,2003,22,1981,182805.49647659907
41,From 20 to 24 years,2003,23,1980,178863.4527428693
41,From 20 to 24 years,2003,24,1979,174916.74426966088
41,From 20 to 24 years,2004,20,1984,189666.3998906671
41,From 20 to 24 years,2004,21,1983,187395.44728801452
41,From 20 to 24 years,2004,22,1982,184464.98494653043
41,From 20 to 24 years,2004,23,1981,181044.11319057774
41,From 20 to 24 years,2004,24,1980,177466.05468421022
41,From 20 to 24 years,2005,20,1985,189615.57520994302
41,From 20 to 24 years,2005,21,1984,188076.66129833504
41,From 20 to 24 years,2005,22,1983,185898.18902059522
41,From 20 to 24 years,2005,23,1982,183148.69472814756
41,From 20 to 24 years,2005,24,1981,180008.87974297913
41,From 20 to 24 years,2006,20,1986,189177.19820973286
41,From 20 to 24 years,2006,21,1985,188254.79162321248
41,From 20 to 24 years,2006,22,1984,186765.49254450144
41,From 20 to 24 years,2006,23,1983,184666.92019186105
41,From 20 to 24 years,2006,24,1982,182041.59743069217
41,From 20 to 24 years,2007,20,1987,188194.7671548379
41,From 20 to 24 years,2007,21,1986,187666.57851902122
41,From 20 to 24 years,2007,22,1985,186690.25481901655
41,From 20 to 24 years,2007,23,1984,185142.83766352857
41,From 20 to 24 years,2007,24,1983,183027.56184359582
41,From 20 to 24 years,2008,20,1988,186936.9041155001
41,From 20 to 24 years,2008,21,1987,186536.29444854203
41,From 20 to 24 years,2008,22,1986,185833.35856769996
41,From 20 to 24 years,2008,23,1985,184671.1760099009
41,From 20 to 24 years,2008,24,1984,183013.26685835695
41,From 20 to 24 years,2009,20,1989,185668.31596755402
41,From 20 to 24 years,2009,21,1988,185162.5429349499
41,From 20 to 24 years,2009,22,1987,184488.0723952326
41,From 20 to 24 years,2009,23,1986,183504.7586918089
41,From 20 to 24 years,2009,24,1985,182179.3100104545
41,From 20 to 24 years,2010,20,1990,184443.57951738415
41,From 20 to 24 years,2010,21,1989,183694.30282361555
41,From 20 to 24 years,2010,22,1988,182854.17199139023
41,From 20 to 24 years,2010,23,1987,181841.16858592382
41,From 20 to 24 years,2010,24,1986,180655.77708168622
41,From 20 to 24 years,2011,20,1991,185651.72749118335
41,From 20 to 24 years,2011,21,1990,184625.19051126982
41,From 20 to 24 years,2011,22,1989,183509.47096878587
