state,ageGroup,year,age,cohort,numpop
33,From 0 to 4 years,2012,0,2012,215831.8655133335
33,From 0 to 4 years,2012,1,2011,213923.25422789255
33,From 0 to 4 years,2012,2,2010,212358.61961307318
33,From 0 to 4 years,2012,3,2009,211171.26022171509
33,From 0 to 4 years,2012,4,2008,210557.0004239858
33,From 0 to 4 years,2013,0,2013,218175.04926252694
33,From 0 to 4 years,2013,1,2012,216318.01564077454
33,From 0 to 4 years,2013,2,2011,214289.91925556058
33,From 0 to 4 years,2013,3,2010,212212.85854718523
33,From 0 to 4 years,2013,4,2009,210335.15729395283
33,From 0 to 4 years,2014,0,2014,221036.97896200547
33,From 0 to 4 years,2014,1,2013,219294.35770657499
33,From 0 to 4 years,2014,2,2012,217029.61580969812
33,From 0 to 4 years,2014,3,2011,214661.13737557916
33,From 0 to 4 years,2014,4,2010,212109.9101461424
33,From 0 to 4 years,2015,0,2015,224660.29297525287
33,From 0 to 4 years,2015,1,2014,223103.0411090791
33,From 0 to 4 years,2015,2,2013,221106.0763486911
33,From 0 to 4 years,2015,3,2012,218661.48678322564
33,From 0 to 4 years,2015,4,2011,215893.10278375138
33,From 0 to 4 years,2016,0,2016,226105.21710392865
33,From 0 to 4 years,2016,1,2015,224711.3838796905
33,From 0 to 4 years,2016,2,2014,223098.01207574987
33,From 0 to 4 years,2016,3,2013,221059.57965387753
33,From 0 to 4 years,2016,4,2012,218571.80728675352
33,From 0 to 4 years,2017,0,2017,226353.05067374205
33,From 0 to 4 years,2017,1,2016,225036.67309273218
33,From 0 to 4 years,2017,2,2015,223863.2117783896
33,From 0 to 4 years,2017,3,2014,222486.03151764392
33,From 0 to 4 years,2017,4,2013,220673.03293749213
33,From 0 to 4 years,2018,0,2018,227585.34345493888
33,From 0 to 4 years,2018,1,2017,226259.53011851912
33,From 0 to 4 years,2018,2,2016,225461.9311106631
33,From 0 to 4 years,2018,3,2015,224762.42467348772
33,From 0 to 4 years,2018,4,2014,223748.77064239103
33,From 0 to 4 years,2019,0,2019,227595.9536925496
33,From 0 to 4 years,2019,1,2018,226238.42014833042
33,From 0 to 4 years,2019,2,2017,225672.2936280514
33,From 0 to 4 years,2019,3,2016,225415.30420275513
33,From 0 to 4 years,2019,4,2015,225034.02832831335
33,From 0 to 4 years,2020,0,2020,226247.29117655862
33,From 0 to 4 years,2020,1,2019,224933.23239753573
33,From 0 to 4 years,2020,2,2018,224340.5118961745
33,From 0 to 4 years,2020,3,2017,224141.26648244556
33,From 0 to 4 years,2020,4,2016,223981.69804728552
33,From 0 to 4 years,2021,0,2021,226248.24506498352
33,From 0 to 4 years,2021,1,2020,224658.05084891702
33,From 0 to 4 years,2021,2,2019,223934.90245019682
33,From 0 to 4 years,2021,3,2018,223678.62523299633
33,From 0 to 4 years,2021,4,2017,223485.17640290628
33,From 5 to 9 years,2000,5,1995,253159.4510709915
33,From 5 to 9 years,2000,6,1994,251660.5068230732
33,From 5 to 9 years,2000,7,1993,249308.16601150433
33,From 5 to 9 years,2000,8,1992,246342.60122080563
33,From 5 to 9 years,2000,9,1991,243420.27487362534
33,From 5 to 9 years,2001,5,1996,255883.73468232772
33,From 5 to 9 years,2001,6,1995,254953.84697470878
33,From 5 to 9 years,2001,7,1994,252863.62663931644
33,From 5 to 9 years,2001,8,1993,249827.31555953278
33,From 5 to 9 years,2001,9,1992,246611.47614411422
33,From 5 to 9 years,2002,5,1997,258440.70784802904
33,From 5 to 9 years,2002,6,1996,258854.67262198415
33,From 5 to 9 years,2002,7,1995,257571.3362970386
33,From 5 to 9 years,2002,8,1994,255062.35230619798
33,From 5 to 9 years,2002,9,1993,252008.9309267504
33,From 5 to 9 years,2003,5,1998,259672.2266738464
33,From 5 to 9 years,2003,6,1997,261927.18058008273
33,From 5 to 9 years,2003,7,1996,262128.68101234201
33,From 5 to 9 years,2003,8,1995,260871.62125870626
33,From 5 to 9 years,2003,9,1994,258480.29047502243
33,From 5 to 9 years,2004,5,1999,257907.8349733437
33,From 5 to 9 years,2004,6,1998,262426.5047471325
33,From 5 to 9 years,2004,7,1997,264765.27472254826
33,From 5 to 9 years,2004,8,1996,265061.71103420114
33,From 5 to 9 years,2004,9,1995,263749.67452277447
33,From 5 to 9 years,2005,5,2000,253158.10251764042
33,From 5 to 9 years,2005,6,1999,259485.9014927064
33,From 5 to 9 years,2005,7,1998,263870.258343015
33,From 5 to 9 years,2005,8,1997,266023.01740843704
33,From 5 to 9 years,2005,9,1996,266159.72023820115
33,From 5 to 9 years,2006,5,2001,245805.8650026944
33,From 5 to 9 years,2006,6,2000,253589.20322662636
33,From 5 to 9 years,2006,7,1999,259667.7235697269
33,From 5 to 9 years,2006,8,1998,263628.45156486426
33,From 5 to 9 years,2006,9,1997,265442.756636088
33,From 5 to 9 years,2007,5,2002,236448.92456449717
33,From 5 to 9 years,2007,6,2001,244656.61376337128
33,From 5 to 9 years,2007,7,2000,251753.6844663297
33,From 5 to 9 years,2007,8,1999,257184.05906227377
33,From 5 to 9 years,2007,9,1998,260691.71814352804
33,From 5 to 9 years,2008,5,2003,227458.14967003211
33,From 5 to 9 years,2008,6,2002,235313.61347928806
33,From 5 to 9 years,2008,7,2001,242701.75280396602
33,From 5 to 9 years,2008,8,2000,249126.69138276175
33,From 5 to 9 years,2008,9,1999,254162.79266395193
33,From 5 to 9 years,2009,5,2004,220850.9718249258
33,From 5 to 9 years,2009,6,2003,227645.51820659643
33,From 5 to 9 years,2009,7,2002,234630.07694639073
33,From 5 to 9 years,2009,8,2001,241561.86360578294
33,From 5 to 9 years,2009,9,2000,247818.56941630418
33,From 5 to 9 years,2010,5,2005,216603.48270545562
33,From 5 to 9 years,2010,6,2004,221787.09449989226
33,From 5 to 9 years,2010,7,2003,227898.0333439126
33,From 5 to 9 years,2010,8,2002,234691.16637956383
33,From 5 to 9 years,2010,9,2001,241693.22307117574
33,From 5 to 9 years,2011,5,2006,213369.78015794468
33,From 5 to 9 years,2011,6,2005,216806.44585621112
33,From 5 to 9 years,2011,7,2004,221599.79819465545
33,From 5 to 9 years,2011,8,2003,227736.60740881672
33,From 5 to 9 years,2011,9,2002,234877.36838237217
33,From 5 to 9 years,2012,5,2007,212648.52160468246
33,From 5 to 9 years,2012,6,2006,214270.52635500423
33,From 5 to 9 years,2012,7,2005,217505.19736451798
33,From 5 to 9 years,2012,8,2004,222571.87340197113
33,From 5 to 9 years,2012,9,2003,229179.88127382414
33,From 5 to 9 years,2013,5,2008,212723.55346552702
33,From 5 to 9 years,2013,6,2007,212863.99675438972
33,From 5 to 9 years,2013,7,2006,214333.33718386342
33,From 5 to 9 years,2013,8,2005,218231.47760848276
33,From 5 to 9 years,2013,9,2004,223414.6349877369
33,From 5 to 9 years,2014,5,2009,212987.10552229616
33,From 5 to 9 years,2014,6,2008,211514.18867625424
33,From 5 to 9 years,2014,7,2007,211671.7765818855
33,From 5 to 9 years,2014,8,2006,214069.97995185843
33,From 5 to 9 years,2014,9,2005,217712.94926770567
33,From 5 to 9 years,2015,5,2010,213415.008987375
33,From 5 to 9 years,2015,6,2009,211224.4867048236
33,From 5 to 9 years,2015,7,2008,210040.48488199132
33,From 5 to 9 years,2015,8,2007,210882.3717261492
33,From 5 to 9 years,2015,9,2006,212998.64769966094
33,From 5 to 9 years,2016,5,2011,214685.34922775405
33,From 5 to 9 years,2016,6,2010,212066.18216055856
33,From 5 to 9 years,2016,7,2009,210112.82519426223
33,From 5 to 9 years,2016,8,2008,209432.00105522212
33,From 5 to 9 years,2016,9,2007,210364.64236220304
33,From 5 to 9 years,2017,5,2012,216620.99272412955
33,From 5 to 9 years,2017,6,2011,214077.57669506254
33,From 5 to 9 years,2017,7,2010,211653.0483936554
33,From 5 to 9 years,2017,8,2009,209857.07435835348
33,From 5 to 9 years,2017,9,2008,209128.30782879892
33,From 5 to 9 years,2018,5,2013,218456.7766203308
33,From 5 to 9 years,2018,6,2012,216313.95681124716
33,From 5 to 9 years,2018,7,2011,213759.91819426697
33,From 5 to 9 years,2018,8,2010,211199.75051099766
33,From 5 to 9 years,2018,9,2009,209156.59786315745
33,From 5 to 9 years,2019,5,2014,220912.77001006054
33,From 5 to 9 years,2019,6,2013,219270.57538919363
33,From 5 to 9 years,2019,7,2012,216818.77538324532
33,From 5 to 9 years,2019,8,2011,213841.94313054453
33,From 5 to 9 years,2019,9,2010,210893.93608695586
33,From 5 to 9 years,2020,5,2015,224475.0722760381
33,From 5 to 9 years,2020,6,2014,223235.7988588024
33,From 5 to 9 years,2020,7,2013,220990.98567065113
33,From 5 to 9 years,2020,8,2012,217899.46577816337
33,From 5 to 9 years,2020,9,2011,214467.67741634496
33,From 5 to 9 years,2021,5,2016,226096.92959841902
33,From 5 to 9 years,2021,6,2015,225078.44540716818
33,From 5 to 9 years,2021,7,2014,223057.97798988217
33,From 5 to 9 years,2021,8,2013,220169.82357174426
33,From 5 to 9 years,2021,9,2012,216848.82343278624
33,From 10 to 14 years,2000,10,1990,248894.6532359595
33,From 10 to 14 years,2000,11,1989,247907.62654006958
33,From 10 to 14 years,2000,12,1988,248459.82816808025
33,From 10 to 14 years,2000,13,1987,250511.85495964423
33,From 10 to 14 years,2000,14,1986,253757.0370962463
33,From 10 to 14 years,2001,10,1991,248486.33451737804
33,From 10 to 14 years,2001,11,1990,247124.0680111587
33,From 10 to 14 years,2001,12,1989,247375.16232195302
33,From 10 to 14 years,2001,13,1988,249279.89941814492
33,From 10 to 14 years,2001,14,1987,252583.53573136523
33,From 10 to 14 years,2002,10,1992,249028.41733601165
33,From 10 to 14 years,2002,11,1991,247246.52628725627
33,From 10 to 14 years,2002,12,1990,246816.26237018744
33,From 10 to 14 years,2002,13,1989,247977.20146444114
33,From 10 to 14 years,2002,14,1988,250632.59254210332
33,From 10 to 14 years,2003,10,1993,250531.48328642047
33,From 10 to 14 years,2003,11,1992,248479.57352329526
33,From 10 to 14 years,2003,12,1991,247064.31916482598
33,From 10 to 14 years,2003,13,1990,247060.70933122406
33,From 10 to 14 years,2003,14,1989,248494.9146942341
33,From 10 to 14 years,2004,10,1994,253008.20221943205
33,From 10 to 14 years,2004,11,1993,250620.51843947612
33,From 10 to 14 years,2004,12,1992,248539.43860389272
33,From 10 to 14 years,2004,13,1991,247313.04683955628
33,From 10 to 14 years,2004,14,1990,247258.79389764275
33,From 10 to 14 years,2005,10,1995,256079.20232764355
33,From 10 to 14 years,2005,11,1994,253839.8305280746
33,From 10 to 14 years,2005,12,1993,251307.86642307672
33,From 10 to 14 years,2005,13,1992,249068.41091975832
33,From 10 to 14 years,2005,14,1991,247593.6898014467
33,From 10 to 14 years,2006,10,1996,259150.57125744005
33,From 10 to 14 years,2006,11,1995,257601.06046603748
33,From 10 to 14 years,2006,12,1994,255135.3340808309
33,From 10 to 14 years,2006,13,1993,252390.21949280595
33,From 10 to 14 years,2006,14,1992,249889.8147028856
33,From 10 to 14 years,2007,10,1997,262034.4661495999
33,From 10 to 14 years,2007,11,1996,261767.95524902808
33,From 10 to 14 years,2007,12,1995,259993.99446229797
33,From 10 to 14 years,2007,13,1994,257537.8927811486
33,From 10 to 14 years,2007,14,1993,254649.69135792533
33,From 10 to 14 years,2008,10,1998,263367.9308706639
33,From 10 to 14 years,2008,11,1997,264958.42556114425
33,From 10 to 14 years,2008,12,1996,264809.01087840163
33,From 10 to 14 years,2008,13,1995,263265.0932460256
33,From 10 to 14 years,2008,14,1994,260746.53944376452
33,From 10 to 14 years,2009,10,1999,261620.32877939535
33,From 10 to 14 years,2009,11,1998,265352.4346924461
33,From 10 to 14 years,2009,12,1997,267309.73113029386
33,From 10 to 14 years,2009,13,1996,267519.2933235477
33,From 10 to 14 years,2009,14,1995,266213.212074317
33,From 10 to 14 years,2010,10,2000,256307.1223254946
33,From 10 to 14 years,2010,11,1999,262069.0953975013
33,From 10 to 14 years,2010,12,1998,266295.18745487946
33,From 10 to 14 years,2010,13,1997,268785.3907053043
33,From 10 to 14 years,2010,14,1996,269400.2041168203
33,From 10 to 14 years,2011,10,2001,247746.69050492614
33,From 10 to 14 years,2011,11,2000,255060.05930841505
33,From 10 to 14 years,2011,12,1999,261182.17524615926
33,From 10 to 14 years,2011,13,1998,266107.5599136008
33,From 10 to 14 years,2011,14,1997,268991.51502689865
33,From 10 to 14 years,2012,10,2002,236881.42525725524
33,From 10 to 14 years,2012,11,2001,245017.7417462455
33,From 10 to 14 years,2012,12,2000,252773.62344461124
33,From 10 to 14 years,2012,13,1999,259265.58678339422
33,From 10 to 14 years,2012,14,1998,264354.62276849366
33,From 10 to 14 years,2013,10,2003,226297.7906031264
33,From 10 to 14 years,2013,11,2002,234594.0747958707
33,From 10 to 14 years,2013,12,2001,243189.46785247745
33,From 10 to 14 years,2013,13,2000,251105.3683161271
33,From 10 to 14 years,2013,14,1999,257533.2984323984
33,From 10 to 14 years,2014,10,2004,218459.5538177511
33,From 10 to 14 years,2014,11,2003,226088.12416931646
33,From 10 to 14 years,2014,12,2002,234643.02043515607
33,From 10 to 14 years,2014,13,2001,243063.690982593
33,From 10 to 14 years,2014,14,2000,250377.6105951834
33,From 10 to 14 years,2015,10,2005,213412.7218427374
33,From 10 to 14 years,2015,11,2004,219681.99154886333
33,From 10 to 14 years,2015,12,2003,227327.21298486576
33,From 10 to 14 years,2015,13,2002,235390.24129573556
33,From 10 to 14 years,2015,14,2001,242931.83232779795
33,From 10 to 14 years,2016,10,2006,210733.94869030814
33,From 10 to 14 years,2016,11,2005,215153.77048603134
33,From 10 to 14 years,2016,12,2004,221212.1208720303
33,From 10 to 14 years,2016,13,2003,228184.87604598995
33,From 10 to 14 years,2016,14,2002,235303.2839056403
33,From 10 to 14 years,2017,10,2007,210689.74649440858
33,From 10 to 14 years,2017,11,2006,213103.8934135517
33,From 10 to 14 years,2017,12,2005,217212.40073729403
33,From 10 to 14 years,2017,13,2004,222627.1325292779
33,From 10 to 14 years,2017,14,2003,228842.82682546778
33,From 10 to 14 years,2018,10,2008,211500.7821593647
33,From 10 to 14 years,2018,11,2007,211956.46442830315
33,From 10 to 14 years,2018,12,2006,214056.3598237716
33,From 10 to 14 years,2018,13,2005,217724.27017096276
33,From 10 to 14 years,2018,14,2004,222728.1234175978
33,From 10 to 14 years,2019,10,2009,211947.53787163732
33,From 10 to 14 years,2019,11,2008,210831.58064994402
33,From 10 to 14 years,2019,12,2007,211238.74472686223
33,From 10 to 14 years,2019,13,2006,213334.15236277078
33,From 10 to 14 years,2019,14,2005,217092.98438878567
33,From 10 to 14 years,2020,10,2010,212072.81826180246
33,From 10 to 14 years,2020,11,2009,210050.08547916694
33,From 10 to 14 years,2020,12,2008,209387.95306814465
33,From 10 to 14 years,2020,13,2007,210415.72536589322
33,From 10 to 14 years,2020,14,2006,213208.41782499265
33,From 10 to 14 years,2021,10,2011,212337.0547321395
33,From 10 to 14 years,2021,11,2010,210133.78892824633
33,From 10 to 14 years,2021,12,2009,209109.40205422702
33,From 10 to 14 years,2021,13,2008,209668.26288143787
33,From 10 to 14 years,2021,14,2007,212068.49140394933
33,From 15 to 19 years,2000,15,1985,257102.07288874904
33,From 15 to 19 years,2000,16,1984,261340.41557959217
33,From 15 to 19 years,2000,17,1983,265099.5434163251
33,From 15 to 19 years,2000,18,1982,267889.28616997186
33,From 15 to 19 years,2000,19,1981,269375.68194536195
33,From 15 to 19 years,2001,15,1986,255115.65293672375
33,From 15 to 19 years,2001,16,1985,259682.9826114382
33,From 15 to 19 years,2001,17,1984,263948.3455620774
33,From 15 to 19 years,2001,18,1983,267348.3640691503
33,From 15 to 19 years,2001,19,1982,269488.6548206105
33,From 15 to 19 years,2002,15,1987,253055.62649735567
33,From 15 to 19 years,2002,16,1986,257408.44227698818
33,From 15 to 19 years,2002,17,1985,261782.21832966278
33,From 15 to 19 years,2002,18,1984,265631.56247940526
33,From 15 to 19 years,2002,19,1983,268511.1504165881
33,From 15 to 19 years,2003,15,1988,251373.08008731288
33,From 15 to 19 years,2003,16,1987,254970.55626641156
33,From 15 to 19 years,2003,17,1986,259051.29741044054
33,From 15 to 19 years,2003,18,1985,263131.0485855563
33,From 15 to 19 years,2003,19,1984,266729.0176502787
33,From 15 to 19 years,2004,15,1989,250614.4872961184
33,From 15 to 19 years,2004,16,1988,253035.27175472246
33,From 15 to 19 years,2004,17,1987,256453.51324255392
33,From 15 to 19 years,2004,18,1986,260489.14261392542
33,From 15 to 19 years,2004,19,1985,264621.5850926799
33,From 15 to 19 years,2005,15,1990,251071.13022463684
33,From 15 to 19 years,2005,16,1989,252071.9957025499
33,From 15 to 19 years,2005,17,1988,254505.91405354414
33,From 15 to 19 years,2005,18,1987,258216.42844410567
33,From 15 to 19 years,2005,19,1986,262481.53157516354
33,From 15 to 19 years,2006,15,1991,252456.64927878746
33,From 15 to 19 years,2006,16,1990,252018.8996453667
33,From 15 to 19 years,2006,17,1989,253214.14325230196
33,From 15 to 19 years,2006,18,1988,256041.70688646933
33,From 15 to 19 years,2006,19,1987,260157.60093707466
33,From 15 to 19 years,2007,15,1992,254171.99679789928
33,From 15 to 19 years,2007,16,1991,252544.28073112966
33,From 15 to 19 years,2007,17,1990,252476.1447498552
33,From 15 to 19 years,2007,18,1989,254193.2289457903
33,From 15 to 19 years,2007,19,1988,257559.3487753255
33,From 15 to 19 years,2008,15,1993,256128.81496977457
33,From 15 to 19 years,2008,16,1992,253787.2492512367
33,From 15 to 19 years,2008,17,1991,252663.82700394982
33,From 15 to 19 years,2008,18,1990,253170.60148184962
33,From 15 to 19 years,2008,19,1989,255304.50729318935
33,From 15 to 19 years,2009,15,1994,258436.63851946936
33,From 15 to 19 years,2009,16,1993,255968.83201522415
33,From 15 to 19 years,2009,17,1992,254134.9431314945
33,From 15 to 19 years,2009,18,1991,253619.46002629751
33,From 15 to 19 years,2009,19,1990,254170.12630751444
33,From 15 to 19 years,2010,15,1995,261200.97945652672
33,From 15 to 19 years,2010,16,1994,259198.06425280275
33,From 15 to 19 years,2010,17,1993,257029.61641348473
33,From 15 to 19 years,2010,18,1992,255413.67098776577
33,From 15 to 19 years,2010,19,1991,254783.66888942005
33,From 15 to 19 years,2011,15,1996,262163.1547912832
33,From 15 to 19 years,2011,16,1995,261169.50869047482
33,From 15 to 19 years,2011,17,1994,259214.25557494533
33,From 15 to 19 years,2011,18,1993,257102.34104150863
33,From 15 to 19 years,2011,19,1992,255503.739901788
33,From 15 to 19 years,2012,15,1997,263485.72359090246
33,From 15 to 19 years,2012,16,1996,263879.4508581919
33,From 15 to 19 years,2012,17,1995,262691.91895595763
33,From 15 to 19 years,2012,18,1994,260709.6258228153
33,From 15 to 19 years,2012,19,1993,258675.28077213283
33,From 15 to 19 years,2013,15,1998,264076.0521396971
33,From 15 to 19 years,2013,16,1997,266048.5343900966
33,From 15 to 19 years,2013,17,1996,266112.1707014709
33,From 15 to 19 years,2013,18,1995,264920.40390649816
33,From 15 to 19 years,2013,19,1994,263159.8388622374
33,From 15 to 19 years,2014,15,1999,262237.19993360183
33,From 15 to 19 years,2014,16,1998,265798.37634948647
33,From 15 to 19 years,2014,17,1997,267472.89616271085
33,From 15 to 19 years,2014,18,1996,267694.7109509311
33,From 15 to 19 years,2014,19,1995,266971.8166032695
33,From 15 to 19 years,2015,15,2000,257187.28463140567
33,From 15 to 19 years,2015,16,1999,262142.1081697226
33,From 15 to 19 years,2015,17,1998,265603.0957792436
33,From 15 to 19 years,2015,18,1997,267701.884514368
33,From 15 to 19 years,2015,19,1996,268674.62690526
33,From 15 to 19 years,2016,15,2001,249392.31102970615
33,From 15 to 19 years,2016,16,2000,255308.5480107238
33,From 15 to 19 years,2016,17,1999,260550.5643601224
33,From 15 to 19 years,2016,18,1998,264684.96265684854
33,From 15 to 19 years,2016,19,1997,267751.61394259916
33,From 15 to 19 years,2017,15,2002,238854.7590669785
33,From 15 to 19 years,2017,16,2001,245486.9205516973
33,From 15 to 19 years,2017,17,2000,251930.2001638049
33,From 15 to 19 years,2017,18,1999,257807.664311708
33,From 15 to 19 years,2017,19,1998,263016.4559058112
33,From 15 to 19 years,2018,15,2003,228224.98731415693
33,From 15 to 19 years,2018,16,2002,235043.58079994848
33,From 15 to 19 years,2018,17,2001,242329.20682846115
33,From 15 to 19 years,2018,18,2000,249653.08771265484
33,From 15 to 19 years,2018,19,1999,256490.13734477843
33,From 15 to 19 years,2019,15,2004,219738.4234293347
33,From 15 to 19 years,2019,16,2003,226302.3183543841
33,From 15 to 19 years,2019,17,2002,233899.48435846856
33,From 15 to 19 years,2019,18,2001,242004.91184693962
33,From 15 to 19 years,2019,19,2000,249914.86201087295
33,From 15 to 19 years,2020,15,2005,213577.23869176183
33,From 15 to 19 years,2020,16,2004,219525.3078049706
33,From 15 to 19 years,2020,17,2003,226853.35963568883
33,From 15 to 19 years,2020,18,2002,234996.9627095264
33,From 15 to 19 years,2020,19,2001,243194.1311580524
33,From 15 to 19 years,2021,15,2006,209437.83484529375
33,From 15 to 19 years,2021,16,2005,214579.18985098123
33,From 15 to 19 years,2021,17,2004,221162.14409851306
33,From 15 to 19 years,2021,18,2003,228641.1185403033
33,From 15 to 19 years,2021,19,2002,236308.71266490864
33,From 20 to 24 years,2000,20,1980,268207.58698195545
33,From 20 to 24 years,2000,21,1979,266775.51730055286
33,From 20 to 24 years,2000,22,1978,264036.55156443897
33,From 20 to 24 years,2000,23,1977,260250.15013928185
33,From 20 to 24 years,2000,24,1976,255749.19401377102
33,From 20 to 24 years,2001,20,1981,271178.4154007579
33,From 20 to 24 years,2001,21,1980,270294.0371674802
33,From 20 to 24 years,2001,22,1979,267961.28120259586
33,From 20 to 24 years,2001,23,1978,264410.6679017448
33,From 20 to 24 years,2001,24,1977,259969.59832742138
33,From 20 to 24 years,2002,20,1982,272165.83519195253
33,From 20 to 24 years,2002,21,1981,272296.5399289229
33,From 20 to 24 years,2002,22,1980,270920.51706797525
33,From 20 to 24 years,2002,23,1979,268169.5999501498
33,From 20 to 24 years,2002,24,1978,264308.50786099967
33,From 20 to 24 years,2003,20,1983,271363.1798346287
33,From 20 to 24 years,2003,21,1982,272838.2410504158
33,From 20 to 24 years,2003,22,1981,272840.0939377442
33,From 20 to 24 years,2003,23,1980,271345.4539267073
33,From 20 to 24 years,2003,24,1979,268542.0312505038
33,From 20 to 24 years,2004,20,1984,269228.4592023997
33,From 20 to 24 years,2004,21,1983,272141.86422749993
33,From 20 to 24 years,2004,22,1982,273724.9710546548
33,From 20 to 24 years,2004,23,1981,273680.1614234555
33,From 20 to 24 years,2004,24,1980,272325.54409199033
33,From 20 to 24 years,2005,20,1985,266252.8068262416
33,From 20 to 24 years,2005,21,1984,270426.5143519241
33,From 20 to 24 years,2005,22,1983,273558.73829670704
33,From 20 to 24 years,2005,23,1982,275198.6692255721
33,From 20 to 24 years,2005,24,1981,275190.2712995551
33,From 20 to 24 years,2006,20,1986,263140.2037388825
33,From 20 to 24 years,2006,21,1985,268125.4783667967
33,From 20 to 24 years,2006,22,1984,272439.27692839777
33,From 20 to 24 years,2006,23,1983,275441.7480730997
33,From 20 to 24 years,2006,24,1982,276761.29289282317
33,From 20 to 24 years,2007,20,1987,260344.33809757794
33,From 20 to 24 years,2007,21,1986,265485.6955148412
33,From 20 to 24 years,2007,22,1985,270385.92266431684
33,From 20 to 24 years,2007,23,1984,274299.66707432823
33,From 20 to 24 years,2007,24,1983,276710.3766489357
33,From 20 to 24 years,2008,20,1988,258391.18429677835
33,From 20 to 24 years,2008,21,1987,262981.48371373274
33,From 20 to 24 years,2008,22,1986,267797.47864999634
33,From 20 to 24 years,2008,23,1985,272096.65950282395
33,From 20 to 24 years,2008,24,1984,275324.1938366686
33,From 20 to 24 years,2009,20,1989,257780.32061782968
33,From 20 to 24 years,2009,21,1988,261241.31470544115
33,From 20 to 24 years,2009,22,1987,265355.0506223534
33,From 20 to 24 years,2009,23,1986,269489.5861256939
33,From 20 to 24 years,2009,24,1985,273153.7279286818
33,From 20 to 24 years,2010,20,1990,258649.7787731544
33,From 20 to 24 years,2010,21,1989,260652.61805425718
33,From 20 to 24 years,2010,22,1988,263600.196861114
33,From 20 to 24 years,2010,23,1987,267051.08637907606
33,From 20 to 24 years,2010,24,1986,270628.3199323983
33,From 20 to 24 years,2011,20,1991,259542.308495029
33,From 20 to 24 years,2011,21,1990,260045.2492121141
33,From 20 to 24 years,2011,22,1989,261593.19200997613
