locId,month,year,numInfant
11,1,2022,2056
11,2,2022,1957
11,3,2022,2236
11,4,2022,2178
11,5,2022,2223
11,6,2022,1950
11,7,2022,2035
11,8,2022,2044
11,9,2022,1914
11,10,2022,1849
11,11,2022,2157
11,12,2022,2140
12,1,2022,1253
12,2,2022,1091
12,3,2022,1287
12,4,2022,1306
12,5,2022,1255
12,6,2022,1102
12,7,2022,1133
12,8,2022,1130
12,9,2022,1039
12,10,2022,1042
12,11,2022,1136
12,12,2022,1181
13,1,2022,6360
13,2,2022,5379
13,3,2022,5999
13,4,2022,5786
13,5,2022,5834
13,6,2022,5412
13,7,2022,5562
13,8,2022,5418
13,9,2022,5196
13,10,2022,5281
13,11,2022,5739
13,12,2022,5748
14,1,2022,1123
14,2,2022,947
14,3,2022,985
14,4,2022,986
14,5,2022,919
14,6,2022,934
14,7,2022,888
14,8,2022,982
14,9,2022,885
14,10,2022,928
14,11,2022,1008
14,12,2022,953
15,1,2022,10856
15,2,2022,9685
15,3,2022,10371
15,4,2022,10377
15,5,2022,10694
15,6,2022,10203
15,7,2022,10154
15,8,2022,10129
15,9,2022,9086
15,10,2022,9658
15,11,2022,10271
15,12,2022,10736
16,1,2022,1147
16,2,2022,1062
16,3,2022,1153
16,4,2022,1076
16,5,2022,1189
16,6,2022,1047
16,7,2022,1077
16,8,2022,1079
16,9,2022,957
16,10,2022,1011
16,11,2022,954
16,12,2022,953
17,1,2022,1825
17,2,2022,1739
17,3,2022,1962
17,4,2022,1899
17,5,2022,2063
17,6,2022,1842
17,7,2022,1808
17,8,2022,1909
17,9,2022,1763
17,10,2022,1686
17,11,2022,1920
17,12,2022,1790
21,1,2022,8364
21,2,2022,7308
21,3,2022,8240
21,4,2022,8385
21,5,2022,8464
21,6,2022,7913
21,7,2022,8030
21,8,2022,7974
21,9,2022,6892
21,10,2022,7444
21,11,2022,8062
21,12,2022,8445
22,1,2022,3632
22,2,2022,3254
22,3,2022,3709
22,4,2022,3520
22,5,2022,3710
22,6,2022,3475
22,7,2022,3466
22,8,2022,3505
22,9,2022,3224
22,10,2022,3219
22,11,2022,3326
22,12,2022,3661
23,1,2022,9560
23,2,2022,8787
23,3,2022,9950
23,4,2022,9613
23,5,2022,9793
23,6,2022,9246
23,7,2022,9060
23,8,2022,8990
23,9,2022,8494
23,10,2022,8758
23,11,2022,9243
23,12,2022,9669
24,1,2022,3406
24,2,2022,3212
24,3,2022,3659
24,4,2022,3418
24,5,2022,3681
24,6,2022,3352
24,7,2022,3255
24,8,2022,3220
24,9,2022,3036
24,10,2022,2959
24,11,2022,3311
24,12,2022,3409
25,1,2022,4231
25,2,2022,3955
25,3,2022,4673
25,4,2022,4274
25,5,2022,4466
25,6,2022,4176
25,7,2022,3944
25,8,2022,3947
25,9,2022,3844
25,10,2022,3655
25,11,2022,4015
25,12,2022,4250
26,1,2022,9781
26,2,2022,9303
26,3,2022,10667
26,4,2022,10004
26,5,2022,10825
26,6,2022,9877
26,7,2022,9724
26,8,2022,9480
26,9,2022,8912
26,10,2022,8619
26,11,2022,9129
26,12,2022,9738
27,1,2022,3824
27,2,2022,3563
27,3,2022,4217
27,4,2022,3963
27,5,2022,4179
27,6,2022,3915
27,7,2022,3836
27,8,2022,3531
27,9,2022,3369
27,10,2022,3420
27,11,2022,3712
27,12,2022,3903
28,1,2022,2503
28,2,2022,2241
28,3,2022,2767
28,4,2022,2517
28,5,2022,2693
28,6,2022,2384
28,7,2022,2361
28,8,2022,2229
28,9,2022,1947
28,10,2022,1981
28,11,2022,2089
28,12,2022,2288
29,1,2022,14589
29,2,2022,13941
29,3,2022,16480
29,4,2022,15801
29,5,2022,16174
29,6,2022,14928
29,7,2022,14546
29,8,2022,13901
29,9,2022,12817
29,10,2022,12545
29,11,2022,13394
29,12,2022,14570
31,1,2022,20166
31,2,2022,19086
31,3,2022,21730
31,4,2022,20827
31,5,2022,21433
31,6,2022,19657
31,7,2022,19322
31,8,2022,19273
31,9,2022,18219
31,10,2022,17139
31,11,2022,18460
31,12,2022,20132
32,1,2022,4459
32,2,2022,4325
32,3,2022,4737
32,4,2022,4563
32,5,2022,4695
32,6,2022,4359
32,7,2022,4352
32,8,2022,4126
32,9,2022,3912
32,10,2022,3778
32,11,2022,4041
32,12,2022,4378
33,1,2022,15774
33,2,2022,15198
33,3,2022,17006
33,4,2022,16119
33,5,2022,16274
33,6,2022,14881
33,7,2022,15028
33,8,2022,14135
33,9,2022,13002
33,10,2022,13248
33,11,2022,14003
33,12,2022,14880
35,1,2022,43726
35,2,2022,42117
35,3,2022,47179
35,4,2022,46132
35,5,2022,47158
35,6,2022,42536
35,7,2022,43191
35,8,2022,42408
35,9,2022,38639
35,10,2022,37214
35,11,2022,39742
35,12,2022,42569
41,1,2022,11977
41,2,2022,11573
41,3,2022,13139
41,4,2022,12317
41,5,2022,12823
41,6,2022,11602
41,7,2022,11893
41,8,2022,11613
41,9,2022,11303
41,10,2022,10190
41,11,2022,10601
41,12,2022,11671
42,1,2022,8349
42,2,2022,8079
42,3,2022,8990
42,4,2022,8685
42,5,2022,8863
42,6,2022,8229
42,7,2022,8211
42,8,2022,8334
42,9,2022,7747
42,10,2022,7160
42,11,2022,7493
42,12,2022,8041
43,1,2022,10076
43,2,2022,9896
43,3,2022,11309
43,4,2022,10464
43,5,2022,10860
43,6,2022,10113
43,7,2022,10071
43,8,2022,10060
43,9,2022,9527
43,10,2022,8943
43,11,2022,9187
43,12,2022,10099
50,1,2022,3618
50,2,2022,3403
50,3,2022,3617
50,4,2022,3638
50,5,2022,3820
50,6,2022,3398
50,7,2022,3300
50,8,2022,3251
50,9,2022,2972
50,10,2022,2910
50,11,2022,3070
50,12,2022,3269
51,1,2022,4854
51,2,2022,4494
51,3,2022,5302
51,4,2022,5169
51,5,2022,5087
51,6,2022,4647
51,7,2022,4587
51,8,2022,4767
51,9,2022,4185
51,10,2022,4422
51,11,2022,4735
51,12,2022,5006
52,1,2022,7474
52,2,2022,6997
52,3,2022,8122
52,4,2022,7912
52,5,2022,8020
52,6,2022,7389
52,7,2022,7129
52,8,2022,7321
52,9,2022,6891
52,10,2022,6765
52,11,2022,7244
52,12,2022,7548
53,1,2022,3076
53,2,2022,2884
53,3,2022,3238
53,4,2022,3086
53,5,2022,3126
53,6,2022,3029
53,7,2022,3067
53,8,2022,2935
53,9,2022,2656
53,10,2022,2768
53,11,2022,2950
53,12,2022,3062
