locId,month,year,numInfant
11,1,2003,2216
11,2,2003,2013
11,3,2003,2510
11,4,2003,2581
11,5,2003,2503
11,6,2003,2449
11,7,2003,2406
11,8,2003,2426
11,9,2003,2518
11,10,2003,2446
11,11,2003,2321
11,12,2003,2420
12,1,2003,1428
12,2,2003,1231
12,3,2003,1513
12,4,2003,1430
12,5,2003,1552
12,6,2003,1395
12,7,2003,1294
12,8,2003,1336
12,9,2003,1289
12,10,2003,1211
12,11,2003,1187
12,12,2003,1120
13,1,2003,6163
13,2,2003,5445
13,3,2003,6173
13,4,2003,5711
13,5,2003,5985
13,6,2003,5796
13,7,2003,6008
13,8,2003,6009
13,9,2003,6202
13,10,2003,5803
13,11,2003,5811
13,12,2003,5645
14,1,2003,868
14,2,2003,790
14,3,2003,856
14,4,2003,847
14,5,2003,857
14,6,2003,806
14,7,2003,804
14,8,2003,819
14,9,2003,885
14,10,2003,919
14,11,2003,891
14,12,2003,818
15,1,2003,11957
15,2,2003,10717
15,3,2003,12490
15,4,2003,12053
15,5,2003,12917
15,6,2003,12549
15,7,2003,12846
15,8,2003,12544
15,9,2003,12183
15,10,2003,11999
15,11,2003,11706
15,12,2003,10851
16,1,2003,1280
16,2,2003,1082
16,3,2003,1250
16,4,2003,1246
16,5,2003,1203
16,6,2003,1185
16,7,2003,1298
16,8,2003,1274
16,9,2003,1228
16,10,2003,1263
16,11,2003,1242
16,12,2003,1213
17,1,2003,2014
17,2,2003,1978
17,3,2003,2256
17,4,2003,2259
17,5,2003,2543
17,6,2003,2313
17,7,2003,2254
17,8,2003,2147
17,9,2003,2280
17,10,2003,2072
17,11,2003,1936
17,12,2003,2001
21,1,2003,11083
21,2,2003,9482
21,3,2003,10826
21,4,2003,10550
21,5,2003,11182
21,6,2003,10991
21,7,2003,11318
21,8,2003,11224
21,9,2003,10881
21,10,2003,10589
21,11,2003,10081
21,12,2003,9713
22,1,2003,4793
22,2,2003,4238
22,3,2003,4848
22,4,2003,4919
22,5,2003,4946
22,6,2003,4772
22,7,2003,4774
22,8,2003,4473
22,9,2003,4482
22,10,2003,4387
22,11,2003,4253
22,12,2003,4220
23,1,2003,12092
23,2,2003,11133
23,3,2003,12318
23,4,2003,12199
23,5,2003,12796
23,6,2003,11765
23,7,2003,12218
23,8,2003,11807
23,9,2003,11606
23,10,2003,11066
23,11,2003,10787
23,12,2003,10296
24,1,2003,4338
24,2,2003,4090
24,3,2003,4803
24,4,2003,4893
24,5,2003,5070
24,6,2003,4641
24,7,2003,4415
24,8,2003,4242
24,9,2003,4132
24,10,2003,4131
24,11,2003,3961
24,12,2003,3596
25,1,2003,5368
25,2,2003,5159
25,3,2003,6028
25,4,2003,5675
25,5,2003,5932
25,6,2003,5508
25,7,2003,5560
25,8,2003,5263
25,9,2003,5211
25,10,2003,4906
25,11,2003,4769
25,12,2003,4736
26,1,2003,12864
26,2,2003,12485
26,3,2003,14679
26,4,2003,13923
26,5,2003,14252
26,6,2003,13209
26,7,2003,12781
26,8,2003,12124
26,9,2003,11449
26,10,2003,11093
26,11,2003,11456
26,12,2003,11362
27,1,2003,5413
27,2,2003,5090
27,3,2003,5843
27,4,2003,5626
27,5,2003,5926
27,6,2003,5537
27,7,2003,5411
27,8,2003,5185
27,9,2003,5020
27,10,2003,4742
27,11,2003,4616
27,12,2003,4623
28,1,2003,3039
28,2,2003,2972
28,3,2003,3431
28,4,2003,3300
28,5,2003,3488
28,6,2003,3245
28,7,2003,3210
28,8,2003,3080
28,9,2003,3016
28,10,2003,2772
28,11,2003,2625
28,12,2003,2706
29,1,2003,20204
29,2,2003,18875
29,3,2003,22817
29,4,2003,21201
29,5,2003,21759
