locId,month,year,numInfant
11,1,2011,2185
11,2,2011,2061
11,3,2011,2435
11,4,2011,2402
11,5,2011,2479
11,6,2011,2297
11,7,2011,2251
11,8,2011,2395
11,9,2011,2298
11,10,2011,2366
11,11,2011,2331
11,12,2011,2158
12,1,2011,1409
12,2,2011,1306
12,3,2011,1514
12,4,2011,1522
12,5,2011,1742
12,6,2011,1473
12,7,2011,1485
12,8,2011,1455
12,9,2011,1427
12,10,2011,1540
12,11,2011,1494
12,12,2011,1450
13,1,2011,6362
13,2,2011,5696
13,3,2011,6503
13,4,2011,6104
13,5,2011,6342
13,6,2011,5986
13,7,2011,6175
13,8,2011,6510
13,9,2011,6482
13,10,2011,6772
13,11,2011,6647
13,12,2011,6623
14,1,2011,877
14,2,2011,716
14,3,2011,777
14,4,2011,803
14,5,2011,832
14,6,2011,786
14,7,2011,816
14,8,2011,785
14,9,2011,884
14,10,2011,852
14,11,2011,887
14,12,2011,930
15,1,2011,11335
15,2,2011,10365
15,3,2011,11992
15,4,2011,11717
15,5,2011,12246
15,6,2011,11865
15,7,2011,11837
15,8,2011,12090
15,9,2011,12132
15,10,2011,12440
15,11,2011,12167
15,12,2011,11788
16,1,2011,1232
16,2,2011,1128
16,3,2011,1272
16,4,2011,1271
16,5,2011,1266
16,6,2011,1200
16,7,2011,1297
16,8,2011,1260
16,9,2011,1267
16,10,2011,1375
16,11,2011,1325
16,12,2011,1221
17,1,2011,1947
17,2,2011,1831
17,3,2011,2180
17,4,2011,2289
17,5,2011,2489
17,6,2011,2183
17,7,2011,1960
17,8,2011,2139
17,9,2011,2032
17,10,2011,1905
17,11,2011,2087
17,12,2011,1993
21,1,2011,9437
21,2,2011,8633
21,3,2011,10012
21,4,2011,10118
21,5,2011,11095
21,6,2011,10474
21,7,2011,10550
21,8,2011,10271
21,9,2011,10611
21,10,2011,10487
21,11,2011,9883
21,12,2011,9538
22,1,2011,4016
22,2,2011,3735
22,3,2011,4447
22,4,2011,4390
22,5,2011,4630
22,6,2011,4421
22,7,2011,4241
22,8,2011,3957
22,9,2011,4260
22,10,2011,4122
22,11,2011,4025
22,12,2011,3900
23,1,2011,9875
23,2,2011,9355
23,3,2011,11098
23,4,2011,11029
23,5,2011,11993
23,6,2011,11099
23,7,2011,10974
23,8,2011,10490
23,9,2011,10945
23,10,2011,10676
23,11,2011,10541
23,12,2011,10517
24,1,2011,3703
24,2,2011,3632
24,3,2011,4446
24,4,2011,4173
24,5,2011,4676
24,6,2011,4332
24,7,2011,4108
24,8,2011,4075
24,9,2011,3851
24,10,2011,3687
24,11,2011,3667
24,12,2011,3751
25,1,2011,4478
25,2,2011,4452
25,3,2011,5436
25,4,2011,5240
25,5,2011,5634
25,6,2011,5319
25,7,2011,4812
25,8,2011,4884
25,9,2011,4854
25,10,2011,4550
25,11,2011,4552
25,12,2011,4530
26,1,2011,10446
26,2,2011,10394
26,3,2011,12761
26,4,2011,12350
26,5,2011,13336
26,6,2011,12550
26,7,2011,11952
26,8,2011,11777
26,9,2011,11363
26,10,2011,11336
26,11,2011,10974
26,12,2011,10840
27,1,2011,4135
27,2,2011,3942
27,3,2011,4913
27,4,2011,4870
27,5,2011,5277
27,6,2011,4885
27,7,2011,4632
27,8,2011,4466
27,9,2011,4489
27,10,2011,4347
27,11,2011,4146
27,12,2011,4179
28,1,2011,2615
28,2,2011,2544
28,3,2011,3171
28,4,2011,3084
28,5,2011,3440
28,6,2011,3267
28,7,2011,3017
28,8,2011,2871
28,9,2011,2788
28,10,2011,2762
28,11,2011,2738
28,12,2011,2628
29,1,2011,17022
29,2,2011,16376
29,3,2011,20593
29,4,2011,19238
29,5,2011,20636
29,6,2011,19357
29,7,2011,17991
29,8,2011,17193
29,9,2011,17301
29,10,2011,17041
29,11,2011,16195
29,12,2011,16089
31,1,2011,22070
31,2,2011,21624
31,3,2011,25010
31,4,2011,22632
31,5,2011,23831
31,6,2011,22086
31,7,2011,21657
31,8,2011,20949
31,9,2011,20252
31,10,2011,19731
31,11,2011,19740
31,12,2011,20281
32,1,2011,4256
32,2,2011,4479
32,3,2011,5356
32,4,2011,4631
32,5,2011,4893
32,6,2011,4629
32,7,2011,4430
32,8,2011,4279
32,9,2011,4069
32,10,2011,4018
32,11,2011,4015
32,12,2011,3998
33,1,2011,19258
33,2,2011,18670
33,3,2011,21661
33,4,2011,19452
33,5,2011,20158
33,6,2011,19246
33,7,2011,18658
33,8,2011,17773
33,9,2011,16245
33,10,2011,15790
33,11,2011,15937
33,12,2011,17755
35,1,2011,52564
35,2,2011,51429
35,3,2011,58794
35,4,2011,53825
35,5,2011,56174
35,6,2011,51584
35,7,2011,51436
35,8,2011,49955
35,9,2011,46595
35,10,2011,45104
35,11,2011,44502
35,12,2011,48260
41,1,2011,13191
41,2,2011,12779
41,3,2011,14322
41,4,2011,13309
41,5,2011,13728
41,6,2011,12826
41,7,2011,13122
41,8,2011,12685
41,9,2011,12053
41,10,2011,11372
41,11,2011,11202
41,12,2011,12313
42,1,2011,7739
42,2,2011,7299
42,3,2011,8254
42,4,2011,7546
42,5,2011,8045
42,6,2011,7443
42,7,2011,7504
42,8,2011,7360
42,9,2011,6950
42,10,2011,6227
42,11,2011,6214
42,12,2011,6900
43,1,2011,12142
43,2,2011,11875
43,3,2011,12849
43,4,2011,12104
43,5,2011,12328
43,6,2011,11613
43,7,2011,11773
43,8,2011,11298
43,9,2011,10883
43,10,2011,9947
43,11,2011,9980
43,12,2011,10918
50,1,2011,3457
50,2,2011,3619
50,3,2011,4057
50,4,2011,3880
50,5,2011,3935
50,6,2011,3633
50,7,2011,3623
50,8,2011,3493
50,9,2011,3148
50,10,2011,3077
50,11,2011,3004
50,12,2011,3226
51,1,2011,4035
51,2,2011,4000
51,3,2011,4694
51,4,2011,4743
51,5,2011,4762
51,6,2011,4344
51,7,2011,4076
51,8,2011,4187
51,9,2011,3973
51,10,2011,4114
51,11,2011,4143
51,12,2011,4147
52,1,2011,7759
52,2,2011,7313
52,3,2011,8530
52,4,2011,7804
52,5,2011,7884
52,6,2011,7536
52,7,2011,7378
52,8,2011,7382
52,9,2011,7081
52,10,2011,7113
52,11,2011,6942
52,12,2011,7020
53,1,2011,3795
53,2,2011,3330
53,3,2011,3887
53,4,2011,3773
53,5,2011,3874
53,6,2011,3555
53,7,2011,3593
53,8,2011,3644
53,9,2011,3516
53,10,2011,3586
53,11,2011,3470
53,12,2011,3442
