locId,month,year,numInfant
11,1,1998,2624
11,2,1998,2470
11,3,1998,2746
11,4,1998,2730
11,5,1998,2833
11,6,1998,2321
11,7,1998,2431
11,8,1998,2643
11,9,1998,2797
11,10,1998,2565
11,11,1998,2449
11,12,1998,2355
12,1,1998,1172
12,2,1998,1112
12,3,1998,1194
12,4,1998,1342
12,5,1998,1266
12,6,1998,1171
12,7,1998,880
12,8,1998,1161
12,9,1998,1211
12,10,1998,991
12,11,1998,870
12,12,1998,921
13,1,1998,5016
13,2,1998,4431
13,3,1998,4942
13,4,1998,4781
13,5,1998,4702
13,6,1998,4483
13,7,1998,4402
13,8,1998,4936
13,9,1998,5279
13,10,1998,5115
13,11,1998,4425
13,12,1998,4668
14,1,1998,709
14,2,1998,621
14,3,1998,681
14,4,1998,699
14,5,1998,704
14,6,1998,597
14,7,1998,675
14,8,1998,650
14,9,1998,762
14,10,1998,764
14,11,1998,664
14,12,1998,697
15,1,1998,9795
15,2,1998,8691
15,3,1998,9764
15,4,1998,9151
15,5,1998,9846
15,6,1998,9822
15,7,1998,9989
15,8,1998,10385
15,9,1998,10638
15,10,1998,9975
15,11,1998,9177
15,12,1998,9318
16,1,1998,1177
16,2,1998,1080
16,3,1998,1218
16,4,1998,1240
16,5,1998,1259
16,6,1998,1245
16,7,1998,1242
16,8,1998,1284
16,9,1998,1312
16,10,1998,1222
16,11,1998,1019
16,12,1998,1152
17,1,1998,2124
17,2,1998,1982
17,3,1998,2326
17,4,1998,2334
17,5,1998,2323
17,6,1998,2071
17,7,1998,2189
17,8,1998,2198
17,9,1998,2234
17,10,1998,2094
17,11,1998,1980
17,12,1998,1818
21,1,1998,7223
21,2,1998,6322
21,3,1998,6233
21,4,1998,6543
21,5,1998,6096
21,6,1998,5706
21,7,1998,7155
21,8,1998,7316
21,9,1998,6963
21,10,1998,6850
21,11,1998,6354
21,12,1998,6511
22,1,1998,4143
22,2,1998,3846
22,3,1998,4375
22,4,1998,4184
22,5,1998,4453
22,6,1998,3739
22,7,1998,3769
22,8,1998,3796
22,9,1998,4042
22,10,1998,3723
22,11,1998,3477
22,12,1998,3206
23,1,1998,12904
23,2,1998,12092
23,3,1998,13882
23,4,1998,13658
23,5,1998,13546
23,6,1998,12895
23,7,1998,12542
23,8,1998,11519
23,9,1998,11481
23,10,1998,10462
23,11,1998,8725
23,12,1998,6037
24,1,1998,4953
24,2,1998,4341
24,3,1998,5464
24,4,1998,5451
24,5,1998,5402
24,6,1998,4931
24,7,1998,4953
24,8,1998,4934
24,9,1998,4857
24,10,1998,4530
24,11,1998,3878
24,12,1998,3700
25,1,1998,3889
25,2,1998,3744
25,3,1998,5138
25,4,1998,5053
25,5,1998,4669
25,6,1998,4573
25,7,1998,4543
25,8,1998,4475
25,9,1998,4304
25,10,1998,4192
25,11,1998,3870
25,12,1998,3828
26,1,1998,13578
26,2,1998,12978
26,3,1998,15553
26,4,1998,15051
26,5,1998,15167
26,6,1998,13979
26,7,1998,13557
26,8,1998,13461
26,9,1998,13079
26,10,1998,12288
26,11,1998,11691
26,12,1998,10867
27,1,1998,5675
27,2,1998,5175
27,3,1998,6215
27,4,1998,5858
27,5,1998,6099
27,6,1998,5563
27,7,1998,5408
27,8,1998,5520
27,9,1998,5297
27,10,1998,5157
27,11,1998,4805
27,12,1998,4560
28,1,1998,3578
28,2,1998,3360
28,3,1998,4003
28,4,1998,3792
28,5,1998,3957
28,6,1998,3595
28,7,1998,3541
28,8,1998,3444
28,9,1998,3218
28,10,1998,3067
28,11,1998,2921
28,12,1998,3049
29,1,1998,20329
29,2,1998,19061
29,3,1998,22022
29,4,1998,21115
29,5,1998,21945
29,6,1998,19815
29,7,1998,19191
29,8,1998,19422
29,9,1998,19384
29,10,1998,18361
29,11,1998,17112
29,12,1998,16873
31,1,1998,26575
31,2,1998,24941
31,3,1998,28187
31,4,1998,26809
31,5,1998,26310
31,6,1998,24773
31,7,1998,24726
31,8,1998,24395
31,9,1998,24531
31,10,1998,23204
31,11,1998,21318
31,12,1998,19595
32,1,1998,5072
32,2,1998,4991
32,3,1998,5782
32,4,1998,5352
32,5,1998,5646
32,6,1998,5120
32,7,1998,5102
32,8,1998,4626
32,9,1998,4389
32,10,1998,4248
32,11,1998,3879
32,12,1998,4319
33,1,1998,23519
33,2,1998,21827
33,3,1998,24377
33,4,1998,22795
33,5,1998,23592
33,6,1998,22095
33,7,1998,22646
33,8,1998,20298
33,9,1998,20472
33,10,1998,18713
33,11,1998,18011
33,12,1998,19939
35,1,1998,61793
35,2,1998,56581
35,3,1998,64860
35,4,1998,61157
35,5,1998,62356
35,6,1998,58334
35,7,1998,58956
35,8,1998,54957
35,9,1998,56506
35,10,1998,52757
35,11,1998,50073
35,12,1998,55083
41,1,1998,16464
41,2,1998,14801
41,3,1998,16928
41,4,1998,15681
41,5,1998,16337
41,6,1998,15751
41,7,1998,15918
41,8,1998,15500
41,9,1998,15567
41,10,1998,14529
41,11,1998,13702
41,12,1998,14200
42,1,1998,8569
42,2,1998,7932
42,3,1998,8770
42,4,1998,8218
42,5,1998,8629
42,6,1998,8206
42,7,1998,8521
42,8,1998,7800
42,9,1998,8040
42,10,1998,7445
42,11,1998,6907
42,12,1998,7086
43,1,1998,15646
43,2,1998,14192
43,3,1998,16045
43,4,1998,14850
43,5,1998,14755
43,6,1998,14694
43,7,1998,15508
43,8,1998,14711
43,9,1998,15007
43,10,1998,14364
43,11,1998,13673
43,12,1998,14093
50,1,1998,3783
50,2,1998,3487
50,3,1998,4088
50,4,1998,3550
50,5,1998,3682
50,6,1998,3441
50,7,1998,3507
50,8,1998,3341
50,9,1998,3559
50,10,1998,3189
50,11,1998,3019
50,12,1998,3271
51,1,1998,4136
51,2,1998,4139
51,3,1998,4712
51,4,1998,4575
51,5,1998,4541
51,6,1998,3949
51,7,1998,3876
51,8,1998,3783
51,9,1998,4195
51,10,1998,3828
51,11,1998,3656
51,12,1998,3652
52,1,1998,8712
52,2,1998,8094
52,3,1998,9126
52,4,1998,8893
52,5,1998,8743
52,6,1998,8104
52,7,1998,8075
52,8,1998,8013
52,9,1998,8335
52,10,1998,8089
52,11,1998,7577
52,12,1998,7765
53,1,1998,3950
53,2,1998,3859
53,3,1998,4412
53,4,1998,4051
53,5,1998,4160
53,6,1998,3965
53,7,1998,3923
53,8,1998,3953
53,9,1998,4056
53,10,1998,4151
53,11,1998,3902
53,12,1998,4036
