locId,month,year,numInfant
11,1,2008,2222
11,2,2008,2066
11,3,2008,2435
11,4,2008,2323
11,5,2008,2228
11,6,2008,2149
11,7,2008,2219
11,8,2008,2338
11,9,2008,2260
11,10,2008,2241
11,11,2008,2077
11,12,2008,2233
12,1,2008,1388
12,2,2008,1457
12,3,2008,1554
12,4,2008,1542
12,5,2008,1617
12,6,2008,1501
12,7,2008,1465
12,8,2008,1494
12,9,2008,1491
12,10,2008,1496
12,11,2008,1476
12,12,2008,1513
13,1,2008,6073
13,2,2008,5716
13,3,2008,6429
13,4,2008,6182
13,5,2008,6224
13,6,2008,5780
13,7,2008,6162
13,8,2008,6320
13,9,2008,6850
13,10,2008,6601
13,11,2008,6231
13,12,2008,6462
14,1,2008,838
14,2,2008,753
14,3,2008,822
14,4,2008,805
14,5,2008,837
14,6,2008,825
14,7,2008,832
14,8,2008,839
14,9,2008,923
14,10,2008,903
14,11,2008,838
14,12,2008,888
15,1,2008,12220
15,2,2008,11019
15,3,2008,12398
15,4,2008,12790
15,5,2008,12870
15,6,2008,12436
15,7,2008,12804
15,8,2008,12803
15,9,2008,13213
15,10,2008,13409
15,11,2008,12417
15,12,2008,12883
16,1,2008,1121
16,2,2008,1080
16,3,2008,1182
16,4,2008,1265
16,5,2008,1291
16,6,2008,1206
16,7,2008,1224
16,8,2008,1364
16,9,2008,1373
16,10,2008,1332
16,11,2008,1355
16,12,2008,1312
17,1,2008,2020
17,2,2008,1943
17,3,2008,2215
17,4,2008,2260
17,5,2008,2252
17,6,2008,2172
17,7,2008,2166
17,8,2008,2258
17,9,2008,2278
17,10,2008,2156
17,11,2008,1949
17,12,2008,2044
21,1,2008,10447
21,2,2008,9269
21,3,2008,10381
21,4,2008,10694
21,5,2008,10950
21,6,2008,10687
21,7,2008,10974
21,8,2008,11272
21,9,2008,11412
21,10,2008,11297
21,11,2008,10175
21,12,2008,10744
22,1,2008,4344
22,2,2008,4038
22,3,2008,4416
22,4,2008,4347
22,5,2008,4624
22,6,2008,4426
22,7,2008,4315
22,8,2008,4328
22,9,2008,4535
22,10,2008,4556
22,11,2008,4283
22,12,2008,4452
23,1,2008,10831
23,2,2008,10194
23,3,2008,11681
23,4,2008,11867
23,5,2008,12361
23,6,2008,11169
23,7,2008,11527
23,8,2008,11125
23,9,2008,11181
23,10,2008,10854
23,11,2008,9988
23,12,2008,11139
24,1,2008,3882
24,2,2008,3670
24,3,2008,4352
24,4,2008,4322
24,5,2008,4732
24,6,2008,4358
24,7,2008,4536
24,8,2008,4263
24,9,2008,4016
24,10,2008,4005
24,11,2008,3743
24,12,2008,3938
25,1,2008,4927
25,2,2008,4484
25,3,2008,5574
25,4,2008,5282
25,5,2008,5557
25,6,2008,5279
25,7,2008,5539
25,8,2008,5190
25,9,2008,5352
25,10,2008,5150
25,11,2008,4650
25,12,2008,4980
26,1,2008,11492
26,2,2008,11118
26,3,2008,12582
26,4,2008,12854
26,5,2008,13042
26,6,2008,12122
26,7,2008,12875
26,8,2008,12192
26,9,2008,12376
26,10,2008,12049
26,11,2008,10920
26,12,2008,11573
27,1,2008,4662
27,2,2008,4379
27,3,2008,4973
27,4,2008,5051
27,5,2008,5283
27,6,2008,4992
27,7,2008,5032
27,8,2008,4975
27,9,2008,4926
27,10,2008,4877
27,11,2008,4460
27,12,2008,4466
28,1,2008,2770
28,2,2008,2730
28,3,2008,3305
28,4,2008,3218
28,5,2008,3459
28,6,2008,3225
28,7,2008,3318
28,8,2008,3058
28,9,2008,3017
28,10,2008,3010
28,11,2008,2809
28,12,2008,2714
29,1,2008,17782
29,2,2008,17564
29,3,2008,20368
29,4,2008,19481
29,5,2008,19938
29,6,2008,18681
29,7,2008,18938
29,8,2008,18359
29,9,2008,18200
29,10,2008,18107
29,11,2008,16804
29,12,2008,17478
31,1,2008,21172
31,2,2008,21573
31,3,2008,23216
31,4,2008,23263
31,5,2008,23297
31,6,2008,21871
31,7,2008,22008
31,8,2008,20911
31,9,2008,21568
31,10,2008,21035
31,11,2008,19722
31,12,2008,21280
32,1,2008,4130
32,2,2008,4085
32,3,2008,4841
32,4,2008,4604
32,5,2008,4663
32,6,2008,4531
32,7,2008,4412
32,8,2008,4207
32,9,2008,4279
32,10,2008,4185
32,11,2008,3901
32,12,2008,4014
33,1,2008,17913
33,2,2008,16642
33,3,2008,18712
33,4,2008,18753
33,5,2008,19292
33,6,2008,18619
33,7,2008,19031
33,8,2008,17345
33,9,2008,17764
33,10,2008,17421
33,11,2008,16232
33,12,2008,18120
35,1,2008,49217
35,2,2008,49621
35,3,2008,54832
35,4,2008,53588
35,5,2008,54565
