locId,month,year,numInfant
11,1,2014,2212
11,2,2014,2032
11,3,2014,2323
11,4,2014,2346
11,5,2014,2400
11,6,2014,2258
11,7,2014,2411
11,8,2014,2289
11,9,2014,2294
11,10,2014,2426
11,11,2014,2359
11,12,2014,2210
12,1,2014,1382
12,2,2014,1305
12,3,2014,1446
12,4,2014,1428
12,5,2014,1592
12,6,2014,1487
12,7,2014,1458
12,8,2014,1433
12,9,2014,1407
12,10,2014,1402
12,11,2014,1378
12,12,2014,1421
13,1,2014,6699
13,2,2014,6186
13,3,2014,6831
13,4,2014,6558
13,5,2014,6890
13,6,2014,6595
13,7,2014,6678
13,8,2014,6837
13,9,2014,6969
13,10,2014,7162
13,11,2014,6849
13,12,2014,6891
14,1,2014,917
14,2,2014,859
14,3,2014,890
14,4,2014,856
14,5,2014,967
14,6,2014,881
14,7,2014,865
14,8,2014,913
14,9,2014,989
14,10,2014,988
14,11,2014,1065
14,12,2014,930
15,1,2014,11226
15,2,2014,10545
15,3,2014,11699
15,4,2014,12102
15,5,2014,12313
15,6,2014,11546
15,7,2014,12357
15,8,2014,12189
15,9,2014,12721
15,10,2014,12491
15,11,2014,11979
15,12,2014,12335
16,1,2014,1322
16,2,2014,1172
16,3,2014,1365
16,4,2014,1386
16,5,2014,1320
16,6,2014,1258
16,7,2014,1286
16,8,2014,1351
16,9,2014,1474
16,10,2014,1444
16,11,2014,1463
16,12,2014,1430
17,1,2014,1891
17,2,2014,1841
17,3,2014,2075
17,4,2014,2208
17,5,2014,2174
17,6,2014,2060
17,7,2014,2188
17,8,2014,2165
17,9,2014,2196
17,10,2014,2116
17,11,2014,2009
17,12,2014,2021
21,1,2014,9174
21,2,2014,8550
21,3,2014,9589
21,4,2014,9723
21,5,2014,10003
21,6,2014,9324
21,7,2014,9835
21,8,2014,10263
21,9,2014,10659
21,10,2014,10347
21,11,2014,9969
21,12,2014,9635
22,1,2014,3667
22,2,2014,3537
22,3,2014,3956
22,4,2014,4206
22,5,2014,4221
22,6,2014,3831
22,7,2014,4051
22,8,2014,4018
22,9,2014,4414
22,10,2014,4038
22,11,2014,4036
22,12,2014,3966
23,1,2014,9768
23,2,2014,9484
23,3,2014,10953
23,4,2014,10970
23,5,2014,11279
23,6,2014,10828
23,7,2014,11201
23,8,2014,10834
23,9,2014,11326
23,10,2014,11067
23,11,2014,10268
23,12,2014,10703
24,1,2014,3779
24,2,2014,3591
24,3,2014,4063
24,4,2014,4190
24,5,2014,4410
24,6,2014,4099
24,7,2014,4250
24,8,2014,3915
24,9,2014,4154
24,10,2014,4111
24,11,2014,3608
24,12,2014,3941
25,1,2014,4531
25,2,2014,4455
25,3,2014,5071
25,4,2014,4966
25,5,2014,5181
25,6,2014,4727
25,7,2014,5083
25,8,2014,4723
25,9,2014,4978
25,10,2014,4794
25,11,2014,4489
25,12,2014,4537
26,1,2014,11394
26,2,2014,10820
26,3,2014,12672
26,4,2014,12746
26,5,2014,12771
26,6,2014,12014
26,7,2014,12365
26,8,2014,12245
26,9,2014,11971
26,10,2014,11923
26,11,2014,11097
26,12,2014,11471
27,1,2014,4105
27,2,2014,3975
27,3,2014,4522
27,4,2014,4447
27,5,2014,4894
27,6,2014,4417
27,7,2014,4402
27,8,2014,4213
27,9,2014,4447
27,10,2014,4343
27,11,2014,4087
27,12,2014,4007
28,1,2014,2733
28,2,2014,2655
28,3,2014,2990
28,4,2014,2999
28,5,2014,3223
28,6,2014,2993
28,7,2014,3013
28,8,2014,2956
28,9,2014,2807
28,10,2014,2649
28,11,2014,2752
28,12,2014,2599
29,1,2014,16142
29,2,2014,16061
29,3,2014,17841
29,4,2014,17749
29,5,2014,18821
29,6,2014,17381
29,7,2014,17816
29,8,2014,16631
29,9,2014,16743
29,10,2014,16590
29,11,2014,15913
29,12,2014,16346
31,1,2014,22608
31,2,2014,22172
31,3,2014,23557
31,4,2014,23641
31,5,2014,23756
31,6,2014,22386
31,7,2014,22750
31,8,2014,21424
31,9,2014,21373
31,10,2014,21008
31,11,2014,20729
31,12,2014,21726
32,1,2014,4745
32,2,2014,4633
32,3,2014,4948
32,4,2014,5041
32,5,2014,4968
32,6,2014,4812
32,7,2014,4903
32,8,2014,4505
32,9,2014,4536
32,10,2014,4495
32,11,2014,4303
32,12,2014,4659
33,1,2014,20164
33,2,2014,19736
33,3,2014,20651
33,4,2014,20533
33,5,2014,20813
33,6,2014,19465
33,7,2014,20281
33,8,2014,18901
33,9,2014,18788
33,10,2014,17184
33,11,2014,17479
33,12,2014,19589
35,1,2014,53623
35,2,2014,51604
35,3,2014,55839
35,4,2014,55282
35,5,2014,56264
35,6,2014,52499
35,7,2014,53840
35,8,2014,50341
35,9,2014,50729
35,10,2014,47640
35,11,2014,46373
35,12,2014,51653
41,1,2014,14100
41,2,2014,13142
41,3,2014,14016
41,4,2014,13788
41,5,2014,14131
41,6,2014,13237
41,7,2014,13985
41,8,2014,12932
41,9,2014,13066
41,10,2014,12162
41,11,2014,11939
41,12,2014,13417
