locId,month,year,numInfant
11,1,1997,2556
11,2,1997,2281
11,3,1997,2783
11,4,1997,2773
11,5,1997,1835
11,6,1997,2586
11,7,1997,2822
11,8,1997,2484
11,9,1997,2762
11,10,1997,2593
11,11,1997,2311
11,12,1997,2284
12,1,1997,1210
12,2,1997,1086
12,3,1997,1380
12,4,1997,1393
12,5,1997,1318
12,6,1997,1271
12,7,1997,1267
12,8,1997,1210
12,9,1997,1132
12,10,1997,1213
12,11,1997,1184
12,12,1997,1114
13,1,1997,4478
13,2,1997,4057
13,3,1997,4309
13,4,1997,4397
13,5,1997,4768
13,6,1997,4211
13,7,1997,4298
13,8,1997,4905
13,9,1997,5010
13,10,1997,5363
13,11,1997,5138
13,12,1997,5136
14,1,1997,633
14,2,1997,611
14,3,1997,704
14,4,1997,651
14,5,1997,671
14,6,1997,605
14,7,1997,622
14,8,1997,697
14,9,1997,691
14,10,1997,720
14,11,1997,720
14,12,1997,776
15,1,1997,9187
15,2,1997,7808
15,3,1997,8857
15,4,1997,8601
15,5,1997,9128
15,6,1997,8765
15,7,1997,9201
15,8,1997,9446
15,9,1997,10058
15,10,1997,9249
15,11,1997,9336
15,12,1997,9459
16,1,1997,1141
16,2,1997,1068
16,3,1997,1191
16,4,1997,1113
16,5,1997,1139
16,6,1997,1136
16,7,1997,1232
16,8,1997,1270
16,9,1997,1250
16,10,1997,1261
16,11,1997,1244
16,12,1997,1274
17,1,1997,1973
17,2,1997,1955
17,3,1997,2266
17,4,1997,2252
17,5,1997,2197
17,6,1997,2039
17,7,1997,2110
17,8,1997,2069
17,9,1997,2287
17,10,1997,2171
17,11,1997,2094
17,12,1997,2149
21,1,1997,6569
21,2,1997,5540
21,3,1997,5122
21,4,1997,6486
21,5,1997,6020
21,6,1997,5647
21,7,1997,6502
21,8,1997,6802
21,9,1997,6348
21,10,1997,6742
21,11,1997,6496
21,12,1997,7118
22,1,1997,2882
22,2,1997,2565
22,3,1997,2709
22,4,1997,2621
22,5,1997,2783
22,6,1997,2628
22,7,1997,2737
22,8,1997,2798
22,9,1997,2865
22,10,1997,2641
22,11,1997,2273
22,12,1997,2920
23,1,1997,11215
23,2,1997,10759
23,3,1997,11746
23,4,1997,11438
23,5,1997,12072
23,6,1997,11731
23,7,1997,11522
23,8,1997,11900
23,9,1997,12000
23,10,1997,11238
23,11,1997,9896
23,12,1997,9839
24,1,1997,4677
24,2,1997,4612
24,3,1997,5377
24,4,1997,5038
24,5,1997,5157
24,6,1997,4715
24,7,1997,4822
24,8,1997,4601
24,9,1997,4588
24,10,1997,4550
24,11,1997,4477
24,12,1997,4474
25,1,1997,3754
25,2,1997,3189
25,3,1997,4024
25,4,1997,3859
25,5,1997,3749
25,6,1997,3617
