locId,month,year,numInfant
11,1,2017,2095
11,2,2017,2035
11,3,2017,2416
11,4,2017,2339
11,5,2017,2462
11,6,2017,2422
11,7,2017,2257
11,8,2017,2299
11,9,2017,2256
11,10,2017,2359
11,11,2017,2324
11,12,2017,2239
12,1,2017,1323
12,2,2017,1232
12,3,2017,1487
12,4,2017,1383
12,5,2017,1494
12,6,2017,1341
12,7,2017,1398
12,8,2017,1319
12,9,2017,1372
12,10,2017,1381
12,11,2017,1328
12,12,2017,1300
13,1,2017,6447
13,2,2017,5901
13,3,2017,6554
13,4,2017,6360
13,5,2017,6737
13,6,2017,6474
13,7,2017,6377
13,8,2017,6489
13,9,2017,6778
13,10,2017,6902
13,11,2017,6525
13,12,2017,6522
14,1,2017,989
14,2,2017,921
14,3,2017,1011
14,4,2017,931
14,5,2017,917
14,6,2017,956
14,7,2017,874
14,8,2017,1016
14,9,2017,1050
14,10,2017,1005
14,11,2017,1039
14,12,2017,1028
15,1,2017,11059
15,2,2017,9736
15,3,2017,11784
15,4,2017,11328
15,5,2017,12095
15,6,2017,11660
15,7,2017,11688
15,8,2017,11967
15,9,2017,12106
15,10,2017,12029
15,11,2017,11662
15,12,2017,11570
16,1,2017,1245
16,2,2017,1043
16,3,2017,1280
16,4,2017,1197
16,5,2017,1353
16,6,2017,1231
16,7,2017,1319
16,8,2017,1286
16,9,2017,1398
16,10,2017,1347
16,11,2017,1384
16,12,2017,1316
17,1,2017,1777
17,2,2017,1836
17,3,2017,2212
17,4,2017,2235
17,5,2017,2229
17,6,2017,2144
17,7,2017,2113
17,8,2017,2150
17,9,2017,2101
17,10,2017,2165
17,11,2017,1975
17,12,2017,1998
21,1,2017,8313
21,2,2017,7538
21,3,2017,9192
21,4,2017,9690
21,5,2017,10176
21,6,2017,9581
21,7,2017,9758
21,8,2017,9936
21,9,2017,10006
21,10,2017,10052
21,11,2017,9354
21,12,2017,9389
22,1,2017,3723
22,2,2017,3430
22,3,2017,4119
22,4,2017,4164
22,5,2017,4571
22,6,2017,4192
22,7,2017,4019
22,8,2017,4014
22,9,2017,4118
22,10,2017,4199
22,11,2017,4019
22,12,2017,3983
23,1,2017,9807
23,2,2017,9131
23,3,2017,10681
23,4,2017,10818
23,5,2017,11704
23,6,2017,11193
23,7,2017,11225
23,8,2017,11020
23,9,2017,10797
23,10,2017,10570
23,11,2017,10398
23,12,2017,10453
24,1,2017,3295
24,2,2017,3288
24,3,2017,4186
24,4,2017,4026
24,5,2017,4430
24,6,2017,4157
24,7,2017,3953
24,8,2017,4044
24,9,2017,3876
24,10,2017,3779
24,11,2017,3516
24,12,2017,3672
25,1,2017,4153
25,2,2017,3944
25,3,2017,4929
25,4,2017,4841
25,5,2017,5365
25,6,2017,5091
25,7,2017,4918
25,8,2017,5117
25,9,2017,4979
25,10,2017,4961
25,11,2017,4510
25,12,2017,4685
26,1,2017,10013
26,2,2017,9835
26,3,2017,12148
26,4,2017,11521
26,5,2017,12715
26,6,2017,12124
26,7,2017,11856
26,8,2017,11846
26,9,2017,11073
26,10,2017,11212
26,11,2017,10830
26,12,2017,10759
27,1,2017,3709
27,2,2017,3637
27,3,2017,4447
27,4,2017,4261
27,5,2017,4740
27,6,2017,4489
27,7,2017,4291
27,8,2017,4270
27,9,2017,4073
27,10,2017,4310
27,11,2017,4128
27,12,2017,4013
28,1,2017,2524
28,2,2017,2524
28,3,2017,3011
28,4,2017,2918
28,5,2017,3309
28,6,2017,2903
28,7,2017,2906
28,8,2017,2790
28,9,2017,2678
28,10,2017,2840
28,11,2017,2676
28,12,2017,2788
29,1,2017,15949
29,2,2017,15795
29,3,2017,18555
29,4,2017,17836
29,5,2017,18972
29,6,2017,18049
29,7,2017,17124
29,8,2017,16680
29,9,2017,16015
29,10,2017,16452
29,11,2017,16383
29,12,2017,16286
31,1,2017,20291
31,2,2017,20287
31,3,2017,24138
31,4,2017,22729
31,5,2017,23875
31,6,2017,22742
31,7,2017,22111
31,8,2017,21362
31,9,2017,21046
31,10,2017,20521
31,11,2017,20760
31,12,2017,21097
32,1,2017,4148
32,2,2017,4389
32,3,2017,5204
32,4,2017,4893
32,5,2017,5255
32,6,2017,4600
32,7,2017,4986
32,8,2017,4710
32,9,2017,4506
32,10,2017,4451
32,11,2017,4283
32,12,2017,4421
33,1,2017,17236
33,2,2017,17444
33,3,2017,21036
33,4,2017,19714
33,5,2017,21063
33,6,2017,19752
33,7,2017,19303
33,8,2017,18605
33,9,2017,17236
33,10,2017,16624
33,11,2017,17208
33,12,2017,18003
35,1,2017,47838
35,2,2017,49031
35,3,2017,57683
35,4,2017,53716
35,5,2017,57104
35,6,2017,53646
35,7,2017,51842
35,8,2017,50106
35,9,2017,48838
35,10,2017,47119
35,11,2017,46554
35,12,2017,48326
41,1,2017,12588
41,2,2017,12447
41,3,2017,15033
41,4,2017,13848
41,5,2017,14794
41,6,2017,14042
41,7,2017,13418
41,8,2017,13103
41,9,2017,12518
41,10,2017,11838
41,11,2017,11873
41,12,2017,12199
42,1,2017,7471
42,2,2017,7884
42,3,2017,9412
42,4,2017,8748
42,5,2017,9237
42,6,2017,8626
42,7,2017,8405
42,8,2017,8347
42,9,2017,7839
42,10,2017,7435
42,11,2017,7137
42,12,2017,7794
43,1,2017,11502
43,2,2017,11550
43,3,2017,13851
43,4,2017,12351
43,5,2017,12968
43,6,2017,12360
43,7,2017,12075
43,8,2017,11666
43,9,2017,11065
43,10,2017,10594
43,11,2017,10365
43,12,2017,11221
50,1,2017,3457
50,2,2017,3476
50,3,2017,4218
50,4,2017,3938
50,5,2017,4329
50,6,2017,3870
50,7,2017,3900
50,8,2017,3812
50,9,2017,3580
50,10,2017,3360
50,11,2017,3340
50,12,2017,3467
51,1,2017,4264
51,2,2017,4234
51,3,2017,5315
51,4,2017,5168
51,5,2017,5279
51,6,2017,4938
51,7,2017,4860
51,8,2017,4742
51,9,2017,4731
51,10,2017,4644
51,11,2017,4621
51,12,2017,4475
52,1,2017,7572
52,2,2017,7509
52,3,2017,9005
52,4,2017,8370
52,5,2017,8700
52,6,2017,8348
52,7,2017,8187
52,8,2017,8203
52,9,2017,7957
52,10,2017,8101
52,11,2017,7761
52,12,2017,7807
53,1,2017,3626
53,2,2017,3438
53,3,2017,4058
53,4,2017,3618
53,5,2017,3904
53,6,2017,3877
53,7,2017,3845
53,8,2017,3709
53,9,2017,3652
53,10,2017,3676
53,11,2017,3625
53,12,2017,3540
