variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,cohort,age,year,S
"S0[100,1]",0.993821,0.99592675,0.996767,0.99745825,0.9984111,1.0017028141637259,5243.199309484191,4828.532923911482,2000,0,2000,S0
"S0[101,1]",0.9939749000000001,0.996046,0.996843,0.997502,0.998502,1.0012318196017505,5344.811033842851,5169.974673968542,2001,0,2001,S0
"S0[102,1]",0.992267875,0.9946997500000001,0.99557,0.996301,0.997462,1.0006040448109765,5128.377092062415,5410.188312436322,2002,0,2002,S0
"S0[103,1]",0.996816925,0.997885,0.998274,0.99860425,0.999062,1.0003527364219722,5181.981953430113,5468.260362131441,2003,0,2003,S0
"S0[104,1]",0.9945248,0.99642975,0.9972445000000001,0.99784725,0.99873715,1.000442115501465,5284.355550750382,5581.462107034417,2004,0,2004,S0
"S0[105,1]",0.99354995,0.9956907500000001,0.9965325,0.997235,0.998298075,1.0012768860133265,5307.14911787936,5369.465080297122,2005,0,2005,S0
"S0[106,1]",0.994427875,0.996253,0.996962,0.997557,0.9984530500000001,1.0004996446157677,5418.273384772789,5364.856784732176,2006,0,2006,S0
"S0[107,1]",0.9934437749999999,0.99552975,0.9963424999999999,0.997025,0.998057025,1.0001150949873683,5382.367218838276,5031.301296253356,2007,0,2007,S0
"S0[108,1]",0.993363925,0.995776,0.9967655,0.99762075,0.998990075,1.00072558087372,5376.769870542067,5341.0801529820965,2008,0,2008,S0
"S0[109,1]",0.9939837499999999,0.9961177499999999,0.99702,0.997738,0.9987870249999999,0.9999313980806457,5633.200336631544,5350.359157826889,2009,0,2009,S0
"S0[110,1]",0.9931268249999999,0.9952687499999999,0.9961445,0.99684025,0.997881,1.00166446282819,5290.412811220685,5387.192669645369,2010,0,2010,S0
"S0[111,1]",0.994677875,0.996351,0.997009,0.9975702499999999,0.998369,1.0018604899065584,5357.529066006534,5443.797866255968,2011,0,2011,S0
"S0[112,1]",0.996852875,0.997821,0.998216,0.998552,0.9990160499999999,1.0001276575913352,5360.30055065181,5271.170007870874,2012,0,2012,S0
"S0[113,1]",0.99239795,0.994699,0.9955915,0.99631925,0.997444,1.0001146405576318,5398.075616285418,5552.766210339669,2013,0,2013,S0
"S0[114,1]",0.9939116250000001,0.99608875,0.996985,0.997736,0.99869105,1.0002380649009923,5509.03608079591,5471.338530331207,2014,0,2014,S0
"S0[99,2]",0.988466,0.9921457499999999,0.993582,0.994779,0.99669005,1.0018190475764146,5276.160488335938,5514.373438076767,1999,1,2000,S0
"S0[100,2]",0.9881986000000001,0.99207775,0.9935545,0.994848,0.996700125,1.0018222609545224,5325.561850267075,4998.205791366963,2000,1,2001,S0
"S0[101,2]",0.987267875,0.990989,0.992398,0.993571,0.9952782,1.0012515969897455,5025.922908154133,4855.571520757762,2001,1,2002,S0
"S0[102,2]",0.98928685,0.992618,0.9938465000000001,0.994844,0.996432125,1.0004896146460192,5138.943027127825,5313.007176665124,2002,1,2003,S0
"S0[103,2]",0.991920875,0.994473,0.995454,0.99626,0.997432,1.000915053416642,5187.852589911664,5552.255501774356,2003,1,2004,S0
"S0[104,2]",0.98845195,0.992224,0.9937205,0.994949,0.99694035,1.0009920098583032,5251.581744893023,5594.316238681411,2004,1,2005,S0
"S0[105,2]",0.988914975,0.992159,0.993463,0.994569,0.996143075,1.0015679389789245,5362.842291358713,5341.806158414161,2005,1,2006,S0
"S0[106,2]",0.988083975,0.991832,0.9932905000000001,0.9945552499999999,0.99641635,1.000230815053482,5397.27575614134,5254.798709096671,2006,1,2007,S0
"S0[107,2]",0.98772,0.991592,0.9931045000000001,0.9943412500000001,0.996191025,1.0004880846094224,5364.3350374141655,5151.496035836339,2007,1,2008,S0
"S0[108,2]",0.98866275,0.99229325,0.993739,0.9949312499999999,0.9968680999999999,1.0001431335039908,5439.830940777171,5518.235691711981,2008,1,2009,S0
"S0[109,2]",0.9881597750000001,0.9917225000000001,0.993086,0.9942532500000001,0.995901075,1.0005833832156017,5405.351211550525,5552.164749359662,2009,1,2010,S0
"S0[110,2]",0.9879698,0.991667,0.993153,0.994394,0.996218,1.001869684695497,5304.217189550379,5470.349047947159,2010,1,2011,S0
"S0[111,2]",0.9920238250000001,0.994294,0.9952034999999999,0.99596125,0.997023025,1.0014571539277277,5335.791102072495,5508.344389763709,2011,1,2012,S0
"S0[112,2]",0.989428925,0.99255,0.993798,0.9948542499999999,0.996428075,1.000227264038553,5382.9775254175765,5313.764307073802,2012,1,2013,S0
"S0[113,2]",0.9876066,0.9910535,0.9925295000000001,0.9937225000000001,0.99544715,1.000099901078563,5442.084251613958,5381.794953387335,2013,1,2014,S0
"S0[98,3]",0.983282825,0.98835,0.990292,0.99205125,0.9945487,1.0012074865279528,5178.012100138913,5214.910948337707,1998,2,2000,S0
"S0[99,3]",0.9833584499999999,0.988368,0.9904035,0.992075,0.99458715,1.0022038725003048,5260.306013600587,5565.013860941478,1999,2,2001,S0
"S0[100,3]",0.981831475,0.987128,0.9891475000000001,0.99084825,0.993353075,1.0018101030754698,5155.299876827277,4927.609707220824,2000,2,2002,S0
"S0[101,3]",0.9844407500000001,0.988931,0.9906465,0.992101,0.994197125,1.0010965202113342,5024.078640303888,4881.813194327942,2001,2,2003,S0
"S0[102,3]",0.984847475,0.9893527500000001,0.9910255,0.9924035,0.99449625,1.0007754144850114,5154.899766093054,5224.5838769815855,2002,2,2004,S0
"S0[103,3]",0.9859759499999999,0.99028175,0.9919525,0.99337725,0.9955161,1.0012606719179673,5187.887980203623,5381.9456713193795,2003,2,2005,S0
