variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,cohort,age,year,S
"S0[100,1]",0.912841925,0.93410975,0.9426675,0.949859,0.9641533250000001,1.0174720221323508,655.1321190152621,474.59856495726984,2000,0,2000,S0
"S0[101,1]",0.9766829499999999,0.98343875,0.9856075,0.987513,0.9911240250000001,1.0158816869624399,577.0447859220837,460.4712854103644,2001,0,2001,S0
"S0[102,1]",0.947392725,0.960169,0.965249,0.969566,0.976038075,1.0290078735806536,278.83365193047376,305.3514915624552,2002,0,2002,S0
"S0[103,1]",0.9461379,0.956602,0.9613849999999999,0.9656182499999999,0.9719762,1.0110160589086528,999.4208554952233,11383.007331631654,2003,0,2003,S0
"S0[104,1]",0.95947675,0.9677127500000001,0.970813,0.973592,0.9796720250000001,1.02434580120799,340.298565618996,314.4616280362015,2004,0,2004,S0
"S0[105,1]",0.936644575,0.9509415,0.955552,0.9598642500000001,0.969018125,1.0280035180745315,293.1621256587406,241.84271629590398,2005,0,2005,S0
"S0[106,1]",0.9547099499999999,0.9645237500000001,0.9677585,0.970477,0.97465415,1.0374646013422204,208.59517811685487,246.28775749824874,2006,0,2006,S0
"S0[107,1]",0.96211395,0.97039075,0.973169,0.97548425,0.979218075,1.0361793266034778,215.08398304280715,246.80468934423362,2007,0,2007,S0
"S0[108,1]",0.94486,0.954619,0.959706,0.9642802500000001,0.9712220500000001,1.0022969255875014,5288.33133358482,4494.5438404026745,2008,0,2008,S0
"S0[109,1]",0.94275885,0.95205875,0.9565315000000001,0.96067925,0.967561075,1.0056661619011185,3044.1306283276335,1385.3725881006455,2009,0,2009,S0
"S0[110,1]",0.967869875,0.973797,0.9764455000000001,0.978791,0.98277615,1.0006621345304936,15900.228075281822,14027.238950567482,2010,0,2010,S0
"S0[111,1]",0.9415309749999999,0.9510905000000001,0.955577,0.9596992499999999,0.96669505,1.0032248402439408,9172.874324484535,8555.401471058121,2011,0,2011,S0
"S0[112,1]",0.982463925,0.985936,0.9874054999999999,0.98883,0.991426025,1.0050755270113019,5327.174375653105,1871.7014089977642,2012,0,2012,S0
"S0[113,1]",0.93264585,0.9450335,0.9503475,0.9556245,0.965330075,1.0066657321965267,4995.8992089417225,1769.0244779194413,2013,0,2013,S0
"S0[114,1]",0.9149037500000001,0.94144625,0.953236,0.96371,0.9806174499999999,1.0113417127844153,860.4351673910976,1526.0222456387155,2014,0,2014,S0
"S0[99,2]",0.88782385,0.911388,0.9206865,0.929295,0.944005025,1.0186020676456884,534.0789414977371,463.0129693116639,1999,1,2000,S0
"S0[100,2]",0.8929038250000001,0.91877375,0.9288719999999999,0.9376167499999999,0.95529005,1.0183901950544265,584.9186540563635,376.14228650124886,2000,1,2001,S0
"S0[101,2]",0.9294559,0.9459245000000001,0.951278,0.95565,0.962697075,1.0391823574821903,201.57672115927372,190.45726013115802,2001,1,2002,S0
"S0[102,2]",0.8981171499999999,0.9187097500000001,0.927864,0.9357672499999999,0.94793905,1.0215376458564374,397.97078472200394,664.9331320109718,2002,1,2003,S0
