variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,cohort,age,year,S
"S0[100,1]",0.9749266,0.979037,0.9808635,0.9828215,0.985998225,1.0003185393599183,5611.653202819223,5111.793210933483,2000,0,2000,S0
"S0[101,1]",0.743590675,0.7690557499999999,0.781108,0.792813,0.8142121,1.0003097473464513,5504.640848628965,5313.643712545349,2001,0,2001,S0
"S0[102,1]",0.7132295249999999,0.7386619999999999,0.7510825,0.763461,0.7859131499999998,0.9998336596925795,5409.3244674541065,5023.199835368908,2002,0,2002,S0
"S0[103,1]",0.983211,0.98577475,0.9869785,0.98808725,0.9901010250000001,1.0005362897245367,5548.250474511881,5027.863897621753,2003,0,2003,S0
"S0[104,1]",0.857957075,0.88957725,0.905018,0.91916025,0.9401719749999999,1.0003868291077307,5454.327263124534,5386.770610998627,2004,0,2004,S0
"S0[105,1]",0.77110765,0.8087055000000001,0.8280799999999999,0.8461985,0.8784356249999999,1.0013926117547391,5432.006046684826,5319.055726809949,2005,0,2005,S0
"S0[106,1]",0.968864975,0.9762717500000001,0.9796965,0.9829114999999999,0.98853055,1.0008237046797892,5563.502761575233,5345.421256625299,2006,0,2006,S0
"S0[107,1]",0.877038725,0.90182125,0.9138310000000001,0.92641925,0.949157175,1.0007441801314796,5538.272949980267,5724.911218912674,2007,0,2007,S0
"S0[108,1]",0.822717025,0.85866325,0.8751785,0.8904444999999999,0.918401475,1.0016034222560017,5611.067741385672,5594.91958518412,2008,0,2008,S0
"S0[109,1]",0.9898349500000001,0.992113,0.993087,0.994005,0.9956210249999999,1.0005473849954822,5665.3117693516115,5594.485722289961,2009,0,2009,S0
"S0[110,1]",0.9718873499999999,0.9783057500000001,0.980938,0.9834520000000001,0.9877083000000001,1.0014757388970281,5308.260417841158,5102.305709902583,2010,0,2010,S0
"S0[111,1]",0.85510175,0.8829942500000001,0.8952420000000001,0.90789575,0.92954205,1.0009962944304933,5275.470771557652,4850.36810268503,2011,0,2011,S0
"S0[112,1]",0.8210257500000001,0.8682497499999999,0.888686,0.9073177499999999,0.9363680249999999,1.0010595496640111,5444.580287385219,5267.347763777421,2012,0,2012,S0
"S0[113,1]",0.849350775,0.89219075,0.909502,0.9246375,0.947475775,1.001192880122675,5456.481369184646,5390.654211188034,2013,0,2013,S0
"S0[114,1]",0.35635575,0.41812725,0.459152,0.506182,0.60106925,1.0003401832425507,5073.823671805165,5347.628202640479,2014,0,2014,S0
"S0[99,2]",0.6790965999999999,0.72435625,0.7503965,0.781327,0.8718232749999999,1.0006953619753542,5691.12181404835,5471.984325683554,1999,1,2000,S0
