variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,cohort,age,year,S
"S0[100,1]",0.9020291749999999,0.9218845,0.931546,0.94096975,0.9607881,1.0038101601002383,2056.321040974581,1325.4295724570356,2000,0,2000,S0
"S0[101,1]",0.819947725,0.8552102500000001,0.8734605,0.89100475,0.9285197749999999,1.0042600739299854,2036.8495784865609,1375.9837479420578,2001,0,2001,S0
"S0[102,1]",0.8077092499999999,0.85150875,0.8734375000000001,0.8980085,0.943483125,1.0010561675336016,3708.310372176533,3109.5651852406013,2002,0,2002,S0
"S0[103,1]",0.82694775,0.87934825,0.9030535,0.9257055,0.9606546499999999,1.000657789984432,3400.9881003795363,3510.410693744048,2003,0,2003,S0
"S0[104,1]",0.727954325,0.786853,0.818181,0.846223,0.8930227749999999,1.0030530446717802,2444.055939830107,1552.3589388075152,2004,0,2004,S0
"S0[105,1]",0.5885242,0.6607704999999999,0.701937,0.7422647499999999,0.8151722749999999,1.003559756596102,2255.2934353911,1742.076929655943,2005,0,2005,S0
"S0[106,1]",0.698088325,0.74036775,0.7654375,0.792035,0.8429645999999998,1.0017786766223273,3591.959064459485,1936.0150191458604,2006,0,2006,S0
"S0[107,1]",0.61649855,0.66338925,0.6874210000000001,0.710552,0.7671300499999999,1.0030918692537358,3050.6263908949195,1527.1838467841576,2007,0,2007,S0
"S0[108,1]",0.753977375,0.8007205,0.820593,0.8373017500000001,0.8677263,1.000703543677596,4198.776583383128,4803.321292228261,2008,0,2008,S0
"S0[109,1]",0.984969,0.98933775,0.9910734999999999,0.9927442499999999,0.99537265,1.0002873328724768,5562.397943037226,5309.772934835258,2009,0,2009,S0
"S0[110,1]",0.9344377500000001,0.9507267500000001,0.956639,0.96179725,0.9700310999999999,1.0005944429637295,3935.9442031501812,4891.920520227876,2010,0,2010,S0
"S0[111,1]",0.762375275,0.8039735,0.8211995,0.8354457499999999,0.8630824499999998,1.0011409653696541,3700.9329659444566,2539.2426070922243,2011,0,2011,S0
"S0[112,1]",0.6864249,0.7761454999999999,0.8159915,0.8517892499999999,0.9112551499999999,1.0032825177532096,2212.8159978603016,1635.1881394195293,2012,0,2012,S0
"S0[113,1]",0.8073282749999999,0.8527515,0.8768195000000001,0.89999575,0.9404442,1.0024174146476024,2428.6513267876817,1835.4041952388181,2013,0,2013,S0
"S0[114,1]",0.6172863499999999,0.7172412499999999,0.773285,0.84051425,0.946735125,1.0002664664261278,4968.231781917956,5645.294080201174,2014,0,2014,S0
"S0[99,2]",0.74210965,0.790168,0.818891,0.8518797499999999,0.9392873999999998,1.0026215956810316,2242.0406044594115,1614.189631160854,1999,1,2000,S0
"S0[100,2]",0.7398386250000001,0.7884347500000001,0.813566,0.8381835000000001,0.8911847499999996,1.0041637825630931,2035.846915042337,1355.21235886189,2000,1,2001,S0
"S0[101,2]",0.687735175,0.737027,0.7623545,0.78878925,0.845272275,1.0016456873954227,2867.5528759980393,1540.011257663016,2001,1,2002,S0
"S0[102,2]",0.66950845,0.7500505,0.7868824999999999,0.829214,0.9049723749999999,1.0014530251501266,3524.0936490919185,3124.9729687123995,2002,1,2003,S0
"S0[103,2]",0.6489474249999999,0.70434525,0.7338070000000001,0.76427825,0.8232605,1.0018348786105469,2852.1423051361494,1474.6344191026853,2003,1,2004,S0
"S0[104,2]",0.435397575,0.5234645,0.5731390000000001,0.6243125,0.7189494749999998,1.0037949748433173,2159.24113986231,1477.995795695107,2004,1,2005,S0
"S0[105,2]",0.44033845,0.50161,0.535585,0.57167425,0.65008135,1.0042859760565033,2122.585801283877,1395.0638612074997,2005,1,2006,S0
"S0[106,2]",0.43604995,0.4935595,0.525941,0.5609745,0.6383080499999999,1.0026453928364554,3262.4898951560167,1567.7988551219717,2006,1,2007,S0
"S0[107,2]",0.48649770000000003,0.5373877499999999,0.5620700000000001,0.5877735000000001,0.6401221499999998,1.0033808305589607,2921.9435818208967,1778.1187231015433,2007,1,2008,S0
"S0[108,2]",0.7444978250000001,0.7926737500000001,0.8131520000000001,0.8307235000000001,0.8624323749999999,1.0006445680640714,4226.721162924774,4823.824148311153,2008,1,2009,S0
"S0[109,2]",0.9246129000000001,0.94133475,0.948075,0.953781,0.96287205,1.0008933164543816,3940.834329355592,3962.5147584969986,2009,1,2010,S0
"S0[110,2]",0.7152228,0.76471175,0.785911,0.80276225,0.8347955249999999,1.001263720066249,3738.538794622932,2926.428880397193,2010,1,2011,S0
"S0[111,2]",0.55507355,0.631296,0.6671560000000001,0.6996562500000001,0.7624325499999999,1.0031506866223727,2328.7039252490135,1369.7231946908707,2011,1,2012,S0
