variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,cohort,age,year,S
"S0[100,1]",0.972037525,0.980797,0.984779,0.9889245,0.9944581749999999,1.0002575086361403,5499.651893189982,5235.68793141347,2000,0,2000,S0
"S0[101,1]",0.9857848,0.9904647500000001,0.9927045,0.9946324999999999,0.9972981750000001,1.0009533587544757,5288.814405875725,5247.553688658245,2001,0,2001,S0
"S0[102,1]",0.988330175,0.991097,0.9923960000000001,0.99348925,0.9952270249999999,1.0009443211524938,5331.535223427025,5429.823792518507,2002,0,2002,S0
"S0[103,1]",0.9746659249999999,0.9802155,0.9827335,0.98515525,0.9891322,1.0002907724166428,5372.905833747762,5307.513415622027,2003,0,2003,S0
"S0[104,1]",0.968205325,0.975034,0.977945,0.9803497499999999,0.9843851249999999,1.0012426555200822,5522.361607284912,5311.373841345259,2004,0,2004,S0
"S0[105,1]",0.9724054999999999,0.97805125,0.98054,0.9825712500000001,0.9861642,1.0016845125223397,5446.375685964529,5199.075206233506,2005,0,2005,S0
"S0[106,1]",0.9572598250000001,0.967107,0.9713864999999999,0.9751782499999999,0.980644075,0.9998340053581812,5227.32400749925,5319.063535150364,2006,0,2006,S0
"S0[107,1]",0.9642758,0.9723875,0.9760575,0.9790602500000001,0.983754075,1.0002402500688539,5280.888076715685,5266.030967631573,2007,0,2007,S0
"S0[108,1]",0.9721627,0.97682175,0.9790975,0.981218,0.984642,1.001618070372257,4998.071312029948,4182.790088512941,2008,0,2008,S0
"S0[109,1]",0.9250678,0.93695825,0.942536,0.9477152499999999,0.9561230999999999,1.0025727327722644,4766.32046883032,4690.5422657399895,2009,0,2009,S0
"S0[110,1]",0.92579165,0.93850675,0.9446654999999999,0.9502305,0.959806275,1.0003313317775082,4829.141132758755,3755.3087809778317,2010,0,2010,S0
"S0[111,1]",0.987473875,0.98982375,0.9908505000000001,0.9918705,0.9935231750000001,1.0004370983819284,4900.656680067244,4597.021167719277,2011,0,2011,S0
"S0[112,1]",0.9656928,0.97197325,0.9748725,0.977604,0.9822500249999999,1.0007194442438594,5334.642731437946,5209.75978493643,2012,0,2012,S0
"S0[113,1]",0.9223809249999999,0.935463,0.9416775,0.94747525,0.9577857249999999,1.0001770141058344,5295.723348439772,4561.848201438195,2013,0,2013,S0
"S0[114,1]",0.93757705,0.956233,0.9652155,0.9735310000000001,0.986558075,1.0004588526152143,5272.9529346257095,5384.693309510242,2014,0,2014,S0
"S0[99,2]",0.9515976250000001,0.9653882500000001,0.9721500000000001,0.9779422499999999,0.9875032749999999,0.9997356458362474,5540.317334902832,5134.50508370788,1999,1,2000,S0
"S0[100,2]",0.958899,0.9715785,0.9775,0.98351025,0.9917333749999999,1.0003676115364866,5512.453834653037,5278.558289944889,2000,1,2001,S0
"S0[101,2]",0.977370575,0.9825337500000001,0.9849535,0.9871365000000001,0.990474475,1.000791764133432,5531.399608097469,5373.245196389224,2001,1,2002,S0
"S0[102,2]",0.9636478249999999,0.97152875,0.9751845,0.9785874999999999,0.984333275,1.000391039191818,5346.615250904489,5345.648138760848,2002,1,2003,S0
"S0[103,2]",0.94830005,0.956783,0.9608245,0.96453,0.9703500250000001,1.0014404121683147,5393.562841052331,5735.915477915253,2003,1,2004,S0
"S0[104,2]",0.941654575,0.953683,0.9588905000000001,0.9632272500000001,0.970599125,1.0017550656913727,5545.92011313299,5428.564524731852,2004,1,2005,S0
"S0[105,2]",0.935767925,0.9472292499999999,0.9523010000000001,0.9566012500000001,0.963374025,0.9998650273944738,5407.8545039565,5344.093421943707,2005,1,2006,S0
"S0[106,2]",0.9238971749999999,0.940447,0.948191,0.9545715000000001,0.964521,0.999953228411182,5242.843308168375,5265.180955558466,2006,1,2007,S0
"S0[107,2]",0.9408462249999999,0.95104225,0.955418,0.9593737499999999,0.9655441,1.0009806519371771,5266.07758669941,4025.610648548939,2007,1,2008,S0
"S0[108,2]",0.9001595250000001,0.91538275,0.9228665,0.92974375,0.9412060499999999,1.0019998029948343,4765.829972943297,4496.954244002174,2008,1,2009,S0
"S0[109,2]",0.8606156,0.88156225,0.8906400000000001,0.898601,0.911491825,1.0010267141085203,4507.164923866615,4063.3757436393403,2009,1,2010,S0
"S0[110,2]",0.9143338999999999,0.9289615,0.935988,0.9424412500000001,0.95339115,1.0003779313639984,4822.836312332138,3601.7377479021443,2010,1,2011,S0
"S0[111,2]",0.9549708750000001,0.96259875,0.966032,0.969103,0.974108075,1.0008387419507485,5074.819574893787,4854.535849735724,2011,1,2012,S0
"S0[112,2]",0.891197575,0.9095582499999999,0.9178930000000001,0.926091,0.940253825,1.0002657097947483,5303.58677760702,4636.0318916009455,2012,1,2013,S0
"S0[113,2]",0.8736809999999999,0.89776925,0.908884,0.9191475,0.935727025,1.0015926422413224,5255.257862707507,5205.971957271295,2013,1,2014,S0
"S0[98,3]",0.9216277500000001,0.9398417499999999,0.9481395,0.956303,0.96945,1.0020466337061869,5390.0564417575615,3397.931049000703,1998,2,2000,S0
"S0[99,3]",0.941077925,0.95701025,0.9648095000000001,0.97170125,0.983138675,1.000496611031995,5588.065032243655,5158.485285831818,1999,2,2001,S0
"S0[100,3]",0.951149675,0.9639759999999999,0.9699895000000001,0.975867,0.983987175,1.0001490383235516,5526.3983384293115,5054.313346853413,2000,2,2002,S0
"S0[101,3]",0.9547797250000001,0.963743,0.967769,0.97176125,0.978217325,1.0006761290422814,5429.620226130523,4729.5833339580995,2001,2,2003,S0
"S0[102,3]",0.9382033250000001,0.948534,0.9534515,0.9579292500000001,0.9650013249999999,1.0010627794088482,5298.731687773226,5397.0989063681955,2002,2,2004,S0
"S0[103,3]",0.922917675,0.93624325,0.9420885,0.9473822499999999,0.9559612749999999,1.001410440747341,5437.349335898478,5530.725604011696,2003,2,2005,S0
"S0[104,3]",0.908359925,0.92443575,0.9311575000000001,0.9370545000000001,0.94658615,1.0007890737544531,5509.298972416164,5516.669475531326,2004,2,2006,S0
"S0[105,3]",0.90297165,0.92140325,0.9292499999999999,0.9363855,0.946821125,1.0003499816336234,5336.939898328973,5231.220596759458,2005,2,2007,S0
"S0[106,3]",0.9023203999999999,0.9200204999999999,0.928141,0.9351085,0.945868125,1.0003523891173478,5245.835645957641,5378.768666401909,2006,2,2008,S0
"S0[107,3]",0.8729067749999999,0.891767,0.900547,0.9084095,0.9214546,1.0023450563988492,4811.321611127704,4551.660320161505,2007,2,2009,S0
"S0[108,3]",0.8383668750000001,0.861473,0.8720215,0.8811595000000001,0.89628515,1.0011489749156486,4543.873103003083,4340.783724218603,2008,2,2010,S0
"S0[109,3]",0.8503292750000001,0.872732,0.882513,0.89110775,0.905163575,1.0009518796018435,4507.771621110853,4245.7577331011935,2009,2,2011,S0
"S0[110,3]",0.8865948499999999,0.90457425,0.9125945,0.9198835,0.9323843999999999,1.0004466077590408,4570.474984496081,3303.595812391849,2010,2,2012,S0
"S0[111,3]",0.88167215,0.900788,0.9094804999999999,0.91801425,0.93263455,0.9997919513741274,5221.610988033511,4506.299795801029,2011,2,2013,S0
"S0[112,3]",0.846555,0.87328,0.8861535,0.89766125,0.917019625,1.0016522956442746,5277.781398639166,5548.41522831121,2012,2,2014,S0
