variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,cohort,age,year,S
"S0[100,1]",0.98248845,0.99080675,0.993967,0.99610325,0.998331425,1.0003674496473887,5178.2194369681265,5387.035769581645,2000,0,2000,S0
"S0[101,1]",0.952469225,0.9734155,0.9820880000000001,0.988327,0.99497855,1.0003504968642338,5134.922479562246,5385.257704260298,2001,0,2001,S0
"S0[102,1]",0.932062675,0.94573725,0.951717,0.9569845,0.970057025,1.0000189964917354,5272.253559037068,5344.891698034044,2002,0,2002,S0
"S0[103,1]",0.9464013499999999,0.956513,0.960998,0.9654185,0.976508375,1.0000181602238278,5306.127510251306,5314.225742859923,2003,0,2003,S0
"S0[104,1]",0.9541776500000001,0.9647075,0.9696815000000001,0.974079,0.980353,0.9999891816148619,5171.2016651976,5195.612855008716,2004,0,2004,S0
"S0[105,1]",0.8684613999999999,0.8951355,0.9072825,0.91908125,0.9373291249999999,0.9999352266704242,5271.16005226951,5570.939041776086,2005,0,2005,S0
"S0[106,1]",0.91286495,0.9304587499999999,0.9391195,0.9471802500000001,0.9614146499999999,1.0007122798777408,5449.940931018509,5512.356731511091,2006,0,2006,S0
"S0[107,1]",0.86366045,0.8872905,0.898668,0.91001,0.932198825,1.0003673143492935,5503.5941988053855,5444.541819488329,2007,0,2007,S0
"S0[108,1]",0.9874236249999999,0.98953775,0.99051,0.991467,0.9934443000000001,0.9999614598706651,5301.696856634529,5397.204781808856,2008,0,2008,S0
"S0[109,1]",0.94106735,0.94942375,0.9534095,0.95749925,0.9671027999999999,0.999644173092012,5314.407941135596,5428.280899911166,2009,0,2009,S0
"S0[110,1]",0.946868825,0.954574,0.958323,0.962464,0.972514625,0.999883075159257,5497.516887312284,5374.422837778156,2010,0,2010,S0
"S0[111,1]",0.9498313500000001,0.9573487500000001,0.9612665,0.965316,0.97469085,1.000003301060452,5357.6685668376385,5337.609788003245,2011,0,2011,S0
"S0[112,1]",0.9144948249999999,0.9322112499999999,0.940858,0.95017675,0.96864095,1.0009798417706843,5329.307410050068,5234.26239053471,2012,0,2012,S0
"S0[113,1]",0.929086025,0.945056,0.9526954999999999,0.9600755000000001,0.97381625,1.0007749716560206,5381.856752493486,5357.542571931738,2013,0,2013,S0
"S0[114,1]",0.895157525,0.9275677499999999,0.9411725,0.9578357499999999,0.9851450500000001,0.9999675953277193,5347.206189205382,5254.667037072289,2014,0,2014,S0
"S0[99,2]",0.937211825,0.9557709999999999,0.9704695000000001,0.981886,0.9929415249999999,1.0000483278398489,5662.345616439505,5576.747628469122,1999,1,2000,S0
"S0[100,2]",0.936073925,0.964456,0.976013,0.98439375,0.993213725,1.0003471712506704,5091.179636944868,5508.724337014279,2000,1,2001,S0
"S0[101,2]",0.901353525,0.92365625,0.9332875,0.941557,0.95570315,0.9994624573088725,5276.114086677197,5306.640807156082,2001,1,2002,S0
"S0[102,2]",0.8828007499999999,0.9048217500000001,0.9145705,0.923725,0.947552525,1.0003548584074262,5280.832945596477,5314.800673686354,2002,1,2003,S0
"S0[103,2]",0.9106941,0.92518975,0.9317869999999999,0.9378664999999999,0.948431225,1.000270355592703,5218.358440188206,5335.986292163662,2003,1,2004,S0
"S0[104,2]",0.830308925,0.8638705,0.8795655,0.8943775,0.918022375,1.0003907555565814,5238.625695755527,5363.384332583137,2004,1,2005,S0
"S0[105,2]",0.8094882750000001,0.8380124999999999,0.851579,0.8644262500000001,0.886036225,1.0002944221521666,5201.870332699055,5238.827680759409,2005,1,2006,S0
"S0[106,2]",0.7909729,0.8260382500000001,0.8440700000000001,0.8610662499999999,0.894969075,1.000496841278016,5481.608045535599,5162.309022946748,2006,1,2007,S0
"S0[107,2]",0.854911975,0.87874725,0.8901315,0.901551,0.923509175,1.0003167903393373,5500.0069159600525,5499.2240805069205,2007,1,2008,S0
"S0[108,2]",0.9297148249999999,0.93959025,0.9443025,0.9491385,0.960645175,0.9997033437425327,5309.444940448104,5384.13561112758,2008,1,2009,S0
"S0[109,2]",0.8924305749999999,0.9075285,0.914493,0.9209652500000001,0.9338265,0.9997172990057984,5509.582892953931,5466.889197552218,2009,1,2010,S0
"S0[110,2]",0.8996935500000001,0.9140995000000001,0.9211590000000001,0.92880475,0.947766075,0.9999209603501699,5386.308353222584,5486.596912338102,2010,1,2011,S0
"S0[111,2]",0.87477235,0.89503575,0.9049855,0.9149017500000001,0.9337393,1.000327046212354,5379.298981906568,5232.264184354032,2011,1,2012,S0
"S0[112,2]",0.8509649749999999,0.88123825,0.896181,0.911851,0.9427892999999999,1.0008891298238551,5347.874328249865,5310.646189776762,2012,1,2013,S0
"S0[113,2]",0.84113035,0.8803095,0.89839,0.915228,0.94399495,1.0001829058094498,4979.846424728949,5132.8986753683475,2013,1,2014,S0
"S0[98,3]",0.899622375,0.92953825,0.9425175,0.95602725,0.979153075,0.9999517243720694,5659.957965367233,5493.182700008463,1998,2,2000,S0
"S0[99,3]",0.902552375,0.9349802500000001,0.950182,0.964747,0.9834736000000001,1.0002012571656338,5502.770561661322,5189.859469993382,1999,2,2001,S0
"S0[100,3]",0.8875974750000001,0.915484,0.9274180000000001,0.937395,0.9521744999999999,0.999564273864971,5267.768258616374,5428.192665641943,2000,2,2002,S0
"S0[101,3]",0.8571918,0.88455825,0.896479,0.907543,0.9311644,0.9995654417947818,5306.6693166904515,5554.759803812895,2001,2,2003,S0
"S0[102,3]",0.85240895,0.8759967500000001,0.8864575,0.896779,0.916833125,1.0001657976782896,5217.764607774471,5202.867966548282,2002,2,2004,S0
"S0[103,3]",0.79528825,0.8292247500000001,0.8454999999999999,0.85974725,0.8840713250000001,1.0006177838397008,5229.480697618864,5555.185168354077,2003,2,2005,S0
"S0[104,3]",0.77433365,0.80949425,0.8255574999999999,0.8410645,0.8662544499999999,1.0006294799117887,5213.205101374308,5154.202646954176,2004,2,2006,S0
"S0[105,3]",0.7073509499999999,0.7465345,0.765407,0.78353775,0.8171115749999999,1.000055336423489,5311.308335990569,5549.51638466179,2005,2,2007,S0
"S0[106,3]",0.782594975,0.81801075,0.83613,0.8531427500000001,0.8865472249999999,1.0004969340147134,5478.425988989422,5337.933781531396,2006,2,2008,S0
"S0[107,3]",0.808372775,0.8363285,0.8491394999999999,0.861958,0.884937475,1.000197228235254,5486.271262838326,5369.469196840646,2007,2,2009,S0
"S0[108,3]",0.881889875,0.89821175,0.9058295000000001,0.91291225,0.9267738999999999,0.9997429938268011,5480.065537041538,5460.919362081869,2008,2,2010,S0
