variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,cohort,age,year,S
"S0[100,1]",0.960060975,0.969919,0.9746435,0.97926025,0.9860591000000001,1.012015018913416,1847.0776366129978,1153.1534428618031,2000,0,2000,S0
"S0[101,1]",0.9462869500000001,0.9596645,0.965698,0.9715272500000001,0.980410075,1.0081966629249912,3190.50212627846,3590.3747266128257,2001,0,2001,S0
"S0[102,1]",0.90714195,0.925414,0.9322965000000001,0.9385995,0.9496413499999998,1.027854434003541,337.89742473462417,390.90395088072705,2002,0,2002,S0
"S0[103,1]",0.952807975,0.962379,0.9657685,0.96870425,0.97387315,1.0326531339220881,277.4348597191011,227.64545405364956,2003,0,2003,S0
"S0[104,1]",0.9788089,0.98395,0.985937,0.987612,0.990558075,1.0219543980912202,383.2267789792577,525.9432099611205,2004,0,2004,S0
"S0[105,1]",0.9483179,0.9591405000000001,0.9633775,0.9671642500000001,0.974254,1.0237113824507558,387.07991315194323,568.590652536509,2005,0,2005,S0
"S0[106,1]",0.95281895,0.961892,0.9649715000000001,0.9675622500000001,0.97189205,1.0353287632406045,262.3874191448955,267.4270473558338,2006,0,2006,S0
"S0[107,1]",0.956663625,0.965173,0.9681645000000001,0.970767,0.974871,1.031951059862282,285.64788994425703,357.6064414441135,2007,0,2007,S0
"S0[108,1]",0.9286119,0.944568,0.9520735,0.95894,0.970788075,1.0033188016701293,10150.080534305447,15324.0958541992,2008,0,2008,S0
"S0[109,1]",0.94008065,0.951534,0.95719,0.9632035,0.97311605,1.0040072808853935,5243.090539244872,6766.57135603653,2009,0,2009,S0
"S0[110,1]",0.912231325,0.9252085,0.930654,0.9357162499999999,0.944016,1.0156338417935151,721.5092555437127,1719.906887275594,2010,0,2010,S0
"S0[111,1]",0.987502,0.989494,0.990321,0.99109100000000006,0.992338,1.0170112244740441,605.6125009417011,1333.8676793328227,2011,0,2011,S0
"S0[112,1]",0.983719975,0.9863817500000001,0.987419,0.988403,0.990175,1.0113317485839417,3351.3711791439287,1584.5949847919726,2012,0,2012,S0
"S0[113,1]",0.923018925,0.934551,0.939069,0.94329425,0.9509541249999999,1.0111393881953754,3661.9390161814536,1244.6459768641735,2013,0,2013,S0
"S0[114,1]",0.8725857499999999,0.9082300000000001,0.9240125,0.9395760000000001,0.9721758499999997,1.0156193954620822,770.4364130631074,807.9232421630575,2014,0,2014,S0
"S0[99,2]",0.93589085,0.9535805,0.9605745,0.966886,0.977156175,1.0132122474318654,1598.3166382625677,1366.1912306901093,1999,1,2000,S0
"S0[100,2]",0.9092986750000001,0.93106625,0.941035,0.95113925,0.9663141000000001,1.0101978025891722,2494.7595739867743,1829.0874857923436,2000,1,2001,S0
"S0[101,2]",0.8701386999999999,0.8926695,0.900378,0.90689875,0.9186750499999999,1.035750972303759,259.3475231045175,217.26457717070795,2001,1,2002,S0
"S0[102,2]",0.86550295,0.89093375,0.9003105,0.90882075,0.923925525,1.0313310846549504,298.0150880180022,268.19919474032724,2002,1,2003,S0
