variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,cohort,age,year,S
"S0[100,1]",0.98744755,0.99140225,0.99289,0.994031,0.9960011000000001,1.005244310100125,3780.4641580556354,4105.4288088619915,2000,0,2000,S0
"S0[101,1]",0.947351125,0.961185,0.9667965000000001,0.971432,0.9798043500000001,1.006047376781601,3731.6133539283446,4489.339088684928,2001,0,2001,S0
"S0[102,1]",0.936484975,0.94822575,0.9550890000000001,0.9624499999999999,0.9765842250000001,1.0077961090012095,2557.4587808564193,3969.536312778355,2002,0,2002,S0
"S0[103,1]",0.9740586999999999,0.9789712500000001,0.9821245000000001,0.98514625,0.9908650250000001,1.006891449496051,2791.233040972967,4065.6858196678327,2003,0,2003,S0
"S0[104,1]",0.9653007499999999,0.97292625,0.9769405,0.98059625,0.986384275,1.0041320603718378,2434.41892664317,5079.849459975817,2004,0,2004,S0
"S0[105,1]",0.9549057500000001,0.965236,0.9695564999999999,0.973488,0.980502475,1.001639283097764,3870.6058355414903,5001.6720457792235,2005,0,2005,S0
"S0[106,1]",0.96839165,0.97412825,0.9771540000000001,0.98059,0.986842,1.016884657958951,523.9574766532893,118.19897136702495,2006,0,2006,S0
"S0[107,1]",0.946628425,0.9564705,0.9615235,0.96667075,0.977136,1.017495980498154,517.0689851344091,118.03817126798563,2007,0,2007,S0
"S0[108,1]",0.96692765,0.98020975,0.985834,0.99043725,0.9965630999999999,1.0156605710610351,5244.7324796669645,4803.051176100648,2008,0,2008,S0
"S0[109,1]",0.962918175,0.9718977499999999,0.976023,0.9810885,0.989498475,1.0060709383945465,4958.143061924687,5095.792748886551,2009,0,2009,S0
"S0[110,1]",0.9168515500000001,0.9308322499999999,0.9375475,0.94438425,0.95598055,1.0081529842458083,2426.200160523086,4459.941243729118,2010,0,2010,S0
"S0[111,1]",0.9833918,0.98650375,0.9879039999999999,0.989317,0.9914563750000001,1.007236515185046,2393.295994960661,3813.9945015817116,2011,0,2011,S0
"S0[112,1]",0.98912495,0.9909,0.9916795,0.992399,0.9935720250000001,1.0078451933292993,1740.6859267579791,5234.915975519889,2012,0,2012,S0
"S0[113,1]",0.8931820749999999,0.9059170000000001,0.9120435,0.917732,0.9277872500000001,1.0055878176808808,4283.049555747336,5349.597986900232,2013,0,2013,S0
"S0[114,1]",0.90201285,0.918068,0.9265749999999999,0.933641,0.9468684499999999,1.0025633345309024,5101.091466834755,5329.542231623559,2014,0,2014,S0
"S0[99,2]",0.9481388749999999,0.9624622500000001,0.968877,0.9764697499999999,0.988324025,1.0064735483272411,4852.8921469676625,5453.865835981782,1999,1,2000,S0
"S0[100,2]",0.9361745000000001,0.9529547500000001,0.9597804999999999,0.965463,0.9757939250000001,1.0061386520224878,3741.3880282085056,4367.849710765577,2000,1,2001,S0
"S0[101,2]",0.89985785,0.9155167500000001,0.922803,0.9307345,0.9456917749999999,1.0052965284454802,3815.630138153635,4125.525034363493,2001,1,2002,S0
"S0[102,2]",0.91261195,0.9284745,0.9378925,0.9479252499999999,0.967478875,1.0077452067979609,2570.5340306019957,3980.030618693538,2002,1,2003,S0
"S0[103,2]",0.946508925,0.95513425,0.9595670000000001,0.96378225,0.970831025,1.0100428551206488,1175.7463657494648,5151.052713779077,2003,1,2004,S0
"S0[104,2]",0.9224666250000001,0.9390634999999999,0.9472054999999999,0.954405,0.9666512,1.0027783149238079,2996.355649885017,5039.134170380885,2004,1,2005,S0
"S0[105,2]",0.931510325,0.94250725,0.9474659999999999,0.95232275,0.9606004,1.0037269740563977,2958.30239214647,5036.9403909968705,2005,1,2006,S0
"S0[106,2]",0.9171649000000001,0.9320895,0.9393745,0.94747675,0.964217,1.0176111558711174,506.98794047368295,105.57018458097242,2006,1,2007,S0
"S0[107,2]",0.925342525,0.9404465,0.9475415,0.95416575,0.964190075,1.0149213336886813,733.9989415081891,290.19666487825504,2007,1,2008,S0
"S0[108,2]",0.9385037,0.9545537500000001,0.9614575000000001,0.96892575,0.982258275,1.0131031035251432,5151.886642104412,5014.376029683827,2008,1,2009,S0
"S0[109,2]",0.8931018249999999,0.9083275,0.915583,0.9228975,0.934939475,1.0057372439420882,2947.1353375235103,5463.2038708406335,2009,1,2010,S0
"S0[110,2]",0.9019279,0.9182655,0.9262349999999999,0.9341427499999999,0.947316625,1.0082168104011,2369.710801835404,4231.753954368342,2010,1,2011,S0
"S0[111,2]",0.974221425,0.9779417499999999,0.979683,0.981295,0.9839050500000001,1.0119618864135984,1096.115992848455,2369.2906188968277,2011,1,2012,S0
"S0[112,2]",0.8840077749999999,0.897805,0.9044105,0.91072875,0.9216119499999998,1.0060726314671928,4178.393271039583,5388.905860865094,2012,1,2013,S0
"S0[113,2]",0.810546625,0.8342625,0.844742,0.85495325,0.8717712500000001,1.0041522517180594,3636.9123620157043,5514.881600454514,2013,1,2014,S0
"S0[98,3]",0.9171196750000001,0.9356595000000001,0.9449835,0.95472675,0.9712756499999999,1.001510619693566,4361.307984484469,5273.133357257485,1998,2,2000,S0
"S0[99,3]",0.90950685,0.92777675,0.936885,0.944763,0.9601955499999999,1.006099082539367,4511.123511673241,5301.198336395368,1999,2,2001,S0
"S0[100,3]",0.890896475,0.90814325,0.91590800000000006,0.9245002499999999,0.9403911249999999,1.0049763501952178,3879.096024446257,3996.0124759784376,2000,2,2002,S0
"S0[101,3]",0.878459775,0.8969822500000001,0.906272,0.9164485,0.935346,1.0058046364577997,3536.399665436437,4208.536228244746,2001,2,2003,S0
"S0[102,3]",0.8901086500000001,0.9068177500000001,0.9168080000000001,0.9264342499999999,0.94389545,1.0106696345604287,1585.28004020002,4895.555904352545,2002,2,2004,S0
"S0[103,3]",0.9064102749999999,0.92239575,0.9301699999999999,0.9374585,0.949956475,1.0057345921139753,1872.1630010832362,4781.054053183628,2003,2,2005,S0
"S0[104,3]",0.900814625,0.9182060000000001,0.9255545000000001,0.932926,0.945216175,1.0140425803473414,4278.835849411988,4733.729574547339,2004,2,2006,S0
"S0[105,3]",0.885547775,0.9024635,0.911061,0.919586,0.93352995,1.0140924017684698,901.3282153174204,2582.9227885402597,2005,2,2007,S0
"S0[106,3]",0.8987119250000001,0.91671275,0.9258295,0.934461,0.9505999,1.0186210587485396,524.8327779806393,126.90344031061532,2006,2,2008,S0
"S0[107,3]",0.898149375,0.9166,0.925092,0.933852,0.947006625,1.0074619902360187,1844.2920615846156,4812.963115808728,2007,2,2009,S0
"S0[108,3]",0.874409675,0.892755,0.9018755,0.91079075,0.9249008999999999,1.0053424207977073,2906.9214874574227,4752.49586834149,2008,2,2010,S0
"S0[109,3]",0.879056325,0.8962855,0.9044920000000001,0.9125855,0.9261257999999999,1.0062531682105194,2784.618985716617,5293.998507342502,2009,2,2011,S0
"S0[110,3]",0.8940648,0.9104519999999999,0.9184325,0.92634025,0.9395795750000001,1.0096933749871797,1472.4997703117494,4411.583385354272,2010,2,2012,S0
"S0[111,3]",0.8723605750000001,0.886658,0.893275,0.8998400000000001,0.91112415,1.0083156087410532,2895.649968523674,5158.458615515788,2011,2,2013,S0
"S0[112,3]",0.8026606500000001,0.827038,0.8376764999999999,0.8483885,0.865658425,1.0044859256348826,3522.0988922976967,5468.649999560337,2012,2,2014,S0
"S0[97,4]",0.89005125,0.9104019999999999,0.9216854999999999,0.9326822499999999,0.9534462,1.009804684388964,1133.1590510796307,1034.2181028280004,1997,3,2000,S0
"S0[98,4]",0.8809005,0.903143,0.91310500000000006,0.92248325,0.9414942749999999,1.0047784957737966,5136.349930079624,5061.054867730435,1998,3,2001,S0
"S0[99,4]",0.8657434,0.885151,0.894317,0.90451275,0.922503175,1.0034006938594406,3933.768764816302,5232.347663143301,1999,3,2002,S0
