locId,year,S0,S1,Smult,.chain,.iteration,.draw
13,2007,0.014159878755257317,0.13894207151587745,0.8468980497288653,1,1,1
13,2010,0.015132422013667976,0.1371034929368631,0.8477640850494689,1,1,1
13,2011,0.013263547554001207,0.12184222402430382,0.8648942284216949,1,1,1
13,2013,0.014605005256838482,0.113396304294137,0.8719986904490244,1,1,1
13,2014,0.015357596764724014,0.11088001848870038,0.8737623847465756,1,1,1
13,2000,0.026108827255880682,0.25655125667274414,0.7173399160713751,1,1,1
13,2001,0.02215082097320956,0.21994845593809448,0.7579007230886959,1,1,1
13,2002,0.02227220336361961,0.21516978623368155,0.7625580104026988,1,1,1
13,2003,0.018449317578456918,0.17909646987764122,0.8024542125439019,1,1,1
13,2004,0.015704784814903238,0.1593528063225009,0.8249424088625958,1,1,1
13,2005,0.012814459592512067,0.13371658800235195,0.853468952405136,1,1,1
13,2006,0.014027071403490203,0.13730630989905138,0.8486666186974585,1,1,1
13,2008,0.01413367981034253,0.13949974523790484,0.8463665749517526,1,1,1
13,2009,0.01639651617182548,0.14496658018566447,0.83863690364251,1,1,1
13,2012,0.015296168236562751,0.12562107959294366,0.8590827521704936,1,1,1
13,2007,0.057383254827069914,0.277801136819611,0.6648156083533191,1,2,2
13,2010,0.06330576761686527,0.2859636360327816,0.6507305963503531,1,2,2
13,2011,0.06351234966798772,0.2846465408781922,0.6518411094538201,1,2,2
13,2013,0.0690255394471014,0.27953838995166885,0.6514360706012298,1,2,2
13,2014,0.06549202419028714,0.26409806220148196,0.6704099136082309,1,2,2
13,2000,0.07310680664136056,0.37918001721612815,0.5477131761425112,1,2,2
13,2001,0.06948543382775736,0.34988978049861974,0.5806247856736229,1,2,2
13,2002,0.07365996352180754,0.35003962247515913,0.5763004140030333,1,2,2
13,2003,0.06495071300912027,0.31729108137427064,0.6177582056166091,1,2,2
13,2004,0.06009614206766284,0.2906346039097829,0.6492692540225543,1,2,2
13,2005,0.0525719320014768,0.26599039850405437,0.6814376694944688,1,2,2
13,2006,0.056640926601219846,0.2726898170091158,0.6706692563896643,1,2,2
13,2008,0.05813426647580968,0.2819698566440091,0.6598958768801813,1,2,2
13,2009,0.06356958146339531,0.2868384991284597,0.649591919408145,1,2,2
13,2012,0.06933604297737428,0.28859615055402016,0.6420678064686055,1,2,2
13,2007,0.0229808928823041,0.19617570118008956,0.7808434059376064,1,3,3
13,2010,0.02511319332358333,0.20001678247155874,0.774870024204858,1,3,3
13,2011,0.0250115088148605,0.19681893340069814,0.7781695577844413,1,3,3
13,2013,0.020520162474379412,0.1597290215807586,0.819750815944862,1,3,3
13,2014,0.020906784614531066,0.1532549119653799,0.8258383034200889,1,3,3
13,2000,0.0572305476253101,0.38770277775951223,0.5550666746151777,1,3,3
13,2001,0.04702179928339508,0.3297651330510778,0.6232130676655272,1,3,3
13,2002,0.04573269915661455,0.3163520677118032,0.6379152331315823,1,3,3
13,2003,0.032985959504050304,0.24923051931683002,0.7177835211791197,1,3,3
13,2004,0.026898376944358624,0.2213346639468584,0.751766959108783,1,3,3
13,2005,0.021573627847834707,0.1899552558149075,0.7884711163372577,1,3,3
13,2006,0.02299230802654036,0.19382662512734344,0.7831810668461162,1,3,3
13,2008,0.022776420765827,0.1976151614154338,0.7796084178187391,1,3,3
13,2009,0.02531036000171667,0.20174964041041624,0.7729399995878671,1,3,3
13,2012,0.025553197511687373,0.19227692623395407,0.7821698762543585,1,3,3
13,2007,0.026388440743987263,0.1940106231744001,0.7796009360816126,1,4,4
13,2010,0.02849842258775004,0.19843687934706422,0.7730646980651857,1,4,4
13,2011,0.027676185490275843,0.19341754327314242,0.7789062712365817,1,4,4
13,2013,0.031734565500771784,0.18791467195905767,0.7803507625401706,1,4,4
13,2014,0.034126675532678244,0.18880215919811613,0.7770711652692056,1,4,4
13,2000,0.04913496077054129,0.33492368806228895,0.6159413511671697,1,4,4
13,2001,0.04120630678414601,0.2873679031224522,0.6714257900934019,1,4,4
13,2002,0.041826183875037205,0.2837862997491105,0.6743875163758523,1,4,4
13,2003,0.032871807934911915,0.23355964632073867,0.7335685457443494,1,4,4
13,2004,0.02830446486812909,0.2137114420554448,0.7579840930764261,1,4,4
13,2005,0.0245018765728624,0.18641364841175426,0.7890844750153834,1,4,4
13,2006,0.026309340499847848,0.1913365692417607,0.7823540902583914,1,4,4
13,2008,0.02634432467546315,0.19616836215647077,0.7774873131680661,1,4,4
13,2009,0.029100502488643567,0.2009473506893091,0.7699521468220474,1,4,4
13,2012,0.031212694081798692,0.1975162378541726,0.7712710680640288,1,4,4
13,2007,0.013258848648545644,0.14196563516993563,0.8447755161815187,1,5,5
13,2010,0.015160434099059147,0.14466371193184882,0.840175853969092,1,5,5
13,2011,0.014384983477441538,0.1364135865095404,0.8492014300130181,1,5,5
13,2013,0.01644574616840001,0.13181193391912752,0.8517423199124725,1,5,5
13,2014,0.016975458952767263,0.125298789198486,0.8577257518487468,1,5,5
13,2000,0.018966807995337297,0.25101877490510205,0.7300144170995606,1,5,5
13,2001,0.015304269593494771,0.19818154235979002,0.7865141880467152,1,5,5
13,2002,0.016395373662419027,0.19768512227813292,0.7859195040594481,1,5,5
13,2003,0.013205662287005041,0.15985380844332409,0.8269405292696708,1,5,5
13,2004,0.0125497305593068,0.14830956045557958,0.8391407089851136,1,5,5
13,2005,0.011488258417223887,0.13482493586304028,0.8536868057197358,1,5,5
13,2006,0.012763488117433814,0.13938798088855958,0.8478485309940066,1,5,5
13,2008,0.01348795974202319,0.1431541287951486,0.8433579114628282,1,5,5
13,2009,0.015506389824226178,0.14872379684792944,0.8357698133278444,1,5,5
13,2012,0.016171600389312188,0.13993229312059302,0.8438961064900947,1,5,5
13,2007,0.028453771484980062,0.19787203910084525,0.7736741894141747,1,6,6
13,2010,0.032815571474632016,0.20942610597535988,0.7577583225500081,1,6,6
13,2011,0.032432945320988955,0.20795104387548885,0.7596160108035223,1,6,6
13,2013,0.03112079811154128,0.18645228772868747,0.7824269141597713,1,6,6
13,2014,0.030365010383188056,0.17658547035224206,0.7930495192645699,1,6,6
13,2000,0.0434204908105927,0.3137597907463311,0.6428197184430762,1,6,6
13,2001,0.040513003308397584,0.28920193138615136,0.6702850653054511,1,6,6
13,2002,0.041638591088463336,0.28362099364980364,0.674740415261733,1,6,6
13,2003,0.034134251771653544,0.2392148016201212,0.7266509466082252,1,6,6
13,2004,0.028885941290902453,0.2137129908996433,0.7574010678094543,1,6,6
13,2005,0.02500871607198042,0.18593098639427877,0.7890602975337407,1,6,6
13,2006,0.027531728587116153,0.19258309615918923,0.7798851752536946,1,6,6
13,2008,0.029248262237505002,0.20209846108356658,0.7686532766789284,1,6,6
13,2009,0.03254468604954574,0.20902194185770126,0.758433372092753,1,6,6
13,2012,0.034561833497817496,0.20824340291344887,0.7571947635887337,1,6,6
13,2007,0.021285845345247655,0.1895211596755094,0.7891929949792429,1,7,7
13,2010,0.02118604223931094,0.18671044223728905,0.7921035155234,1,7,7
13,2011,0.019433967783391515,0.17506189950263773,0.8055041327139708,1,7,7
13,2013,0.021899772800804677,0.16569992160732813,0.8124003055918673,1,7,7
13,2014,0.021003454949758964,0.15070806809601892,0.8282884769542221,1,7,7
