locId,ageMother,numInfant
11,12,12
11,13,38
11,14,184
11,15,418
11,16,745
11,17,999
11,18,1265
11,19,1390
11,20,1587
11,21,1584
11,22,1593
11,23,1593
11,24,1512
11,25,1484
11,26,1417
11,27,1388
11,28,1380
11,29,1256
11,30,1220
11,31,1043
11,32,1014
11,33,863
11,34,779
11,35,694
11,36,549
11,37,435
11,38,339
11,39,254
11,40,172
11,41,116
11,42,75
11,43,56
11,44,20
11,45,13
11,46,8
11,47,2
11,48,3
11,49,1
11,57,1
11,59,1
12,11,1
12,12,9
12,13,66
12,14,204
12,15,484
12,16,661
12,17,834
12,18,932
12,19,956
12,20,961
12,21,913
12,22,844
12,23,848
12,24,772
12,25,714
12,26,733
12,27,674
12,28,675
12,29,570
12,30,606
12,31,559
12,32,523
12,33,479
12,34,457
12,35,406
12,36,319
12,37,298
12,38,253
12,39,184
12,40,124
12,41,126
12,42,60
12,43,44
12,44,25
12,45,11
12,46,9
12,47,5
12,48,2
12,49,2
12,51,1
12,52,1
12,54,1
12,NA,12
13,10,2
13,11,7
13,12,40
13,13,269
13,14,933
13,15,2053
13,16,3148
13,17,4101
13,18,4468
13,19,4553
13,20,4631
13,21,4694
13,22,4411
13,23,4263
13,24,3917
13,25,3779
13,26,3274
13,27,3201
13,28,3084
13,29,2927
13,30,2852
13,31,2628
13,32,2372
13,33,2102
13,34,1969
13,35,1834
13,36,1510
13,37,1345
13,38,1061
13,39,836
13,40,608
13,41,427
13,42,312
13,43,191
13,44,115
13,45,70
13,46,31
13,47,17
13,48,8
13,49,6
13,50,6
13,51,4
13,53,3
13,56,1
13,99,1
13,NA,2
14,11,1
14,12,8
14,13,53
14,14,134
14,15,254
14,16,416
14,17,553
14,18,594
14,19,683
14,20,726
14,21,627
14,22,666
14,23,594
14,24,582
14,25,617
14,26,551
14,27,511
14,28,446
14,29,514
14,30,449
14,31,406
14,32,364
14,33,372
14,34,347
14,35,278
14,36,217
14,37,203
14,38,158
14,39,125
14,40,89
14,41,77
14,42,48
14,43,36
14,44,14
14,45,12
14,46,3
14,47,1
14,48,1
14,49,2
14,51,1
14,53,1
14,55,1
14,NA,2
15,11,14
15,12,67
15,13,364
15,14,1422
15,15,3147
15,16,5170
15,17,7005
15,18,7890
15,19,8737
15,20,9025
15,21,8744
15,22,8497
15,23,8127
15,24,7657
15,25,7218
15,26,6322
15,27,6210
15,28,5770
15,29,5321
15,30,5012
15,31,4547
15,32,4055
15,33,3454
15,34,3090
15,35,2863
15,36,2276
15,37,1770
15,38,1364
15,39,1094
15,40,813
15,41,580
15,42,448
15,43,279
15,44,148
15,45,78
15,46,38
15,47,26
15,48,11
15,49,13
15,50,5
15,51,1
15,52,2
15,53,1
15,54,3
15,56,1
15,58,1
15,59,2
15,NA,2
16,11,4
16,12,5
16,13,50
16,14,156
16,15,356
16,16,559
16,17,780
16,18,799
16,19,878
16,20,926
16,21,865
16,22,798
16,23,800
16,24,741
16,25,712
16,26,694
16,27,665
16,28,648
16,29,672
16,30,608
16,31,577
16,32,494
16,33,458
16,34,387
16,35,391
16,36,305
16,37,263
16,38,232
16,39,163
16,40,148
16,41,99
16,42,77
16,43,40
16,44,21
16,45,17
16,46,3
16,47,1
16,48,4
16,50,1
16,NA,2
17,11,1
17,12,10
17,13,57
17,14,219
17,15,508
17,16,774
17,17,1043
17,18,1246
17,19,1380
17,20,1470
17,21,1400
17,22,1327
17,23,1292
17,24,1316
17,25,1273
17,26,1224
17,27,1178
17,28,1108
17,29,1162
17,30,1036
17,31,1042
17,32,891
17,33,766
17,34,706
17,35,610
17,36,461
17,37,419
17,38,310
17,39,240
17,40,169
17,41,117
17,42,73
17,43,50
17,44,31
17,45,10
17,46,8
17,47,4
17,48,3
17,49,1
21,10,1
21,11,6
21,12,53
21,13,319
21,14,1142
21,15,2626
21,16,4209
21,17,5894
21,18,6398
21,19,7065
21,20,7059
21,21,6918
21,22,6727
21,23,6389
21,24,5900
21,25,5714
21,26,5460
21,27,5086
21,28,4891
21,29,4735
21,30,4364
21,31,3853
21,32,3336
21,33,2962
21,34,2556
21,35,2243
21,36,1731
21,37,1509
21,38,1191
21,39,873
21,40,595
21,41,456
21,42,314
21,43,158
21,44,111
21,45,52
21,46,38
21,47,20
21,48,14
21,49,6
21,50,3
21,52,2
21,53,3
21,56,1
21,58,1
21,59,1
22,11,2
22,12,19
22,13,110
22,14,407
22,15,889
22,16,1545
22,17,2036
22,18,2319
22,19,2570
22,20,2701
22,21,2709
22,22,2587
22,23,2365
22,24,2324
22,25,2456
22,26,2288
22,27,2409
22,28,2373
22,29,2207
22,30,2147
22,31,2138
22,32,1822
22,33,1552
22,34,1465
22,35,1190
22,36,1000
22,37,828
22,38,604
22,39,523
22,40,333
22,41,248
22,42,161
22,43,107
22,44,65
22,45,24
22,46,16
22,47,5
22,48,2
22,49,3
22,53,1
22,54,1
23,10,1
23,11,4
23,12,31
23,13,233
23,14,930
23,15,2054
23,16,3411
23,17,4641
23,18,5168
23,19,6261
23,20,6629
23,21,6906
23,22,6956
23,23,6525
23,24,6506
23,25,6389
23,26,5767
23,27,5971
23,28,6234
23,29,6139
23,30,5845
23,31,5657
23,32,4843
23,33,4273
23,34,4046
23,35,3666
23,36,3139
23,37,2460
23,38,2084
23,39,1614
23,40,1212
23,41,848
23,42,600
23,43,352
23,44,182
23,45,123
23,46,44
23,47,22
23,48,9
23,49,5
23,50,5
23,51,4
23,53,3
23,54,3
23,58,1
23,62,1
24,12,13
24,13,79
24,14,315
24,15,716
24,16,1244
24,17,1715
24,18,1913
24,19,2240
24,20,2253
24,21,2378
24,22,2507
24,23,2346
24,24,2310
24,25,2107
24,26,2020
24,27,2178
24,28,2294
24,29,2276
24,30,2243
24,31,2055
24,32,1828
24,33,1609
24,34,1449
24,35,1413
24,36,1173
24,37,897
24,38,810
24,39,599
24,40,469
24,41,296
24,42,211
24,43,126
24,44,72
24,45,35
24,46,15
24,47,9
24,48,3
24,49,1
24,51,2
24,52,1
24,53,1
24,61,1
25,11,1
25,12,14
25,13,113
25,14,422
25,15,1007
25,16,1646
25,17,2090
25,18,2415
25,19,2696
25,20,2789
25,21,3159
25,22,3083
25,23,2840
25,24,2921
25,25,2903
25,26,2754
25,27,2683
25,28,2761
25,29,2771
25,30,2600
25,31,2475
25,32,2149
25,33,2029
25,34,1825
25,35,1693
25,36,1382
25,37,1166
25,38,943
25,39,671
25,40,509
