locId,ageMother,numInfant
11,12,7
11,13,34
11,14,116
11,15,323
11,16,577
11,17,752
11,18,1048
11,19,1220
11,20,1412
11,21,1398
11,22,1437
11,23,1429
11,24,1423
11,25,1454
11,26,1417
11,27,1297
11,28,1262
11,29,1214
11,30,1123
11,31,1112
11,32,1001
11,33,851
11,34,776
11,35,683
11,36,606
11,37,479
11,38,435
11,39,310
11,40,232
11,41,152
11,42,111
11,43,57
11,44,19
11,45,20
11,46,4
11,48,1
11,49,1
11,50,1
11,51,1
11,52,1
11,54,1
11,58,1
12,11,4
12,12,9
12,13,36
12,14,157
12,15,371
12,16,565
12,17,750
12,18,769
12,19,838
12,20,881
12,21,832
12,22,825
12,23,764
12,24,795
12,25,681
12,26,667
12,27,633
12,28,626
12,29,547
12,30,599
12,31,553
12,32,465
12,33,447
12,34,410
12,35,367
12,36,352
12,37,302
12,38,230
12,39,223
12,40,164
12,41,102
12,42,81
12,43,38
12,44,25
12,45,14
12,46,6
12,47,3
12,48,5
12,50,1
12,51,1
12,56,1
12,59,1
12,NA,2
13,11,4
13,12,43
13,13,235
13,14,793
13,15,1742
13,16,2751
13,17,3483
13,18,4066
13,19,4290
13,20,4523
13,21,4367
13,22,4278
13,23,4022
13,24,3921
13,25,3868
13,26,3696
13,27,3304
13,28,3087
13,29,2723
13,30,2641
13,31,2565
13,32,2333
13,33,2212
13,34,1842
13,35,1842
13,36,1483
13,37,1416
13,38,1167
13,39,937
13,40,734
13,41,474
13,42,336
13,43,167
13,44,132
13,45,70
13,46,32
13,47,15
13,48,4
13,49,5
13,50,5
13,51,4
13,52,3
13,53,6
13,54,2
13,55,1
13,60,1
13,99,1
13,NA,9
14,11,3
14,12,10
14,13,39
14,14,137
14,15,246
14,16,413
14,17,581
14,18,667
14,19,733
14,20,896
14,21,796
14,22,810
14,23,766
14,24,722
14,25,716
14,26,673
14,27,647
14,28,586
14,29,494
14,30,513
14,31,451
14,32,436
14,33,409
14,34,372
14,35,331
14,36,304
14,37,256
14,38,219
14,39,163
14,40,131
14,41,93
14,42,58
14,43,30
14,44,25
14,45,14
14,46,4
14,47,2
14,48,4
14,49,1
14,NA,9
15,10,4
15,11,12
15,12,55
15,13,351
15,14,1248
15,15,2668
15,16,4357
15,17,5759
15,18,6921
15,19,7883
15,20,8280
15,21,7990
15,22,8046
15,23,7574
15,24,7443
15,25,7045
15,26,6754
15,27,6156
15,28,5757
15,29,5124
15,30,4816
15,31,4464
15,32,4182
15,33,3590
15,34,3174
15,35,2854
15,36,2342
15,37,2111
15,38,1739
15,39,1341
15,40,1034
15,41,723
15,42,481
15,43,278
15,44,176
15,45,90
15,46,41
15,47,26
15,48,12
15,49,3
15,50,10
15,51,5
15,52,3
15,53,4
15,54,2
15,61,1
15,64,1
15,65,2
15,NA,6
16,11,1
16,12,3
16,13,36
16,14,148
16,15,291
16,16,490
16,17,570
16,18,725
16,19,790
16,20,817
16,21,805
16,22,815
16,23,819
16,24,777
16,25,668
16,26,742
16,27,616
16,28,597
16,29,568
16,30,553
16,31,514
16,32,497
16,33,456
16,34,427
16,35,383
16,36,321
16,37,299
16,38,268
16,39,166
16,40,160
16,41,134
16,42,78
16,43,39
16,44,31
16,45,11
16,46,7
16,47,2
16,48,2
