locId,ageMother,numInfant
11,11,1
11,12,11
11,13,50
11,14,214
11,15,483
11,16,848
11,17,1237
11,18,1381
11,19,1577
11,20,1659
11,21,1530
11,22,1552
11,23,1478
11,24,1433
11,25,1326
11,26,1251
11,27,1182
11,28,1016
11,29,888
11,30,730
11,31,618
11,32,546
11,33,390
11,34,361
11,35,315
11,36,248
11,37,181
11,38,167
11,39,95
11,40,84
11,41,56
11,42,33
11,43,26
11,44,11
11,45,10
11,46,5
11,47,3
12,11,1
12,12,9
12,13,59
12,14,201
12,15,436
12,16,701
12,17,905
12,18,1000
12,19,1046
12,20,1094
12,21,990
12,22,1057
12,23,963
12,24,884
12,25,895
12,26,854
12,27,740
12,28,630
12,29,571
12,30,505
12,31,426
12,32,348
12,33,364
12,34,291
12,35,229
12,36,212
12,37,188
12,38,164
12,39,104
12,40,98
12,41,62
12,42,53
12,43,37
12,44,25
12,45,9
12,46,12
12,47,7
12,48,4
12,49,2
12,50,1
12,52,1
12,53,1
12,54,1
12,55,2
12,99,1
13,10,1
13,11,6
13,12,41
13,13,267
13,14,911
13,15,2089
13,16,2993
13,17,3948
13,18,4503
13,19,4943
13,20,5015
13,21,4789
13,22,4774
13,23,4421
13,24,4241
13,25,3833
13,26,3608
13,27,3360
13,28,2929
13,29,2540
13,30,2358
13,31,1953
13,32,1778
13,33,1552
13,34,1218
13,35,1088
13,36,983
13,37,842
13,38,650
13,39,565
13,40,431
13,41,256
13,42,216
13,43,134
13,44,82
13,45,61
13,46,44
13,47,25
13,48,9
13,49,6
13,50,1
13,52,2
13,54,1
13,58,1
13,59,1
14,11,1
14,12,12
14,13,53
14,14,146
14,15,252
14,16,378
14,17,476
14,18,621
14,19,598
14,20,639
14,21,578
14,22,582
14,23,626
14,24,577
14,25,515
14,26,506
14,27,470
14,28,382
14,29,327
14,30,332
14,31,259
14,32,253
14,33,202
14,34,165
14,35,128
14,36,115
14,37,102
14,38,88
14,39,73
14,40,54
14,41,23
14,42,22
14,43,12
14,44,4
14,45,5
14,46,1
14,47,2
14,48,2
14,51,1
15,10,4
15,11,14
15,12,85
15,13,510
15,14,1855
15,15,4090
15,16,6684
15,17,8669
15,18,10260
15,19,11247
15,20,11475
15,21,11009
15,22,10438
15,23,10013
15,24,9097
15,25,8170
15,26,7126
15,27,6343
15,28,5227
15,29,4591
15,30,4014
15,31,3315
15,32,2906
15,33,2366
15,34,2156
15,35,1704
15,36,1476
15,37,1283
15,38,1005
15,39,834
15,40,657
15,41,480
15,42,384
15,43,245
15,44,174
15,45,92
15,46,62
15,47,29
15,48,18
15,49,9
15,50,8
15,51,7
15,52,8
15,53,1
15,54,1
15,56,1
15,57,2
15,99,3
16,10,2
16,12,8
16,13,43
16,14,178
16,15,378
16,16,592
16,17,785
16,18,857
16,19,1006
16,20,1065
16,21,961
16,22,943
16,23,824
16,24,755
16,25,759
16,26,705
16,27,659
16,28,578
16,29,506
16,30,439
16,31,411
16,32,362
16,33,324
16,34,255
16,35,210
16,36,167
16,37,177
16,38,137
16,39,98
16,40,82
16,41,43
16,42,46
16,43,30
16,44,20
16,45,11
16,46,5
16,47,4
17,10,1
17,11,4
17,12,25
17,13,82
17,14,306
17,15,703
17,16,1045
17,17,1365
17,18,1584
17,19,1799
17,20,1829
17,21,1757
17,22,1725
17,23,1596
17,24,1451
17,25,1453
17,26,1317
17,27,1083
17,28,920
17,29,845
17,30,767
17,31,613
17,32,573
17,33,467
17,34,374
17,35,248
17,36,262
17,37,212
17,38,160
17,39,132
17,40,101
17,41,69
17,42,58
17,43,34
17,44,21
17,45,14
17,46,8
17,47,4
17,48,2
17,49,2
21,10,4
21,11,17
21,12,91
21,13,423
21,14,1511
21,15,3304
21,16,5456
21,17,7342
21,18,8795
21,19,9910
21,20,10187
21,21,9602
21,22,9094
21,23,8835
21,24,7894
21,25,6910
21,26,5994
21,27,5359
21,28,4349
21,29,3687
21,30,3291
21,31,2513
21,32,2299
21,33,1886
21,34,1616
21,35,1319
21,36,1246
21,37,1086
21,38,853
21,39,693
21,40,549
21,41,365
21,42,267
21,43,225
21,44,129
21,45,73
21,46,57
21,47,32
21,48,13
21,49,11
21,51,5
21,52,1
21,53,1
21,54,4
21,56,1
21,57,2
21,62,1
21,64,1
21,65,1
21,99,3
22,10,1
22,11,4
22,12,26
22,13,125
22,14,462
22,15,1125
22,16,2015
22,17,2853
22,18,3400
22,19,3796
22,20,3928
22,21,3882
22,22,3673
22,23,3298
22,24,3454
22,25,2820
22,26,2645
22,27,2380
22,28,2051
22,29,1780
22,30,1616
22,31,1299
22,32,1247
22,33,1029
22,34,810
22,35,745
22,36,634
22,37,517
22,38,394
22,39,347
22,40,301
22,41,192
22,42,138
22,43,109
22,44,62
22,45,21
22,46,15
22,47,6
22,48,9
22,50,2
22,51,2
22,53,1
23,10,2
23,11,10
23,12,50
23,13,268
23,14,1125
23,15,2654
23,16,4148
23,17,6028
23,18,7518
23,19,8013
23,20,8332
23,21,8437
23,22,7961
23,23,7136
23,24,7653
23,25,7173
23,26,6864
23,27,6410
23,28,5782
23,29,5320
23,30,5003
23,31,4093
23,32,3894
23,33,3574
23,34,3080
23,35,2580
23,36,2290
23,37,2034
23,38,1622
23,39,1352
23,40,1115
23,41,767
23,42,589
23,43,425
23,44,270
23,45,128
23,46,74
23,47,21
23,48,15
23,49,9
23,50,2
23,51,1
23,52,4
23,54,1
23,58,1
23,65,10
23,99,1
24,11,2
24,12,21
24,13,99
24,14,404
24,15,929
24,16,1514
24,17,2267
24,18,2795
24,19,2931
24,20,3122
24,21,3110
24,22,2852
24,23,2681
24,24,2751
24,25,2599
24,26,2405
24,27,2305
24,28,2108
24,29,1847
24,30,1693
24,31,1452
24,32,1470
24,33,1267
24,34,1087
24,35,853
24,36,844
24,37,681
24,38,547
24,39,452
24,40,329
24,41,229
24,42,195
24,43,109
24,44,58
24,45,33
24,46,19
24,47,6
24,48,2
24,49,2
24,50,1
24,55,1
25,10,1
25,12,12
25,13,120
25,14,478
25,15,1165
25,16,1979
25,17,2643
25,18,3228
25,19,3605
25,20,3832
25,21,3809
25,22,3693
25,23,3370
25,24,3500
25,25,3393
25,26,3117
25,27,2918
25,28,2632
25,29,2368
25,30,2182
25,31,1933
25,32,1677
25,33,1496
25,34,1243
25,35,1035
25,36,879
25,37,760
25,38,622
25,39,522
25,40,416
25,41,284
25,42,204
25,43,157
25,44,99
25,45,38
25,46,24
25,47,13
25,48,6
25,49,2
25,50,1
26,10,2
26,11,37
26,12,30
26,13,239
