locId,ageMother,numInfant
11,11,2
11,12,12
11,13,78
11,14,244
11,15,603
11,16,1107
11,17,1558
11,18,1867
11,19,2009
11,20,2089
11,21,1998
11,22,2001
11,23,1916
11,24,1786
11,25,1624
11,26,1370
11,27,1223
11,28,1075
11,29,908
11,30,808
11,31,649
11,32,550
11,33,478
11,34,413
11,35,302
11,36,270
11,37,211
11,38,170
11,39,127
11,40,100
11,41,47
11,42,52
11,43,37
11,44,12
11,45,16
11,46,7
11,47,5
11,48,1
11,50,1
11,51,1
11,NA,354
12,11,3
12,12,5
12,13,44
12,14,191
12,15,482
12,16,764
12,17,1016
12,18,1098
12,19,1158
12,20,1198
12,21,1159
12,22,1170
12,23,1174
12,24,1053
12,25,991
12,26,845
12,27,728
12,28,660
12,29,576
12,30,536
12,31,412
12,32,382
12,33,352
12,34,314
12,35,239
12,36,200
12,37,186
12,38,159
12,39,110
12,40,70
12,41,47
12,42,36
12,43,30
12,44,32
12,45,22
12,46,8
12,47,4
12,48,5
12,49,4
12,NA,19
13,11,3
13,12,27
13,13,210
13,14,772
13,15,1935
13,16,3125
13,17,4223
13,18,4782
13,19,5043
13,20,5396
13,21,4751
13,22,4798
13,23,4684
13,24,4365
13,25,4172
13,26,3456
13,27,3147
13,28,2889
13,29,2458
13,30,2300
13,31,1791
13,32,1672
13,33,1370
13,34,1110
13,35,1037
13,36,796
13,37,687
13,38,605
13,39,448
13,40,341
13,41,209
13,42,187
13,43,134
13,44,87
13,45,51
13,46,27
13,47,20
13,48,10
13,49,10
13,50,2
13,55,1
13,NA,357
14,11,1
14,12,13
14,13,37
14,14,126
14,15,241
14,16,407
14,17,512
14,18,566
14,19,624
14,20,710
14,21,669
14,22,647
14,23,647
14,24,560
14,25,546
14,26,460
14,27,416
14,28,383
14,29,325
14,30,308
14,31,269
14,32,213
14,33,172
14,34,156
14,35,153
14,36,121
14,37,106
14,38,90
14,39,73
14,40,49
14,41,25
14,42,27
14,43,9
14,44,6
14,45,6
14,46,1
14,47,2
14,48,3
14,49,2
14,50,1
