locId,ageMother,numInfant
11,10,1
11,11,1
11,12,11
11,13,77
11,14,348
11,15,872
11,16,1433
11,17,1996
11,18,2466
11,19,2627
11,20,2539
11,21,2399
11,22,2285
11,23,2169
11,24,1964
11,25,1688
11,26,1483
11,27,1266
11,28,1074
11,29,837
11,30,785
11,31,540
11,32,541
11,33,480
11,34,342
11,35,318
11,36,268
11,37,222
11,38,184
11,39,136
11,40,117
11,41,76
11,42,63
11,43,38
11,44,26
11,45,16
11,46,5
11,47,7
11,48,1
11,49,3
11,51,1
11,99,528
12,10,1
12,11,3
12,12,10
12,13,41
12,14,163
12,15,418
12,16,718
12,17,858
12,18,982
12,19,958
12,20,991
12,21,901
12,22,901
12,23,824
12,24,723
12,25,692
12,26,571
12,27,486
12,28,447
12,29,355
12,30,358
12,31,226
12,32,205
12,33,207
12,34,158
12,35,152
12,36,164
12,37,94
12,38,70
12,39,62
12,40,51
12,41,27
12,42,31
12,43,16
12,44,14
12,45,8
12,46,3
12,47,3
12,48,1
12,49,3
12,99,1340
13,10,2
13,11,2
13,12,18
13,13,109
13,14,551
13,15,1453
13,16,2532
13,17,3119
13,18,3528
13,19,3546
13,20,3698
13,21,3234
13,22,3183
13,23,3083
13,24,2702
13,25,2356
13,26,2115
13,27,1782
13,28,1667
13,29,1424
13,30,1319
13,31,874
13,32,865
13,33,742
13,34,574
13,35,535
13,36,499
13,37,365
13,38,327
13,39,245
13,40,189
13,41,92
13,42,101
13,43,72
13,44,33
13,45,28
13,46,15
13,47,1
13,48,4
13,49,3
13,50,1
13,99,2124
14,12,8
14,13,26
14,14,99
14,15,217
14,16,394
14,17,444
14,18,487
14,19,522
14,20,551
14,21,454
14,22,460
14,23,478
14,24,440
14,25,383
14,26,363
14,27,301
14,28,291
14,29,237
14,30,213
14,31,133
14,32,153
14,33,151
14,34,100
14,35,96
14,36,71
14,37,56
14,38,45
14,39,49
14,40,22
14,41,19
14,42,11
14,43,10
14,44,10
14,45,3
14,46,2
14,47,1
14,48,1
14,49,1
14,99,76
15,10,6
15,11,1
15,12,55
15,13,256
15,14,983
15,15,2549
15,16,4550
15,17,6033
15,18,7328
15,19,7743
15,20,7955
15,21,7133
15,22,6990
15,23,6623
15,24,5472
15,25,5154
15,26,4570
15,27,3679
15,28,3307
15,29,2779
15,30,2590
15,31,1826
15,32,1952
15,33,1515
15,34,1223
15,35,1115
15,36,1045
15,37,734
15,38,749
15,39,574
15,40,483
15,41,294
15,42,318
15,43,205
15,44,105
15,45,80
15,46,38
15,47,19
15,48,19
15,49,10
15,50,4
15,51,3
15,52,1
15,53,3
15,54,1
15,55,1
15,56,4
15,99,1096
16,11,1
16,12,5
16,13,36
