locId,ageMother,numInfant
11,12,5
11,13,47
11,14,174
11,15,512
11,16,847
11,17,1094
11,18,1393
11,19,1565
11,20,1641
11,21,1582
11,22,1671
11,23,1586
11,24,1565
11,25,1490
11,26,1395
11,27,1411
11,28,1406
11,29,1289
11,30,1192
11,31,1081
11,32,899
11,33,875
11,34,733
11,35,633
11,36,487
11,37,406
11,38,287
11,39,212
11,40,167
11,41,111
11,42,77
11,43,38
11,44,25
11,45,10
11,46,8
11,47,2
11,48,1
11,53,1
12,11,2
12,12,6
12,13,72
12,14,225
12,15,504
12,16,780
12,17,927
12,18,1013
12,19,1050
12,20,1000
12,21,921
12,22,878
12,23,839
12,24,820
12,25,783
12,26,734
12,27,662
12,28,679
12,29,662
12,30,596
12,31,566
12,32,551
12,33,513
12,34,427
12,35,417
12,36,334
12,37,234
12,38,217
12,39,165
12,40,128
12,41,93
12,42,80
12,43,51
12,44,19
12,45,14
12,46,7
12,47,3
12,48,2
12,50,2
12,53,1
12,59,1
12,99,1
12,NA,1
13,10,1
13,11,13
13,12,53
13,13,305
13,14,1060
13,15,2352
13,16,3440
13,17,4301
13,18,4701
13,19,4968
13,20,4936
13,21,4853
13,22,4714
13,23,4245
13,24,3809
13,25,3672
13,26,3486
13,27,3368
13,28,3272
13,29,3051
13,30,2866
13,31,2546
13,32,2471
13,33,2214
13,34,1912
13,35,1689
13,36,1416
13,37,1139
13,38,896
13,39,672
13,40,578
13,41,413
13,42,264
13,43,156
13,44,100
13,45,56
13,46,29
13,47,15
13,48,9
13,49,9
13,50,3
13,51,4
13,52,1
13,53,4
13,54,2
13,55,2
13,56,1
13,58,1
13,61,1
13,NA,28
14,11,1
14,12,13
14,13,57
14,14,156
14,15,303
14,16,444
14,17,545
14,18,607
14,19,652
14,20,664
14,21,693
14,22,636
14,23,599
14,24,560
14,25,518
14,26,529
14,27,541
14,28,464
14,29,473
14,30,463
14,31,403
14,32,372
14,33,334
14,34,272
14,35,255
14,36,199
14,37,182
14,38,134
14,39,106
14,40,74
14,41,51
14,42,36
14,43,31
14,44,12
14,45,12
14,46,3
14,47,2
14,48,4
14,49,1
14,51,1
14,52,1
14,NA,9
15,10,1
15,11,7
15,12,79
15,13,482
15,14,1693
15,15,3952
15,16,5896
15,17,7574
15,18,8792
15,19,9643
15,20,9623
15,21,9445
15,22,8824
15,23,8297
15,24,7430
15,25,7165
15,26,6742
15,27,6290
15,28,5925
15,29,5309
15,30,5038
15,31,4312
15,32,4011
15,33,3632
15,34,2840
15,35,2525
15,36,2011
15,37,1660
15,38,1232
15,39,1044
15,40,698
15,41,536
15,42,371
15,43,244
15,44,129
15,45,82
15,46,50
15,47,27
15,48,16
15,49,9
15,50,4
15,51,3
15,52,3
15,53,3
15,54,1
15,NA,7
16,10,1
16,11,2
16,12,8
16,13,60
16,14,176
16,15,433
16,16,664
16,17,810
16,18,913
16,19,946
16,20,884
16,21,927
16,22,876
16,23,844
16,24,723
16,25,724
16,26,757
16,27,687
16,28,639
16,29,621
16,30,564
16,31,554
16,32,486
16,33,468
16,34,395
16,35,343
16,36,301
16,37,260
16,38,184
16,39,149
16,40,100
16,41,76
16,42,80
16,43,44
16,44,22
16,45,11
16,46,9
16,47,1
16,49,1
16,50,1
16,52,1
16,NA,5
17,11,3
17,12,12
17,13,65
17,14,235
17,15,609
17,16,868
17,17,1203
17,18,1304
17,19,1493
17,20,1523
17,21,1440
17,22,1440
17,23,1309
17,24,1247
17,25,1310
17,26,1192
17,27,1233
17,28,1123
17,29,1054
17,30,1046
17,31,876
17,32,818
17,33,763
17,34,653
17,35,575
17,36,458
17,37,341
17,38,298
17,39,229
17,40,158
17,41,87
17,42,59
17,43,38
17,44,25
17,45,8
17,46,11
17,47,2
17,50,1
17,51,1
21,10,2
21,11,10
21,12,56
21,13,354
21,14,1278
21,15,3070
21,16,4747
21,17,6135
21,18,6927
21,19,7477
21,20,7208
21,21,7367
21,22,6807
21,23,6665
21,24,6210
21,25,6023
21,26,6039
21,27,5692
21,28,5202
21,29,4744
21,30,4471
21,31,3748
21,32,3372
21,33,2885
21,34,2382
21,35,2202
21,36,1709
21,37,1302
21,38,966
21,39,758
21,40,600
21,41,402
21,42,304
21,43,163
21,44,131
21,45,64
21,46,38
21,47,20
21,48,5
21,49,12
21,50,2
21,51,5
21,52,2
21,54,2
21,55,2
21,57,2
21,60,1
21,63,1
22,10,1
22,11,2
22,12,17
22,13,114
22,14,458
22,15,1025
22,16,1622
22,17,2204
22,18,2558
22,19,2746
22,20,2730
22,21,2577
22,22,2552
22,23,2566
22,24,2393
22,25,2599
22,26,2561
22,27,2563
22,28,2369
22,29,2261
22,30,2162
22,31,1906
22,32,1778
22,33,1550
22,34,1277
22,35,1042
22,36,910
22,37,724
22,38,602
22,39,496
22,40,325
22,41,230
22,42,133
22,43,93
22,44,52
22,45,30
22,46,10
22,47,6
22,48,2
22,49,1
22,50,2
22,51,2
22,62,1
22,63,1
23,11,1
23,12,37
23,13,290
23,14,1092
23,15,2484
23,16,3793
23,17,5126
23,18,6095
23,19,6871
23,20,7328
23,21,6896
23,22,6940
23,23,6655
23,24,5999
23,25,6463
23,26,6902
23,27,6678
23,28,6308
23,29,6452
23,30,5697
23,31,5219
23,32,5106
23,33,4472
23,34,3989
23,35,3426
23,36,2916
23,37,2538
23,38,1961
23,39,1470
23,40,1172
23,41,799
23,42,555
23,43,342
23,44,186
23,45,115
23,46,65
23,47,34
23,48,5
23,49,9
23,50,6
23,51,5
23,52,2
23,53,2
23,54,4
23,57,1
23,59,1
23,99,9
24,8,1
24,11,1
24,12,10
24,13,114
24,14,448
24,15,931
24,16,1455
24,17,1877
24,18,2119
24,19,2458
24,20,2524
24,21,2431
24,22,2410
24,23,2379
