locId,ageMother,numInfant
11,11,1
11,12,7
11,13,60
11,14,258
11,15,603
11,16,952
11,17,1319
11,18,1578
11,19,1788
11,20,1852
11,21,1805
11,22,1903
11,23,1713
11,24,1598
11,25,1566
11,26,1406
11,27,1338
11,28,1203
11,29,1042
11,30,907
11,31,724
11,32,638
11,33,538
11,34,452
11,35,361
11,36,329
11,37,228
11,38,192
11,39,162
11,40,77
11,41,65
11,42,45
11,43,28
11,44,26
11,45,13
11,46,4
11,47,4
11,48,2
11,49,1
11,50,1
11,52,1
11,54,1
12,11,2
12,12,10
12,13,53
12,14,203
12,15,465
12,16,821
12,17,972
12,18,1146
12,19,1178
12,20,1113
12,21,1080
12,22,1092
12,23,1086
12,24,938
12,25,947
12,26,904
12,27,876
12,28,790
12,29,681
12,30,589
12,31,487
12,32,426
12,33,386
12,34,355
12,35,308
12,36,215
12,37,200
12,38,191
12,39,147
12,40,88
12,41,78
12,42,57
12,43,31
12,44,26
12,45,17
12,46,15
12,47,11
12,48,3
12,49,1
12,51,3
12,54,1
12,57,1
12,60,1
13,11,1
13,12,44
13,13,283
13,14,924
13,15,2077
13,16,3177
13,17,4047
13,18,4560
13,19,4700
13,20,4940
13,21,4734
13,22,4623
13,23,4685
13,24,4180
13,25,4030
13,26,3649
13,27,3390
13,28,3187
13,29,2822
13,30,2431
13,31,2056
13,32,1941
13,33,1652
13,34,1379
13,35,1179
13,36,978
13,37,827
13,38,708
13,39,512
13,40,432
13,41,261
13,42,241
13,43,129
13,44,116
13,45,54
13,46,27
13,47,18
13,48,15
13,49,5
13,50,3
13,51,2
13,52,3
13,54,1
13,55,1
13,56,2
13,57,1
13,58,1
13,59,1
13,61,1
14,11,4
14,12,10
14,13,50
14,14,145
14,15,267
14,16,423
14,17,496
14,18,544
14,19,616
14,20,663
14,21,619
14,22,632
14,23,594
14,24,575
14,25,573
14,26,501
14,27,483
14,28,420
14,29,405
14,30,364
14,31,275
14,32,261
14,33,255
14,34,180
14,35,183
14,36,142
14,37,103
14,38,93
14,39,65
14,40,44
14,41,33
14,42,30
14,43,22
14,44,12
14,45,7
14,46,4
14,47,4
14,48,4
14,49,1
14,51,1
15,10,4
15,11,14
15,12,107
15,13,476
15,14,1786
15,15,4208
15,16,6638
15,17,8622
15,18,9971
15,19,10926
15,20,11543
15,21,10723
15,22,10445
15,23,10129
15,24,8894
15,25,8208
15,26,7405
15,27,6458
15,28,5785
15,29,4789
15,30,4294
15,31,3381
15,32,3029
15,33,2654
15,34,2163
15,35,1895
15,36,1481
15,37,1274
15,38,1109
15,39,831
15,40,661
15,41,433
15,42,334
15,43,212
15,44,154
15,45,99
15,46,44
15,47,33
15,48,11
15,49,14
15,50,7
15,51,6
15,52,2
15,53,2
15,54,4
15,55,2
15,57,1
15,65,1
16,11,1
16,12,8
16,13,53
16,14,182
16,15,416
16,16,597
16,17,812
16,18,887
16,19,997
16,20,1090
16,21,928
16,22,951
16,23,964
16,24,864
16,25,767
16,26,746
16,27,653
16,28,584
16,29,489
16,30,487
16,31,391
16,32,383
16,33,354
16,34,273
16,35,252
16,36,246
16,37,188
16,38,152
16,39,113
16,40,97
16,41,61
16,42,46
16,43,23
16,44,26
16,45,13
16,46,8
16,47,1
16,48,1
16,57,1
17,11,3
17,12,21
17,13,84
17,14,292
17,15,694
17,16,1094
17,17,1403
17,18,1624
17,19,1710
17,20,1866
17,21,1756
17,22,1736
17,23,1660
17,24,1523
17,25,1518
17,26,1319
17,27,1103
17,28,1075
17,29,902
17,30,812
17,31,712
17,32,564
17,33,535
17,34,389
17,35,309
17,36,230
17,37,182
17,38,170
17,39,138
17,40,103
17,41,67
17,42,49
17,43,29
17,44,19
17,45,10
17,46,5
17,47,5
17,51,1
17,53,1
21,10,5
21,11,15
21,12,74
21,13,388
21,14,1452
21,15,3305
21,16,5372
21,17,7228
21,18,8450
21,19,9709
21,20,10346
21,21,9778
21,22,9260
21,23,8776
21,24,7931
21,25,7066
21,26,6111
21,27,5410
21,28,4817
21,29,3950
21,30,3303
21,31,2728
21,32,2314
21,33,2056
21,34,1661
21,35,1376
21,36,1136
21,37,1091
21,38,854
21,39,668
21,40,548
21,41,328
21,42,305
21,43,152
21,44,133
21,45,94
21,46,50
21,47,21
21,48,20
21,49,9
21,50,7
21,51,2
21,52,1
21,65,2
22,10,3
22,11,2
22,12,14
22,13,119
22,14,499
22,15,1104
22,16,1789
22,17,2520
