locId,ageMother,numInfant
11,11,5
11,12,17
11,13,77
11,14,307
11,15,781
11,16,1391
11,17,1993
11,18,2191
11,19,2343
11,20,2382
11,21,2131
11,22,2120
11,23,1995
11,24,1745
11,25,1551
11,26,1269
11,27,1132
11,28,1045
11,29,791
11,30,747
11,31,534
11,32,506
11,33,394
11,34,315
11,35,283
11,36,235
11,37,228
11,38,174
11,39,124
11,40,101
11,41,68
11,42,70
11,43,30
11,44,22
11,45,16
11,46,10
11,47,4
11,48,2
11,NA,941
12,11,3
12,12,6
12,13,29
12,14,191
12,15,457
12,16,757
12,17,982
12,18,1027
12,19,923
12,20,1084
12,21,885
12,22,898
12,23,887
12,24,792
12,25,628
12,26,589
12,27,527
12,28,456
12,29,341
12,30,338
12,31,249
12,32,219
12,33,211
12,34,158
12,35,163
12,36,126
12,37,96
12,38,112
12,39,97
12,40,63
12,41,26
12,42,33
12,43,23
12,44,24
12,45,11
12,46,7
12,47,8
12,48,4
12,49,1
12,51,1
12,53,1
12,99,1336
12,NA,9
13,10,4
13,11,6
13,12,19
13,13,131
13,14,648
13,15,1677
13,16,2820
13,17,3799
13,18,3963
13,19,4151
13,20,4233
13,21,3690
13,22,3774
13,23,3550
13,24,3072
13,25,2746
13,26,2437
13,27,2117
13,28,1796
13,29,1452
13,30,1405
13,31,1014
13,32,1097
13,33,896
13,34,698
13,35,605
13,36,521
13,37,483
13,38,356
13,39,246
13,40,239
13,41,165
13,42,129
13,43,79
13,44,50
13,45,38
13,46,10
13,47,8
13,48,5
13,49,5
13,50,2
13,52,1
13,53,2
13,54,1
13,59,1
13,99,1929
14,10,1
14,12,4
14,13,20
14,14,122
14,15,261
14,16,388
14,17,471
14,18,537
14,19,573
14,20,643
14,21,564
14,22,535
14,23,502
14,24,451
14,25,404
14,26,349
14,27,325
14,28,307
14,29,249
14,30,240
14,31,204
14,32,167
14,33,144
14,34,128
14,35,100
14,36,89
14,37,63
14,38,55
14,39,47
14,40,36
14,41,18
14,42,14
14,43,11
14,44,10
14,45,3
14,46,2
14,47,1
14,49,1
14,99,62
15,9,1
15,10,2
15,11,9
15,12,66
15,13,280
15,14,1164
15,15,3077
15,16,5213
15,17,7011
15,18,7892
15,19,8420
15,20,8934
15,21,7735
15,22,7643
15,23,7004
15,24,6093
15,25,5414
15,26,4588
15,27,4156
15,28,3518
15,29,2854
15,30,2764
15,31,2020
15,32,1808
15,33,1681
15,34,1299
15,35,1209
15,36,1086
15,37,944
15,38,813
15,39,663
15,40,525
15,41,323
15,42,335
15,43,205
15,44,120
