locId,ageMother,numInfant
11,12,8
11,13,46
11,14,195
11,15,443
11,16,808
11,17,1086
11,18,1250
11,19,1499
11,20,1539
11,21,1590
11,22,1649
11,23,1444
11,24,1469
11,25,1381
11,26,1371
11,27,1406
11,28,1323
11,29,1178
11,30,1103
11,31,1004
11,32,872
11,33,774
11,34,730
11,35,629
11,36,501
11,37,378
11,38,274
11,39,227
11,40,158
11,41,126
11,42,68
11,43,36
11,44,20
11,45,7
11,46,5
11,49,2
11,53,2
11,62,1
12,10,1
12,11,1
12,12,7
12,13,87
12,14,209
12,15,433
12,16,670
12,17,834
12,18,912
12,19,964
12,20,934
12,21,916
12,22,869
12,23,792
12,24,736
12,25,648
12,26,714
12,27,663
12,28,616
12,29,550
12,30,613
12,31,532
12,32,490
12,33,440
12,34,430
12,35,392
12,36,303
12,37,271
12,38,195
12,39,174
12,40,128
12,41,89
12,42,67
12,43,47
12,44,17
12,45,10
12,46,8
12,47,2
12,48,1
12,50,3
12,51,1
12,NA,4
13,10,1
13,11,8
13,12,44
13,13,299
13,14,950
13,15,2042
13,16,3271
13,17,3665
13,18,4370
13,19,4786
13,20,4816
13,21,4519
13,22,4535
13,23,4029
13,24,3894
13,25,3429
13,26,3322
13,27,3171
13,28,3146
13,29,2933
13,30,2785
13,31,2634
13,32,2239
13,33,2187
13,34,1982
13,35,1613
13,36,1421
13,37,1175
13,38,960
13,39,776
13,40,583
13,41,418
13,42,275
13,43,182
13,44,91
13,45,60
13,46,50
13,47,11
13,48,8
13,49,5
13,50,2
13,51,2
13,52,3
13,53,2
13,56,1
13,61,1
13,65,1
13,NA,6
14,11,1
14,12,14
14,13,60
14,14,160
14,15,310
14,16,443
14,17,508
14,18,637
14,19,678
14,20,667
14,21,682
14,22,599
14,23,593
14,24,542
14,25,536
14,26,518
14,27,467
14,28,454
14,29,466
14,30,449
14,31,394
14,32,362
14,33,332
14,34,294
14,35,271
14,36,231
14,37,170
14,38,164
14,39,116
14,40,83
14,41,71
14,42,40
14,43,24
14,44,14
14,45,15
14,46,2
14,48,2
14,50,1
14,52,1
14,NA,5
15,10,4
15,11,9
15,12,91
15,13,468
15,14,1606
15,15,3432
15,16,5645
15,17,6955
15,18,8161
15,19,9061
15,20,9173
15,21,8812
15,22,8596
15,23,8014
15,24,7527
15,25,6716
15,26,6449
15,27,6243
15,28,5623
15,29,5189
15,30,4801
15,31,4268
15,32,3678
15,33,3424
15,34,3005
15,35,2478
15,36,2090
15,37,1587
15,38,1323
15,39,1023
15,40,781
15,41,532
15,42,379
15,43,222
15,44,137
15,45,83
15,46,33
15,47,19
15,48,12
15,49,13
15,50,2
15,51,1
15,52,5
15,53,2
15,54,2
15,55,1
15,57,1
15,62,1
15,NA,4
16,11,1
16,12,10
16,13,43
16,14,157
16,15,381
16,16,635
16,17,792
16,18,878
16,19,937
16,20,978
16,21,966
16,22,816
16,23,797
16,24,767
16,25,766
16,26,677
16,27,657
16,28,646
16,29,607
16,30,619
16,31,531
16,32,480
16,33,422
16,34,374
16,35,364
16,36,316
16,37,233
16,38,195
16,39,148
16,40,109
16,41,90
16,42,54
16,43,40
16,44,15
16,45,7
16,46,8
16,47,1
16,48,2
16,NA,2
17,11,2
17,12,11
17,13,62
17,14,225
17,15,519
17,16,795
17,17,1052
17,18,1212
17,19,1358
17,20,1428
17,21,1342
17,22,1327
17,23,1247
17,24,1265
17,25,1257
17,26,1191
17,27,1123
17,28,1138
17,29,1037
17,30,961
17,31,932
17,32,802
17,33,703
17,34,665
17,35,486
17,36,481
17,37,346
17,38,273
17,39,204
17,40,174
17,41,98
17,42,75
17,43,35
17,44,22
17,45,7
17,46,6
17,47,4
17,48,2
17,51,1
17,53,1
17,60,1
21,9,1
21,11,3
21,12,59
21,13,359
21,14,1213
21,15,2740
21,16,4679
21,17,5573
21,18,6570
21,19,6961
21,20,7050
21,21,6780
21,22,6625
21,23,6150
21,24,5934
21,25,5515
21,26,5392
21,27,5040
21,28,4839
21,29,4489
21,30,4100
21,31,3636
21,32,3194
21,33,2876
21,34,2373
21,35,1971
21,36,1650
21,37,1314
21,38,980
21,39,763
21,40,604
21,41,388
21,42,254
21,43,187
21,44,96
21,45,49
21,46,34
21,47,15
21,48,9
21,49,5
21,50,6
21,51,5
21,52,2
21,53,4
21,55,4
21,58,1
21,61,1
22,10,2
22,12,21
22,13,104
22,14,449
22,15,863
22,16,1613
22,17,1993
22,18,2373
22,19,2712
22,20,2738
22,21,2519
22,22,2445
22,23,2321
22,24,2409
22,25,2266
22,26,2271
22,27,2381
22,28,2236
22,29,2165
22,30,2033
22,31,1842
22,32,1632
22,33,1490
22,34,1319
22,35,1096
22,36,942
22,37,756
22,38,595
22,39,469
22,40,337
22,41,241
22,42,144
22,43,99
22,44,53
22,45,22
22,46,14
22,47,7
22,48,1
22,49,5
22,50,4
22,53,1
22,59,1
22,60,1
22,62,1
23,8,1
23,9,1
23,10,2
23,11,3
23,12,37
23,13,253
23,14,1041
23,15,2321
23,16,3700
23,17,4682
23,18,5696
23,19,6299
23,20,6912
23,21,7004
23,22,6701
23,23,6582
23,24,6273
23,25,5776
23,26,6151
23,27,6458
23,28,6119
23,29,5679
23,30,5776
23,31,5062
23,32,4381
23,33,4204
23,34,3941
23,35,3364
23,36,2872
23,37,2363
23,38,1884
23,39,1496
23,40,1134
23,41,829
23,42,521
23,43,348
23,44,183
23,45,100
23,46,43
23,47,21
23,48,10
23,49,7
23,50,5
23,51,2
23,53,4
23,54,1
23,61,1
23,63,1
23,99,2
24,12,18
24,13,95
24,14,365
24,15,834
24,16,1428
24,17,1723
24,18,2032
24,19,2241
24,20,2366
24,21,2503
24,22,2448
24,23,2243
24,24,2086
24,25,1977
24,26,2128
24,27,2266
24,28,2293
24,29,2128
24,30,2123
24,31,1818
24,32,1638
24,33,1603
24,34,1459
24,35,1212
24,36,1096
24,37,841
24,38,695
24,39,580
24,40,384
24,41,283
24,42,172
24,43,142
24,44,77
24,45,38
24,46,18
24,47,10
24,49,2
24,53,1
25,10,1
25,11,1
25,12,16
25,13,112
25,14,451
25,15,994
25,16,1687
25,17,2083
25,18,2526
25,19,2808
25,20,3048
25,21,2929
25,22,2940
25,23,2846
25,24,2884
25,25,2657
25,26,2597
25,27,2825
25,28,2678
25,29,2679
25,30,2628
25,31,2264
25,32,2076
25,33,1872
25,34,1785
25,35,1554
25,36,1285
25,37,1031
25,38,803
25,39,604
25,40,476
25,41,362
25,42,266
25,43,145
25,44,82
25,45,51
25,46,12
25,47,13
25,48,3
25,49,4
25,50,2
25,52,1
25,53,1
25,55,1
26,12,25
26,13,222
26,14,1051
26,15,2572
26,16,4267
26,17,5357
26,18,6412
26,19,7143
26,20,7560
26,21,7456
26,22,6833
26,23,6960
26,24,6677
26,25,6428
26,26,6278
26,27,6283
26,28,6041
26,29,5758
26,30,5658
26,31,4870
26,32,4427
26,33,4225
26,34,3764
26,35,3194
26,36,2749
26,37,2188
26,38,1792
26,39,1447
26,40,1112
26,41,777
26,42,510
26,43,339
26,44,186
26,45,85
26,46,36
26,47,25
26,48,9
26,49,4
26,50,3
26,51,1
26,52,2
26,53,1
26,54,1
26,55,3
26,59,1
26,60,1
27,10,2
27,11,3
27,12,18
27,13,150
27,14,566
27,15,1316
27,16,2074
27,17,2400
27,18,2853
27,19,3014
27,20,3125
27,21,2911
27,22,2686
27,23,2513
27,24,2437
27,25,2161
27,26,2092
27,27,2060
27,28,2027
27,29,1842
27,30,1805
27,31,1603
27,32,1476
27,33,1397
27,34,1239
27,35,981
27,36,809
27,37,672
27,38,563
27,39,471
27,40,342
27,41,223
27,42,153
27,43,82
27,44,51
27,45,27
27,46,7
27,47,6
27,48,4
27,50,1
27,51,2
28,12,10
28,13,75
28,14,294
28,15,685
28,16,1138
28,17,1343
28,18,1546
28,19,1701
28,20,1748
28,21,1769
28,22,1740
28,23,1515
28,24,1547
28,25,1432
28,26,1344
28,27,1460
28,28,1478
28,29,1425
28,30,1358
28,31,1241
28,32,1157
28,33,1044
28,34,1030
28,35,888
28,36,803
28,37,638
28,38,512
28,39,378
28,40,323
28,41,247
28,42,150
28,43,87
28,44,50
28,45,32
28,46,16
28,47,6
28,48,3
28,49,2
28,53,1
28,58,1
28,60,1
29,10,1
29,11,8
29,12,71
29,13,450
29,14,1662
29,15,3853
29,16,6576
29,17,8096
29,18,9358
29,19,9780
29,20,10322
29,21,10377
29,22,10120
29,23,9603
29,24,9729
29,25,8895
29,26,9006
29,27,9103
29,28,9446
29,29,9138
29,30,8997
29,31,8318
29,32,7556
29,33,7116
29,34,6554
29,35,5812
29,36,4960
29,37,3930
29,38,3242
29,39,2462
29,40,1845
29,41,1290
29,42,938
29,43,547
29,44,292
29,45,197
29,46,94
29,47,34
29,48,19
29,49,5
29,50,4
29,51,4
29,52,2
29,53,3
29,54,4
29,55,3
29,56,1
29,59,2
29,61,1
29,99,4
31,10,4
31,11,4
31,12,26
31,13,257
31,14,1110
31,15,2941
31,16,5503
31,17,7295
31,18,9218
31,19,10703
31,20,12030
31,21,12207
31,22,12171
31,23,11707
31,24,12060
31,25,12118
31,26,12329
31,27,12840
31,28,12758
31,29,12390
31,30,12117
31,31,11314
31,32,10830
31,33,10619
31,34,10235
31,35,8727
31,36,7539
31,37,6187
31,38,4916
31,39,3814
31,40,2796
31,41,1843
31,42,1242
31,43,803
31,44,435
31,45,199
31,46,117
31,47,43
31,48,19
31,49,19
31,50,10
31,51,5
31,52,6
31,53,2
31,54,2
31,55,1
