locId,ageMother,numInfant
11,10,1
11,11,2
11,12,5
11,13,56
11,14,202
11,15,534
11,16,905
11,17,1230
11,18,1452
11,19,1606
11,20,1680
11,21,1601
11,22,1666
11,23,1697
11,24,1560
11,25,1535
11,26,1398
11,27,1324
11,28,1264
11,29,1124
11,30,1010
11,31,797
11,32,668
11,33,559
11,34,445
11,35,383
11,36,296
11,37,234
11,38,192
11,39,123
11,40,104
11,41,70
11,42,45
11,43,29
11,44,16
11,45,11
11,46,3
11,47,3
11,48,2
11,50,1
11,52,1
11,54,1
12,10,1
12,11,4
12,12,9
12,13,58
12,14,211
12,15,452
12,16,708
12,17,900
12,18,1051
12,19,1028
12,20,1002
12,21,929
12,22,917
12,23,920
12,24,868
12,25,814
12,26,749
12,27,751
12,28,716
12,29,687
12,30,626
12,31,493
12,32,436
12,33,447
12,34,323
12,35,289
12,36,205
12,37,227
12,38,187
12,39,135
12,40,110
12,41,70
12,42,48
12,43,39
12,44,21
12,45,19
12,46,13
12,47,3
12,48,5
12,49,3
12,50,4
12,52,1
12,53,1
12,55,1
12,56,1
12,57,2
12,99,11
13,10,1
13,11,5
13,12,46
13,13,256
13,14,914
13,15,2060
13,16,3228
13,17,3982
13,18,4330
13,19,4360
13,20,4681
13,21,4467
13,22,4422
13,23,4332
13,24,4116
13,25,4027
13,26,3553
13,27,3373
13,28,3161
13,29,2876
13,30,2721
13,31,2332
13,32,1982
13,33,1683
13,34,1434
13,35,1267
13,36,1087
13,37,920
13,38,720
13,39,585
13,40,446
13,41,270
13,42,201
13,43,135
13,44,87
13,45,62
13,46,27
13,47,11
13,48,11
13,49,5
13,50,2
13,51,2
13,52,2
13,54,3
13,55,2
13,59,1
14,11,2
14,12,10
14,13,45
14,14,133
14,15,282
14,16,390
14,17,477
14,18,551
14,19,553
14,20,594
14,21,570
14,22,586
14,23,545
14,24,571
14,25,520
14,26,486
14,27,448
14,28,435
14,29,387
14,30,413
14,31,288
14,32,262
14,33,240
14,34,191
14,35,157
14,36,142
14,37,120
14,38,100
14,39,68
14,40,64
14,41,34
14,42,26
14,43,23
14,44,8
14,45,9
14,46,4
14,47,3
14,50,1
15,10,5
15,11,53
15,12,79
15,13,447
15,14,1705
15,15,3621
15,16,6069
15,17,7883
15,18,9163
15,19,9556
15,20,9833
15,21,9874
15,22,9531
15,23,8978
15,24,8182
15,25,7543
15,26,6767
15,27,6284
15,28,5743
15,29,4962
15,30,4392
15,31,3491
15,32,3228
15,33,2753
15,34,2173
15,35,1815
15,36,1566
15,37,1272
15,38,1000
15,39,761
15,40,630
15,41,455
15,42,346
15,43,208
15,44,150
15,45,69
15,46,40
15,47,28
15,48,15
15,49,5
15,50,6
15,51,2
15,52,1
15,53,3
16,11,4
16,12,5
16,13,57
16,14,169
16,15,392
16,16,663
16,17,791
16,18,820
16,19,938
16,20,989
16,21,883
16,22,881
16,23,846
16,24,826
16,25,799
16,26,733
16,27,730
16,28,640
16,29,578
16,30,529
16,31,408
16,32,391
16,33,374
16,34,318
16,35,267
16,36,221
16,37,198
16,38,147
16,39,132
16,40,103
16,41,50
16,42,51
16,43,22
16,44,25
16,45,11
16,46,9
16,47,2
16,48,2
16,49,1
16,50,2
16,52,1
17,10,2
17,11,1
17,12,12
17,13,83
17,14,281
17,15,607
17,16,941
17,17,1283
17,18,1436
17,19,1587
17,20,1513
17,21,1576
17,22,1576
17,23,1585
17,24,1442
17,25,1336
17,26,1214
17,27,1180
17,28,1114
17,29,950
17,30,869
17,31,751
17,32,593
17,33,566
17,34,442
17,35,391
17,36,283
17,37,200
17,38,176
17,39,160
17,40,112
17,41,81
17,42,62
17,43,29
17,44,23
17,45,7
17,46,4
17,47,1
17,99,2
21,10,4
21,11,12
21,12,96
21,13,368
21,14,1352
21,15,2955
21,16,4780
21,17,6305
21,18,7589
21,19,8054
21,20,8747
21,21,8373
21,22,8557
21,23,7999
21,24,7374
21,25,6764
21,26,6086
21,27,5349
21,28,4809
21,29,4140
21,30,3751
21,31,2913
21,32,2525
21,33,2203
21,34,1693
21,35,1488
21,36,1171
21,37,999
21,38,768
21,39,706
21,40,544
21,41,336
21,42,283
21,43,196
21,44,109
21,45,51
21,46,40
21,47,26
21,48,14
21,49,15
21,50,5
21,51,1
21,52,3
21,53,3
21,54,2
21,55,3
21,57,2
21,58,2
21,60,1
22,10,2
22,11,3
22,12,17
22,13,124
22,14,433
22,15,1080
22,16,1660
22,17,2268
22,18,2643
22,19,2878
22,20,3163
22,21,3200
22,22,3295
22,23,3232
22,24,3042
22,25,2859
22,26,2604
22,27,2420
22,28,2193
22,29,1958
22,30,1876
22,31,1532
22,32,1391
22,33,1109
22,34,927
22,35,786
22,36,687
22,37,546
22,38,416
22,39,327
22,40,235
22,41,184
22,42,139
22,43,78
22,44,51
22,45,29
22,46,21
22,47,6
22,48,6
22,49,2
22,53,1
22,99,1
23,10,4
23,11,4
23,12,42
23,13,305
23,14,1155
23,15,2672
23,16,4138
23,17,5376
23,18,6272
23,19,6475
23,20,7205
23,21,7610
23,22,7589
23,23,7151
23,24,7337
23,25,6600
23,26,6253
23,27,6395
23,28,6062
