locId,ageMother,numInfant
11,11,5
11,12,9
11,13,59
11,14,220
11,15,557
11,16,961
11,17,1293
11,18,1525
11,19,1716
11,20,1715
11,21,1741
11,22,1755
11,23,1737
11,24,1607
11,25,1567
11,26,1465
11,27,1435
11,28,1265
11,29,1235
11,30,1067
11,31,930
11,32,809
11,33,614
11,34,516
11,35,461
11,36,364
11,37,285
11,38,255
11,39,180
11,40,119
11,41,74
11,42,44
11,43,33
11,44,14
11,45,9
11,46,7
11,47,4
11,48,1
11,49,1
11,53,1
11,59,1
11,63,1
11,64,1
12,11,5
12,12,19
12,13,82
12,14,250
12,15,504
12,16,780
12,17,954
12,18,1079
12,19,1087
12,20,1098
12,21,1032
12,22,990
12,23,907
12,24,904
12,25,870
12,26,849
12,27,750
12,28,757
12,29,722
12,30,679
12,31,582
12,32,538
12,33,457
12,34,350
12,35,361
12,36,258
12,37,226
12,38,211
12,39,158
12,40,112
12,41,93
12,42,56
12,43,37
12,44,20
12,45,8
12,46,7
12,47,5
12,48,6
12,49,6
12,50,1
12,55,4
12,57,1
12,99,2
13,10,1
13,11,16
13,12,74
13,13,294
13,14,1030
13,15,2170
13,16,3335
13,17,4224
13,18,4591
13,19,4706
13,20,4641
13,21,4487
13,22,4368
13,23,4208
13,24,4157
13,25,3990
13,26,3735
13,27,3122
13,28,3213
13,29,3009
13,30,2676
13,31,2493
13,32,2110
13,33,1842
13,34,1598
13,35,1365
13,36,1146
13,37,934
13,38,723
13,39,578
13,40,451
13,41,357
13,42,206
13,43,135
13,44,76
13,45,50
13,46,31
13,47,20
13,48,11
13,49,10
13,50,7
13,51,3
13,52,1
13,54,3
13,55,1
13,56,1
13,57,1
13,58,1
13,62,1
14,11,2
14,12,9
14,13,38
14,14,124
14,15,241
14,16,401
14,17,480
14,18,557
14,19,635
14,20,606
14,21,583
14,22,522
14,23,612
14,24,569
14,25,550
14,26,532
14,27,487
14,28,439
14,29,391
14,30,367
14,31,305
14,32,286
14,33,221
14,34,186
14,35,181
14,36,165
14,37,111
14,38,90
14,39,83
14,40,55
14,41,50
14,42,23
14,43,21
14,44,10
14,45,4
14,46,4
14,47,2
14,48,1
14,51,1
14,56,1
15,10,5
15,11,28
15,12,98
15,13,487
15,14,1676
15,15,3778
15,16,5897
15,17,8047
15,18,9105
15,19,9922
15,20,9600
15,21,9403
15,22,9357
15,23,9017
15,24,8143
15,25,7645
15,26,6870
15,27,6164
15,28,5690
15,29,5309
15,30,4531
15,31,3855
15,32,3318
15,33,2766
15,34,2252
15,35,1956
15,36,1694
15,37,1348
15,38,1120
15,39,815
15,40,690
15,41,475
15,42,342
