locId,ageMother,numInfant
11,13,125
11,17,3340
11,22,6647
11,27,6598
11,32,4700
11,37,2501
11,42,632
11,47,19
11,52,1
12,13,179
12,17,2721
12,22,3738
12,27,3152
12,32,2273
12,37,1417
12,42,424
12,47,28
12,52,3
13,13,689
13,17,12586
13,22,19095
13,27,15766
13,32,10654
13,37,6611
13,42,2027
13,47,129
13,52,20
14,13,61
14,17,1960
14,22,3292
14,27,2727
14,32,1910
14,37,1095
14,42,286
14,47,14
14,52,0
15,13,1107
15,17,22588
15,22,35551
15,27,30086
15,32,19513
15,37,10283
15,42,2775
15,47,190
15,52,29
16,13,115
16,17,2154
16,22,3412
16,27,2962
16,32,2197
16,37,1357
16,42,449
16,47,30
16,52,3
17,13,190
17,17,3432
17,22,5665
17,27,5508
17,32,4313
17,37,2288
17,42,677
17,47,35
17,52,5
21,13,895
21,17,17539
21,22,26870
21,27,22608
21,32,16028
21,37,8702
21,42,2347
21,47,157
21,52,47
22,13,264
22,17,5806
22,22,10482
22,27,10269
22,32,8441
22,37,5051
22,42,1274
22,47,63
22,52,5
23,13,686
23,17,13194
23,22,26457
23,27,28619
23,32,23357
23,37,14453
23,42,4118
23,47,234
23,52,11
24,13,219
24,17,4699
24,22,9343
24,27,9916
24,32,8565
24,37,5468
24,42,1572
24,47,82
24,52,8
25,13,363
25,17,6698
25,22,11998
25,27,12110
25,32,9976
25,37,6275
25,42,1786
25,47,100
25,52,16
26,13,691
26,17,15861
26,22,29633
26,27,29187
26,32,22607
26,37,13835
26,42,3795
26,47,215
26,52,19
27,13,435
27,17,7374
27,22,12571
27,27,11338
27,32,7760
27,37,4689
27,42,1200
27,47,57
27,52,2
28,13,194
28,17,3827
28,22,6701
28,27,6820
28,32,5510
28,37,3749
28,42,1117
28,47,73
28,52,4
29,13,1450
29,17,23090
29,22,40947
29,27,42701
29,32,34438
29,37,23320
29,42,7161
29,47,430
29,52,28
31,13,740
31,17,22732
31,22,52485
31,27,59136
31,32,54117
31,37,35163
31,42,10414
31,47,559
31,52,29
32,13,204
32,17,5467
32,22,11704
32,27,12762
32,32,11585
32,37,7675
32,42,2160
32,47,125
32,52,7
33,13,730
33,17,19073
33,22,43638
33,27,45321
33,32,37516
33,37,24586
33,42,7884
33,47,534
33,52,33
35,13,1329
35,17,41695
35,22,113071
35,27,128968
35,32,118051
35,37,82752
35,42,24804
35,47,1518
35,52,88
41,13,472
41,17,13596
41,22,32698
41,27,37354
41,32,31645
41,37,18723
41,42,5155
41,47,281
41,52,23
42,13,228
42,17,8224
42,22,22158
42,27,25929
42,32,23048
42,37,14298
42,42,4036
42,47,195
42,52,16
43,13,314
43,17,10113
43,22,26299
43,27,30423
43,32,27847
43,37,19263
43,42,5669
43,47,317
43,52,27
50,13,254
50,17,5394
50,22,10035
50,27,10299
50,32,8129
50,37,4736
50,42,1259
50,47,87
50,52,4
51,13,376
51,17,7519
51,22,14801
51,27,15262
51,32,11077
51,37,6317
51,42,1589
51,47,90
51,52,8
52,13,360
52,17,9938
52,22,22249
52,27,23358
52,32,18354
52,37,10493
52,42,2916
52,47,209
52,52,26
53,13,76
53,17,2761
53,22,7144
53,27,8379
53,32,8492
53,37,6628
53,42,2221
53,47,163
53,52,12
