locId,ageMother,numInfant
11,13,170
11,17,3756
11,22,6974
11,27,6514
11,32,4731
11,37,2425
11,42,583
11,47,19
11,52,7
12,13,195
12,17,3072
12,22,3961
12,27,3194
12,32,2398
12,37,1480
12,42,427
12,47,22
12,52,6
13,13,705
13,17,13734
13,22,20160
13,27,16491
13,32,11139
13,37,6465
13,42,1964
13,47,125
13,52,20
14,13,80
14,17,1983
14,22,3316
14,27,2752
14,32,1817
14,37,1031
14,42,326
14,47,15
14,52,2
15,13,1201
15,17,24583
15,22,37178
15,27,30387
15,32,19826
15,37,10386
15,42,2761
15,47,163
15,52,20
16,13,101
16,17,2394
16,22,3658
16,27,3035
16,32,2348
16,37,1451
16,42,437
16,47,28
16,52,1
17,13,222
17,17,3838
17,22,6119
17,27,5708
17,32,4327
17,37,2330
17,42,581
17,47,41
17,52,5
21,13,1077
21,17,20329
21,22,30477
21,27,23809
21,32,16993
21,37,9013
21,42,2229
21,47,139
21,52,41
22,13,339
22,17,7035
22,22,11551
22,27,10468
22,32,8603
22,37,4913
22,42,1250
22,47,62
22,52,2
23,13,846
23,17,14910
23,22,29066
23,27,29884
23,32,24146
23,37,14543
23,42,4049
23,47,240
23,52,15
24,13,296
24,17,5599
24,22,10274
24,27,10792
24,32,8995
24,37,5440
24,42,1470
24,47,86
24,52,6
25,13,403
25,17,8197
25,22,13319
25,27,13319
25,32,10891
25,37,6563
25,42,1868
25,47,120
25,52,20
26,13,869
26,17,18485
26,22,32164
26,27,29851
26,32,23802
26,37,13880
26,42,3833
26,47,239
26,52,17
27,13,523
27,17,8862
27,22,13682
27,27,11404
27,32,8048
27,37,4590
27,42,1168
27,47,67
27,52,2
28,13,246
28,17,4395
28,22,7573
28,27,7191
28,32,5959
28,37,3845
28,42,1055
28,47,69
28,52,5
29,13,1555
29,17,26831
29,22,44875
29,27,43744
29,32,35902
29,37,23908
29,42,7042
29,47,405
29,52,14
31,13,847
31,17,25567
31,22,55205
31,27,60074
31,32,54337
31,37,35749
31,42,9836
31,47,538
31,52,38
32,13,281
32,17,6064
32,22,11961
32,27,12516
32,32,11748
32,37,7360
32,42,2097
32,47,88
32,52,11
33,13,892
33,17,21854
33,22,46703
33,27,46227
33,32,38361
33,37,25407
33,42,7683
33,47,447
33,52,21
35,13,1573
35,17,47065
35,22,117366
35,27,128372
35,32,120899
35,37,82737
35,42,23573
35,47,1261
35,52,65
41,13,588
41,17,15110
41,22,33670
41,27,36461
41,32,31434
41,37,18743
41,42,4900
41,47,239
41,52,14
42,13,251
42,17,8477
42,22,21860
42,27,25124
42,32,22551
42,37,13918
42,42,3735
42,47,183
42,52,16
43,13,419
43,17,11426
43,22,27810
43,27,30419
43,32,28054
43,37,19755
43,42,5473
43,47,266
43,52,19
50,13,294
50,17,5853
50,22,10680
50,27,10658
50,32,8141
50,37,4847
50,42,1207
50,47,50
50,52,12
51,13,343
51,17,7797
51,22,14855
51,27,14303
51,32,11018
51,37,6025
51,42,1563
51,47,92
51,52,14
52,13,418
52,17,11020
52,22,22532
52,27,23322
52,32,18361
52,37,10658
52,42,2717
52,47,151
52,52,11
53,13,102
53,17,3186
53,22,7568
53,27,8977
53,32,8962
53,37,6895
53,42,2056
53,47,133
53,52,9
