locId,ageMother,numInfant
26,30,5045
26,31,3952
26,32,3871
26,33,3551
26,34,2862
26,35,2701
26,36,2088
26,37,1820
26,38,1565
26,39,1237
26,40,872
26,41,605
26,42,518
26,43,350
26,44,229
26,45,137
26,46,67
26,47,35
26,48,29
26,49,23
26,50,3
26,51,2
26,52,1
26,NA,1015
27,10,1
27,11,5
27,12,25
27,13,138
27,14,578
27,15,1396
27,16,2761
27,17,3576
27,18,4281
27,19,4420
27,20,4612
27,21,4418
27,22,4566
27,23,4335
27,24,3885
27,25,3422
27,26,2781
27,27,2490
27,28,2529
27,29,2049
27,30,2003
27,31,1464
27,32,1426
27,33,1303
27,34,1029
27,35,1033
27,36,891
27,37,697
27,38,644
27,39,447
27,40,429
27,41,247
27,42,222
27,43,164
27,44,103
27,45,67
27,46,40
27,47,15
27,48,17
27,49,10
27,50,1
27,52,1
27,53,1
27,58,1
27,NA,994
28,11,4
28,12,15
28,13,65
28,14,313
28,15,742
28,16,1391
28,17,1955
28,18,2345
28,19,2520
28,20,2621
28,21,2519
28,22,2525
28,23,2328
28,24,2292
28,25,2038
28,26,2030
28,27,1758
28,28,1766
28,29,1418
28,30,1408
28,31,1166
28,32,1122
28,33,938
28,34,795
28,35,794
28,36,595
28,37,390
28,38,438
28,39,350
28,40,232
28,41,155
28,42,137
28,43,88
28,44,64
28,45,51
28,46,17
28,47,10
28,48,7
28,49,7
28,51,1
28,52,1
28,NA,1707
29,10,6
29,11,11
29,12,72
29,13,413
29,14,1757
29,15,4676
29,16,8932
29,17,12889
29,18,15877
29,19,17033
29,20,17284
29,21,16303
29,22,15336
29,23,14424
29,24,13161
29,25,11911
29,26,10554
29,27,9340
29,28,8806
29,29,7786
29,30,7170
29,31,5906
29,32,5616
29,33,4996
29,34,4142
29,35,3704
29,36,3074
29,37,2403
29,38,2282
29,39,1820
29,40,1427
29,41,1075
29,42,857
29,43,564
29,44,408
29,45,285
29,46,110
29,47,75
29,48,55
29,49,27
29,50,5
29,51,3
29,52,3
29,53,2
29,54,4
29,56,1
29,57,1
29,58,1
29,NA,10134
31,10,4
31,11,13
31,12,37
31,13,296
31,14,1330
31,15,4026
31,16,8492
31,17,13271
31,18,16577
31,19,18752
31,20,19829
31,21,19585
31,22,18904
31,23,18686
31,24,17726
31,25,16173
31,26,15591
31,27,14322
31,28,13979
31,29,12596
31,30,11748
31,31,9946
31,32,9087
31,33,8218
31,34,6964
31,35,6088
31,36,5027
31,37,4164
31,38,3520
31,39,2672
31,40,1927
31,41,1274
31,42,1011
31,43,642
31,44,393
31,45,200
31,46,105
31,47,57
31,48,31
31,49,17
31,50,4
31,51,4
31,52,2
31,53,2
31,54,1
31,55,1
31,NA,4457
32,11,1
32,12,11
32,13,69
32,14,380
32,15,1049
32,16,2044
32,17,3041
32,18,3604
32,19,3949
32,20,4102
32,21,4095
32,22,4013
32,23,3814
32,24,3625
32,25,3106
32,26,3042
32,27,2869
32,28,2701
32,29,2249
32,30,2214
32,31,1740
32,32,1611
32,33,1432
32,34,1234
32,35,971
32,36,823
32,37,635
32,38,566
32,39,431
32,40,286
32,41,214
32,42,144
32,43,112
32,44,63
32,45,29
32,46,22
32,47,13
32,48,5
32,49,8
32,54,1
32,NA,482
33,10,3
33,11,10
33,12,65
33,13,374
33,14,1640
33,15,4433
33,16,8450
33,17,12232
33,18,13931
33,19,15356
33,20,16029
33,21,16215
33,22,16164
33,23,15683
33,24,14770
33,25,14186
33,26,13665
33,27,12839
33,28,12415
33,29,11084
33,30,10427
33,31,8822
33,32,8170
33,33,7472
33,34,6699
33,35,5912
33,36,4734
33,37,3899
33,38,3349
33,39,2568
33,40,1770
33,41,1194
33,42,884
33,43,488
33,44,299
33,45,130
33,46,59
33,47,22
33,48,20
33,49,9
33,50,1
33,51,5
33,52,2
33,53,1
33,54,1
33,NA,1732
35,11,2
35,12,63
35,13,683
35,14,3323
35,15,9827
35,16,20926
35,17,29860
35,18,35657
35,19,40193
35,20,42597
35,21,43162
35,22,42950
35,23,42610
35,24,41217
35,25,39254
35,26,37957
35,27,36036
35,28,34266
35,29,31064
35,30,29167
35,31,25516
35,32,23212
35,33,20688
35,34,17773
35,35,15556
35,36,12534
35,37,9874
35,38,8034
35,39,6147
35,40,4450
35,41,3082
35,42,2072
35,43,1258
35,44,721
35,45,380
35,46,188
35,47,92
35,48,50
35,49,25
35,50,10
35,51,8
35,52,7
35,53,5
35,54,1
35,55,2
35,56,1
35,NA,1928
41,10,2
41,11,8
41,12,43
41,13,235
41,14,1199
41,15,3358
41,16,6534
41,17,9074
41,18,10320
41,19,11267
41,20,11509
41,21,11497
41,22,11294
41,23,10956
41,24,10524
41,25,9762
41,26,9143
41,27,8870
41,28,8382
41,29,7705
41,30,7101
41,31,5934
41,32,5561
41,33,4841
41,34,4255
41,35,3574
41,36,2954
41,37,2425
41,38,2033
41,39,1619
41,40,1193
41,41,749
41,42,608
41,43,372
41,44,211
41,45,151
41,46,72
41,47,35
41,48,25
41,49,15
41,50,2
41,51,1
41,52,1
41,53,1
41,54,1
41,NA,1259
42,10,1
42,12,10
42,13,93
42,14,522
42,15,1479
42,16,2895
42,17,4392
42,18,5023
42,19,5701
42,20,5741
42,21,5779
42,22,5428
42,23,5589
42,24,5430
42,25,5226
42,26,5117
42,27,4782
42,28,4610
42,29,4363
42,30,3971
42,31,3555
42,32,3341
42,33,3042
42,34,2537
42,35,2206
42,36,1962
42,37,1579
42,38,1307
42,39,967
42,40,705
42,41,513
42,42,360
42,43,223
42,44,148
42,45,64
42,46,35
42,47,12
42,48,9
42,49,4
42,52,2
42,NA,131
43,10,1
43,11,6
43,12,38
43,13,234
43,14,1137
43,15,3121
43,16,5882
43,17,8081
43,18,8881
43,19,9754
43,20,9879
43,21,9757
43,22,9531
43,23,9408
43,24,9366
43,25,8844
43,26,8746
43,27,8496
43,28,8332
43,29,7945
43,30,7595
43,31,6824
43,32,6494
43,33,6263
43,34,5630
43,35,4970
43,36,4435
43,37,3651
43,38,3178
43,39,2435
43,40,1758
43,41,1228
43,42,936
43,43,571
43,44,319
43,45,174
43,46,82
43,47,35
43,48,21
43,49,11
43,50,1
43,51,3
43,52,2
43,53,1
43,54,1
43,55,1
43,56,1
43,NA,738
50,10,1
50,11,1
50,12,18
50,13,125
50,14,449
50,15,998
50,16,1802
50,17,2524
50,18,2895
50,19,2897
50,20,3007
50,21,2844
50,22,2720
50,23,2585
50,24,2408
50,25,2190
50,26,1984
50,27,1764
50,28,1672
50,29,1423
50,30,1243
50,31,1008
50,32,887
50,33,795
50,34,653
50,35,526
50,36,428
50,37,327
50,38,350
50,39,217
50,40,159
50,41,91
50,42,83
50,43,54
50,44,22
50,45,16
50,46,6
50,47,4
50,48,5
50,49,3
50,50,1
50,52,1
50,56,1
50,57,1
50,NA,671
51,10,2
51,12,25
51,13,119
51,14,500
51,15,1293
51,16,2256
51,17,3053
51,18,3597
51,19,3839
51,20,3847
51,21,3798
51,22,3503
51,23,3323
51,24,2934
51,25,2485
51,26,2288
51,27,1874
51,28,1803
51,29,1431
51,30,1330
51,31,1013
51,32,860
51,33,725
51,34,601
51,35,486
51,36,449
51,37,319
51,38,284
51,39,223
51,40,150
51,41,91
51,42,87
51,43,47
51,44,24
51,45,16
51,46,6
51,47,3
51,48,2
51,50,3
51,53,1
51,NA,243
52,10,2
52,11,2
52,12,18
52,13,154
52,14,695
52,15,1867
52,16,3594
52,17,5243
52,18,6086
52,19,7080
52,20,7171
52,21,7129
52,22,7033
52,23,6591
52,24,6064
52,25,5211
52,26,4500
52,27,4047
52,28,3464
52,29,3214
52,30,2690
52,31,2099
52,32,1894
52,33,1547
52,34,1225
52,35,1085
52,36,796
52,37,632
52,38,534
52,39,414
52,40,280
52,41,170
52,42,132
52,43,78
52,44,53
52,45,29
52,46,12
52,47,8
52,48,4
52,49,4
52,NA,1166
53,11,3
53,12,8
53,13,49
53,14,223
53,15,661
53,16,1306
53,17,2115
53,18,2583
53,19,2977
53,20,3240
53,21,3262
53,22,3145
53,23,3156
53,24,3079
53,25,2839
53,26,2536
53,27,2454
53,28,2290
53,29,2177
53,30,1921
53,31,1639
53,32,1470
53,33,1287
53,34,1086
53,35,942
53,36,771
53,37,514
53,38,423
53,39,316
53,40,235
53,41,155
53,42,100
53,43,64
53,44,44
53,45,16
53,46,7
53,47,4
53,48,2
53,49,2
53,54,2
53,NA,246
