locId,ageMother,numInfant
11,12,14
11,13,46
11,14,285
11,15,707
11,16,1205
11,17,1660
11,18,1909
11,19,2325
11,20,2466
11,21,2230
11,22,2267
11,23,2022
11,24,1806
11,25,1618
11,26,1423
11,27,1286
11,28,1002
11,29,894
11,30,743
11,31,581
11,32,534
11,33,422
11,34,325
11,35,295
11,36,217
11,37,215
11,38,168
11,39,123
11,40,100
11,41,74
11,42,38
11,43,32
11,44,15
11,45,11
11,46,6
11,47,6
11,48,2
11,NA,164
12,11,2
12,12,4
12,13,55
12,14,166
12,15,454
12,16,756
12,17,1043
12,18,1131
12,19,1158
12,20,1221
12,21,1143
12,22,1113
12,23,970
12,24,846
12,25,795
12,26,707
12,27,643
12,28,594
12,29,476
12,30,437
12,31,301
12,32,339
12,33,260
12,34,219
12,35,192
12,36,167
12,37,135
12,38,119
12,39,104
12,40,88
12,41,56
12,42,58
12,43,35
12,44,12
12,45,12
12,46,6
12,47,1
12,48,3
12,49,6
12,51,1
12,NA,13
13,11,4
13,12,24
13,13,183
13,14,714
13,15,1874
13,16,3216
13,17,4294
13,18,4759
13,19,5067
13,20,5339
13,21,4953
13,22,5199
13,23,4690
13,24,4034
13,25,3627
13,26,3230
13,27,2801
13,28,2603
13,29,2197
13,30,2020
13,31,1516
13,32,1542
13,33,1138
13,34,1025
13,35,868
13,36,810
13,37,627
13,38,642
13,39,464
13,40,337
13,41,225
13,42,200
13,43,135
13,44,74
13,45,52
13,46,29
13,47,9
13,48,15
13,49,8
13,50,2
13,51,1
13,56,2
13,NA,122
14,12,9
14,13,48
14,14,105
14,15,257
14,16,419
14,17,484
14,18,595
14,19,681
14,20,666
14,21,604
14,22,633
14,23,582
14,24,513
14,25,490
14,26,429
14,27,370
14,28,363
14,29,280
14,30,253
14,31,182
14,32,203
14,33,169
14,34,131
14,35,105
14,36,95
14,37,79
14,38,68
14,39,63
14,40,39
14,41,20
14,42,26
14,43,13
14,44,3
14,45,5
14,46,4
14,49,1
14,NA,3
15,10,4
15,11,6
15,12,61
15,13,327
15,14,1469
15,15,3613
15,16,6373
15,17,8575
15,18,9869
15,19,11181
15,20,11449
15,21,10702
15,22,10108
15,23,8940
15,24,7777
15,25,6755
15,26,5805
15,27,5160
15,28,4553
15,29,3739
15,30,3285
15,31,2637
15,32,2592
15,33,2049
15,34,1580
15,35,1384
15,36,1296
15,37,1019
15,38,967
15,39,719
15,40,589
15,41,348
15,42,357
15,43,223
15,44,148
15,45,90
15,46,40
15,47,26
15,48,25
15,49,11
15,50,1
15,52,1
15,57,1
15,99,145
15,NA,1
16,12,7
16,13,36
16,14,130
16,15,311
16,16,575
16,17,791
16,18,931
16,19,1003
16,20,1056
16,21,962
16,22,969
16,23,880
16,24,839
16,25,748
16,26,690
16,27,639
16,28,547
16,29,462
16,30,404
16,31,358
16,32,362
16,33,308
16,34,216
16,35,176
16,36,188
16,37,136
16,38,115
16,39,115
16,40,73
16,41,53
16,42,44
16,43,17
16,44,13
16,45,14
16,46,5
16,47,4
16,48,1
16,49,4
16,50,1
16,NA,13
17,11,3
17,12,16
17,13,76
17,14,322
17,15,685
17,16,1244
17,17,1677
17,18,1906
17,19,2195
17,20,2219
17,21,2051
17,22,2036
17,23,1761
17,24,1569
17,25,1402
17,26,1183
17,27,1036
