state,Year,Age,severe,numcase
11,2000,2,Mild,12
11,2000,3,Mild,9
11,2000,4,Mild,24
11,2000,5,Mild,19
11,2000,6,Mild,26
11,2000,7,Mild,27
11,2000,8,Mild,27
11,2000,9,Mild,28
11,2000,10,Mild,31
11,2000,11,Mild,33
11,2000,12,Mild,47
11,2000,12,Severe,1
11,2000,13,Mild,39
11,2000,13,Severe,1
11,2000,14,Mild,48
11,2000,15,Mild,40
11,2000,16,Mild,37
11,2000,17,Mild,41
11,2000,18,Mild,68
11,2000,19,Mild,63
11,2000,19,Severe,1
11,2000,20,Mild,62
11,2000,20,Severe,1
11,2000,21,Mild,54
11,2000,22,Mild,72
11,2000,22,Severe,5
11,2000,23,Mild,47
11,2000,23,Severe,1
11,2000,24,Mild,67
11,2000,25,Mild,65
11,2000,26,Mild,69
11,2000,26,Severe,2
11,2000,27,Mild,64
11,2000,28,Mild,76
11,2000,28,Severe,3
11,2000,29,Mild,67
11,2000,29,Severe,1
11,2000,30,Mild,74
11,2000,30,Severe,1
11,2000,31,Mild,70
11,2000,32,Mild,71
11,2000,32,Severe,3
11,2000,33,Mild,68
11,2000,34,Mild,73
11,2000,35,Mild,66
11,2000,35,Severe,1
11,2000,36,Mild,58
11,2000,36,Severe,2
11,2000,37,Mild,67
11,2000,37,Severe,1
11,2000,38,Mild,64
11,2000,39,Mild,62
11,2000,39,Severe,1
11,2000,40,Mild,45
11,2000,40,Severe,1
11,2000,41,Mild,52
11,2000,41,Severe,3
11,2000,42,Mild,66
11,2000,43,Mild,40
11,2000,44,Mild,54
11,2000,44,Severe,1
11,2000,45,Mild,37
11,2000,45,Severe,1
11,2000,46,Mild,43
11,2000,47,Mild,29
11,2000,48,Mild,33
11,2000,49,Mild,32
11,2000,49,Severe,2
11,2000,50,Mild,35
11,2000,50,Severe,1
11,2000,51,Mild,26
11,2000,52,Mild,34
11,2000,53,Mild,24
11,2000,54,Mild,26
11,2000,54,Severe,1
11,2000,55,Mild,26
11,2000,56,Mild,18
11,2000,56,Severe,1
11,2000,57,Mild,14
11,2000,58,Mild,20
11,2000,59,Mild,7
11,2000,60,Mild,22
11,2000,61,Mild,15
11,2000,62,Mild,20
11,2000,62,Severe,1
11,2000,63,Mild,14
11,2000,64,Mild,19
11,2000,65,Mild,11
11,2000,66,Mild,12
11,2000,67,Mild,7
11,2000,68,Mild,7
11,2000,69,Mild,5
11,2000,70,Mild,6
11,2000,70,Severe,1
11,2000,71,Mild,4
11,2000,72,Mild,5
11,2000,73,Mild,3
11,2000,74,Mild,6
11,2000,75,Mild,3
11,2000,76,Mild,3
11,2000,77,Mild,2
11,2000,78,Mild,2
11,2000,79,Mild,1
11,2000,80,Mild,4
11,2000,81,Mild,1
11,2000,82,Mild,1
11,2001,2,Mild,12
11,2001,3,Mild,12
11,2001,4,Mild,9
11,2001,5,Mild,13
11,2001,6,Mild,14
11,2001,7,Mild,13
11,2001,8,Mild,19
11,2001,9,Mild,24
11,2001,10,Mild,16
11,2001,11,Mild,26
11,2001,12,Mild,24
11,2001,13,Mild,26
11,2001,14,Mild,31
11,2001,15,Mild,23
11,2001,16,Mild,37
11,2001,17,Mild,37
11,2001,18,Mild,35
