state,Year,Age,severe,numcase
41,2000,2,Mild,6
41,2000,3,Mild,5
41,2000,4,Mild,9
41,2000,5,Mild,10
41,2000,6,Mild,5
41,2000,7,Mild,5
41,2000,8,Mild,8
41,2000,9,Mild,6
41,2000,10,Mild,16
41,2000,11,Mild,19
41,2000,12,Mild,17
41,2000,13,Mild,25
41,2000,14,Mild,22
41,2000,15,Mild,17
41,2000,16,Mild,24
41,2000,17,Mild,26
41,2000,18,Mild,31
41,2000,19,Mild,36
41,2000,20,Mild,30
41,2000,21,Mild,31
41,2000,22,Mild,37
41,2000,23,Mild,32
41,2000,24,Mild,28
41,2000,25,Mild,31
41,2000,26,Mild,23
41,2000,27,Mild,37
41,2000,28,Mild,40
41,2000,29,Mild,29
41,2000,30,Mild,32
41,2000,31,Mild,49
41,2000,32,Mild,36
41,2000,33,Mild,32
41,2000,34,Mild,35
41,2000,35,Mild,35
41,2000,36,Mild,28
41,2000,37,Mild,27
41,2000,38,Mild,30
41,2000,39,Mild,28
41,2000,40,Mild,29
41,2000,41,Mild,24
41,2000,42,Mild,23
41,2000,43,Mild,28
41,2000,44,Mild,14
41,2000,45,Mild,24
41,2000,46,Mild,16
41,2000,47,Mild,13
41,2000,48,Mild,15
41,2000,49,Mild,13
41,2000,49,Severe,1
41,2000,50,Mild,21
41,2000,51,Mild,23
41,2000,52,Mild,13
41,2000,53,Mild,11
41,2000,54,Mild,10
41,2000,55,Mild,12
41,2000,56,Mild,8
41,2000,57,Mild,9
41,2000,58,Mild,11
41,2000,59,Mild,10
41,2000,60,Mild,4
41,2000,61,Mild,13
41,2000,62,Mild,4
41,2000,63,Mild,5
41,2000,64,Mild,4
41,2000,65,Mild,5
41,2000,66,Mild,4
41,2000,67,Mild,3
41,2000,68,Mild,5
41,2000,69,Mild,2
41,2000,70,Mild,3
41,2000,71,Mild,2
41,2000,72,Mild,2
41,2000,73,Mild,1
41,2000,74,Mild,2
41,2000,75,Mild,1
41,2000,76,Mild,1
41,2000,78,Mild,2
41,2000,81,Mild,1
41,2000,82,Mild,1
41,2000,99,Mild,1
41,2001,2,Mild,3
41,2001,3,Mild,6
41,2001,4,Mild,6
41,2001,5,Mild,11
41,2001,6,Mild,7
41,2001,7,Mild,16
41,2001,8,Mild,6
41,2001,9,Mild,14
41,2001,10,Mild,16
41,2001,11,Mild,17
41,2001,12,Mild,13
41,2001,13,Mild,19
41,2001,14,Mild,16
41,2001,15,Mild,20
41,2001,16,Mild,27
41,2001,17,Mild,34
41,2001,18,Mild,38
41,2001,19,Mild,34
41,2001,20,Mild,25
41,2001,21,Mild,33
41,2001,22,Mild,28
41,2001,23,Mild,32
41,2001,24,Mild,36
41,2001,25,Mild,28
41,2001,26,Mild,29
41,2001,27,Mild,36
41,2001,28,Mild,33
41,2001,29,Mild,32
41,2001,30,Mild,34
41,2001,31,Mild,49
41,2001,32,Mild,38
41,2001,33,Mild,27
41,2001,34,Mild,39
41,2001,35,Mild,49
41,2001,36,Mild,31
41,2001,37,Mild,32
41,2001,38,Mild,33
41,2001,39,Mild,31
41,2001,40,Mild,34
41,2001,41,Mild,34
41,2001,42,Mild,32
41,2001,43,Mild,31
41,2001,44,Mild,35
41,2001,45,Mild,32
41,2001,46,Mild,35
41,2001,47,Mild,21
41,2001,48,Mild,36
41,2001,49,Mild,19
41,2001,50,Mild,22
41,2001,51,Mild,15
41,2001,52,Mild,19
41,2001,53,Mild,12
41,2001,54,Mild,18
41,2001,55,Mild,10
41,2001,56,Mild,20
41,2001,56,Severe,1
41,2001,57,Mild,12
41,2001,58,Mild,18
41,2001,59,Mild,14
41,2001,60,Mild,7
41,2001,61,Mild,10
41,2001,62,Mild,8
41,2001,63,Mild,13
41,2001,64,Mild,10
41,2001,65,Mild,4
41,2001,66,Mild,14
41,2001,67,Mild,3
41,2001,68,Mild,13
41,2001,69,Mild,5
41,2001,70,Mild,3
41,2001,71,Mild,7
41,2001,72,Mild,4
41,2001,73,Mild,3
41,2001,74,Mild,3
41,2001,75,Mild,1
41,2001,76,Mild,2
41,2001,78,Mild,3
41,2001,79,Mild,1
41,2001,82,Mild,1
41,2001,83,Mild,1
41,2001,84,Mild,1
41,2001,85,Mild,1
41,2001,86,Mild,2
41,2002,2,Mild,19
41,2002,3,Mild,26
41,2002,4,Mild,25
41,2002,5,Mild,45
41,2002,6,Mild,46
41,2002,7,Mild,45
41,2002,8,Mild,52
41,2002,9,Mild,70
41,2002,10,Mild,66
41,2002,10,Severe,1
41,2002,11,Mild,93
41,2002,12,Mild,91
41,2002,13,Mild,121
41,2002,14,Mild,142
41,2002,14,Severe,1
41,2002,15,Mild,127
41,2002,15,Severe,1
41,2002,16,Mild,157
41,2002,17,Mild,142
41,2002,17,Severe,2
41,2002,18,Mild,138
41,2002,19,Mild,169
41,2002,20,Mild,168
41,2002,20,Severe,1
41,2002,21,Mild,159
41,2002,22,Mild,135
41,2002,23,Mild,137
41,2002,24,Mild,128
41,2002,24,Severe,1
41,2002,25,Mild,153
41,2002,26,Mild,152
41,2002,27,Mild,148
41,2002,28,Mild,134
41,2002,28,Severe,1
41,2002,29,Mild,148
41,2002,30,Mild,136
41,2002,31,Mild,163
41,2002,32,Mild,150
41,2002,33,Mild,143
41,2002,34,Mild,159
41,2002,34,Severe,1
41,2002,35,Mild,162
41,2002,35,Severe,1
41,2002,36,Mild,166
41,2002,37,Mild,143
41,2002,38,Mild,134
41,2002,39,Mild,145
41,2002,40,Mild,131
41,2002,41,Mild,123
41,2002,41,Severe,1
41,2002,42,Mild,120
41,2002,43,Mild,110
41,2002,44,Mild,105
41,2002,45,Mild,108
41,2002,46,Mild,108
41,2002,47,Mild,125
41,2002,48,Mild,116
41,2002,48,Severe,1
41,2002,49,Mild,82
41,2002,50,Mild,91
41,2002,51,Mild,104
41,2002,52,Mild,76
41,2002,53,Mild,85
41,2002,54,Mild,75
41,2002,55,Mild,75
41,2002,56,Mild,73
41,2002,57,Mild,46
41,2002,58,Mild,55
41,2002,59,Mild,52
41,2002,60,Mild,48
41,2002,61,Mild,43
41,2002,62,Mild,31
41,2002,63,Mild,38
41,2002,64,Mild,24
41,2002,65,Mild,36
41,2002,66,Mild,28
41,2002,67,Mild,21
41,2002,68,Mild,23
41,2002,69,Mild,19
41,2002,70,Mild,21
41,2002,71,Mild,14
41,2002,72,Mild,14
