state,Year,Age,severe,numcase
31,2000,2,Mild,1
31,2000,3,Mild,1
31,2000,4,Mild,4
31,2000,5,Mild,9
31,2000,6,Mild,8
31,2000,7,Mild,9
31,2000,8,Mild,9
31,2000,9,Mild,13
31,2000,10,Mild,15
31,2000,11,Mild,16
31,2000,12,Mild,15
31,2000,13,Mild,18
31,2000,14,Mild,26
31,2000,15,Mild,25
31,2000,16,Mild,30
31,2000,17,Mild,26
31,2000,18,Mild,35
31,2000,19,Mild,42
31,2000,20,Mild,37
31,2000,21,Mild,32
31,2000,22,Mild,34
31,2000,22,Severe,1
31,2000,23,Mild,38
31,2000,24,Mild,32
31,2000,25,Mild,48
31,2000,26,Mild,33
31,2000,27,Mild,40
31,2000,28,Mild,25
31,2000,29,Mild,28
31,2000,30,Mild,40
31,2000,30,Severe,1
31,2000,31,Mild,31
31,2000,32,Mild,33
31,2000,33,Mild,23
31,2000,34,Mild,36
31,2000,35,Mild,36
31,2000,36,Mild,45
31,2000,37,Mild,39
31,2000,38,Mild,29
31,2000,39,Mild,27
31,2000,40,Mild,33
31,2000,41,Mild,30
31,2000,42,Mild,28
31,2000,43,Mild,26
31,2000,44,Mild,26
31,2000,45,Mild,30
31,2000,46,Mild,17
31,2000,47,Mild,20
31,2000,48,Mild,20
31,2000,49,Mild,28
31,2000,50,Mild,12
31,2000,51,Mild,24
31,2000,52,Mild,9
31,2000,53,Mild,17
31,2000,54,Mild,15
31,2000,55,Mild,13
31,2000,56,Mild,14
31,2000,57,Mild,14
31,2000,57,Severe,1
31,2000,58,Mild,7
31,2000,59,Mild,13
31,2000,60,Mild,9
31,2000,61,Mild,9
31,2000,62,Mild,8
31,2000,63,Mild,7
31,2000,64,Mild,1
31,2000,65,Mild,3
31,2000,66,Mild,9
31,2000,66,Severe,1
31,2000,67,Mild,5
31,2000,69,Mild,1
31,2000,70,Mild,3
31,2000,71,Mild,3
31,2000,72,Mild,1
31,2000,73,Mild,1
31,2000,74,Mild,3
31,2000,75,Mild,3
31,2000,79,Mild,3
31,2000,80,Mild,1
31,2000,82,Mild,1
31,2000,85,Mild,1
31,2001,2,Mild,76
31,2001,3,Mild,74
31,2001,4,Mild,94
31,2001,5,Mild,132
31,2001,6,Mild,130
31,2001,7,Mild,148
31,2001,8,Mild,138
31,2001,9,Mild,208
31,2001,9,Severe,1
31,2001,10,Mild,250
31,2001,11,Mild,286
31,2001,12,Mild,327
31,2001,12,Severe,1
31,2001,13,Mild,374
31,2001,13,Severe,2
31,2001,14,Mild,414
31,2001,15,Mild,437
31,2001,16,Mild,439
31,2001,17,Mild,418
31,2001,18,Mild,528
31,2001,19,Mild,592
31,2001,19,Severe,3
31,2001,20,Mild,547
31,2001,21,Mild,562
31,2001,21,Severe,2
31,2001,22,Mild,534
31,2001,22,Severe,1
31,2001,23,Mild,569
31,2001,24,Mild,561
31,2001,24,Severe,2
31,2001,25,Mild,549
31,2001,26,Mild,525
31,2001,26,Severe,1
31,2001,27,Mild,495
31,2001,27,Severe,1
31,2001,28,Mild,532
31,2001,28,Severe,2
31,2001,29,Mild,518
31,2001,30,Mild,522
31,2001,30,Severe,1
31,2001,31,Mild,546
31,2001,31,Severe,2
31,2001,32,Mild,511
31,2001,33,Mild,513
31,2001,34,Mild,496
31,2001,34,Severe,1
31,2001,35,Mild,518
31,2001,36,Mild,532
31,2001,37,Mild,529
31,2001,37,Severe,2
31,2001,38,Mild,454
31,2001,38,Severe,2
31,2001,39,Mild,448
31,2001,39,Severe,1
31,2001,40,Mild,435
31,2001,41,Mild,473
31,2001,42,Mild,483
31,2001,42,Severe,1
31,2001,43,Mild,425
31,2001,44,Mild,435
31,2001,45,Mild,415
31,2001,46,Mild,384
31,2001,46,Severe,1
31,2001,47,Mild,311
31,2001,48,Mild,348
31,2001,48,Severe,1
31,2001,49,Mild,341
31,2001,50,Mild,315
31,2001,51,Mild,293
31,2001,52,Mild,284
31,2001,53,Mild,295
31,2001,53,Severe,1
31,2001,54,Mild,236
31,2001,54,Severe,1
31,2001,55,Mild,258
