state,Year,Age,severe,numcase
29,2000,2,Mild,78
29,2000,3,Mild,92
29,2000,4,Mild,79
29,2000,5,Mild,69
29,2000,6,Mild,74
29,2000,7,Mild,75
29,2000,8,Mild,86
29,2000,8,Severe,1
29,2000,9,Mild,84
29,2000,10,Mild,99
29,2000,11,Mild,102
29,2000,12,Mild,84
29,2000,12,Severe,1
29,2000,13,Mild,96
29,2000,14,Mild,109
29,2000,15,Mild,112
29,2000,16,Mild,117
29,2000,17,Mild,112
29,2000,17,Severe,1
29,2000,18,Mild,108
29,2000,19,Mild,125
29,2000,20,Mild,180
29,2000,21,Mild,109
29,2000,22,Mild,127
29,2000,23,Mild,122
29,2000,24,Mild,132
29,2000,25,Mild,138
29,2000,26,Mild,101
29,2000,27,Mild,134
29,2000,28,Mild,107
29,2000,29,Mild,109
29,2000,30,Mild,126
29,2000,31,Mild,145
29,2000,32,Mild,131
29,2000,33,Mild,99
29,2000,34,Mild,145
29,2000,35,Mild,127
29,2000,36,Mild,125
29,2000,37,Mild,99
29,2000,38,Mild,119
29,2000,39,Mild,90
29,2000,40,Mild,80
29,2000,41,Mild,96
29,2000,42,Mild,88
29,2000,43,Mild,84
29,2000,44,Mild,81
29,2000,45,Mild,67
29,2000,46,Mild,75
29,2000,47,Mild,58
29,2000,48,Mild,86
29,2000,49,Mild,61
29,2000,50,Mild,60
29,2000,50,Severe,1
29,2000,51,Mild,57
29,2000,52,Mild,61
29,2000,53,Mild,45
29,2000,54,Mild,47
29,2000,55,Mild,45
29,2000,56,Mild,46
29,2000,57,Mild,35
29,2000,58,Mild,36
29,2000,59,Mild,27
29,2000,60,Mild,40
29,2000,61,Mild,43
29,2000,62,Mild,25
29,2000,63,Mild,35
29,2000,64,Mild,33
29,2000,65,Mild,29
29,2000,66,Mild,29
29,2000,67,Mild,21
29,2000,68,Mild,26
29,2000,69,Mild,20
29,2000,70,Mild,16
29,2000,71,Mild,17
29,2000,72,Mild,15
29,2000,73,Mild,17
29,2000,74,Mild,10
29,2000,75,Mild,7
29,2000,76,Mild,7
29,2000,77,Mild,14
29,2000,78,Mild,11
29,2000,79,Mild,9
29,2000,80,Mild,7
29,2000,81,Mild,6
29,2000,82,Mild,5
29,2000,83,Mild,2
29,2000,84,Mild,7
29,2000,85,Mild,2
29,2000,86,Mild,2
29,2000,87,Mild,2
29,2000,88,Mild,4
29,2000,89,Mild,3
29,2000,90,Mild,3
29,2000,91,Mild,1
29,2000,92,Mild,1
29,2000,93,Mild,2
29,2001,1,Mild,1
29,2001,2,Mild,141
29,2001,3,Mild,149
29,2001,4,Mild,145
29,2001,5,Mild,135
29,2001,5,Severe,1
29,2001,6,Mild,151
29,2001,7,Mild,168
29,2001,8,Mild,177
29,2001,9,Mild,177
29,2001,10,Mild,188
29,2001,11,Mild,230
29,2001,11,Severe,1
29,2001,12,Mild,269
29,2001,13,Mild,304
29,2001,13,Severe,2
29,2001,14,Mild,299
29,2001,15,Mild,340
29,2001,16,Mild,361
29,2001,17,Mild,381
29,2001,18,Mild,390
29,2001,19,Mild,436
29,2001,19,Severe,1
29,2001,20,Mild,379
29,2001,21,Mild,443
29,2001,21,Severe,1
29,2001,22,Mild,384
29,2001,22,Severe,2
29,2001,23,Mild,418
29,2001,23,Severe,1
29,2001,24,Mild,406
29,2001,25,Mild,418
29,2001,25,Severe,1
29,2001,26,Mild,405
29,2001,26,Severe,1
29,2001,27,Mild,401
