"V1","V2","V3","V4","V5","V6"
0.675905338777964,0.324094661222036,0.159994912067861,0.179526696978737,0.0166409091138736,0.020402892920312
0.449863117647335,0.550136882352665,0.140343625624318,0.174169267890655,0.0192148589614563,0.0278912645152071
0.475197966774859,0.524802033225141,0.014545761014527,0.0183457450117423,0.00234883552547921,0.00340366081192549
0.211430631955707,0.788569368044293,0.0633279528675069,0.0523278131421885,0.0106173798325951,0.00660604412053351
0.184166635723031,0.815833364276969,0.119813992500755,0.104932095907587,0.0192462748736285,0.0121151456592905
0.267124649554214,0.732875350445786,0.070521334496478,0.0665623662499142,0.0165625203464975,0.0107181840035849
0.217699626369061,0.782300373630939,0.0803520565659609,0.0806066714940798,0.00910308946246461,0.0164034588014677
0.93049919685819,0.0695008031418095,0.109428107764041,0.138145268367653,0.0388539304354127,0.0143399755476469
0.787738971315195,0.212261028684805,0.0720359221134877,0.0677068351241941,0.0170172665950126,0.00960711632615415
0.16693557447344,0.83306442552656,0.127249521690074,0.137894930899691,0.0177443153150477,0.0333015962645416
0.0406899892005485,0.959310010799451,0.078906228285441,0.1371796048973,0.0177734030309758,0.0388606939382629
0.713737987368697,0.286262012631303,0.0928203770167944,0.136864731430657,0.0291944806921807,0.04104604701205
0.327581039109347,0.672418960890653,0.17079677477066,0.221881252577987,0.0327019216186748,0.0529344554334643
0.69324063779454,0.30675936220546,0.378508830586792,0.310366864863835,0.0837448917972667,0.0633780334901728
0.963154812325099,0.0368451876749012,0.265030784952528,0.305736807202012,0.0487737314630961,0.0154558152765074
0.151066854369504,0.848933145630496,0.364395574256721,0.377215812550877,0.0832509890101279,0.0473989067056973
0.668765278985575,0.331234721014425,0.190227459097497,0.224954423656644,0.0255269698037881,0.0407269493992596
0.863370287259975,0.136629712740025,0.00867429891354002,0.0122039336885537,0.00220720188487632,0.00335794015674181
0.747225513975786,0.252774486024214,0.0426156653467163,0.054006520933677,0.00671487863423588,0.0110820173130964
0.455630378765789,0.544369621234211,0.211807870693615,0.190498974616467,0.0364923699584774,0.0206249512143402
0.342250504435514,0.657749495564486,0.271543341047573,0.18046019082308,0.0710202780507766,0.0483630610201692
0.442924181448767,0.557075818551233,0.113408175956058,0.14933165118507,0.0297834274736143,0.0390133877809963
0.990586820922724,0.00941317907727568,0.256242403273028,0.3114867248328,0.112159957325075,0.0119102119473991
0.299769724890953,0.700230275109047,0.0122066513217351,0.00507493067002272,0.00579099186804823,0.00243575458342347
0.396896187437837,0.603103812562163,0.0103495062282565,0.0210007563447686,0.00347728769334909,0.00797220898614158
0.41984306197696,0.58015693802304,0.025242658332528,0.0367881525084462,0.00479303384510251,0.00950628231182912
0.449523228549101,0.550476771450899,0.0137509710255617,0.0199047926458277,0.00270668150329171,0.00497242578273991
0.333826067593574,0.666173932406426,0.0249223810867962,0.0203200397978724,0.00531232500794672,0.00436708438496192
0.254812703357014,0.745187296642986,0.0603763099474701,0.0672918148702928,0.0111809277202423,0.0138760320402567
0.104127954437018,0.895872045562982,0.035603496223788,0.0301161301045175,0.00598568922930918,0.00498619646654215
0.992971018068717,0.0070289819312825,0.0768953110257846,0.111350703775295,0.0119747273247572,0.00803686568726021
0.977205681454096,0.0227943185459042,0.0704395032076105,0.0751860140375201,0.0133517353819999,0.0225694315869015
0.257017596043147,0.742982403956853,0.0157582963175572,0.0136161410224812,0.00340439509312519,0.00278712214704463
0.287895189677515,0.712104810322485,0.0381302659868366,0.0456872303445216,0.00895526190613398,0.00992724857222087
0.990369415792057,0.00963058420794263,0.0611074572908661,0.0916801213477412,0.0137929127009924,0.00892261213049418
0.595411455206641,0.404588544793359,0.0282687915957047,0.0366986538085634,0.00633141573670556,0.00843843904963947
0.600650846939349,0.399349153060651,0.0421964949694542,0.0541911272031459,0.00939370384315813,0.012087787827194
0.514959003899341,0.485040996100659,0.0280200012740399,0.0463085900746451,0.00983082715574999,0.0149381158846027
0.973381947250018,0.0266180527499816,0.118662399668297,0.156459288110759,0.0189622971629783,0.0157954363316253
0.225754117586637,0.774245882413363,0.119769488688878,0.125663056262877,0.0138116997613875,0.0234296555408752
0.402052983801442,0.597947016198558,0.150958264241487,0.211930771076131,0.0316187392212875,0.0363077775364851
0.335583506401114,0.664416493598886,0.0622845993867017,0.107428743312463,0.014660961652792,0.0250132724579605
0.843306803751561,0.156693196248439,0.121173805899638,0.155342481872147,0.0208719955000406,0.0327032781103142
0.787891327756744,0.212108672243256,0.390573940604111,0.443466557927541,0.0599746566317566,0.0689294370313853
0.240342864390119,0.759657135609881,0.110488013479692,0.172860934724248,0.0190920532470543,0.0412514354451238
0.228305563242825,0.771694436757175,0.216940563360911,0.284826030041471,0.0247583448820008,0.0476844321382437
0.397562855947665,0.602437144052335,0.0884798657259514,0.15424641005518,0.0250106716269963,0.0400284471167764
0.435176315660863,0.564823684339137,0.0137063239080843,0.0218147669025182,0.00400148486350481,0.00649867131959005
0.440106712802229,0.559893287197771,0.137398976307223,0.0948983250036058,0.0348803997554628,0.0223389184615701
0.58029569185551,0.41970430814449,0.0725123021652064,0.10655721609308,0.0174085217618442,0.0272149801073945
0.585854341292787,0.414145658707213,0.145414031831217,0.210247815297427,0.0348456927162165,0.0563319878242538
0.841945225440646,0.158054774559354,0.0385215990728112,0.0517419407690873,0.00949066965305097,0.0138838733673761
0.869804297630889,0.130195702369111,0.128046718011563,0.0396470865857708,0.0521995981571363,0.0161429653061632
0.703703125420907,0.296296874579093,0.0396830171130581,0.0242057125281894,0.0131038973634586,0.0092862955204368
0.437456725982799,0.562543274017201,0.0454046250108752,0.0312018639847667,0.0143755837379502,0.0113244945783567
0.557951026099023,0.442048973900977,0.0452360987291899,0.0357716672145134,0.0118565068556341,0.00651294450047458
0.481484015239636,0.518515984760364,0.0243306171319507,0.0306831301722362,0.00481234832069231,0.00797152505322262
0.388519042072816,0.611480957927184,0.036543959893365,0.0528940785143259,0.00603612678613301,0.0126819661887137
0.435003686351006,0.564996313648994,0.0178762500941782,0.0268319855813933,0.00334480281569333,0.00619808188876429
0.838591604244606,0.161408395755394,0.0359199985389596,0.0428449101561914,0.00620381096636313,0.00805849004140019
0.7844153164554,0.2155846835446,0.0838196450836648,0.0987197345368628,0.0136589239147325,0.0168912239231722
0.719591287537629,0.280408712462371,0.0426011209101436,0.0671419483641272,0.00748237074453391,0.0189298657839953
0.711008846982325,0.288991153017675,0.010439988278404,0.0185332998042664,0.00226388989307077,0.0060981169934151
0.831080894091646,0.168919105908354,0.0336323317469548,0.0405672566452564,0.00475120175504427,0.00837781615361602
0.138207525392282,0.861792474607718,0.0058675883498605,0.00450276323175467,0.00135306820866242,0.000753746976607238
0.375787654268534,0.624212345731466,0.0600593918465409,0.0394809738367103,0.017050178136132,0.0086194245338156
0.276778141490729,0.723221858509271,0.024072374562788,0.0161374589930639,0.00652837221338813,0.00370173409554285
0.245336120634179,0.754663879365821,0.0569804551985341,0.0327777392459817,0.0201451266611402,0.012875015049364
0.682689228719068,0.317310771280932,0.0198023823197344,0.0395625407301693,0.0069570925841383,0.0152030183896808
0.697281645494227,0.302718354505773,0.0210910290517219,0.0428768322263247,0.00747041172204596,0.0167257276110635
0.234244454284578,0.765755545715422,0.0891243717905527,0.0673911107337242,0.0206725541827012,0.0143118295415012
