"msp_prior_lbounds","msp_prior_ubounds"
0.523349321604388,0.792808195770963
0.532292260010355,0.795679026373781
0.550222348198987,0.815513032988619
0.540722522681384,0.807280060261002
0.544730612346535,0.808400861635304
0.547288471002191,0.809836643928647
0.547462891910393,0.809272813037776
0.551281157926466,0.81550890380478
0.547953134455592,0.819500097072391
0.554590928518706,0.828192535816126
0.583967966009763,0.832322826190317
0.595093947411996,0.831117617638177
0.597649804265541,0.828347062614344
0.590118314117999,0.8215177619684
0.592295892191539,0.818489757514792
0.592138637007863,0.812265239029119
0.590550856458268,0.805776200748072
0.587695625338256,0.799234629237783
0.59020789270482,0.79280065963275
0.598060528532926,0.793412829044259
0.60960169247995,0.796992032685267
0.602589509574992,0.78824266500227
0.593615316774582,0.776292524419002
0.609456046671358,0.79346107324559
0.6168714112616,0.794049954616384
0.324033917776938,0.711976202106655
0.316742665619571,0.699968196941193
0.322212326889503,0.699793189255838
0.332149112590481,0.701154830358549
0.337783656262926,0.692796907594104
0.353566549181424,0.694410885611401
0.362882081828607,0.695440225541799
0.369205917050511,0.69739191123503
0.385502445151585,0.701563385246471
0.401523194698177,0.711715627142691
0.409832217711608,0.710235408981158
0.427220868678491,0.71862596156862
0.426142345982777,0.714585192434939
0.437932540922963,0.731388662188107
0.440599587235623,0.746213142102285
0.969925497107164,0.998202373138247
0.97401811440037,0.998255442943588
0.978050806277632,0.998346707646899
0.97652950286673,0.99780586187996
0.976041136587008,0.997407825679632
0.977190878681506,0.997126611793148
0.974912209890898,0.996263433561841
0.97351616935574,0.99557210588597
0.972919262565133,0.994872861240483
0.968897157966965,0.993367923234051
0.96444535868603,0.991557703057571
0.961342797446022,0.990086147937272
0.956784439604085,0.989359741474814
0.950625738490381,0.988023933171839
0.963054240909269,0.994913887432901
0.589194493538117,0.846110738595299
0.601788404319949,0.846544569434852
0.60006076372288,0.840810213375149
0.595783416903034,0.833863274188509
0.597321660880746,0.826576004371051
0.599569065615089,0.823980194023968
0.604179106870361,0.819153293047166
0.614676777103598,0.826688809905352
0.603917066744237,0.817008513429054
0.600080895128403,0.812739277048993
0.637466079573884,0.828666371474317
0.655301465131768,0.850881753964033
0.659632026617136,0.849703736673125
0.715272600152238,0.886993725795762
0.757749234432942,0.91344788497052
0.317129805153276,0.73048871452784
0.318279921875374,0.732046626420774
0.324857245334448,0.729288397314241
0.337954829020057,0.731032470149709
0.333145598071404,0.718639621371195
0.34923714759427,0.721327971246038
0.341838628169069,0.708099273839473
0.372094809478949,0.715217092529211
0.39908871883563,0.732399643818752
0.419674201150042,0.747423264036405
0.439243099620512,0.774775505155643
0.451505221924277,0.793002878657153
0.445956245646172,0.785604687717042
0.475870215637178,0.800126628107886
0.490326570225246,0.821105665111247
0.0339368295128335,0.208587917996454
0.0338797501618123,0.206980352489638
0.0351598292247356,0.207333553645213
0.0348518644822153,0.20326103311561
0.0349715638249306,0.203915182174671
0.0351607337441891,0.204363758028839
0.0350358232322632,0.204427688671508
0.0352809488541323,0.205406717824744
0.0358862734160587,0.2059813724637
0.0360609559103594,0.203582305141995
0.0360802127501152,0.201375995189751
0.036312144579966,0.198099365027835
0.0359853442791001,0.193180075373714
0.0370073501196106,0.195564848901252
0.0374497583314563,0.194868847421995
0.0237054142485151,0.204805517833336
0.0238172941506645,0.206339850189905
0.0237769493195108,0.21316584500577
0.0230362350616588,0.212816705869329
0.022507248666004,0.214312612814208
0.0221847582717778,0.216310002894867
0.0217238676196879,0.215170380319168
0.0218450394008906,0.218075759111831
0.0218997243714019,0.218417614501783
0.0223300093154457,0.216623208665983
0.0230372398931139,0.221461941625509
0.0228451882969762,0.219583234547013
0.0223903389954943,0.21583171145292
0.0226728684938485,0.217869311467523
0.0230075110667634,0.21504980916462
0.333624800069472,0.740432408599643
0.34771542564141,0.738408906310425
0.369526750332039,0.749248924194963
0.374806338973549,0.74890908125223
0.37318808675876,0.737797827563054
0.386827422971961,0.736225184065496
0.399296800075921,0.734761221531064
0.403385165531706,0.733679525317832
0.423829467316695,0.736282864706881
0.434137865670159,0.735003127171376
0.462802319944184,0.744544592447423
0.458757684095654,0.738517817133232
0.455048575688725,0.732100033309666
0.475735731322111,0.747350646377908
0.485281834808661,0.773635088045304
0.434917784311741,0.908090502875708
0.43670836902707,0.907759244171052
0.442095652858135,0.910774999635606
0.438751608300534,0.907449756437653
0.430055583634552,0.902445663013618
0.431295828582883,0.90511779666673
0.446789403295505,0.910473500352167
0.47070581835085,0.919847061143683
0.462139788203161,0.913942379855602
0.474851206654702,0.922655773816449
0.484238106303011,0.925003177664984
0.477547403881448,0.921127015662462
0.509949619744415,0.933625070477612
0.539383722242124,0.944148043697468
0.552137886082447,0.95199576978105
0.360746119422795,0.721630070590796
0.354953534739387,0.709745575233953
0.369867895139682,0.712307766539279
0.371920286186679,0.704400051478794
0.368056339622849,0.690287043682112
0.375574600835649,0.689637976964977
0.39286599555154,0.698771573400727
0.397321989242766,0.698816816489337
0.387204326982056,0.685023387149821
0.410374145381554,0.699487495140223
0.430189523353362,0.707809701133047
0.430680758690272,0.702608364541015
0.432425057116818,0.699309844089423
0.470644984495306,0.734946321302605
0.483860030261734,0.746101922941801
0.326664229354158,0.563868402580861
0.332771513687669,0.551459734269315
0.351667991416215,0.555414049253014
0.352692316920672,0.549312480634797
0.356154418643993,0.547001962826259
0.35990960569885,0.551813466299233
0.361041331974929,0.551928701556998
0.36676761562011,0.563986765290156
0.361512092320927,0.558387054989586
0.368544373509059,0.560927071383047
0.390070071049242,0.580842685408239
0.386798128770275,0.575488227654435
0.382826028162862,0.568117633905787
0.424567992431898,0.605535913561948
0.449281015160663,0.627393799736142
