variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.0011023979999999999,0.001630685,0.0026051292499999997,1.0007543912780117,5351.428113619024,5469.066954003349,lambda
binned_phi_a[1],0.54213655,0.8589389999999999,0.994104675,1.0001832429025812,5269.514019780551,5349.0441836739,binned_phi_a
binned_phi_a[2],0.5920347499999999,0.7984415,0.9776500499999999,1.0010454820010795,5343.430220522822,5063.381187111767,binned_phi_a
binned_phi_a[3],0.705487925,0.874215,0.98852805,1.0005909840944145,5539.330677152854,5222.278709399866,binned_phi_a
binned_phi_a[4],0.7831203000000001,0.9318875,0.9968900500000001,1.000514962963935,5920.8914539566895,5599.675211351368,binned_phi_a
binned_phi_a[5],0.7453193499999999,0.9051899999999999,0.9943618000000001,0.9994275490419087,5633.591673870598,5646.896907289471,binned_phi_a
binned_phi_a[6],0.6678661750000001,0.835834,0.976267425,1.0001949929040925,5651.857889685211,5198.921212716686,binned_phi_a
binned_phi_a[7],0.6709817,0.8668245,0.9913729,1.0005606802866878,5689.1362246799345,5467.4830283504125,binned_phi_a
binned_phi_a[8],0.714846575,0.9311925000000001,0.99709225,0.999927252584102,5625.366022547717,5302.755784566749,binned_phi_a
p_clinical_rel[1],0.007149072249999999,0.0233945,0.06062146749999995,1.000389288375525,5174.894574804276,5460.141923385479,p_clinical_rel
p_clinical_rel[2],0.269523925,0.4790425,0.7007064749999997,1.000740677716655,5485.743349010459,5513.698365886998,p_clinical_rel
p_clinical_rel[3],1.6662838249999935e-101,6.197835e-15,0.03153189999999972,1.000578242404643,5186.534019790743,4289.968725622696,p_clinical_rel
p_clinical_rel[4],0.013760904999999999,0.2906285,0.8508564249999999,1.0004044501604006,5473.35159124163,5474.893427651733,p_clinical_rel
binned_phi_t[1],0.06871344249999999,0.14211600000000002,0.2817779749999999,1.0007672673786907,5329.524304599928,5409.179790418472,binned_phi_t
binned_phi_t[2],0.149314325,0.27906949999999997,0.4770376749999999,0.9998299864921595,4965.490146785085,5391.102920349979,binned_phi_t
binned_phi_t[3],0.0615635775,0.126507,0.26383719999999994,0.9998655282905143,5465.457153529734,5599.100523578433,binned_phi_t
binned_phi_t[4],0.09832276000000001,0.1878255,0.353468175,0.999559586916988,5451.205557007307,5431.1164666391,binned_phi_t
binned_phi_t[5],0.06290991,0.1401635,0.34261264999999946,1.0000632037855672,5753.984984454471,5540.206752196347,binned_phi_t
binned_phi_t[6],0.120251425,0.2279125,0.4107818999999998,1.0013093023209356,5127.063431470244,5471.8200510666575,binned_phi_t
binned_phi_t[7],0.1511277,0.2801825,0.47997457499999974,1.0003073581561992,5370.001404391232,5393.778369142546,binned_phi_t
binned_phi_t[8],0.06696183750000001,0.1449365,0.33338884999999996,0.9999329684246417,5501.5122542721865,4990.16865824129,binned_phi_t
psi_inv,1.3025679999999998e-4,0.0038820449999999998,0.020283124999999996,1.0009030941783659,5607.660871900318,5404.69246251041,psi_inv
p_clinical[1],0.0032385895,0.0109876,0.028731959999999983,1.0004340590492755,5329.004908320969,5392.603600465106,p_clinical
p_clinical[2],0.269523925,0.4790425,0.7007064749999997,1.000740677716655,5485.743349010459,5513.698365886998,p_clinical
p_clinical[3],4.59623249999999e-102,2.7319650000000002e-15,0.014858469999999973,1.0005767794713505,5190.798096682588,4269.104464819132,p_clinical
p_clinical[4],3.1654019999999994e-103,5.9819500000000005e-16,0.0035500484999999807,1.0005566585403085,5201.256594938452,4269.055381281553,p_clinical
