variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.09717954250000001,0.126026,0.163431025,1.0001401550102704,3748.719016507965,4274.425005574744,lambda
binned_phi_a[1],0.19472937499999998,0.2674225,0.35985232499999986,1.0001620723309408,4569.774266453079,5230.122518769655,binned_phi_a
binned_phi_a[2],0.25592515,0.33429549999999997,0.41254435,1.000548516011224,5162.659221145524,5591.300925726073,binned_phi_a
binned_phi_a[3],0.4057274,0.5231005,0.626905025,1.0004145047236899,5190.085824196702,5472.325663446979,binned_phi_a
binned_phi_a[4],0.5998435000000001,0.7614920000000001,0.8888256999999999,1.000899525717624,5348.254014284664,5269.622434453377,binned_phi_a
binned_phi_a[5],0.707617425,0.8799325,0.9872249249999999,1.000552504385032,5328.163661133716,5472.91492899343,binned_phi_a
binned_phi_a[6],0.730305675,0.894205,0.9901732249999999,1.000045808066382,5285.112628717744,5469.494094990252,binned_phi_a
binned_phi_a[7],0.756470525,0.8961115,0.9884092250000001,0.999854340555568,5227.2917110685385,5229.277333699632,binned_phi_a
binned_phi_a[8],0.853354225,0.966705,0.99879935,0.9997116956094712,5516.799824369145,5312.067598181605,binned_phi_a
p_clinical_rel[1],0.17663220000000002,0.22849049999999999,0.29092429999999997,1.0007840172535996,5753.07775298862,5319.742145568467,p_clinical_rel
p_clinical_rel[2],0.1652703,0.28294600000000003,0.4737848499999999,1.0012336327881646,5188.180203602853,5445.582091081879,p_clinical_rel
p_clinical_rel[3],0.5286134749999999,0.723065,0.85644615,1.0001504164027593,5248.7459904291345,5465.541241564385,p_clinical_rel
p_clinical_rel[4],0.483330375,0.8702209999999999,0.9814921249999999,1.0001846619205839,5288.07988697639,5356.867375096697,p_clinical_rel
binned_phi_t[1],0.014019875000000001,0.0294839,0.07175769249999994,1.0018861751477222,5116.378536377758,5050.969345466672,binned_phi_t
binned_phi_t[2],0.0143671225,0.027476,0.060182799999999925,0.9999153003610665,4496.020653468518,4432.172321706596,binned_phi_t
binned_phi_t[3],0.0056328545,0.01074825,0.021897439999999994,1.000755163180732,4523.8030461780545,4981.615895745518,binned_phi_t
binned_phi_t[4],0.0813197125,0.162852,0.34238124999999997,1.0004739051017018,5033.323297838537,4808.407819289726,binned_phi_t
binned_phi_t[5],0.118319775,0.23177199999999998,0.45310562499999996,0.9996847516654518,5602.19257290563,5302.3624351781,binned_phi_t
binned_phi_t[6],0.1443654,0.2833725,0.5019759500000001,1.0007212434523616,5433.357414335579,5348.257173351671,binned_phi_t
binned_phi_t[7],0.068613595,0.144528,0.31033289999999975,1.0003114232717967,5337.407724341618,5300.068724046115,binned_phi_t
binned_phi_t[8],0.0418065375,0.1004295,0.30775339999999984,1.0006277265233954,5602.760748310692,5320.5588952227745,binned_phi_t
psi_inv,0.02120792,0.02794935,0.036044139999999995,1.0007670209976112,5757.104945471408,5185.402689710453,psi_inv
p_clinical[1],0.036495432499999994,0.0644792,0.11468359999999996,1.0008727858081565,5291.102935571729,5386.845212304708,p_clinical
p_clinical[2],0.1652703,0.28294600000000003,0.4737848499999999,1.0012336327881646,5188.180203602853,5445.582091081879,p_clinical
p_clinical[3],0.1159096,0.20140049999999998,0.34696425,1.0003984016610605,5151.830985563151,5306.905086966216,p_clinical
p_clinical[4],0.07860657000000001,0.16843000000000002,0.29996567499999993,0.9999742069983624,5111.770014437294,5081.384266134227,p_clinical
