variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.0210020375,0.025106450000000002,0.030502904999999993,1.0161593214454148,4597.947374869722,4853.856897781958,lambda
binned_phi_a[1],0.5911730999999999,0.680697,0.7564664249999999,1.008844725223432,1293.627428422119,4910.635569233984,binned_phi_a
binned_phi_a[2],0.8805918749999999,0.9746425000000001,0.998916,1.003557900236166,3850.25481542068,4557.242684701752,binned_phi_a
binned_phi_a[3],0.7432693749999999,0.824916,0.88914925,1.0139697882361893,4283.436918534164,5178.80358179448,binned_phi_a
binned_phi_a[4],0.7052996250000001,0.7876625,0.8608346499999999,1.0106919390402178,3999.1609176034954,3840.6428084366858,binned_phi_a
binned_phi_a[5],0.6981925499999999,0.7942089999999999,0.8778738500000001,1.0014843603683694,3875.5850733253824,5091.980945273376,binned_phi_a
binned_phi_a[6],0.717603725,0.8392895,0.931785275,1.0024816193424422,4119.3264855293055,5042.404841311953,binned_phi_a
binned_phi_a[7],0.762172325,0.909199,0.9926039249999999,1.0082629434869357,4175.382002022126,4038.4856065108956,binned_phi_a
binned_phi_a[8],0.738602925,0.9062245,0.99398045,1.0129066971829717,4502.2362390408425,4883.062482115058,binned_phi_a
p_clinical_rel[1],0.0039227235,0.0143585,0.0275269025,1.0089137727290596,1251.0063823812673,3964.9517883725084,p_clinical_rel
p_clinical_rel[2],0.39467777499999995,0.5458225,0.7134784249999999,1.0029202717021406,3472.3353737839584,3150.238874193038,p_clinical_rel
p_clinical_rel[3],1.2868301249999948e-159,1.18839e-22,0.10299524999999989,1.0251326424389278,362.080336060993,82.65512713478563,p_clinical_rel
p_clinical_rel[4],0.01622526,0.3097575,0.8402684249999999,1.0048840554501017,5144.2086715621335,4928.883003621832,p_clinical_rel
binned_phi_t[1],0.0643597475,0.111111,0.20164254999999998,1.0022233845855366,3799.8583523819248,4771.834843823376,binned_phi_t
binned_phi_t[2],0.0846766175,0.136272,0.2773566999999999,1.011631282398395,1088.9697136187576,4251.8157399838,binned_phi_t
binned_phi_t[3],0.0211779425,0.03686305,0.06570359999999997,1.004841902242047,1883.0082932096723,4119.583094927217,binned_phi_t
binned_phi_t[4],0.039041885,0.0643899,0.11405399999999993,1.008248186674729,1601.3164373117909,3738.158686024753,binned_phi_t
binned_phi_t[5],0.04071188,0.0755975,0.1792761999999998,1.0046515758251369,2854.750747377069,4684.362305965827,binned_phi_t
binned_phi_t[6],0.262800425,0.3905965,0.56223225,1.0040214866136556,3657.0554890834337,3851.247904483082,binned_phi_t
binned_phi_t[7],0.22013704999999997,0.302362,0.4234783499999999,1.0038046467214545,3593.9731599019847,3491.806403610183,binned_phi_t
binned_phi_t[8],0.299323525,0.428234,0.6103343999999999,1.0026016189332547,4560.032505722079,5083.070520751113,binned_phi_t
psi_inv,0.006392685,0.009775645,0.013950002499999996,1.0031541649393567,4210.723866433604,4837.792012845856,psi_inv
p_clinical[1],0.002076736,0.007740435,0.016135470000000002,1.0092773216695956,1119.585659903051,2840.6789592644477,p_clinical
p_clinical[2],0.39467777499999995,0.5458225,0.7134784249999999,1.0029202717021406,3472.3353737839584,3150.238874193038,p_clinical
p_clinical[3],6.871575749999971e-160,5.922514999999999e-23,0.061242614999999945,1.025237194137459,362.66984075533577,81.6273044394386,p_clinical
p_clinical[4],1.0605087749999985e-160,1.32511e-23,0.022115402499999832,1.0251270540473616,370.8145221133682,81.8023319597239,p_clinical
