variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.014604295,0.01795515,0.023038290000000003,0.9999070715625465,5065.071804358433,4231.747823249164,lambda
binned_phi_a[1],0.675920275,0.8280275,0.9576915749999998,1.0010960513127314,4528.518492094308,4867.29781406803,binned_phi_a
binned_phi_a[2],0.7529581,0.8915550000000001,0.987792475,1.0007381784613336,5046.240653710986,5389.271668484359,binned_phi_a
binned_phi_a[3],0.7309482749999999,0.8381529999999999,0.9216957499999999,1.0008800344537205,4508.8319508792065,5080.728839931951,binned_phi_a
binned_phi_a[4],0.8291616999999999,0.923042,0.9893548999999999,1.0008641712939714,5008.292079012684,5106.228213274356,binned_phi_a
binned_phi_a[5],0.89802005,0.9756855,0.99899505,1.0009869992721565,4874.994113399635,5181.402150044259,binned_phi_a
binned_phi_a[6],0.870302175,0.9524485,0.9972492000000001,1.002023265898056,5388.69486240558,4792.102263167924,binned_phi_a
binned_phi_a[7],0.764742725,0.8517895,0.934201525,1.0008816461054388,5169.075631307447,4977.969767719354,binned_phi_a
binned_phi_a[8],0.801018675,0.9285525,0.99593205,1.0012212825425966,5344.573039425806,5234.099720160265,binned_phi_a
p_clinical_rel[1],0.0193353475,0.03140515,0.04733292249999999,0.9999562628826146,5265.323362475905,5350.47239450327,p_clinical_rel
p_clinical_rel[2],0.512702425,0.6584725,0.7978332249999999,1.0006259866851386,5197.5809626088985,5141.945822368586,p_clinical_rel
p_clinical_rel[3],2.5466664999999987e-59,3.85307e-11,0.09444899499999979,1.0014209449726952,4108.3229827490595,2348.4709213670385,p_clinical_rel
p_clinical_rel[4],0.01294573,0.292936,0.8308533749999998,1.0011716570786366,5421.769074608869,3502.823048571492,p_clinical_rel
binned_phi_t[1],0.0403946275,0.08078695,0.22439417499999997,1.000007974659038,5560.251998440068,5353.043576528966,binned_phi_t
binned_phi_t[2],0.23580197499999997,0.3586905,0.5655987999999998,1.0006628648252733,5407.2452592699165,3591.6731744262597,binned_phi_t
binned_phi_t[3],0.27003667499999995,0.40121399999999996,0.5759213249999998,1.0014267254142866,5337.932742369416,4981.533645602641,binned_phi_t
binned_phi_t[4],0.12517255000000002,0.19554549999999998,0.30144097499999994,1.0005355686743573,5085.962104615088,5115.774689006353,binned_phi_t
binned_phi_t[5],0.319370375,0.43250599999999995,0.5866418249999997,1.001184948913948,4053.6423801850356,3858.334504185364,binned_phi_t
binned_phi_t[6],0.2761071,0.38149999999999995,0.5428152249999999,0.9998728602714211,4615.228900211633,3093.3596744100146,binned_phi_t
binned_phi_t[7],0.136562275,0.18796000000000002,0.2725162,1.0005411313938866,4920.444198554375,5311.040037050303,binned_phi_t
binned_phi_t[8],0.0516192975,0.0970429,0.26013754999999955,1.0010273482923866,5305.920508355937,5331.366785309634,binned_phi_t
psi_inv,0.009174621499999999,0.0132575,0.018067307499999997,1.0006237229145307,5306.08956786219,5464.483779622657,psi_inv
p_clinical[1],0.012010022499999998,0.0205261,0.032056299999999996,1.0000601316686697,5499.729130587585,5513.7696498989,p_clinical
p_clinical[2],0.512702425,0.6584725,0.7978332249999999,1.0006259866851386,5197.5809626088985,5141.945822368586,p_clinical
p_clinical[3],1.6808122499999998e-59,2.5109e-11,0.06108944999999998,1.0013376331155093,4240.909703128474,2374.583160707705,p_clinical
p_clinical[4],4.2983165e-60,6.594875e-12,0.02086774999999999,1.0014032650632092,4199.876314990589,2537.0454506537544,p_clinical
