variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.0267931925,0.0326629,0.046289017499999995,1.0489512076559104,172.32565943506668,195.35025357313398,lambda
binned_phi_a[1],0.685779975,0.785122,0.857825175,1.0024887856634284,6363.014240722153,4300.806170882144,binned_phi_a
binned_phi_a[2],0.8556585,0.9612864999999999,0.99813205,1.0068791197093852,3157.677003827316,9137.027168885357,binned_phi_a
binned_phi_a[3],0.78277615,0.8663235,0.9192082749999999,1.0058846499802332,3533.3018684753793,5218.428595627291,binned_phi_a
binned_phi_a[4],0.80490315,0.878476,0.9326020500000001,1.008239482974456,2328.7220511534256,2506.443335669484,binned_phi_a
binned_phi_a[5],0.8447797,0.9189625,0.972411125,1.0060116433980897,2520.003578875868,786.3622328258227,binned_phi_a
binned_phi_a[6],0.883911825,0.9591244999999999,0.997625175,1.0038134680502284,5160.1599357171235,12909.114559597327,binned_phi_a
binned_phi_a[7],0.875372875,0.9469115,0.9935092249999999,1.0059847450198747,3228.808633351647,9683.760569867749,binned_phi_a
binned_phi_a[8],0.89733525,0.9742044999999999,0.998929025,1.0034306694421506,5509.3224543740525,5783.4823411693,binned_phi_a
p_clinical_rel[1],0.0128155625,0.0210808,0.03284371499999999,1.0305985184278363,273.1683952838273,425.1428799716908,p_clinical_rel
p_clinical_rel[2],0.61467685,0.757365,0.8647084749999995,1.0203557859828492,638.3080589207134,593.6283021891493,p_clinical_rel
p_clinical_rel[3],5.119320000000003e-75,1.76479e-11,0.5341382499999999,1.0844492131304306,107.53940577700914,172.885662931809,p_clinical_rel
p_clinical_rel[4],0.0123063425,0.3045855,0.8473317499999997,1.0049283689371082,3355.0774502834897,3833.647564601429,p_clinical_rel
binned_phi_t[1],0.11096895,0.18698749999999997,0.3404193749999995,1.0080306251292837,2985.789592176782,4650.235186962304,binned_phi_t
binned_phi_t[2],0.051326327500000005,0.07905655,0.11058019999999998,1.03529768340512,242.4469133811474,257.5313086594817,binned_phi_t
binned_phi_t[3],0.018880655,0.029384300000000002,0.043950005,1.0262775342004784,318.9591559934525,381.76139476271226,binned_phi_t
binned_phi_t[4],0.26895509999999995,0.4009395,0.52559075,1.036191312322235,243.87786845265737,305.3748561481306,binned_phi_t
binned_phi_t[5],0.2305085,0.336136,0.5386402999999997,1.0043938152842204,4819.498773943742,6971.364634946606,binned_phi_t
binned_phi_t[6],0.49371835,0.653088,0.8033494249999998,1.0201851525544043,489.5018745504417,586.0476713088851,binned_phi_t
binned_phi_t[7],0.4328459,0.572047,0.7200629749999998,1.0128277659092038,1908.4064229079584,1255.102707669548,binned_phi_t
binned_phi_t[8],0.0139436,0.0252224,0.07335852749999994,1.0156315619697958,841.9865244840377,680.7538641290903,binned_phi_t
psi_inv,0.00350046025,0.0053771949999999995,0.0077018589999999975,1.0054530715435617,5022.304332286233,13585.454958341194,psi_inv
p_clinical[1],0.00952667075,0.0159125,0.024043357499999977,1.0140595465524114,1077.5035966879755,5060.295363837508,p_clinical
p_clinical[2],0.61467685,0.757365,0.8647084749999995,1.0203557859828492,638.3080589207134,593.6283021891493,p_clinical
p_clinical[3],3.641515e-75,1.364355e-11,0.35901212499999985,1.0842537207962821,108.10422544877561,168.20435754196822,p_clinical
p_clinical[4],7.210614000000023e-76,2.97892e-12,0.18230129999999986,1.079489669514319,115.88407798549066,167.1407344196311,p_clinical
