variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.0546005825,0.06790879999999999,0.08515305499999999,1.001251142110247,4956.599129237908,5137.390826477558,lambda
binned_phi_a[1],0.646375625,0.7656065000000001,0.867795475,1.0007828150712452,4756.039218047825,5368.401395160668,binned_phi_a
binned_phi_a[2],0.74943555,0.87225,0.972821025,1.0006628461248097,4795.104947976695,5269.010575091829,binned_phi_a
binned_phi_a[3],0.7600934500000001,0.87244,0.953360075,1.0002165219035097,4855.305312476007,5230.095566080864,binned_phi_a
binned_phi_a[4],0.8033833000000001,0.9141269999999999,0.984212425,0.9998008629910747,4832.11448068367,4745.121374669256,binned_phi_a
binned_phi_a[5],0.806123575,0.9110775,0.9712034,0.9997509934648617,4881.493357317834,4613.467096402384,binned_phi_a
binned_phi_a[6],0.8562493,0.9568985000000001,0.997404075,0.9998430285178118,4730.4563913856,4836.763469303464,binned_phi_a
binned_phi_a[7],0.854079875,0.9531075,0.995928125,0.9997964115289111,4841.194178773005,4970.3372801837695,binned_phi_a
binned_phi_a[8],0.853183275,0.958159,0.997940575,1.0002513716497712,5109.555662238137,5437.211031115212,binned_phi_a
p_clinical_rel[1],0.0978313575,0.114928,0.13472977499999994,1.0000622885235142,5323.9495159562985,5417.536028541271,p_clinical_rel
p_clinical_rel[2],0.2670816,0.405024,0.5928514,0.9999968930775819,5551.991794591955,5232.227458177929,p_clinical_rel
p_clinical_rel[3],0.49210940000000003,0.656671,0.8132545999999998,1.0000969944328626,5041.213706569456,5429.019653117981,p_clinical_rel
p_clinical_rel[4],0.6103999,0.85687,0.9759899249999999,1.0004412448612803,5331.146739705419,5324.521352365103,p_clinical_rel
binned_phi_t[1],0.228851575,0.3767585,0.604549975,1.000449818843052,5273.832109808455,5228.674122840247,binned_phi_t
binned_phi_t[2],0.13367274999999998,0.2446835,0.4469002499999997,1.000146437061485,5256.435313117399,5469.06639875588,binned_phi_t
binned_phi_t[3],0.053437145,0.091338,0.16209815,1.0013152376832375,4933.83160012933,5080.5389643126,binned_phi_t
binned_phi_t[4],0.0447959875,0.06905259999999999,0.10830794999999997,1.0003217265219686,5254.815520699956,5314.08265232437,binned_phi_t
binned_phi_t[5],0.03598783,0.06307615,0.11164672499999999,1.000017445688577,5513.700187235909,5454.491737261725,binned_phi_t
binned_phi_t[6],0.10977705,0.1810235,0.2936983249999999,0.9993007222488338,5142.242980203987,5474.64698482309,binned_phi_t
binned_phi_t[7],0.07183128,0.1208005,0.20987419999999987,1.0019592023804818,5116.808313531406,5012.4789051701755,binned_phi_t
binned_phi_t[8],0.0450348375,0.089692,0.2645248249999999,1.0007360202050988,5427.391738090521,5491.540990164445,binned_phi_t
psi_inv,0.004376038,0.0055068,0.006822251499999999,1.000531894352228,5591.501013691735,5383.695793646234,psi_inv
p_clinical[1],0.030421845,0.046199950000000004,0.06883635999999999,0.9995161645126815,5377.0372468280075,5095.934579809314,p_clinical
p_clinical[2],0.2670816,0.405024,0.5928514,0.9999968930775819,5551.991794591955,5232.227458177929,p_clinical
p_clinical[3],0.17160970000000003,0.262511,0.4039200499999999,1.0007736078070364,5211.323526720474,5510.51599960373,p_clinical
p_clinical[4],0.13458092500000002,0.2198715,0.34885717499999996,1.0005370639453839,5231.450983286551,5426.322536186746,p_clinical
