variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.044803562500000005,0.0649728,0.08696608999999998,1.0026558200800437,2451.0565939175467,2367.2844502479843,lambda
binned_phi_a[1],0.4638209,0.5917954999999999,0.7952309999999999,1.0027247944672038,2674.803875070129,2499.39167573018,binned_phi_a
binned_phi_a[2],0.5592404750000001,0.683093,0.85671415,1.002191946957867,2846.326617486581,2673.718894452958,binned_phi_a
binned_phi_a[3],0.5794021,0.6877409999999999,0.804386475,1.0015875887236476,3155.8338723795705,2202.3653763503885,binned_phi_a
binned_phi_a[4],0.702925475,0.822091,0.918654025,1.0006291702619396,3862.504068579247,3491.3168527600537,binned_phi_a
binned_phi_a[5],0.7678819749999999,0.8953205,0.9869987249999999,1.0006936571836875,4159.533839924453,4364.311324281545,binned_phi_a
binned_phi_a[6],0.7908401,0.9053694999999999,0.9833069999999999,1.0012237877261099,4539.77364033817,4789.854928812252,binned_phi_a
binned_phi_a[7],0.8374934749999999,0.943416,0.9963496000000001,0.9993837635644776,5080.208057603374,5429.9230616390105,binned_phi_a
binned_phi_a[8],0.87408005,0.9714959999999999,0.998619375,0.9996881444984572,5373.716061022298,5538.764893096729,binned_phi_a
p_clinical_rel[1],0.07849727249999999,0.1051395,0.134824325,1.0089080675256283,2254.045614529092,2679.92086310761,p_clinical_rel
p_clinical_rel[2],0.2973011,0.451222,0.6563985249999998,1.002703226929325,3464.096213049796,4558.050417025632,p_clinical_rel
p_clinical_rel[3],3.5579039999999964e-7,0.48258,0.7308473249999998,1.01597008634554,938.982370633722,256.776220978194,p_clinical_rel
p_clinical_rel[4],0.07130758999999999,0.6906239999999999,0.9602582499999999,1.0015941956961834,3952.9506916774076,3748.2300491037354,p_clinical_rel
binned_phi_t[1],0.025272285,0.04577315,0.1138618249999999,1.0024323880917532,4230.349245065348,4415.581365882632,binned_phi_t
binned_phi_t[2],0.066824925,0.136379,0.27749195,1.002461457139133,4802.877178556415,5002.145051573435,binned_phi_t
binned_phi_t[3],0.056804225,0.1000805,0.18632384999999985,1.0010590894792908,4679.425158541594,5277.609312996808,binned_phi_t
binned_phi_t[4],0.074332155,0.11447199999999999,0.173495675,1.0002361089870213,4765.39884340991,5346.464851395476,binned_phi_t
binned_phi_t[5],0.2500456,0.4001045,0.6203275749999997,1.0017314710318952,3110.819406519932,3827.365623512741,binned_phi_t
binned_phi_t[6],0.21204749999999997,0.331531,0.52284295,1.0003863923536194,4721.009570185625,5067.2725739977,binned_phi_t
binned_phi_t[7],0.1160483,0.1806255,0.27324852499999996,1.0014704790724205,4595.095640371555,5130.048309927649,binned_phi_t
binned_phi_t[8],0.02120299,0.0385735,0.08902334249999991,1.0005868749838485,5224.315404741515,4941.585069815464,binned_phi_t
psi_inv,0.00430440075,0.00616886,0.008386904499999999,1.0036850599442884,3994.121127501203,4337.781477932347,psi_inv
p_clinical[1],0.0297565075,0.0469404,0.072145225,1.002380200435886,4397.600726340084,4349.336203533878,p_clinical
p_clinical[2],0.2973011,0.451222,0.6563985249999998,1.002703226929325,3464.096213049796,4558.050417025632,p_clinical
p_clinical[3],1.92181925e-7,0.204161,0.37745219999999985,1.0181623415591516,974.3899408409216,273.7307364957124,p_clinical
p_clinical[4],4.428037249999999e-8,0.1358705,0.2932127499999995,1.0146134689195714,819.8529637423779,239.47589499313034,p_clinical
