variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.0616536325,0.08055635,0.11443260000000001,1.0017801748137005,3641.1122337126967,4400.720495335041,lambda
binned_phi_a[1],0.6160699249999999,0.7006935,0.768489925,1.000747549166413,5599.096315159338,5551.036546219588,binned_phi_a
binned_phi_a[2],0.813844625,0.917475,0.9896936,1.0003577215162007,5390.102426246967,5294.460779505752,binned_phi_a
binned_phi_a[3],0.7945026749999999,0.8855815,0.946850275,1.0002250756376525,5475.043893200136,5514.0080524791365,binned_phi_a
binned_phi_a[4],0.8118050250000001,0.900555,0.955280125,1.000542311102898,5333.8477317449415,5073.613392176252,binned_phi_a
binned_phi_a[5],0.844539425,0.9316180000000001,0.979315875,1.0010149357052924,5605.675086044001,5235.239837821367,binned_phi_a
binned_phi_a[6],0.880814325,0.9663984999999999,0.998074,0.9999133658865599,5636.275472112839,5172.422952380019,binned_phi_a
binned_phi_a[7],0.8762187,0.9613855,0.9961307,1.0000548735245978,5554.423672588261,5271.6582170274905,binned_phi_a
binned_phi_a[8],0.86993055,0.9598804999999999,0.9978347,0.9996355287892951,5651.6837255116425,5292.511408217841,binned_phi_a
p_clinical_rel[1],0.0331068075,0.039929049999999994,0.04736894,1.0008186910241934,5210.364375412614,5270.786996231651,p_clinical_rel
p_clinical_rel[2],0.37625142500000003,0.5166585,0.6866790249999999,1.0001957425071832,5415.220998303064,5428.259415508839,p_clinical_rel
p_clinical_rel[3],0.6063655,0.7776715000000001,0.89049415,1.0005949276231139,5423.543539256043,5428.906353566372,p_clinical_rel
p_clinical_rel[4],0.41525417499999995,0.7390375,0.956876675,1.000331147372914,5057.447398371285,4953.111795184432,p_clinical_rel
binned_phi_t[1],0.034652297500000005,0.05314845,0.08611200749999999,1.0001008229501585,5439.592548042991,5195.210459083528,binned_phi_t
binned_phi_t[2],0.060272740000000005,0.09188535,0.14452212499999997,1.0006681159224369,5445.018979470223,5307.110585254032,binned_phi_t
binned_phi_t[3],0.0190962675,0.0289142,0.04396082,0.9999758440816329,5358.7727061693695,5460.855098178422,binned_phi_t
binned_phi_t[4],0.0861375025,0.131685,0.2063539999999998,1.0007748686286835,5648.5712677968,5681.334550828545,binned_phi_t
binned_phi_t[5],0.125343925,0.19907750000000002,0.3173243749999999,0.9996223431328302,5508.486084476444,5551.528505061057,binned_phi_t
binned_phi_t[6],0.25677052499999997,0.390211,0.5707527749999999,0.9999888096490396,5264.253695671234,5280.3191873186815,binned_phi_t
binned_phi_t[7],0.291150475,0.43185949999999995,0.6174341499999999,1.000817267583578,5218.772008982376,5429.715400702782,binned_phi_t
binned_phi_t[8],0.067003995,0.150836,0.3736825999999999,0.999924739160288,5202.770697471662,5133.246642199521,binned_phi_t
psi_inv,0.00170236775,0.0022692149999999998,0.0029438037499999988,1.0010433454512397,5726.073909275146,5312.085861548811,psi_inv
p_clinical[1],0.014392239999999999,0.0205928,0.028712059999999987,1.0004256878136224,5496.170339522851,5558.0658787408565,p_clinical
p_clinical[2],0.37625142500000003,0.5166585,0.6866790249999999,1.0001957425071832,5415.220998303064,5428.259415508839,p_clinical
p_clinical[3],0.28023765,0.3954405,0.5481902499999999,1.0002927003646802,5607.350455995773,5380.872169247224,p_clinical
p_clinical[4],0.15600917500000003,0.28351400000000004,0.4491546,1.0016478418304542,5303.7957475102,5008.941967724372,p_clinical
