variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.0174413675,0.02092755,0.025434630000000003,1.0003073457899274,8440.750365458563,9532.57465523951,lambda
binned_phi_a[1],0.708059325,0.822484,0.916084475,1.0006556494678573,8812.651721833652,9774.655133975397,binned_phi_a
binned_phi_a[2],0.834457475,0.946726,0.996929,1.0003598593978646,8423.203344320707,9923.549104335296,binned_phi_a
binned_phi_a[3],0.783441475,0.875509,0.93557335,1.0003319530197599,8386.778008823318,9972.222845959279,binned_phi_a
binned_phi_a[4],0.862598275,0.9522035,0.996125,1.0002817627993834,8231.995976803228,6102.031781154831,binned_phi_a
binned_phi_a[5],0.8694143750000001,0.9499795,0.9951277249999999,1.0007911555750475,8309.7620537649,8620.886302886538,binned_phi_a
binned_phi_a[6],0.8793950749999999,0.963492,0.998166125,1.0003657738274483,8055.7729250763405,5184.039389761543,binned_phi_a
binned_phi_a[7],0.820949225,0.9343245,0.995756075,1.001127697155748,8639.368722481386,8456.879483564187,binned_phi_a
binned_phi_a[8],0.7086038499999999,0.8501325,0.973197375,1.0006822178026384,7993.459543046525,8083.828065502246,binned_phi_a
p_clinical_rel[1],0.011775285,0.023727,0.037972185,1.0000120637595495,9157.539967407609,9857.62724581101,p_clinical_rel
p_clinical_rel[2],0.50866715,0.6508465,0.7949250999999999,1.0000405599951936,9717.083686445336,9977.71600617714,p_clinical_rel
p_clinical_rel[3],1.375118000000001e-80,2.1866749999999997e-14,0.046432464999999916,1.0003322974785898,4911.043480788716,3052.6763424227443,p_clinical_rel
p_clinical_rel[4],0.01320926,0.29380850000000003,0.83696095,1.0000567897105515,9938.017497162018,9271.641678872322,p_clinical_rel
binned_phi_t[1],0.2701776,0.4367585,0.6474521,1.0002452573934988,9343.599055606848,9529.868239611724,binned_phi_t
binned_phi_t[2],0.121277175,0.184135,0.291810275,1.0001974138483156,10056.842270483745,10319.840467969118,binned_phi_t
binned_phi_t[3],0.114386525,0.17417850000000001,0.2857720999999999,1.000811104914309,9383.984506973638,10368.488839305024,binned_phi_t
binned_phi_t[4],0.223190775,0.299874,0.40939155000000005,1.000143774421496,8472.174743653564,5472.331161047276,binned_phi_t
binned_phi_t[5],0.18194870000000002,0.26927,0.41484097499999995,1.0008581892114679,8642.70453486545,9980.304728804365,binned_phi_t
binned_phi_t[6],0.19645687499999998,0.2802765,0.40280517500000007,1.0001210964132374,8162.649721230311,5647.613941167656,binned_phi_t
binned_phi_t[7],0.27813410000000005,0.403404,0.5781930999999999,1.000713198346333,8757.547389815594,5572.898101777519,binned_phi_t
binned_phi_t[8],0.05993508250000001,0.1134845,0.2770373499999999,1.000622090726453,10112.144873612386,10628.915674055528,binned_phi_t
psi_inv,0.00358516,0.00694649,0.0108713175,1.0003922919814057,10149.775519828023,10819.39437216448,psi_inv
p_clinical[1],0.00718917325,0.01532585,0.025848644999999993,1.0001712144232127,9113.556635687097,10015.452617005903,p_clinical
p_clinical[2],0.50866715,0.6508465,0.7949250999999999,1.0000405599951936,9717.083686445336,9977.71600617714,p_clinical
p_clinical[3],1.0525448500000016e-80,1.42953e-14,0.029292367499999975,1.000354854655901,5048.6341202050835,3079.9497132636907,p_clinical
p_clinical[4],3.2050302500000185e-81,3.019445e-15,0.008686222499999981,1.0005067691029401,4772.741414060272,3161.274563411402,p_clinical
