variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.0169345325,0.0210567,0.02674092,1.0003563206163042,5340.588157454162,5123.63741659751,lambda
binned_phi_a[1],0.7003954,0.8711975000000001,0.982421475,0.9998078926672674,5207.400730998104,5438.395514384272,binned_phi_a
binned_phi_a[2],0.767921675,0.9311385,0.9968181749999999,1.000249098022594,5298.664797380764,5474.461146822595,binned_phi_a
binned_phi_a[3],0.72521845,0.8630865000000001,0.944471175,1.0002364171645102,5228.366000146896,5269.62628351548,binned_phi_a
binned_phi_a[4],0.790547675,0.9196735,0.992765275,1.0024889165990436,4890.1067009758635,5196.250294230767,binned_phi_a
binned_phi_a[5],0.772678325,0.881113,0.95868955,1.0027535656799733,5195.054871664544,5348.036568381737,binned_phi_a
binned_phi_a[6],0.822809225,0.94567,0.996944225,1.0012035417636846,5123.4722134006315,5203.428266103349,binned_phi_a
binned_phi_a[7],0.803544,0.9435585,0.996880025,1.0008267061668619,5304.377067115108,5453.470887427222,binned_phi_a
binned_phi_a[8],0.6887936,0.8354735,0.9651200999999999,1.0005073905700321,5383.919235515832,5451.006668693951,binned_phi_a
p_clinical_rel[1],0.00623222525,0.01939705,0.03630078749999999,1.0004742389120316,5475.464975020835,4838.369379223409,p_clinical_rel
p_clinical_rel[2],0.21953395,0.3487475,0.5382862999999999,1.0004258050206485,5327.082896834445,5272.439524464415,p_clinical_rel
p_clinical_rel[3],1.4240781999999969e-114,6.8967300000000004e-18,0.018855604999999963,0.9995326467771476,5150.962163542725,4451.994908183257,p_clinical_rel
p_clinical_rel[4],0.011910007499999998,0.2900225,0.8336762499999998,1.000777254324255,5600.446080762387,5475.347175119999,p_clinical_rel
binned_phi_t[1],0.06427193,0.14043899999999998,0.3315518749999996,1.0010969853246083,5493.603696591847,5640.261999151312,binned_phi_t
binned_phi_t[2],0.11906555,0.213791,0.3827030749999999,1.0004640653087908,5301.518863914585,5275.077659595787,binned_phi_t
binned_phi_t[3],0.0887851725,0.15699400000000002,0.2829312749999998,1.0000310163663921,5103.703963262144,5042.996858556121,binned_phi_t
binned_phi_t[4],0.0962952575,0.154279,0.24956357499999993,1.0003511242083722,5146.177564382089,5470.460960641232,binned_phi_t
binned_phi_t[5],0.043674195,0.07194555,0.11929862499999998,1.0001108965735561,5146.534978462447,4781.846672000287,binned_phi_t
binned_phi_t[6],0.093892155,0.155296,0.25864719999999997,1.0025435284026825,5129.89747625187,5072.582286879926,binned_phi_t
binned_phi_t[7],0.10349979999999999,0.16919299999999998,0.287919375,0.999550730682296,5087.261907827034,5111.382533568109,binned_phi_t
binned_phi_t[8],0.0800617325,0.156145,0.34186439999999996,1.0007267210703612,5352.616993727144,5160.40065879553,binned_phi_t
psi_inv,0.009588877249999999,0.01496865,0.020968457499999992,1.0004039857564362,5603.30775069991,5430.607503004622,psi_inv
p_clinical[1],0.0020216382500000004,0.0066605399999999995,0.01485813,0.9994643145495986,5427.550875220117,5207.067916430754,p_clinical
p_clinical[2],0.21953395,0.3487475,0.5382862999999999,1.0004258050206485,5327.082896834445,5272.439524464415,p_clinical
p_clinical[3],5.545663499999981e-115,2.20619e-18,0.006610633249999997,0.999545344014219,5116.545096742952,4465.762904717136,p_clinical
p_clinical[4],2.1962499999999965e-115,5.835405000000001e-19,0.0018823779999999888,0.9994814832491059,5088.625450910145,4450.633579022133,p_clinical
