variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.30935487500000003,0.35124449999999996,0.398876175,1.0000442073587397,5360.416031463169,5403.952267432177,lambda
binned_phi_a[1],0.59557025,0.6853895,0.767666375,1.0006558526752465,5129.487680735069,4854.927017353373,binned_phi_a
binned_phi_a[2],0.763565225,0.8736889999999999,0.9692713749999998,1.00086547570875,4963.4803001407745,4915.9083774015535,binned_phi_a
binned_phi_a[3],0.777331625,0.881335,0.9625583499999999,1.0003434949097194,4982.1423900690825,5016.927005629284,binned_phi_a
binned_phi_a[4],0.8011584,0.9037305,0.9796299500000001,0.9996695023057951,5012.521085848972,5399.497010053221,binned_phi_a
binned_phi_a[5],0.817539875,0.9178265000000001,0.972806025,0.9997324277373885,5106.757533341594,5202.6204797912615,binned_phi_a
binned_phi_a[6],0.8576633,0.96102050000000006,0.996691375,0.999905009037042,5323.523638848069,5386.239910014996,binned_phi_a
binned_phi_a[7],0.8645971499999999,0.9708155,0.998616025,1.0002775941580666,5071.640427573959,5264.45512001789,binned_phi_a
binned_phi_a[8],0.820444775,0.9240885,0.9832883250000001,0.9997303942065163,5174.267691908535,5429.696006978094,binned_phi_a
p_clinical_rel[1],0.0414670525,0.05035205,0.06019010999999999,1.0011582122753198,5395.511507254939,5465.554106310302,p_clinical_rel
p_clinical_rel[2],0.18071905,0.2888855,0.4666209999999999,1.0012283725438957,4288.009986449855,4771.303352606611,p_clinical_rel
p_clinical_rel[3],0.62487285,0.7679475,0.875817575,1.0002245891503554,5378.655954606087,5393.067618954014,p_clinical_rel
p_clinical_rel[4],0.83210345,0.942701,0.991259825,0.9997776540117097,5772.363897453088,5486.982010473006,p_clinical_rel
binned_phi_t[1],0.1001527825,0.17471799999999998,0.3017819749999999,1.0009484021180886,5017.044265477029,5349.436754789203,binned_phi_t
binned_phi_t[2],0.0876918375,0.15896,0.2916326249999999,1.0008860325551776,5328.954949627572,5485.010430356515,binned_phi_t
binned_phi_t[3],0.0153210525,0.02699915,0.051050982499999994,1.0004079511234854,5446.761730777663,5281.876337646588,binned_phi_t
binned_phi_t[4],0.1248549,0.20985900000000002,0.3475844249999998,1.0002363048286766,4844.237711027242,5266.692893689111,binned_phi_t
binned_phi_t[5],0.023709137499999998,0.0480157,0.10981602499999996,1.0005828174217564,5106.839579797236,4788.162498875768,binned_phi_t
binned_phi_t[6],0.10616785,0.18979649999999998,0.328501475,1.0007799764417218,4722.289916688182,5591.66960739068,binned_phi_t
binned_phi_t[7],0.07247988000000001,0.121805,0.20695154999999998,1.0011357091937585,4690.6916812703375,5156.168501592708,binned_phi_t
binned_phi_t[8],0.0974525025,0.17191050000000002,0.3504717249999999,1.0004858606279703,5508.049298108688,5592.056558837832,binned_phi_t
psi_inv,0.00282589325,0.003424655,0.004126438499999999,1.000997224032134,5470.201911530819,5324.795520757222,psi_inv
p_clinical[1],0.008772827249999999,0.014476099999999999,0.024015074999999997,1.0018510028470289,4545.77174753533,4631.198641983943,p_clinical
p_clinical[2],0.18071905,0.2888855,0.4666209999999999,1.0012283725438957,4288.009986449855,4771.303352606611,p_clinical
p_clinical[3],0.133597675,0.2203495,0.36243519999999985,1.0015404874577483,4992.278171976195,5110.556882733532,p_clinical
p_clinical[4],0.12520515000000002,0.20543699999999998,0.3393118999999999,1.0016030100870879,4931.361705185126,4910.470029029624,p_clinical
