variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.094365985,0.1249415,0.16908135,1.0022533626915353,4252.16158586674,7251.27092856306,lambda
binned_phi_a[1],0.417162125,0.517304,0.645922225,1.0000838070803189,7666.990553182511,9761.844086147576,binned_phi_a
binned_phi_a[2],0.47369785,0.559476,0.653028625,1.0000161252735498,6990.68730063308,9383.657717361779,binned_phi_a
binned_phi_a[3],0.5983719750000001,0.6930430000000001,0.760021475,1.0001299601473503,8161.276307221176,9977.955658554329,binned_phi_a
binned_phi_a[4],0.74748165,0.8595524999999999,0.930542225,1.0000560169921597,8622.74681070902,9931.06761927447,binned_phi_a
binned_phi_a[5],0.82199465,0.9375285,0.99397765,1.0001670572009969,8596.004890405738,9587.713934658359,binned_phi_a
binned_phi_a[6],0.852463675,0.963661,0.998358025,1.0001246601024436,9057.189616329832,10066.86072984253,binned_phi_a
binned_phi_a[7],0.8106787,0.9294585,0.9937972,1.000544880236341,9208.485386487131,10081.147478316754,binned_phi_a
binned_phi_a[8],0.7152355749999999,0.8600175,0.981855075,1.0003925182790059,9045.817536443545,9137.706845265755,binned_phi_a
p_clinical_rel[1],0.15584917499999998,0.200451,0.2479305,1.0003307028441981,7173.492533479019,7915.635122893426,p_clinical_rel
p_clinical_rel[2],0.08924899,0.1724295,0.333040525,1.0004838416176756,7647.500004340173,9487.185210752954,p_clinical_rel
p_clinical_rel[3],0.546539775,0.723736,0.856324275,1.0001637402588066,9386.745438359705,9871.69339368609,p_clinical_rel
p_clinical_rel[4],0.30714895,0.7731175,0.9669996249999999,0.9997366338353524,9606.953848946418,10417.330871361586,p_clinical_rel
binned_phi_t[1],0.0258531275,0.052520250000000004,0.10824002499999999,1.0008247159189805,7279.921017713743,9148.191419208002,binned_phi_t
binned_phi_t[2],0.0445992125,0.102221,0.24873642499999987,0.999956387097037,8083.85873675168,10008.272625645966,binned_phi_t
binned_phi_t[3],0.004665833,0.009843020000000001,0.021034414999999987,1.0013054352690047,6009.277246470325,8461.846357078322,binned_phi_t
binned_phi_t[4],0.0249805075,0.0574141,0.131777275,1.0002706563639492,7740.986269684527,9854.272089435957,binned_phi_t
binned_phi_t[5],0.05085589,0.1255885,0.3166179249999997,1.000130463566826,9874.269739526215,9822.324319314825,binned_phi_t
binned_phi_t[6],0.15796725,0.3220245,0.5678833499999999,0.9999168375691262,9105.042842798905,10408.76703323289,binned_phi_t
binned_phi_t[7],0.03551241000000001,0.08430275,0.19596152499999991,1.0015392693300897,6033.850716199952,8576.578735810013,binned_phi_t
binned_phi_t[8],0.0141162775,0.03952005,0.20342489999999985,1.0001541598122963,9185.75071642427,9690.069734328048,binned_phi_t
psi_inv,0.008887953,0.011956399999999999,0.015514962499999998,1.0013278529040097,7372.24389250733,9961.205804945215,psi_inv
p_clinical[1],0.017251562499999998,0.034315250000000005,0.06887371249999999,1.0003511890495393,8075.117740991333,9603.86550759329,p_clinical
p_clinical[2],0.08924899,0.1724295,0.333040525,1.0004838416176756,7647.500004340173,9487.185210752954,p_clinical
p_clinical[3],0.064979535,0.1225435,0.2357956,1.000489071300705,7727.317785327185,9667.217897987883,p_clinical
p_clinical[4],0.032714975,0.08957,0.18966279999999996,1.0002287794487563,7776.60005407368,9195.850853380121,p_clinical
