variable,2.5%,50%,97.5%,rhat,ess_bulk,ess_tail,param
"lambda[1,1]",0.0010384172500000001,0.001757885,0.002922837499999999,1.0009700955596204,5195.986737162096,4853.635361042079,lambda
binned_phi_a[1],0.41188797499999996,0.719537,0.9792736499999999,0.999467509158973,4886.545218532195,4967.266691962854,binned_phi_a
binned_phi_a[2],0.6879013,0.880096,0.99025535,1.0008066209694064,5216.927989359525,5158.306718042935,binned_phi_a
binned_phi_a[3],0.867540925,0.9698555,0.9989331,0.9993057179554915,5773.294529554493,5696.324736470685,binned_phi_a
binned_phi_a[4],0.7530774,0.9027160000000001,0.9941026500000001,1.0000290088756172,5194.69729709787,5237.61194513888,binned_phi_a
binned_phi_a[5],0.659283925,0.8208595000000001,0.9707737999999999,1.0006922193128656,4800.819789909383,5268.272722041369,binned_phi_a
binned_phi_a[6],0.5753046749999999,0.732261,0.9118407999999999,0.9999821910090058,4586.916549886631,4933.867067281497,binned_phi_a
binned_phi_a[7],0.5100778,0.6672555,0.8663268499999999,1.0010466902753814,4463.8905487355,4630.373894651794,binned_phi_a
binned_phi_a[8],0.43576685000000004,0.607485,0.8315010499999997,0.9996126784368732,4602.794770240843,5000.3613065355,binned_phi_a
p_clinical_rel[1],0.006557506249999999,0.02534655,0.09007421249999997,1.0003997605031953,4723.482472279397,4167.587653007229,p_clinical_rel
p_clinical_rel[2],0.24102972499999997,0.457894,0.6779749499999997,1.0012138705752929,5262.5459288822785,5594.344448697078,p_clinical_rel
p_clinical_rel[3],3.908823249999995e-111,2.001045e-13,0.03244424499999984,1.001342100264505,4342.507133319774,2861.036352440297,p_clinical_rel
p_clinical_rel[4],0.012432227499999999,0.28914399999999996,0.8286139749999999,1.0009153179603894,5587.81790311679,5335.751990744567,p_clinical_rel
binned_phi_t[1],0.0322685275,0.0696013,0.15426997499999995,1.000084029110506,5233.099578650163,5277.161944919938,binned_phi_t
binned_phi_t[2],0.10149677499999998,0.19646,0.36365224999999995,1.0008698569750216,5190.120201617851,5235.376726042459,binned_phi_t
binned_phi_t[3],0.030072882500000002,0.0650433,0.147518975,1.0002800338535571,5786.078295340545,5292.04093186164,binned_phi_t
binned_phi_t[4],0.07853465,0.1543115,0.2958744,1.0011170313896645,5780.251584220346,5435.70936449029,binned_phi_t
binned_phi_t[5],0.035982702500000005,0.0886591,0.2508274,1.000697026107042,5518.671040387631,5735.41980366788,binned_phi_t
binned_phi_t[6],0.236214175,0.42380450000000003,0.6496652249999998,0.999790321411777,5495.54777434796,5231.82902734602,binned_phi_t
binned_phi_t[7],0.125026575,0.23725649999999998,0.4231388499999998,0.9989687321387699,5726.136103845062,5473.858725778066,binned_phi_t
binned_phi_t[8],0.0494845775,0.115665,0.29070134999999997,1.0004369481965298,5904.250290483807,5318.534273291855,binned_phi_t
psi_inv,6.23262675e-4,0.0105422,0.031804484999999993,1.000259699735206,5452.680331015968,5349.602691187964,psi_inv
p_clinical[1],0.0027651194999999996,0.011199899999999999,0.042141905,1.001039658109752,4723.290417826466,4587.3223933220215,p_clinical
p_clinical[2],0.24102972499999997,0.457894,0.6779749499999997,1.0012138705752929,5262.5459288822785,5594.344448697078,p_clinical
p_clinical[3],1.4325194999999983e-111,8.502710000000001e-14,0.015045022499999972,1.0013910342608756,4332.697133989796,2861.036352440297,p_clinical
p_clinical[4],6.450810999999995e-112,1.63825e-14,0.004413258999999997,1.0014616609604297,4341.938087718252,2850.3651700336886,p_clinical
