state,year,age,numpop
27,2000,0,72547
27,2000,1,72561
27,2000,2,72413
27,2000,3,72023
27,2000,4,71468
27,2001,0,71733
27,2001,1,71911
27,2001,2,71941
27,2001,3,71754
27,2001,4,71330
27,2002,0,70457
27,2002,1,70707
27,2002,2,70914
27,2002,3,70945
27,2002,4,70811
27,2003,0,68696
27,2003,1,68986
27,2003,2,69384
27,2003,3,69729
27,2003,4,69913
27,2004,0,66602
27,2004,1,66917
27,2004,2,67465
27,2004,3,68087
27,2004,4,68667
27,2005,0,64590
27,2005,1,64892
27,2005,2,65565
27,2005,3,66466
27,2005,4,67409
27,2006,0,62837
27,2006,1,63102
27,2006,2,63847
27,2006,3,64949
27,2006,4,66198
27,2007,0,61040
27,2007,1,61278
27,2007,2,61999
27,2007,3,63219
27,2007,4,64714
27,2008,0,59684
27,2008,1,59792
27,2008,2,60522
27,2008,3,61787
27,2008,4,63394
27,2009,0,58617
27,2009,1,58628
27,2009,2,59281
27,2009,3,60486
27,2009,4,62072
27,2000,5,68789
27,2000,6,67757
27,2000,7,66611
27,2000,8,65528
27,2000,9,64671
27,2001,5,69469
27,2001,6,68468
27,2001,7,67299
27,2001,8,66146
27,2001,9,65205
27,2002,5,70110
27,2002,6,69302
27,2002,7,68254
27,2002,8,67136
27,2002,9,66154
27,2003,5,70498
27,2003,6,70043
27,2003,7,69268
27,2003,8,68306
27,2003,9,67343
27,2004,5,70356
27,2004,6,70397
27,2004,7,70027
27,2004,8,69326
27,2004,9,68454
27,2005,5,69674
27,2005,6,70198
27,2005,7,70289
27,2005,8,69936
27,2005,9,69247
27,2006,5,68429
27,2006,6,69451
27,2006,7,70008
27,2006,8,70053
27,2006,9,69639
27,2007,5,66845
27,2007,6,68196
27,2007,7,69149
27,2007,8,69599
27,2007,9,69537
27,2008,5,64958
27,2008,6,66524
27,2008,7,67774
27,2008,8,68600
27,2008,9,68933
27,2009,5,62909
27,2009,6,64551
27,2009,7,65964
27,2009,8,67123
27,2009,9,67844
27,2000,10,66550
27,2000,11,66439
27,2000,12,66706
27,2000,13,67230
27,2000,14,67825
27,2001,10,65532
27,2001,11,65404
27,2001,12,65702
27,2001,13,66317
27,2001,14,67066
27,2002,10,65095
27,2002,11,64850
27,2002,12,65009
27,2002,13,65516
27,2002,14,66223
27,2003,10,65207
27,2003,11,64800
27,2003,12,64658
27,2003,13,64886
27,2003,14,65366
27,2004,10,65810
27,2004,11,65140
27,2004,12,64709
27,2004,13,64573
27,2004,14,64700
27,2005,10,66743
27,2005,11,65890
27,2005,12,65158
27,2005,13,64637
27,2005,14,64358
27,2006,10,67770
27,2006,11,66855
27,2006,12,65914
27,2006,13,65072
27,2006,14,64412
27,2007,10,68724
27,2007,11,67906
27,2007,12,66920
27,2007,13,65893
27,2007,14,64958
27,2008,10,69353
27,2008,11,68794
27,2008,12,67944
27,2008,13,66934
27,2008,14,65888
27,2009,10,69371
27,2009,11,69203
27,2009,12,68672
27,2009,13,67875
27,2009,14,66909
27,2000,15,67560
27,2000,16,67796
27,2000,17,67487
27,2000,18,66525
27,2000,19,64898
27,2001,15,67645
27,2001,16,68026
27,2001,17,67878
27,2001,18,67050
27,2001,19,65509
27,2002,15,67360
27,2002,16,67811
27,2002,17,67791
27,2002,18,67143
27,2002,19,65811
27,2003,15,66799
27,2003,16,67211
27,2003,17,67273
27,2003,18,66827
27,2003,19,65795
27,2004,15,66072
27,2004,16,66334
27,2004,17,66406
27,2004,18,66139
27,2004,19,65434
27,2005,15,65248
27,2005,16,65269
27,2005,17,65265
27,2005,18,65100
27,2005,19,64677
27,2006,15,64597
27,2006,16,64324
27,2006,17,64157
27,2006,18,63994
27,2006,19,63724
27,2007,15,64352
27,2007,16,63779
27,2007,17,63381
27,2007,18,63092
27,2007,19,62818
27,2008,15,64474
27,2008,16,63643
27,2008,17,62982
27,2008,18,62468
27,2008,19,62024
27,2009,15,64924
27,2009,16,63918
27,2009,17,63004
27,2009,18,62226
27,2009,19,61467
27,2000,20,61957
27,2000,21,59336
27,2000,22,56478
27,2000,23,53584
27,2000,24,50839
27,2001,20,63253
27,2001,21,60589
27,2001,22,57648
27,2001,23,54653
27,2001,24,51806
27,2002,20,63959
27,2002,21,61478
27,2002,22,58679
27,2002,23,55778
27,2002,24,52977
27,2003,20,64153
27,2003,21,62041
27,2003,22,59574
27,2003,23,56934
27,2003,24,54311
27,2004,20,64006
27,2004,21,62366
27,2004,22,60348
27,2004,23,58073
27,2004,24,55727
27,2005,20,63697
27,2005,21,62533
27,2005,22,60996
27,2005,23,59154
27,2005,24,57114
27,2006,20,63237
27,2006,21,62463
27,2006,22,61354
27,2006,23,59918
27,2006,24,58207
27,2007,20,62596
27,2007,21,62056
27,2007,22,61258
27,2007,23,60158
27,2007,24,58764
27,2008,20,61878
27,2008,21,61388
27,2008,22,60745
27,2008,23,59884
27,2008,24,58779
27,2009,20,61149
27,2009,21,60539
27,2009,22,59896
27,2009,23,59153
27,2009,24,58277
27,2000,25,47607
27,2000,26,45538
27,2000,27,43832
27,2000,28,42457
27,2000,29,41360
27,2001,25,48960
27,2001,26,46808
27,2001,27,45041
27,2001,28,43609
27,2001,29,42480
27,2002,25,50548
27,2002,26,48348
27,2002,27,46518
27,2002,28,44935
27,2002,29,43690
27,2003,25,52259
27,2003,26,50050
27,2003,27,48059
27,2003,28,46364
27,2003,29,44965
27,2004,25,53827
27,2004,26,51615
27,2004,27,49578
27,2004,28,47767
27,2004,29,46207
27,2005,25,55068
27,2005,26,52956
27,2005,27,50933
27,2005,28,49058
27,2005,29,47370
27,2006,25,55963
27,2006,26,54045
27,2006,27,52134
27,2006,28,50280
27,2006,29,48539
27,2007,25,56490
27,2007,26,54870
27,2007,27,53167
27,2007,28,51437
27,2007,29,49744
27,2008,25,56767
27,2008,26,55445
27,2008,27,54009
27,2008,28,52494
27,2008,29,50951
27,2009,25,56882
27,2009,26,55828
27,2009,27,54685
27,2009,28,53449
27,2009,29,52139
27,2000,30,41581
27,2000,31,40791
27,2000,32,40045
27,2000,33,39277
27,2000,34,38439
27,2001,30,42135
27,2001,31,41375
27,2001,32,40672
27,2001,33,39958
27,2001,34,39179
27,2002,30,42656
27,2002,31,41844
27,2002,32,41117
27,2002,33,40420
27,2002,34,39689
27,2003,30,43269
27,2003,31,42339
27,2003,32,41536
27,2003,33,40801
27,2003,34,40080
27,2004,30,44157
27,2004,31,43064
27,2004,32,42134
27,2004,33,41320
27,2004,34,40582
27,2005,30,45410
27,2005,31,44143
27,2005,32,43057
27,2005,33,42125
27,2005,34,41319
27,2006,30,46899
27,2006,31,45484
27,2006,32,44246
27,2006,33,43171
27,2006,34,42235
27,2007,30,48524
27,2007,31,47025
27,2007,32,45663
27,2007,33,44458
27,2007,34,43357
27,2008,30,50143
27,2008,31,48649
27,2008,32,47212
27,2008,33,45872
27,2008,34,44641
27,2009,30,51528
27,2009,31,50127
27,2009,32,48712
27,2009,33,47312
27,2009,34,45969
27,2000,35,36837
27,2000,36,35818
27,2000,37,34699
27,2000,38,33496
27,2000,39,32236
27,2001,35,37875
27,2001,36,36903
27,2001,37,35822
27,2001,38,34642
27,2001,39,33386
27,2002,35,38879
27,2002,36,37992
27,2002,37,37000
27,2002,38,35897
27,2002,39,34703
27,2003,35,39807
27,2003,36,39018
27,2003,37,38144
27,2003,38,37164
27,2003,39,36067
27,2004,35,40603
27,2004,36,39890
27,2004,37,39131
27,2004,38,38283
27,2004,39,37306
27,2005,35,41252
27,2005,36,40570
27,2005,37,39892
27,2005,38,39154
27,2005,39,38296
27,2006,35,41840
27,2006,36,41135
27,2006,37,40481
27,2006,38,39806
27,2006,39,39036
27,2007,35,42394
27,2007,36,41607
27,2007,37,40914
27,2007,38,40240
27,2007,39,39513
27,2008,35,43033
27,2008,36,42118
27,2008,37,41334
27,2008,38,40592
27,2008,39,39854
27,2009,35,43942
27,2009,36,42867
27,2009,37,41929
27,2009,38,41088
27,2009,39,40294
27,2000,40,31369
27,2000,41,30076
27,2000,42,28832
27,2000,43,27668
27,2000,44,26599
27,2001,40,32461
27,2001,41,31127
27,2001,42,29827
27,2001,43,28601
27,2001,44,27467
27,2002,40,33527
27,2002,41,32186
27,2002,42,30849
27,2002,43,29571
27,2002,44,28353
27,2003,40,34586
27,2003,41,33277
27,2003,42,31916
27,2003,43,30557
