state,year,age,numpop
32,2000,0,60326
32,2000,1,60623
32,2000,2,60853
32,2000,3,60981
32,2000,4,61094
32,2001,0,59924
32,2001,1,60276
32,2001,2,60573
32,2001,3,60792
32,2001,4,60942
32,2002,0,59002
32,2002,1,59329
32,2002,2,59686
32,2002,3,60003
32,2002,4,60294
32,2003,0,57919
32,2003,1,58206
32,2003,2,58628
32,2003,3,59105
32,2003,4,59565
32,2004,0,56878
32,2004,1,57112
32,2004,2,57590
32,2004,3,58221
32,2004,4,58898
32,2005,0,55905
32,2005,1,56072
32,2005,2,56586
32,2005,3,57354
32,2005,4,58237
32,2006,0,54846
32,2006,1,54941
32,2006,2,55445
32,2006,3,56286
32,2006,4,57314
32,2007,0,54073
32,2007,1,54113
32,2007,2,54532
32,2007,3,55376
32,2007,4,56482
32,2008,0,53598
32,2008,1,53499
32,2008,2,53857
32,2008,3,54632
32,2008,4,55702
32,2009,0,53333
32,2009,1,53121
32,2009,2,53340
32,2009,3,53954
32,2009,4,54871
32,2000,5,60209
32,2000,6,60202
32,2000,7,60241
32,2000,8,60432
32,2000,9,60857
32,2001,5,59992
32,2001,6,59989
32,2001,7,59998
32,2001,8,60146
32,2001,9,60537
32,2002,5,60080
32,2002,6,60158
32,2002,7,60206
32,2002,8,60330
32,2002,9,60653
32,2003,5,60253
32,2003,6,60503
32,2003,7,60663
32,2003,8,60791
32,2003,9,61032
32,2004,5,60187
32,2004,6,60682
32,2004,7,61002
32,2004,8,61195
32,2004,9,61372
32,2005,5,59738
32,2005,6,60480
32,2005,7,61003
32,2005,8,61306
32,2005,9,61467
32,2006,5,59081
32,2006,6,60074
32,2006,7,60809
32,2006,8,61262
32,2006,9,61482
32,2007,5,57962
32,2007,6,59081
32,2007,7,59984
32,2007,8,60608
32,2007,9,60960
32,2008,5,56799
32,2008,6,57957
32,2008,7,58964
32,2008,8,59758
32,2008,9,60300
32,2009,5,55806
32,2009,6,56900
32,2009,7,57921
32,2009,8,58870
32,2009,9,59622
32,2000,10,63648
32,2000,11,64605
32,2000,12,65704
32,2000,13,66806
32,2000,14,67753
32,2001,10,62621
32,2001,11,63605
32,2001,12,64775
32,2001,13,65991
32,2001,14,67098
32,2002,10,61605
32,2002,11,62492
32,2002,12,63576
32,2002,13,64758
32,2002,14,65907
32,2003,10,60753
32,2003,11,61455
32,2003,12,62307
32,2003,13,63318
32,2003,14,64382
32,2004,10,60258
32,2004,11,60683
32,2004,12,61277
32,2004,13,62038
32,2004,14,62923
32,2005,10,60158
32,2005,11,60346
32,2005,12,60661
32,2005,13,61140
32,2005,14,61792
32,2006,10,60305
32,2006,11,60346
32,2006,12,60445
32,2006,13,60669
32,2006,14,61079
32,2007,10,60644
32,2007,11,60666
32,2007,12,60675
32,2007,13,60720
32,2007,14,60930
32,2008,10,60941
32,2008,11,61073
32,2008,12,61106
32,2008,13,61124
32,2008,14,61224
32,2009,10,60874
32,2009,11,61224
32,2009,12,61422
32,2009,13,61533
32,2009,14,61628
32,2000,15,66678
32,2000,16,67123
32,2000,17,67108
32,2000,18,66619
32,2000,19,65696
32,2001,15,66667
32,2001,16,67222
32,2001,17,67356
32,2001,18,67019
32,2001,19,66234
32,2002,15,66373
32,2002,16,67077
32,2002,17,67413
32,2002,18,67329
32,2002,19,66826
