state,year,age,numpop
12,2000,0,17803
12,2000,1,17658
12,2000,2,17440
12,2000,3,17154
12,2000,4,16813
12,2001,0,18111
12,2001,1,18000
12,2001,2,17799
12,2001,3,17516
12,2001,4,17172
12,2002,0,18352
12,2002,1,18269
12,2002,2,18097
12,2002,3,17833
12,2002,4,17506
12,2003,0,18501
12,2003,1,18449
12,2003,2,18322
12,2003,3,18098
12,2003,4,17803
12,2004,0,18513
12,2004,1,18509
12,2004,2,18419
12,2004,3,18239
12,2004,4,18001
12,2005,0,18553
12,2005,1,18584
12,2005,2,18544
12,2005,3,18428
12,2005,4,18247
12,2006,0,18537
12,2006,1,18595
12,2006,2,18604
12,2006,3,18556
12,2006,4,18445
12,2007,0,18418
12,2007,1,18487
12,2007,2,18545
12,2007,3,18568
12,2007,4,18548
12,2008,0,18325
12,2008,1,18403
12,2008,2,18494
12,2008,3,18582
12,2008,4,18647
12,2009,0,18237
12,2009,1,18312
12,2009,2,18430
12,2009,3,18572
12,2009,4,18712
12,2000,5,16190
12,2000,6,15813
12,2000,7,15420
12,2000,8,15055
12,2000,9,14735
12,2001,5,16623
12,2001,6,16228
12,2001,7,15817
12,2001,8,15434
12,2001,9,15098
12,2002,5,17078
12,2002,6,16678
12,2002,7,16270
12,2002,8,15880
12,2002,9,15527
12,2003,5,17517
12,2003,6,17138
12,2003,7,16748
12,2003,8,16357
12,2003,9,15992
12,2004,5,17893
12,2004,6,17557
12,2004,7,17196
12,2004,8,16824
12,2004,9,16454
12,2005,5,18176
12,2005,6,17900
12,2005,7,17587
12,2005,8,17244
12,2005,9,16881
12,2006,5,18408
12,2006,6,18213
12,2006,7,17962
12,2006,8,17663
12,2006,9,17320
12,2007,5,18571
12,2007,6,18455
12,2007,7,18278
12,2007,8,18035
12,2007,9,17729
12,2008,5,18646
12,2008,6,18618
12,2008,7,18521
12,2008,8,18349
12,2008,9,18097
12,2009,5,18590
12,2009,6,18651
12,2009,7,18634
12,2009,8,18546
12,2009,9,18362
12,2000,10,14718
12,2000,11,14491
12,2000,12,14306
12,2000,13,14151
12,2000,14,14014
12,2001,10,14904
12,2001,11,14668
12,2001,12,14475
12,2001,13,14317
12,2001,14,14183
12,2002,10,15169
12,2002,11,14910
12,2002,12,14689
12,2002,13,14503
12,2002,14,14346
12,2003,10,15512
12,2003,11,15219
12,2003,12,14951
12,2003,13,14716
12,2003,14,14514
12,2004,10,15921
12,2004,11,15584
12,2004,12,15264
12,2004,13,14969
12,2004,14,14707
12,2005,10,16376
12,2005,11,16000
12,2005,12,15626
12,2005,13,15268
12,2005,14,14939
12,2006,10,16858
12,2006,11,16455
12,2006,12,16038
12,2006,13,15623
12,2006,14,15231
12,2007,10,17354
12,2007,11,16943
12,2007,12,16501
12,2007,13,16045
12,2007,14,15604
12,2008,10,17821
12,2008,11,17425
12,2008,12,16980
12,2008,13,16509
