state,year,age,numpop
33,2000,0,257105
33,2000,1,258557
33,2000,2,260329
33,2000,3,261833
33,2000,4,263045
33,2001,0,251389
33,2001,1,253297
33,2001,2,255904
33,2001,3,258594
33,2001,4,260770
33,2002,0,242648
33,2002,1,244696
33,2002,2,247958
33,2002,3,251640
33,2002,4,255254
33,2003,0,233279
33,2003,1,235245
33,2003,2,238940
33,2003,3,243768
33,2003,4,248677
33,2004,0,225501
33,2004,1,227026
33,2004,2,231061
33,2004,3,236773
33,2004,4,243020
33,2005,0,219480
33,2005,1,220474
33,2005,2,224499
33,2005,3,230765
33,2005,4,238088
33,2006,0,215126
33,2006,1,215572
33,2006,2,219216
33,2006,3,225501
33,2006,4,233340
33,2007,0,213121
33,2007,1,213224
33,2007,2,215986
33,2007,3,221777
33,2007,4,229504
33,2008,0,212243
33,2008,1,211472
33,2008,2,213671
33,2008,3,218580
33,2008,4,225465
33,2009,0,211745
33,2009,1,210418
33,2009,2,211658
33,2009,3,215221
33,2009,4,220635
33,2000,5,253159
33,2000,6,251660
33,2000,7,249308
33,2000,8,246342
33,2000,9,243420
33,2001,5,255883
33,2001,6,254953
33,2001,7,252863
33,2001,8,249827
33,2001,9,246611
33,2002,5,258440
33,2002,6,258854
33,2002,7,257571
33,2002,8,255062
33,2002,9,252008
33,2003,5,259672
33,2003,6,261927
33,2003,7,262128
33,2003,8,260871
33,2003,9,258480
33,2004,5,257907
33,2004,6,262426
33,2004,7,264765
33,2004,8,265061
33,2004,9,263749
33,2005,5,253158
33,2005,6,259485
33,2005,7,263870
33,2005,8,266023
33,2005,9,266159
33,2006,5,245805
33,2006,6,253589
33,2006,7,259667
33,2006,8,263628
33,2006,9,265442
33,2007,5,236448
33,2007,6,244656
33,2007,7,251753
33,2007,8,257184
33,2007,9,260691
33,2008,5,227458
33,2008,6,235313
33,2008,7,242701
33,2008,8,249126
33,2008,9,254162
33,2009,5,220850
33,2009,6,227645
33,2009,7,234630
33,2009,8,241561
33,2009,9,247818
33,2000,10,248894
33,2000,11,247907
33,2000,12,248459
33,2000,13,250511
33,2000,14,253757
33,2001,10,248486
33,2001,11,247124
33,2001,12,247375
33,2001,13,249279
33,2001,14,252583
33,2002,10,249028
33,2002,11,247246
33,2002,12,246816
33,2002,13,247977
33,2002,14,250632
33,2003,10,250531
33,2003,11,248479
33,2003,12,247064
33,2003,13,247060
33,2003,14,248494
33,2004,10,253008
33,2004,11,250620
33,2004,12,248539
33,2004,13,247313
33,2004,14,247258
33,2005,10,256079
33,2005,11,253839
33,2005,12,251307
33,2005,13,249068
33,2005,14,247593
33,2006,10,259150
33,2006,11,257601
33,2006,12,255135
33,2006,13,252390
33,2006,14,249889
33,2007,10,262034
33,2007,11,261767
33,2007,12,259993
33,2007,13,257537
33,2007,14,254649
33,2008,10,263367
33,2008,11,264958
33,2008,12,264809
33,2008,13,263265
33,2008,14,260746
33,2009,10,261620
33,2009,11,265352
33,2009,12,267309
33,2009,13,267519
33,2009,14,266213
33,2000,15,257102
33,2000,16,261340
33,2000,17,265099
33,2000,18,267889
33,2000,19,269375
33,2001,15,255115
33,2001,16,259682
33,2001,17,263948
33,2001,18,267348
33,2001,19,269488
33,2002,15,253055
